NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
70044,University of Kansas,Full Reporter,Urban,Funds Applied,,,,,,,,,160823,160823,
70044,University of Kansas,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70048,City of Lawrence,Full Reporter,Urban,Funds Applied,,122343,,,,,,,,122343,
70048,City of Lawrence,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70049,River Bend Transit,Full Reporter,Urban,Funds Applied,,33761,,,,,,,,33761,
70049,River Bend Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,539279,,,539279,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80001,Utah Transit Authority,Full Reporter,Urban,Funds Applied,86367974,32648,1173932,0,,,0,0,0,87574554,0
80001,Utah Transit Authority,Full Reporter,Urban,Funds Not Applied,,0,0,0,,,136353889,9758234,52403067,198515190,0
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80003,City of Fargo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80003,City of Fargo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80004,City of Billings,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80004,City of Billings,Full Reporter,Urban,Funds Not Applied,,,,,,,178221,,,178221,
80005,City of Colorado Springs,Full Reporter,Urban,Funds Applied,,21008,,,,,,,,21008,
80005,City of Colorado Springs,Full Reporter,Urban,Funds Not Applied,,,,,,,3385463,,,3385463,
80006,Denver Regional Transportation District,Full Reporter,Urban,Funds Applied,200845149,7731064,,,,,,,17081511,225657724,300394
80006,Denver Regional Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,355416706,,-23434610,331982096,
80007,City of Pueblo,Full Reporter,Urban,Funds Applied,,,,,,,0,,,0,
80007,City of Pueblo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80008,Cities Area Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80008,Cities Area Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80009,Missoula Urban Transportation District,Full Reporter,Urban,Funds Applied,,,,,,,,,113894,113894,
80009,Missoula Urban Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,833996,,0,833996,
80011,City of Fort Collins,Full Reporter,Urban,Funds Applied,,54789,,,,,,,,54789,
80011,City of Fort Collins,Full Reporter,Urban,Funds Not Applied,,,,,,,,,1368159,1368159,
80012,Great Falls Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80012,Great Falls Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,835631,,-7659,827972,90003
80025,"City of Loveland, Colorado",Full Reporter,Urban,Funds Applied,,9505,0,,,,,,,9505,
80025,"City of Loveland, Colorado",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80028,Cache Valley Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80028,Cache Valley Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,1073947,,47000,1120947,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,Funds Not Applied,,,,,,,216164,,,216164,
80107,University of Montana,Full Reporter,Urban,Funds Applied,48839,,,,,,,,,48839,
80107,University of Montana,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80109,Enterprise - Denver,Full Reporter,Urban,Funds Applied,28528,,,,,,,,,28528,
80109,Enterprise - Denver,Full Reporter,Urban,Funds Not Applied,,,,,,,461775,,,461775,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,Funds Applied,,76291,,,,,,,3497873,3574164,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,Funds Not Applied,,,,,,,7146656,97181,-1225533,6018304,
90002,City and County of Honolulu,Full Reporter,Urban,Funds Applied,,995727,,,,,,,,995727,
90002,City and County of Honolulu,Full Reporter,Urban,Funds Not Applied,,,,,,,20714235,,13495435,34209670,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,Funds Applied,31132026,14137113,,,,,,,57659317,102928456,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,207344716,,32713063,240057779,
90004,Golden Empire Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90004,Golden Empire Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,Funds Applied,39616,238278,243912,96503,,,,,3124505,3742814,190772
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,5286801,,4051491,9338292,195783
90007,City of Modesto ,Full Reporter,Urban,Funds Applied,,248687,,,,,,,,248687,
90007,City of Modesto ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90008,City of Santa Monica,Full Reporter,Urban,Funds Applied,,8410,,,,,,,3400,11810,
90008,City of Santa Monica,Full Reporter,Urban,Funds Not Applied,,,,,,,17479077,,2563714,20042791,
90009,San Mateo County Transit District,Full Reporter,Urban,Funds Applied,9738948,1683442,,,,,,,,11422390,
90009,San Mateo County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,21492073,,2624947,24117020,
90010,City of Torrance,Full Reporter,Urban,Funds Applied,,391880,,,,,,,,391880,
90010,City of Torrance,Full Reporter,Urban,Funds Not Applied,,,,,,,4080693,,,4080693,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,Funds Applied,607005,1030496,,,,,,,384019,2021520,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,11822159,,1310925,13133084,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,Funds Applied,12462008,758632,,,,,,,49244124,62464764,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,72456776,,,72456776,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Funds Applied,896593,720898,,,,,,,,1617491,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,43074908,,,43074908,
90015,City and County of San Francisco,Full Reporter,Urban,Funds Applied,,21517394,,,,,,,46312100,67829494,5891244
90015,City and County of San Francisco,Full Reporter,Urban,Funds Not Applied,,,,,,,176275535,,,176275535,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,Funds Applied,,566432,,,,,,,5867941,6434373,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,Funds Not Applied,,,,,,,19271224,,,19271224,
90017,City of Santa Rosa,Full Reporter,Urban,Funds Applied,63809,51458,,,,,,,,115267,47089
90017,City of Santa Rosa,Full Reporter,Urban,Funds Not Applied,,,,,,,1743877,,,1743877,
90019,Sacramento Regional Transit District,Full Reporter,Urban,Funds Applied,547844,314469,2197466,,,,,,,3059779,36815
90019,Sacramento Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,43359261,,961756,44321017,
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,991962,991962,991962
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90022,City of Norwalk ,Full Reporter,Urban,Funds Applied,,2420,,,,,,,1552886,1555306,
90022,City of Norwalk ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90023,Long Beach Transit,Full Reporter,Urban,Funds Applied,,9425,,,,,,,,9425,
90023,Long Beach Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,16340082,,-166003,16174079,
90024,City of La Mirada ,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90024,City of La Mirada ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,Funds Applied,727381,943456,92651,,,,,,-13417656,-11654168,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,119900223,,13417656,133317879,
90027,City of Fresno,Full Reporter,Urban,Funds Applied,,53225,,,,,,,,53225,
90027,City of Fresno,Full Reporter,Urban,Funds Not Applied,0,,,,,,5781939,,,5781939,
90029,Omnitrans,Full Reporter,Urban,Funds Applied,,64800,,,,,,,6838655,6903455,
90029,Omnitrans,Full Reporter,Urban,Funds Not Applied,,,,,,,18797140,,,18797140,
90030,North County Transit District,Full Reporter,Urban,Funds Applied,866287,261593,,,,,,,279823,1407703,
90030,North County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,20060571,,2077528,22138099,164961
90031,Riverside Transit Agency,Full Reporter,Urban,Funds Applied,0,456564,0,0,,,0,0,0,456564,0
90031,Riverside Transit Agency,Full Reporter,Urban,Funds Not Applied,0,0,0,0,,,16392765,0,891127,17283892,0
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,Funds Applied,6127250,263899,,,,,,,7674575,14065724,
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,Funds Not Applied,,,,,,,35214886,,,35214886,
90033,City of Tucson,Full Reporter,Urban,Funds Applied,718058,,795000,0,,,0,,0,1513058,
90033,City of Tucson,Full Reporter,Urban,Funds Not Applied,0,,,0,,,6478782,,,6478782,
90034,City of Glendale ,Full Reporter,Urban,Funds Applied,228654,,,,,,,,4517569,4746223,
90034,City of Glendale ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90035,Gold Coast Transit District,Full Reporter,Urban,Funds Applied,,159399,,,,,,,,159399,
90035,Gold Coast Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,2569688,,,2569688,
90036,Orange County Transportation Authority,Full Reporter,Urban,Funds Applied,,3184246,0,,,,,,844529,4028775,653976
90036,Orange County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,37616486,,,37616486,4252080
90039,City of Culver City,Full Reporter,Urban,Funds Applied,,0,,,,,,,300000,300000,
90039,City of Culver City,Full Reporter,Urban,Funds Not Applied,,,,,,,3369812,,,3369812,
90041,City of Montebello,Full Reporter,Urban,Funds Applied,,6284,0,,,,,,0,6284,
90041,City of Montebello,Full Reporter,Urban,Funds Not Applied,,,,,,,4851966,,2053937,6905903,
90042,City of Gardena,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90042,City of Gardena,Full Reporter,Urban,Funds Not Applied,,,,,,,4491770,,-146024,4345746,
90043,City of Commerce,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90043,City of Commerce,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,Funds Applied,,394858,0,,,,,,,394858,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,Funds Not Applied,,,0,,,,54439493,,,54439493,11905329
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1324374,,,1324374,
90062,Monterey-Salinas Transit,Full Reporter,Urban,Funds Applied,212384,480697,0,,,,0,,763032,1456113,
90062,Monterey-Salinas Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,8588072,,2267871,10855943,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,53508,,,,,,,0,53508,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,7511789,,228785,7740574,
90079,SunLine Transit Agency,Full Reporter,Urban,Funds Applied,0,65783,0,,,,,,,65783,
90079,SunLine Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,8018674,,299387,8318061,
90086,City of Riverside,Full Reporter,Urban,Funds Applied,12709,,,,,,,,,12709,
90086,City of Riverside,Full Reporter,Urban,Funds Not Applied,,,,,,,593215,,,593215,
90087,City of Santa Maria,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90087,City of Santa Maria,Full Reporter,Urban,Funds Not Applied,,,,,,,1460208,,,1460208,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Funds Applied,,,1,,,,,,,1,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,2676250,,,2676250,
90089,County of Sonoma ,Full Reporter,Urban,Funds Applied,,36089,,,,,,,172200,208289,
90089,County of Sonoma ,Full Reporter,Urban,Funds Not Applied,,,,,,,3060649,421576,,3482225,
90090,Yolo County Transportation District,Full Reporter,Urban,Funds Applied,,,,,,,,,0,0,
90090,Yolo County Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,2865798,,24000,2889798,
90091,City of Visalia  ,Full Reporter,Urban,Funds Applied,,,,,,,,,300000,300000,
90091,City of Visalia  ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90092,"City of Fairfield, California",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90092,"City of Fairfield, California",Full Reporter,Urban,Funds Not Applied,,,,,,,1696115,,,1696115,93035
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Applied,1474,,,,,,,,,1474,
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1242385,,,1242385,
90094,Metropolitan Transportation Commission,Full Reporter,Urban,Funds Applied,,618263,,,,,,,,618263,
90094,Metropolitan Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90095,San Diego Association of Governments,Full Reporter,Urban,Funds Applied,,4826096,,,,,,,,4826096,
90095,San Diego Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90119,City of Laguna Beach,Full Reporter,Urban,Funds Applied,,129096,,,,,0,,0,129096,
90119,City of Laguna Beach,Full Reporter,Urban,Funds Not Applied,,0,,,,,293698,,,293698,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Applied,,1104950,,,,,,,,1104950,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6478021,,,6478021,
90131,City of Scottsdale ,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90131,City of Scottsdale ,Full Reporter,Urban,Funds Not Applied,,,,,,,1326343,,,1326343,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Applied,3222954,1538688,,,,,,,,4761642,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Not Applied,,,,,,,78889501,,,78889501,
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Applied,6541347,3193825,,,,,,,28246905,37982077,
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,13891829,,,13891829,
90140,City of Peoria ,Full Reporter,Urban,Funds Applied,,,,,,,,,3420651,3420651,
90140,City of Peoria ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90142,"University of California, Davis",Full Reporter,Urban,Funds Applied,,,,,,,,,175000,175000,
90142,"University of California, Davis",Full Reporter,Urban,Funds Not Applied,,,,,,,2373745,,0,2373745,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Applied,,126372,,,,,,,,126372,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,24013,24013,
90146,Foothill Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90146,Foothill Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,24835228,,0,24835228,
90147,City of Los Angeles,Full Reporter,Urban,Funds Applied,,3979925,0,,,,,,,3979925,
90147,City of Los Angeles,Full Reporter,Urban,Funds Not Applied,,,,,,,17986463,,,17986463,
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Applied,1237435,1425973,0,,,,,,,2663408,
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,4868548,,,4868548,
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Applied,,2634411,135295,,,,,,,2769706,
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,53134408,,-723411,52410997,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Applied,75859746,15522911,,,,,,,11052795,102435452,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Not Applied,,,,,,,555633400,,,555633400,
90156,City of San Luis Obispo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90156,City of San Luis Obispo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90157,Access Services  ,Full Reporter,Urban,Funds Applied,,2621742,,,,,,,2953366,5575108,
90157,Access Services  ,Full Reporter,Urban,Funds Not Applied,,18219,,,,,5953254,,,5971473,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,245766,,,,,,,,245766,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,4127859,,,4127859,
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Applied,,1388435,,,,,,,15387,1403822,
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,1027917,,,1027917,
90171,City of Santa Clarita,Full Reporter,Urban,Funds Applied,,0,,96,,,,,,96,
90171,City of Santa Clarita,Full Reporter,Urban,Funds Not Applied,,,,,,,5354874,,,5354874,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Applied,,58075,0,,,,,,,58075,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Not Applied,,,,,,,1914848,,,1914848,
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Applied,2181010,5301585,,,,,,,,7482595,
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Not Applied,,,,,,,5925142,11429,,5936571,
90196,County of Placer,Full Reporter,Urban,Funds Applied,,169252,,,,,,,,169252,
90196,County of Placer,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Applied,496,,,,,,,,12,508,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,1859698,,,1859698,
90201,City of Turlock,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90201,City of Turlock,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90205,City of Elk Grove,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90205,City of Elk Grove,Full Reporter,Urban,Funds Not Applied,,,,,,,2050302,,,2050302,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Applied,7458,212303,,,,,,,909510,1129271,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,2171732,,,2171732,
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Applied,,42015,,,,,,,,42015,
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,1677225,,,1677225,
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Applied,181147,80587,,,,,,,219185,480919,
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Not Applied,,,,,,,1409518,,0,1409518,
90213,City of Petaluma,Full Reporter,Urban,Funds Applied,,5545,,,,,,,,5545,1911
90213,City of Petaluma,Full Reporter,Urban,Funds Not Applied,,,,,,,675453,,71520,746973,
90214,City of Redondo Beach,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90214,City of Redondo Beach,Full Reporter,Urban,Funds Not Applied,,,,,,,,,0,0,
90218,Riverside County Transportation Commission,Full Reporter,Urban,Funds Applied,,388251,,,,,,,,388251,
90218,Riverside County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,,38976,,,,,,,,38976,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,17265590,,,17265590,
90222,Pima Association of Governments,Full Reporter,Urban,Funds Applied,,150871,,,,,,,,150871,
90222,Pima Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Applied,138743,120846,,,,,,,,259589,223021
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,765820,,,765820,
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Applied,,344856,,,,,,,,344856,
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,14473315,66545,,14539860,
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Applied,,122541,,,,,0,,859737,982278,
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,859737,,,859737,
90229,El Dorado County Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90229,El Dorado County Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90230,California Vanpool Authority,Full Reporter,Urban,Funds Applied,,,7445270,,,,,,,7445270,
90230,California Vanpool Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90232,Solano County Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,142587,142587,142587
90232,Solano County Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,4215232,,,4215232,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,22819,298028,0,,,,,,729004,1049851,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,0,,,,379109,,,379109,
90234,Marin County Transit District,Full Reporter,Urban,Funds Applied,,715091,,,,,,,876047,1591138,
90234,Marin County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,3549061,,,3549061,
90241,County of Maui,Full Reporter,Urban,Funds Applied,,381172,,,,,,,,381172,
90241,County of Maui,Full Reporter,Urban,Funds Not Applied,,,,,,,13791952,,,13791952,
90244,City of Tulare,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90244,City of Tulare,Full Reporter,Urban,Funds Not Applied,,,,,,,482928,,,482928,
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Applied,5591608,494952,,,,,,,448043,6534603,
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,18979716,53860,434908,19468484,
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,Funds Applied,,118336,,,,,,,,118336,
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Applied,,46839,,,,,0,,,46839,
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,522159,,,522159,
99422,San Joaquin Council,Full Reporter,Urban,Funds Applied,0,792422,0,,,,,,,792422,
99422,San Joaquin Council,Full Reporter,Urban,Funds Not Applied,,,,,,,0,,,0,
99423,City of Glendale,Full Reporter,Urban,Funds Applied,,202678,,,,,,,,202678,
99423,City of Glendale,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99424,City of Pasadena,Full Reporter,Urban,Funds Applied,,143490,,,,,,,,143490,
99424,City of Pasadena,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,Funds Applied,,174376,,,,,,,,174376,
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
