NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Contractee Agency Name,Contractee Company Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
80011,City of Fort Collins,Full Reporter,Urban,DT,PT,,,,"WHC FTC, LLC dba zTrip",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,13,12,73550,,1096999,32909,172272,1375730,0
80011,City of Fort Collins,Full Reporter,Urban,MB,PT,,,,"WHC FTC, LLC dba zTrip",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,2,12,0,,140213,4206,30243,174662,0
80013,City of Casper,Reduced Reporter,Urban,DR,PT,,,,"Casper Area Transportation Coalition, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,7,12,61002,,1035473,0,705,1097180,0
80013,City of Casper,Reduced Reporter,Urban,MB,PT,,,,"Casper Area Transportation Coalition, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,6,12,95605,,856544,0,705,952854,0
80016,County of Mesa,Reduced Reporter,Urban,DR,PT,,,,TransDev,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,Buyer provides operations facility to seller through a lease agreement,In This Report,,Seller,8,12,107363,,423768,0,256873,788004,0
80016,County of Mesa,Reduced Reporter,Urban,MB,PT,,,,TransDev,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,Buyer provides operations facility to seller through a lease agreement,In This Report,,Seller,12,12,430710,,1673039,0,1045890,3149639,0
80019,Bis-Man Transit Board,Reduced Reporter,Urban,DR,PT,,,,National Express,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,20,12,303168,,2127678,0,393485,2824331,0
80019,Bis-Man Transit Board,Reduced Reporter,Urban,MB,PT,,,,National Express,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,6,12,74006,,1130785,0,427284,1632075,0
80025,"City of Loveland, Colorado",Full Reporter,Urban,DT,PT,,,,"WHC FTC, LLC dba zTrip",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,3,12,19552,,313209,9505,48973,391239,0
80109,Enterprise - Denver,Full Reporter,Urban,VP,DO,,,,Denver Regional Council of Governments,The Reporter is the Seller,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,92,12,593696,184247,589216,490304,0,1857463,0
80110,Fargo Park District ,Reduced Reporter,Urban,DR,PT,50026,,City of Moorhead,,The Reporter is the Seller,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In Another Report,Is a Public Entity,Seller,3,12,30332,,113546,0,0,143878,0
80110,Fargo Park District ,Reduced Reporter,Urban,DT,PT,,,,Twin Town Taxi,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,12,12762,,31715,3000,3745,51222,0
88158,Cheyenne River Sioux Tribe,Reduced Reporter,Tribe,DR,PT,80171,,CCTS d/b/a River Cities Transit,,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,Is a Private Company,Seller,8,12,20611,,956527,0,0,977138,0
88201,Sisseton-Wahpeton Oyate,Reduced Reporter,Tribe,DR,PT,80300,,"Community Transit, Inc.",,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Private Company,Seller,2,12,8619,,130187,0,11340,150146,0
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT,,,,"MV Contract Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,65762,,225431,0,140195,431388,0
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT,,,,"Ride Right, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,53,12,394485,,6711447,0,1573727,8679659,0
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DT,PT,,,,"Ride Right, LLC.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,Y,N,,In This Report,,Buyer,7,7,28941,,144688,72344,30387,276360,0
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT,,,,"MV Contract Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,54,12,5042285,,17284796,0,9929860,32256941,0
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT,,,,vRide,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,176,12,1040757,524040,747900,3947,71704,2388348,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,,,,Special Education Center of Hawaii,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,20,12,0,,777621,0,16232,793853,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,,,,The Arc in Hawaii,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,26,12,0,,582956,210978,16232,810166,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,,,,"Goodwill Industries of Hawaii, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,23,12,0,,582774,248066,16232,847072,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,,,,"Oahu Transit Services, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,Y,"The City and County of Honolulu provides all equipment and facilities to Oahu Transit Services, Inc.",In This Report,,Buyer,143,12,1887638,,47743909,3765,3552925,53188237,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,,,,Lanakila Pacific,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,6,12,0,,93635,35772,16232,145639,0
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,,,,Responsive Caregivers of Hawaii,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,12,12,0,,279601,120954,16232,416787,0
90002,City and County of Honolulu,Full Reporter,Urban,DT,PT,,,,"Oahu Transit Services, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,136,12,274740,,6335130,0,163487,6773357,0
90002,City and County of Honolulu,Full Reporter,Urban,MB,PT,,,,"Goodwill Industries of Hawaii, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,2,12,0,,248970,19356,27053,295379,0
90002,City and County of Honolulu,Full Reporter,Urban,MB,PT,,,,"Oahu Transit Services, Inc.",The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,Y,"The City and County of Honolulu provides all equipment and facilities to Oahu Transit Services, Inc.",In This Report,,Buyer,454,12,54693193,,205987370,15840,2801016,263497419,0
90002,City and County of Honolulu,Full Reporter,Urban,VP,PT,,,,"EAN Holdings, LLC, d/b/a Enterprise Rideshare and Enterprise Rent-A-Car",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,44,12,468065,62267,184340,340996,29198,1084866,0
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,DR,PT,90014,,Alameda-Contra Costa Transit District,,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Seller,211,12,857856,,12398241,20,368934,13625051,0
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MB,PT,90014,,Alameda-Contra Costa Transit District,,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In Another Report,Is a Public Entity,Seller,443,12,5631,,47143,0,513,53287,0
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT,,,,"Doppelmayr Cable Car, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,5038104,,6425245,0,1327202,12790551,0
90007,City of Modesto ,Full Reporter,Urban,DR,PT,,,,Storer Coachways,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,12,12,237391,,2842842,231279,234759,3546271,0
90007,City of Modesto ,Full Reporter,Urban,DT,PT,,,,Storer Coachways,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,9852,,67073,17408,5540,99873,0
90007,City of Modesto ,Full Reporter,Urban,MB,PT,,,,National Express Transit Corporation (NEXT),The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,46,12,2431343,,8282929,0,6824687,17538959,0
90008,City of Santa Monica,Full Reporter,Urban,DR,PT,,,,MV Transportation Inc. ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,2,12,3181,,138232,0,13567,154980,0
90008,City of Santa Monica,Full Reporter,Urban,DT,PT,,,,Lyft,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,29,8,13862,,326505,0,25737,366104,0
90009,San Mateo County Transit District,Full Reporter,Urban,DR,PT,,,,MV Transportation (SamCoast),The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Seller,10,12,12800,,98137,13391,60696,185024,0
90009,San Mateo County Transit District,Full Reporter,Urban,DR,PT,,,,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,69,12,580946,,8128476,280747,4732183,13722352,0
90009,San Mateo County Transit District,Full Reporter,Urban,DT,PT,,,,First Transit - Taxi,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,52,12,300296,,4508259,71500,935502,5815557,0
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,,,,Peninsula Traffic Congestion Relief Alliance,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,8,12,0,,855014,66920,42978,964912,0
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,,,,MV Transportation Rte 17,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,8,12,174132,,1663797,221862,122519,2182310,0
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,55,12,3251459,,21973635,804000,1604936,27634030,0
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,,,,WalMart,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,1,12,0,,134101,653,7278,142032,0
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,,,,Sierra Point Owner's Association,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,2,12,0,,383654,8736,20446,412836,0
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,,,,MV Transportation - Shuttles,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,2,12,0,,131157,13530,6415,151102,0
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,,,,Seton Hospital,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Buyer,1,12,0,,119701,15800,5666,141167,0
90010,City of Torrance,Full Reporter,Urban,DT,PT,,,,"Bell Cab Co., Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,1,12,6839,,56045,31442,5020,99346,0
90010,City of Torrance,Full Reporter,Urban,DT,PT,,,,Administrative Services Cooperative,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,24,12,88884,,612140,350512,55943,1107479,0
90010,City of Torrance,Full Reporter,Urban,DT,PT,,,,All YellowTaxi,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,11,12,329,,1901,1115,176,3521,0
90012,San Joaquin Regional Transit District,Full Reporter,Urban,CB,PT,,,,National Express Transit Corporation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,11,12,789421,,1196491,0,884024,2869936,0
90012,San Joaquin Regional Transit District,Full Reporter,Urban,DR,PT,,,,National Express Transit Corporation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,13,9,34224,,903410,0,601421,1539055,244088
90012,San Joaquin Regional Transit District,Full Reporter,Urban,DT,PT,,,,"American Logistics Company, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,14,12,223593,,2204160,727372,717986,3873111,0
90012,San Joaquin Regional Transit District,Full Reporter,Urban,DT,PT,,,,National Express Transit Corporation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,1,12,46,,0,0,878,924,0
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,PT,,,,National Express Transit Corporation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,22,12,246866,,4070545,0,2390764,6708175,0
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,154,12,1888493,,19363410,0,1381573,22633476,0
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,DT,PT,,,,MV Transportation ,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,45,12,399397,,2866256,0,204436,3470089,0
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,PT,,,,El Paseo Limo,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,12,12,0,,1776937,171310,207232,2155479,0
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,PT,90003,,San Francisco Bay Area Rapid Transit District,,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,Is a Public Entity,Seller,211,12,857856,,12398241,20,368934,13625051,0
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,PT,,,,"Veolia Transit Services, Inc",The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,211,12,1909422,,27593562,20,303542,29806546,0
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,DO,90003,,San Francisco Bay Area Rapid Transit District,,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,Is a Public Entity,Seller,443,12,5631,,47143,0,0,52774,0
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,,Seller,16,12,743886,,2448956,48000,218153,3458995,0
90015,City and County of San Francisco,Full Reporter,Urban,DR,PT,,,,"Veolia Transportation, Inc",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,,Buyer,134,12,1084238,,22347308,883881,476976,24792403,0
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,DR,PT,90234,,Marin County Transit District,,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,Is a Public Entity,Seller,15,12,150954,,1831758,42094,70865,2095671,0
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,MB,DO,90234,,Marin County Transit District,,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In Another Report,Is a Public Entity,Buyer,22,12,1637235,,10772370,17892,0,12427497,0
90017,City of Santa Rosa,Full Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,12,12,104565,,1131504,47089,252119,1535277,0
90017,City of Santa Rosa,Full Reporter,Urban,MB,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,2,12,75227,,229903,4369,19833,329332,0
90019,Sacramento Regional Transit District,Full Reporter,Urban,DR,PT,90223,,"Paratransit, Inc.",,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In Another Report,Is a Public Entity,Seller,94,12,1055018,,10022525,31809,436258,11545610,0
90019,Sacramento Regional Transit District,Full Reporter,Urban,DT,PT,90223,,"Paratransit, Inc.",,The Reporter is the Buyer,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In Another Report,Is a Public Entity,Seller,10,12,166052,,1577474,5006,68664,1817196,0
90022,City of Norwalk ,Full Reporter,Urban,DR,PT,,,,MV Transportation Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,6,12,33876,,424612,2420,55200,516108,0
90023,Long Beach Transit,Full Reporter,Urban,DR,PT,,,,Global Paratransit Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,10,12,63872,,896835,9425,184567,1154699,0
90024,City of La Mirada ,Full Reporter,Urban,DR,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,7,12,35602,,637430,0,201639,874671,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,CB,PT,,,,TransDev - Commuter Bus (Express),The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,19,12,1172721,,1911751,0,591591,3676063,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,DR,PT,,,,First Transit - ADA Paratransit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,153,12,2635443,,14262837,0,3093766,19992046,280000
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,DR,PT,,,,First Transit - SVCC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,5,12,83113,,235500,0,70930,389543,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,DT,PT,,,,First Transit - ADA Paratransit (Taxi),The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,179,12,278483,,1930255,92651,75110,2376499,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,,,,TransDev - East County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,55,12,4089523,,10793188,0,1503546,16386257,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,,,,TransDev - South Bay,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,205,12,18585686,,41858396,0,8372706,68816788,28358
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,,,,TransDev - Rural,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,4,12,198382,,760149,0,143568,1102099,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,,,,First Transit - Minibus,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,24,12,1134934,,4198581,0,832158,6165673,0
90027,City of Fresno,Full Reporter,Urban,DR,PT,,,,Keolis Transit America,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,56,12,326496,,6569178,0,955026,7850700,0
90029,Omnitrans,Full Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,90,12,1342368,,7833002,0,7296697,16472067,0
90029,Omnitrans,Full Reporter,Urban,MB,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,9,12,146800,,1377932,0,728003,2252735,0
90030,North County Transit District,Full Reporter,Urban,CR,PT,,,,"Bombardier Transportation Holdings, Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,24,12,5394547,,8493690,0,11149377,25037614,0
90030,North County Transit District,Full Reporter,Urban,DR,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,"Administrative Facilities, Non-revenue vehicles, capital spares",In This Report,,Buyer,33,12,716882,,6967487,0,3512492,11196861,0
90030,North County Transit District,Full Reporter,Urban,MB,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,"Administrative Facilities, Non-revenue vehicles, capital spares",In This Report,,Buyer,138,12,6726013,,30629554,0,14434779,51790346,0
90030,North County Transit District,Full Reporter,Urban,YR,PT,,,,"Bombardier Transportation Holdings, Inc",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,8,12,2702065,,9816094,0,11709145,24227304,0
90031,Riverside Transit Agency,Full Reporter,Urban,CB,PT,,,,Empire Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,16,12,159348,,1412999,20081,123951,1716379,0
90031,Riverside Transit Agency,Full Reporter,Urban,DR,PT,,,,Southland Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,101,12,1428510,,12110564,197760,1104077,14840911,0
90031,Riverside Transit Agency,Full Reporter,Urban,DT,PT,,,,Network Paratransit System,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,16,12,50540,,507012,130272,39596,727420,0
