UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,238,"Yuma, AZ-CA",Y,135267,2300,59,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,PT, Other,Other-allocation is based on fixed route miles,,,1740,3414,28765,30444,97643,28765,30444,97643,0,0,0,0,0,0,0,0
,289,"El Centro-Calexico, CA",N,107672,3590,30,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,PT, Other,Other-allocation is based on fixed route miles,,,407,799,6730,7122,22844,6730,7122,22844,0,0,0,0,0,0,0,0
,0,Arizona Non-UZA,N,,,,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,17926,225961,386378,2186609,2255977,386378,2186609,2255977,0,0,0,0,0,0,0,0
,238,"Yuma, AZ-CA",Y,135267,2300,59,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,14753,185971,317996,1799618,1856709,317996,1799618,1856709,0,0,0,0,0,0,0,0
,289,"El Centro-Calexico, CA",N,107672,3590,30,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,3454,43543,74456,421365,434732,74456,421365,434732,0,0,0,0,0,0,0,0
,0,Arizona Non-UZA,N,,,,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,238,"Yuma, AZ-CA",Y,135267,2300,59,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,9833,67922,388856,1971108,207730,388856,1971108,207730,0,0,0,0,0,0,0,0
,289,"El Centro-Calexico, CA",N,107672,3590,30,,90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90234,Marin County Transit District,Full Reporter,Urban,DR,PT, Actual Data,,,,376,622,3744,13839,22829,3744,13839,22829,0,0,0,0,0,0,0,0
,13,"San Francisco-Oakland, CA",Y,3281212,6266,524,,90234,Marin County Transit District,Full Reporter,Urban,DR,PT, Actual Data,,,,54708,107454,750050,703239,4383923,750050,703239,4383923,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90234,Marin County Transit District,Full Reporter,Urban,MB,PT, Actual Data,,,,16158,113911,285852,1063342,1558662,285852,1063342,1558662,0,0,0,0,0,0,0,0
,13,"San Francisco-Oakland, CA",Y,3281212,6266,524,,90234,Marin County Transit District,Full Reporter,Urban,MB,PT, Actual Data,,,,163881,2865080,2030395,11125782,20894210,2030395,11125782,20894210,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90236,Stanislaus County ,Reduced Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,60,218,1907,0,11671,1907,0,11671,0,0,0,0,0,0,0,0
,105,"Modesto, CA",Y,358172,3898,92,,90236,Stanislaus County ,Reduced Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,1089,3930,34422,0,210657,34422,0,210657,0,0,0,0,0,0,0,0
,300,"Turlock, CA",N,99904,3874,26,,90236,Stanislaus County ,Reduced Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90236,Stanislaus County ,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,6809,14452,86469,0,607385,86469,0,607385,0,0,0,0,0,0,0,0
,105,"Modesto, CA",Y,358172,3898,92,,90236,Stanislaus County ,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,14468,30710,183747,0,1290697,183747,0,1290697,0,0,0,0,0,0,0,0
,300,"Turlock, CA",N,99904,3874,26,,90236,Stanislaus County ,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90236,Stanislaus County ,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,12582,83875,234909,0,1063157,234909,0,1063157,0,0,0,0,0,0,0,0
,105,"Modesto, CA",Y,358172,3898,92,,90236,Stanislaus County ,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,30069,200447,561392,0,2540761,561392,0,2540761,0,0,0,0,0,0,0,0
,300,"Turlock, CA",N,99904,3874,26,,90236,Stanislaus County ,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90238,City of Delano,Reduced Reporter,Urban,CB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,79,"Bakersfield, CA",N,523994,3785,138,,90238,City of Delano,Reduced Reporter,Urban,CB,DO, Actual Data,,,,1836,2448,48876,0,206251,48876,0,206251,0,0,0,0,0,0,0,0
,471,"Delano, CA",Y,54372,5483,10,,90238,City of Delano,Reduced Reporter,Urban,CB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90238,City of Delano,Reduced Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,79,"Bakersfield, CA",N,523994,3785,138,,90238,City of Delano,Reduced Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,471,"Delano, CA",Y,54372,5483,10,,90238,City of Delano,Reduced Reporter,Urban,DR,DO, Actual Data,,,,6236,12528,44465,0,765510,44465,0,765510,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90238,City of Delano,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,79,"Bakersfield, CA",N,523994,3785,138,,90238,City of Delano,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,471,"Delano, CA",Y,54372,5483,10,,90238,City of Delano,Reduced Reporter,Urban,MB,DO, Actual Data,,,,9356,69841,97836,0,971761,97836,0,971761,0,0,0,0,0,0,0,0
,0,Arizona Non-UZA,N,,,,,90239,City of Sierra Vista,Reduced Reporter,Urban,DR,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,480,"Sierra Vista, AZ",Y,52745,1742,30,,90239,City of Sierra Vista,Reduced Reporter,Urban,DR,DO, Actual Data,,,,970,5525,18617,0,175885,18617,0,175885,0,0,0,0,0,0,0,0
,0,Arizona Non-UZA,N,,,,,90239,City of Sierra Vista,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,480,"Sierra Vista, AZ",Y,52745,1742,30,,90239,City of Sierra Vista,Reduced Reporter,Urban,MB,DO, Actual Data,,,,11052,140746,133492,0,776358,133492,0,776358,0,0,0,0,0,0,0,0
,0,Hawaii Non-UZA,N,,,,,90241,County of Maui,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,463,"Kahului, HI",Y,55934,3354,17,,90241,County of Maui,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,8290,170366,183859,4806706,1347369,183859,4806706,1347369,0,0,0,0,0,0,0,0
,0,Hawaii Non-UZA,N,,,,,90241,County of Maui,Full Reporter,Urban,DR,PT, Other,Allocation is based on the service area.,,,4356,16907,67607,128256,573232,67607,128256,573232,0,0,0,0,0,0,0,0
,463,"Kahului, HI",Y,55934,3354,17,,90241,County of Maui,Full Reporter,Urban,DR,PT, Other,Allocation is based on the service area.,,,68250,264873,1059184,2009362,8980701,1059184,2009362,8980701,0,0,0,0,0,0,0,0
,0,Hawaii Non-UZA,N,,,,,90241,County of Maui,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,26039,489669,407894,3700917,2432837,407894,3700917,2432837,0,0,0,0,0,0,0,0
,463,"Kahului, HI",Y,55934,3354,17,,90241,County of Maui,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,60758,1142561,951753,8635477,5676623,951753,8635477,5676623,0,0,0,0,0,0,0,0
,184,"Santa Barbara, CA",Y,195861,3507,56,,90243,Easy Lift Transportation,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,28711,76300,562564,0,2595079,562564,0,2595079,0,0,0,0,0,0,0,0
,162,"Visalia, CA",Y,219454,3460,63,,90244,City of Tulare,Full Reporter,Urban,DR,PT, Actual Data,,,,6237,17690,67451,76380,721906,67451,76380,721906,0,0,0,0,0,0,0,0
,162,"Visalia, CA",Y,219454,3460,63,,90244,City of Tulare,Full Reporter,Urban,MB,PT, Actual Data,,,,30594,292805,562428,1285414,2689012,562428,1285414,2689012,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90246,City of Agoura Hills,Reduced Reporter,Urban,DR,PT, Actual Data,,,,4345,8231,78573,0,312212,78573,0,312212,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90247,City of Alhambra,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,14606,42140,105693,0,984097,105693,0,984097,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90247,City of Alhambra,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,15718,371699,163365,0,891496,163365,0,891496,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90249,City of Avalon,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,3791,4656,8283,0,371501,8283,0,371501,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90249,City of Avalon,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,4524,35926,27808,0,433786,27808,0,433786,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90250,City of Azusa,Reduced Reporter,Urban,DR,DO, Actual Data,,,,10358,37223,93057,0,1107872,93057,0,1107872,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90251,City of Baldwin Park,Reduced Reporter,Urban,DR,PT, Actual Data,,,,4485,13903,35944,0,321372,35944,0,321372,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90251,City of Baldwin Park,Reduced Reporter,Urban,MB,PT, Actual Data,,,,18305,110181,197853,0,1224107,197853,0,1224107,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90252,City of Bell,Reduced Reporter,Urban,DR,PT, Actual Data,,,,1853,3518,12288,0,106417,12288,0,106417,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90252,City of Bell,Reduced Reporter,Urban,DT,PT, Actual Data,,,,586,6209,9571,0,28618,9571,0,28618,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90252,City of Bell,Reduced Reporter,Urban,MB,PT, Actual Data,,,,3331,36167,33682,0,185253,33682,0,185253,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90253,City of Bell Gardens,Reduced Reporter,Urban,DR,PT, Actual Data,,,,5989,32402,48214,0,450936,48214,0,450936,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90253,City of Bell Gardens,Reduced Reporter,Urban,MB,PT, Actual Data,,,,9450,131018,98467,0,566208,98467,0,566208,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90254,City of Bellflower,Reduced Reporter,Urban,DR,PT, Actual Data,,,,3100,5630,24073,0,227908,24073,0,227908,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90254,City of Bellflower,Reduced Reporter,Urban,MB,PT, Actual Data,,,,4967,68554,70606,0,363760,70606,0,363760,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90255,City of Beverly Hills,Reduced Reporter,Urban,DR,PT, Actual Data,,,,6869,9750,26713,0,611504,26713,0,611504,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90256,City of Burbank,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,26095,213707,304648,0,1841343,304648,0,1841343,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90257,City of Calabasas,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,2697,2261,14932,0,151119,14932,0,151119,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90257,City of Calabasas,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,9650,44345,107286,0,616180,107286,0,616180,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90258,City of Carson,Reduced Reporter,Urban,DT,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90258,City of Carson,Reduced Reporter,Urban,DT,PT, Actual Data,,,,5831,55206,94528,0,560791,94528,0,560791,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90258,City of Carson,Reduced Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90258,City of Carson,Reduced Reporter,Urban,MB,PT, Actual Data,,,,27951,212386,341180,0,2340573,341180,0,2340573,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90259,City of Cerritos,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,6586,25172,62137,0,307549,62137,0,307549,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90259,City of Cerritos,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,13150,111329,175292,0,1177946,175292,0,1177946,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90260,City of Compton  ,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,1440,4544,23215,0,189671,23215,0,189671,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90260,City of Compton  ,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,11720,58527,129101,0,847924,129101,0,847924,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90261,City of Covina,Reduced Reporter,Urban,DR,PT, Actual Data,,,,7054,20668,61104,0,396184,61104,0,396184,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90262,City of Cudahy,Reduced Reporter,Urban,DT,PT, Actual Data,,,,1432,9503,21369,0,102944,21369,0,102944,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90262,City of Cudahy,Reduced Reporter,Urban,MB,PT, Actual Data,,,,3368,95114,34209,0,180179,34209,0,180179,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90263,City of Downey,Reduced Reporter,Urban,DR,DO, Actual Data,,,,2123,6385,20641,0,255709,20641,0,255709,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90263,City of Downey,Reduced Reporter,Urban,DR,PT, Actual Data,,,,7043,18620,64048,0,1204177,64048,0,1204177,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90263,City of Downey,Reduced Reporter,Urban,MB,PT, Actual Data,,,,11323,91300,118397,0,1090967,118397,0,1090967,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90264,City of Duarte,Reduced Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,4979,108926,59411,0,518366,59411,0,518366,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90265,City of El Monte ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,738,4494,7072,0,85395,7072,0,85395,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90265,City of El Monte ,Reduced Reporter,Urban,DR,PT, Actual Data,,,,8094,20278,72486,0,863413,72486,0,863413,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90265,City of El Monte ,Reduced Reporter,Urban,MB,DO, Actual Data,,,,4374,52729,39974,0,624005,39974,0,624005,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90265,City of El Monte ,Reduced Reporter,Urban,MB,PT, Actual Data,,,,21266,376359,178388,0,1469482,178388,0,1469482,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90266,City of Glendora,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,11443,24277,100427,0,577135,100427,0,577135,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90266,City of Glendora,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,6172,36435,79982,0,311288,79982,0,311288,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90267,City of Huntington Park,Reduced Reporter,Urban,DT,PT, Actual Data,,,,10370,54997,103002,0,403594,103002,0,403594,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90267,City of Huntington Park,Reduced Reporter,Urban,MB,PT, Actual Data,,,,14373,158399,146581,0,1126347,146581,0,1126347,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90268,City of Inglewood,Reduced Reporter,Urban,DR,DO, Actual Data,,,,7663,31753,72764,0,792112,72764,0,792112,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90268,City of Inglewood,Reduced Reporter,Urban,DT,PT, Actual Data,,,,2251,12301,30686,0,141773,30686,0,141773,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90268,City of Inglewood,Reduced Reporter,Urban,MB,DO, Actual Data,,,,978,6039,9874,0,88013,9874,0,88013,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90269,Los Angeles County Dept. of Public Works - Athens Shuttle Service,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,3262,48680,36503,0,202134,36503,0,202134,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90270,Los Angeles County Department of Public Works - Avocado Heights,Reduced Reporter,Urban,MB,PT, Actual Data,,,,3667,29611,38830,0,198114,38830,0,198114,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90271,Los Angeles County Department of Public Works - East L.A.,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,8073,15798,71025,0,630788,71025,0,630788,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90271,Los Angeles County Department of Public Works - East L.A.,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,29831,805133,245575,0,1696080,245575,0,1696080,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90272,Los Angeles County Department of Public Works - East Valinda,Reduced Reporter,Urban,MB,PT, Actual Data,,,,3973,47394,43730,0,215025,43730,0,215025,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90273,Los Angeles County Dept. of Public Works - Florence-Firestone,Reduced Reporter,Urban,MB,PT, Actual Data,,,,6524,209688,55886,0,320996,55886,0,320996,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90274,Los Angeles County Dept. of Public Works - King Medical Center Shuttle Service,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,6776,55774,35115,0,372721,35115,0,372721,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90275,Los Angeles County Dept. of Public Works - Lennox Shuttle,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,3261,82249,28372,0,230014,28372,0,230014,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90276,Los Angeles County Department of Public Works - South Whittier,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,16053,239964,201891,0,1099013,201891,0,1099013,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90277,Los Angeles County Department of Public Works - Whittier,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,15970,30290,200987,0,924624,200987,0,924624,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90278,Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,6519,49829,82222,0,364211,82222,0,364211,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90279,Los Angeles County Dept. of Public Works - Willowbrook et al.,Reduced Reporter,Urban,DR,PT, Actual Data,,,,2680,5575,29378,0,183147,29378,0,183147,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90280,City of Lawndale,Reduced Reporter,Urban,MB,PT, Actual Data,,,,7340,44731,78009,0,386526,78009,0,386526,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90281,City of Lynwood,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,13245,166559,135363,0,795918,135363,0,795918,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90282,City of Malibu,Reduced Reporter,Urban,DR,PT, Actual Data,,,,454,968,8341,0,66680,8341,0,66680,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90283,City of Manhattan Beach ,Reduced Reporter,Urban,DR,DO, Actual Data,,,,6794,26232,49661,0,948661,49661,0,948661,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90284,City of Maywood,Reduced Reporter,Urban,DR,PT, Actual Data,,,,1549,6171,24921,0,202411,24921,0,202411,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90284,City of Maywood,Reduced Reporter,Urban,MB,PT, Actual Data,,,,2814,101853,32141,0,199312,32141,0,199312,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90285,City of Monrovia,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,7966,15480,53203,0,533008,53203,0,533008,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90286,City of Monterey Park,Reduced Reporter,Urban,DR,DO, Actual Data,,,,3315,10572,24613,0,561029,24613,0,561029,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90286,City of Monterey Park,Reduced Reporter,Urban,MB,PT, Actual Data,,,,18828,232775,216113,0,1125001,216113,0,1125001,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90287,Palos Verdes Peninsula Transit Authority,Reduced Reporter,Urban,DT,PT, Actual Data,,,,436,2826,8089,0,50506,8089,0,50506,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90287,Palos Verdes Peninsula Transit Authority,Reduced Reporter,Urban,MB,PT, Actual Data,,,,17850,152678,281276,0,2157149,281276,0,2157149,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90288,City of Pico Rivera,Reduced Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90288,City of Pico Rivera,Reduced Reporter,Urban,DR,PT, Actual Data,,,,2515,8005,20407,0,503017,20407,0,503017,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90289,City of Rosemead,Reduced Reporter,Urban,DR,PT, Actual Data,,,,4522,8269,42075,0,403579,42075,0,403579,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90289,City of Rosemead,Reduced Reporter,Urban,MB,PT, Actual Data,,,,9081,59580,116781,0,562232,116781,0,562232,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",Y,12150996,6999,1736,,90290,City of Santa Fe Springs,Reduced Reporter,Urban,DR,DO, Actual Data,,,,2075,8562,21042,0,324759,21042,0,324759,0,0,0,0,0,0,0,0
