NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,DR,DO,26590,11191,37781,0,7936,7936,0,3899,3899,0,3117,3117,26590,26143,52733,0,0,0,26590,26143,52733,14,6,20,0,4.4,4.4,0,2.4,2.4,0,1.7,1.7,14,14.5,28.5,0,0,0,14,14.5,28.5,1247,1483,2730,0,0,0,0,0,0,0,0,0,1247,1483,2730,0,0,0,1247,1483,2730,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,MB,DO,161859,20979,182838,0,40945,40945,0,19495,19495,0,16363,16363,161859,97782,259641,0,0,0,161859,97782,259641,86,11.5,97.5,0,22,22,0,11,11,0,9,9,86,53.5,139.5,0,0,0,86,53.5,139.5,16526,0,16526,0,0,0,0,1456,1456,0,0,0,16526,1456,17982,0,0,0,16526,1456,17982,11,0,11,0,0,0,0,1,1,0,0,0,11,1,12,0,0,0,11,1,12
60010,City of Lubbock,Full Reporter,Urban,DR,DO,56719,4038,60757,2007,13120,15127,0,3211,3211,0,7074,7074,58726,27443,86169,0,0,0,58726,27443,86169,28,2,30,1,7,8,0,1.75,1.75,0,3.5,3.5,29,14.25,43.25,0,0,0,29,14.25,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60010,City of Lubbock,Full Reporter,Urban,MB,DO,148766,13943,162709,7786,45624,53410,0,6579,6579,0,18187,18187,156552,84333,240885,0,0,0,156552,84333,240885,74,7,81,4,24,28,0,3.25,3.25,0,9.5,9.5,78,43.75,121.75,0,0,0,78,43.75,121.75,45231,0,45231,0,0,0,0,0,0,0,0,0,45231,0,45231,0,0,0,45231,0,45231,38,0,38,0,0,0,0,0,0,0,0,0,38,0,38,0,0,0,38,0,38
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,DO,340172,108646,448818,0,44864,44864,0,5584,5584,0,53290,53290,340172,212384,552556,0,0,0,340172,212384,552556,153,54.13,207.13,0,30.03,30.03,0,4.39,4.39,0,30.21,30.21,153,118.76,271.76,0,0,0,153,118.76,271.76,0,7350,7350,0,0,0,0,0,0,0,31,31,0,7381,7381,0,0,0,0,7381,7381,0,5.4,5.4,0,0,0,0,0,0,0,0.12,0.12,0,5.52,5.52,0,0,0,0,5.52,5.52
60011,VIA Metropolitan Transit,Full Reporter,Urban,MB,DO,2050382,233117,2283499,0,519640,519640,0,142244,142244,0,426304,426304,2050382,1321305,3371687,0,0,0,2050382,1321305,3371687,959.61,121.03,1080.64,0,294.55,294.55,0,87.67,87.67,0,239.2,239.2,959.61,742.45,1702.06,0,0,0,959.61,742.45,1702.06,145214,5423,150637,0,0,0,0,0,0,0,8518,8518,145214,13941,159155,0,0,0,145214,13941,159155,114.99,3.99,118.98,0,0,0,0,0,0,0,4.87,4.87,114.99,8.86,123.85,0,0,0,114.99,8.86,123.85
60012,City of Waco,Full Reporter,Urban,DR,DO,8396,4496,12892,0,6872,6872,0,1759,1759,0,4619,4619,8396,17746,26142,0,0,0,8396,17746,26142,3,3,6,0,4,4,0,1,1,0,2.5,2.5,3,10.5,13.5,0,0,0,3,10.5,13.5,39748,0,39748,0,0,0,0,0,0,0,0,0,39748,0,39748,0,0,0,39748,0,39748,31,0,31,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,31,0,31
60012,City of Waco,Full Reporter,Urban,MB,DO,63364,13960,77324,0,28419,28419,0,2938,2938,0,6343,6343,63364,51660,115024,0,0,0,63364,51660,115024,34,10,44,0,20,20,0,1,1,0,3,3,34,34,68,0,0,0,34,34,68,12592,386,12978,0,0,0,0,0,0,0,0,0,12592,386,12978,0,0,0,12592,386,12978,11,1,12,0,0,0,0,0,0,0,0,0,11,1,12,0,0,0,11,1,12
60014,City of Brownsville ,Full Reporter,Urban,CB,DO,5290,259,5549,0,0,0,0,602,602,0,1773,1773,5290,2634,7924,0,0,0,5290,2634,7924,2.54,0.12,2.66,0,0,0,0,0.29,0.29,0,0.85,0.85,2.54,1.26,3.8,0,0,0,2.54,1.26,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60014,City of Brownsville ,Full Reporter,Urban,DR,DO,17372,4218,21590,0,1056,1056,0,3860,3860,0,2155,2155,17372,11289,28661,0,0,0,17372,11289,28661,7.67,1.75,9.42,0,0.58,0.58,0,1.87,1.87,0,1.18,1.18,7.67,5.38,13.05,0,0,0,7.67,5.38,13.05,0,0,0,0,97,97,0,0,0,0,0,0,0,97,97,0,0,0,0,97,97,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0,0.09,0.09
60014,City of Brownsville ,Full Reporter,Urban,MB,DO,67876,12248,80124,0,4819,4819,0,17620,17620,0,9839,9839,67876,44526,112402,0,0,0,67876,44526,112402,28.73,5.55,34.28,0,2.63,2.63,0,8.52,8.52,0,5.39,5.39,28.73,22.09,50.82,0,0,0,28.73,22.09,50.82,194,1171,1365,0,442,442,0,0,0,0,0,0,194,1613,1807,0,0,0,194,1613,1807,0.21,1,1.21,0,0.42,0.42,0,0,0,0,0,0,0.21,1.42,1.63,0,0,0,0.21,1.42,1.63
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO,38805,11437,50242,0,19188,19188,0,3532,3532,0,2217,2217,38805,36374,75179,0,0,0,38805,36374,75179,17,6,23,0,10.8,10.8,0,2.2,2.2,0,1.2,1.2,17,20.2,37.2,0,0,0,17,20.2,37.2,0,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0.04,0,0,0,0,0.04,0.04
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO,225186,33993,259179,0,70989,70989,0,23911,23911,0,62095,62095,225186,190988,416174,0,0,0,225186,190988,416174,114,17,131,0,40.2,40.2,0,14.8,14.8,0,32.6,32.6,114,104.6,218.6,0,0,0,114,104.6,218.6,2507,2485,4992,0,0,0,0,0,0,0,2029,2029,2507,4514,7021,0,0,0,2507,4514,7021,3,4,7,0,0,0,0,0,0,0,1.96,1.96,3,5.96,8.96,0,0,0,3,5.96,8.96
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO,220230,25020,245250,0,48743,48743,0,16237,16237,0,68544,68544,220230,158544,378774,0,0,0,220230,158544,378774,105,18,123,0,22,22,0,10,10,0,35,35,105,85,190,0,0,0,105,85,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60019,City of Albuquerque,Full Reporter,Urban,DR,DO,156475,24433,180908,0,15689,15689,0,4537,4537,0,16972,16972,156475,61631,218106,0,0,0,156475,61631,218106,72,12.8,84.8,0,6,6,0,2.4,2.4,0,10,10,72,31.2,103.2,0,0,0,72,31.2,103.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60019,City of Albuquerque,Full Reporter,Urban,MB,DO,511024,84098,595122,0,159910,159910,0,20358,20358,0,67886,67886,511024,332252,843276,0,0,0,511024,332252,843276,203,44.2,247.2,0,86,86,0,9.6,9.6,0,34.4,34.4,203,174.2,377.2,0,0,0,203,174.2,377.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60022,Capital Area Transit System,Full Reporter,Urban,MB,DO,320748,63646,384394,0,72581,72581,0,27697,27697,0,81100,81100,320748,245024,565772,0,0,0,320748,245024,565772,152,32,184,0,32,32,0,16,16,0,45,45,152,125,277,0,0,0,152,125,277,0,0,0,0,0,0,0,0,0,0,7373,7373,0,7373,7373,0,0,0,0,7373,7373,0,0,0,0,0,0,0,0,0,0,27,27,0,27,27,0,0,0,0,27,27
60024,City of Shreveport,Full Reporter,Urban,DR,DO,51492,6054,57546,0,4288,4288,0,4635,4635,0,4210,4210,51492,19187,70679,0,0,0,51492,19187,70679,29,3.9,32.9,0,2.25,2.25,0,2.25,2.25,0,2,2,29,10.4,39.4,0,0,0,29,10.4,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60024,City of Shreveport,Full Reporter,Urban,MB,DO,171244,31966,203210,0,31816,31816,0,26831,26831,0,17028,17028,171244,107641,278885,0,0,0,171244,107641,278885,82,15.7,97.7,0,18.6,18.6,0,13.02,13.02,0,10,10,82,57.32,139.32,0,0,0,82,57.32,139.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,42523,4660,47183,0,1443,1443,0,0,0,0,6650,6650,42523,12753,55276,0,0,0,42523,12753,55276,22,2.5,24.5,0,0.8,0.8,0,0,0,0,3.5,3.5,22,6.8,28.8,0,0,0,22,6.8,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,203843,17675,221518,0,58435,58435,0,0,0,0,28666,28666,203843,104776,308619,0,1863,1863,203843,106639,310482,102,10.2,112.2,0,28.2,28.2,0,0,0,0,17.8,17.8,102,56.2,158.2,0,1,1,102,57.2,159.2,0,0,0,0,0,0,0,0,0,0,688,688,0,688,688,0,0,0,0,688,688,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO,12200,3241,15441,0,3084,3084,0,0,0,0,1090,1090,12200,7415,19615,0,0,0,12200,7415,19615,7,1.8,8.8,0,1.5,1.5,0,0,0,0,0.7,0.7,7,4,11,0,0,0,7,4,11,2299,0,2299,0,0,0,0,0,0,0,0,0,2299,0,2299,0,0,0,2299,0,2299,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,MB,DO,46665,0,46665,0,995,995,0,2194,2194,0,5724,5724,46665,8913,55578,0,0,0,46665,8913,55578,23,0,23,0,0.6,0.6,0,1,1,0,3,3,23,4.6,27.6,0,0,0,23,4.6,27.6,11892,3561,15453,0,0,0,0,3992,3992,0,1244,1244,11892,8797,20689,0,0,0,11892,8797,20689,11,2,13,0,0,0,0,3,3,0,2,2,11,7,18,0,0,0,11,7,18
60041,City of Arlington,Full Reporter,Urban,DR,DO,26509,12817,39326,0,0,0,0,0,0,0,2353,2353,26509,15170,41679,0,0,0,26509,15170,41679,18,7,25,0,0,0,0,0,0,0,2,2,18,9,27,0,0,0,18,9,27,2501,5384,7885,0,0,0,0,0,0,0,0,0,2501,5384,7885,0,0,0,2501,5384,7885,3,5,8,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,3,5,8
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,DO,2452,15,2467,0,50,50,0,25,25,0,487,487,2452,577,3029,0,0,0,2452,577,3029,1.45,0.01,1.46,0,0.02,0.02,0,0.01,0.01,0,0.26,0.26,1.45,0.3,1.75,0,0,0,1.45,0.3,1.75,217,11,228,0,0,0,0,0,0,0,0,0,217,11,228,0,0,0,217,11,228,0.78,0.02,0.8,0,0,0,0,0,0,0,0,0,0.78,0.02,0.8,0,0,0,0.78,0.02,0.8
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO,284752,40710,325462,0,87996,87996,0,30007,30007,0,59185,59185,284752,217898,502650,0,0,0,284752,217898,502650,108.51,19.57,128.08,0,35.15,35.15,0,17.64,17.64,0,28.41,28.41,108.51,100.77,209.28,0,0,0,108.51,100.77,209.28,5489,742,6231,0,0,0,0,710,710,0,1368,1368,5489,2820,8309,0,0,0,5489,2820,8309,3,1.15,4.15,0,0,0,0,0,0,0,1,1,3,2.15,5.15,0,0,0,3,2.15,5.15
60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO,344247,958282,1302529,0,382681,382681,0,532679,532679,0,269082,269082,344247,2142724,2486971,0,23096,23096,344247,2165820,2510067,193,460,653,0,191,191,0,277,277,0,137,137,193,1065,1258,0,12,12,193,1077,1270,0,3790,3790,0,2409,2409,0,618,618,0,0,0,0,6817,6817,0,0,0,0,6817,6817,0,4,4,0,6,6,0,3,3,0,0,0,0,13,13,0,0,0,0,13,13
60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO,3011649,498752,3510401,0,671435,671435,0,144780,144780,0,540414,540414,3011649,1855381,4867030,0,25801,25801,3011649,1881182,4892831,1387,248,1635,0,330,330,0,76,76,0,260,260,1387,914,2301,0,13,13,1387,927,2314,0,228,228,0,2126,2126,0,0,0,0,281,281,0,2635,2635,0,0,0,0,2635,2635,0,1,1,0,6,6,0,0,0,0,1,1,0,8,8,0,0,0,0,8,8
60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO,13520,0,13520,0,0,0,0,0,0,0,0,0,13520,0,13520,0,0,0,13520,0,13520,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,2578,10955,13533,0,6337,6337,0,6681,6681,0,3881,3881,2578,27854,30432,0,0,0,2578,27854,30432,8,7,15,0,4,4,0,5,5,0,4,4,8,20,28,0,0,0,8,20,28
60059,Brazos Transit District,Full Reporter,Urban,DR,DO,67200,7800,75000,0,11808,11808,0,1860,1860,0,15840,15840,67200,37308,104508,0,0,0,67200,37308,104508,35,4,39,0,6,6,0,1,1,0,8,8,35,19,54,0,0,0,35,19,54,9117,0,9117,0,0,0,0,662,662,0,1997,1997,9117,2659,11776,0,0,0,9117,2659,11776,7.5,0,7.5,0,0,0,0,0.5,0.5,0,2,2,7.5,2.5,10,0,0,0,7.5,2.5,10
60059,Brazos Transit District,Full Reporter,Urban,MB,DO,105300,5640,110940,0,18880,18880,0,5025,5025,0,18800,18800,105300,48345,153645,0,0,0,105300,48345,153645,54,3,57,0,10,10,0,3,3,0,10,10,54,26,80,0,0,0,54,26,80,1522,0,1522,0,0,0,0,390,390,0,4048,4048,1522,4438,5960,0,0,0,1522,4438,5960,1.5,0,1.5,0,0,0,0,0.5,0.5,0,4,4,1.5,4.5,6,0,0,0,1.5,4.5,6
60077,City of Santa Fe,Full Reporter,Urban,DR,DO,30186,14509,44695,0,4888,4888,0,2509,2509,0,4238,4238,30186,26144,56330,0,0,0,30186,26144,56330,17,7.25,24.25,0,2.62,2.62,0,1.41,1.41,0,2.39,2.39,17,13.67,30.67,0,0,0,17,13.67,30.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,City of Santa Fe,Full Reporter,Urban,MB,DO,113285,15711,128996,0,19380,19380,0,9946,9946,0,17817,17817,113285,62854,176139,0,0,0,113285,62854,176139,52,7,59,0,10.38,10.38,0,5.59,5.59,0,10.11,10.11,52,33.08,85.08,0,0,0,52,33.08,85.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO,9427,639,10066,347,1964,2311,0,0,0,0,2440,2440,9774,5043,14817,0,0,0,9774,5043,14817,5.2,0.35,5.55,0.49,1.03,1.52,0,0,0,0,1.36,1.36,5.69,2.74,8.43,0,0,0,5.69,2.74,8.43,0,0,0,0,38,38,0,0,0,0,0,0,0,38,38,0,0,0,0,38,38,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0.04,0.04
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO,83380,8271,91651,3900,22074,25974,0,0,0,0,31006,31006,87280,61351,148631,0,0,0,87280,61351,148631,49.05,4.6,53.65,3.59,11.61,15.2,0,0,0,0,17.22,17.22,52.64,33.43,86.07,0,0,0,52.64,33.43,86.07,1575,0,1575,0,909,909,0,288,288,0,0,0,1575,1197,2772,0,0,0,1575,1197,2772,1.55,0,1.55,0,0.6,0.6,0,0.18,0.18,0,0,0,1.55,0.78,2.33,0,0,0,1.55,0.78,2.33
60091,Hill Country Transit District,Full Reporter,Urban,DR,DO,114894,47910,162804,0,16363,16363,0,2339,2339,0,16555,16555,114894,83167,198061,0,0,0,114894,83167,198061,59,23.6,82.6,0,8.96,8.96,0,1.28,1.28,0,10.38,10.38,59,44.22,103.22,0,0,0,59,44.22,103.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,Hill Country Transit District,Full Reporter,Urban,MB,DO,38264,13844,52108,0,9204,9204,0,1316,1316,0,4684,4684,38264,29048,67312,0,0,0,38264,29048,67312,20,7.4,27.4,0,5.04,5.04,0,0.72,0.72,0,2.62,2.62,20,15.78,35.78,0,0,0,20,15.78,35.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO,28381,16351,44732,0,4612,4612,0,315,315,0,8917,8917,28381,30195,58576,0,0,0,28381,30195,58576,14.47,7.91,22.38,0,2.23,2.23,0,0.15,0.15,0,4.39,4.39,14.47,14.68,29.15,0,0,0,14.47,14.68,29.15,7931,373,8304,0,0,0,0,0,0,0,0,0,7931,373,8304,0,0,0,7931,373,8304,4.43,0,4.43,0,0,0,0,0,0,0,0,0,4.43,0,4.43,0,0,0,4.43,0,4.43
60101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO,138464,56486,194950,0,27934,27934,0,1787,1787,0,39929,39929,138464,126136,264600,0,0,0,138464,126136,264600,70.53,29.59,100.12,0,13.77,13.77,0,0.85,0.85,0,19.66,19.66,70.53,63.87,134.4,0,0,0,70.53,63.87,134.4,38664,1381,40045,0,0,0,0,0,0,0,0,0,38664,1381,40045,0,0,0,38664,1381,40045,21.57,0,21.57,0,0,0,0,0,0,0,0,0,21.57,0,21.57,0,0,0,21.57,0,21.57
60102,Concho Valley Transit District,Full Reporter,Urban,DR,DO,54737,14052,68789,0,0,0,0,0,0,0,16393,16393,54737,30445,85182,0,0,0,54737,30445,85182,27,7,34,0,0,0,0,0,0,0,7,7,27,14,41,0,0,0,27,14,41,6625,0,6625,0,0,0,0,2905,2905,0,919,919,6625,3824,10449,0,0,0,6625,3824,10449,9,0,9,0,0,0,0,2,2,0,2,2,9,4,13,0,0,0,9,4,13
60102,Concho Valley Transit District,Full Reporter,Urban,MB,DO,23473,6482,29955,0,0,0,0,0,0,0,4864,4864,23473,11346,34819,0,0,0,23473,11346,34819,11,3,14,0,0,0,0,0,0,0,2,2,11,5,16,0,0,0,11,5,16,4458,0,4458,0,0,0,0,2746,2746,0,0,0,4458,2746,7204,0,0,0,4458,2746,7204,5,0,5,0,0,0,0,2,2,0,0,0,5,2,7,0,0,0,5,2,7
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CB,DO,2405,1325,3730,0,0,0,0,0,0,0,0,0,2405,1325,3730,0,0,0,2405,1325,3730,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2,1025,0,1025,0,0,0,0,0,0,0,525,525,1025,525,1550,0,0,0,1025,525,1550,2,0,2,0,0,0,0,0,0,0,1,1,2,1,3,0,0,0,2,1,3
60111,Rio Metro Regional Transit District,Full Reporter,Urban,DR,DO,53020,4500,57520,0,0,0,0,0,0,0,9104,9104,53020,13604,66624,0,0,0,53020,13604,66624,26,2,28,0,0,0,0,0,0,0,5,5,26,7,33,0,0,0,26,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60111,Rio Metro Regional Transit District,Full Reporter,Urban,MB,DO,3050,0,3050,0,0,0,0,0,0,0,0,0,3050,0,3050,0,0,0,3050,0,3050,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,512,512,0,0,0,0,0,0,0,375,375,0,887,887,0,0,0,0,887,887,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2
60114,STAR Transit,Full Reporter,Urban,DR,DO,71994,14545,86539,0,4077,4077,0,0,0,0,10372,10372,71994,28994,100988,0,0,0,71994,28994,100988,41.44,8.88,50.32,0,2.22,2.22,0,0,0,0,5.92,5.92,41.44,17.02,58.46,0,0,0,41.44,17.02,58.46,0,3822,3822,0,0,0,0,0,0,0,1505,1505,0,5327,5327,0,0,0,0,5327,5327,0,18.5,18.5,0,0,0,0,0,0,0,1.48,1.48,0,19.98,19.98,0,0,0,0,19.98,19.98
60114,STAR Transit,Full Reporter,Urban,MB,DO,27901,5380,33281,0,1508,1508,0,0,0,0,3836,3836,27901,10724,38625,0,0,0,27901,10724,38625,14.56,3.12,17.68,0,0.78,0.78,0,0,0,0,2.08,2.08,14.56,5.98,20.54,0,0,0,14.56,5.98,20.54,0,1414,1414,0,0,0,0,0,0,0,557,557,0,1971,1971,0,0,0,0,1971,1971,0,6.5,6.5,0,0,0,0,0,0,0,0.52,0.52,0,7.02,7.02,0,0,0,0,7.02,7.02
60127,Plaquemines Parish Government,Full Reporter,Urban,DR,DO,8495,1754,10249,0,0,0,0,388,388,0,3500,3500,8495,5642,14137,0,0,0,8495,5642,14137,5,1,6,0,0,0,0,0.2,0.2,0,2,2,5,3.2,8.2,0,0,0,5,3.2,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60127,Plaquemines Parish Government,Full Reporter,Urban,FB,DO,45358,6875,52233,0,5294,5294,0,381,381,0,5598,5598,45358,18148,63506,0,0,0,45358,18148,63506,26.25,3.5,29.75,0,2,2,0,0.2,0.2,0,3.05,3.05,26.25,8.75,35,0,0,0,26.25,8.75,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60130,Alamo Area Council of Governments,Full Reporter,Urban,DR,DO,45244,15350,60594,0,4692,4692,0,0,0,0,6184,6184,45244,26226,71470,0,0,0,45244,26226,71470,27,12,39,0,3,3,0,0,0,0,3.29,3.29,27,18.29,45.29,0,0,0,27,18.29,45.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,SR,DO,17740,52,17792,0,10163,10163,0,538,538,0,6746,6746,17740,17499,35239,0,0,0,17740,17499,35239,12,0.03,12.03,0,6.62,6.62,0,0.35,0.35,0,4,4,12,11,23,0,0,0,12,11,23,2667,0,2667,0,1573,1573,0,0,0,0,403,403,2667,1976,4643,0,0,0,2667,1976,4643,4,0,4,0,2,2,0,0,0,0,1,1,4,3,7,0,0,0,4,3,7
