NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Bio-Diesel,Bunker Fuel,C Natural Gas,Diesel Fuel,Electric Battery,Electric Propulsion,Ethanol, Methonal ,Gasoline,Hydrogen,Kerosene,Liquified Nat Gas,Liquified Petroleum Gas,Other Fuel,Other Fuel Description
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,0,,,137606,,,,,16714,,,,,,
50516,City of Plymouth,Full Reporter,Urban,DR,PT,0,,,4695,,,,,38416,,,,,,
50516,City of Plymouth,Full Reporter,Urban,MB,PT,0,,,183263,,,,,12674,,,,,,
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,,,,,,,,,30136,,,,,,
50517,City of Maple Grove,Full Reporter,Urban,MB,PT,0,,,2695,,,,,,,,,,,
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,0,,,19937,,,,,48951,,,,,,
50518,SouthWest Transit,Full Reporter,Urban,MB,PT,0,,,339315,,,,,,,,,,,
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,983110,,,0,,,,,24599,,,,,,
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,FB,DO,0,,,31953,,,,,,,,,,,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,DR,DO,0,,,75350,,,,,,,,,,,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,MB,DO,0,,,66674,,,,,,,,,,,
55312,City of Milwaukee,Full Reporter,Urban,SR,PT,,,,,,1001206,,,,,,,,,
60006,City of El Paso,Full Reporter,Urban,DR,PT,,,536485,,,,,,,,,,,,
60006,City of El Paso,Full Reporter,Urban,MB,DO,,,2349071,,,,,,,,,,,,
60006,City of El Paso,Full Reporter,Urban,SR,DO,,,,,,373184,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,CR,PT,0,,,339074,,,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,DO,,,387619,,,,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,221284,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,MB,DO,,,2216684,,62822,,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,MB,PT,,,,,,,,,15989,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,112032,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,DO,0,,,2145915,,,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,PT,0,,,534738,,,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,DR,PT,,,,,,,,,2319565,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,LR,DO,,,,,,22340810,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,DO,0,,1195082,6866759,,,,,227464,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,PT,0,,,1412549,,,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,VP,DO,,,,,,,,,551395,,,,,,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,DR,DO,0,,,19710,,,,,25973,,,,,,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,MB,DO,0,,275599,300296,,,,,,,,,,,
60010,City of Lubbock,Full Reporter,Urban,DR,DO,0,,,970,,,,,109989,,,,,,
60010,City of Lubbock,Full Reporter,Urban,MB,DO,0,,,476883,11400,,,,,,,,,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,DO,,,,,,,,,82804,,,,793917,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,PT,,,,,,,,,564054,,,,,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,MB,DO,0,,5583821,1407091,8216,,,,,,,,80058,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,VP,PT,,,,,,,,,286771,,,,,,
60012,City of Waco,Full Reporter,Urban,DR,DO,0,,,62751,,,,,11279,,,,,,
60012,City of Waco,Full Reporter,Urban,MB,DO,0,,,169025,,,,,,,,,,,
60014,City of Brownsville ,Full Reporter,Urban,DR,DO,,,,,,,,,32300,,,,,,
60014,City of Brownsville ,Full Reporter,Urban,MB,DO,0,,,222508,,,,,3726,,,,,,
60016,City of Beaumont,Full Reporter,Urban,DR,PT,0,,3897,30559,,,,,,,,,,,
60016,City of Beaumont,Full Reporter,Urban,MB,PT,,,247331,,,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO,0,,,74675,,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,FB,PT,0,,,3380,,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO,0,,312761,458029,,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,SR,PT,,,,,,1128441,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,VP,PT,,,,,,,,,1477,,,,,,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,DR,PT,,,204680,,,,,,13801,,,,,,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO,0,,295670,217874,,,,,,,,,,,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,PT,,,44305,,,,,,,,,,,,
60019,City of Albuquerque,Full Reporter,Urban,DR,DO,,,,,,,,,354042,,,,,,
60019,City of Albuquerque,Full Reporter,Urban,MB,DO,0,,398541,1269741,,,,,,,,,,,
60022,Capital Area Transit System,Full Reporter,Urban,DR,PT,0,,,2947,,,,,118811,,,,,,
60022,Capital Area Transit System,Full Reporter,Urban,MB,DO,0,,,738908,52600,,,,,,,,,,
60024,City of Shreveport,Full Reporter,Urban,DR,DO,,,7930,,,,,,63789,,,,,,
60024,City of Shreveport,Full Reporter,Urban,MB,DO,0,,372797,8181,281599,,,,145330,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,DR,PT,916,,,0,,,,,219239,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,FB,PT,0,,,224149,,,,,,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,MB,PT,1881200,,,0,,,,,,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,SR,PT,,,,,,4570080,,,,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,0,,,771,,,,,118622,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,3992,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,0,,278781,367120,,,,,,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO,,,,,,416020,,,,,,,,,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,DR,PT,,,,,,,,,23460,,,,,,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,MB,DO,0,,161183,86535,,,,,,,,,,,
60041,City of Arlington,Full Reporter,Urban,DR,DO,0,,,25106,,,,,18615,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT,0,,,396585,,,,,,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT,0,,,295541,,,,,397261,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT,0,,,5025180,,,,,137592,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,225467,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT,0,,,251474,,,,,,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,DO,0,,,2268,,,,,5839,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,213597,,,,,,,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO,0,,692134,163239,,,,,,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,PT,,,120298,,,,,,,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,21479,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT,0,,,1387932,,,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT,0,,501127,0,,,,,91203,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO,,,,,,123434898,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO,,,8913997,,274993,,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO,,,,,,697200,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT,,,,,,,,,198144,,,,,,
60059,Brazos Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,145462,,,,,,
60059,Brazos Transit District,Full Reporter,Urban,MB,DO,0,,,95316,,,,,60111,,,,,,
60077,City of Santa Fe,Full Reporter,Urban,DR,DO,,,25900,,,,,,5475,,,,,,
60077,City of Santa Fe,Full Reporter,Urban,MB,DO,0,,220385,2513,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,Urban,DR,PT,,,,,,,,,2856,,,,109045,,
60088,Jefferson Parish,Full Reporter,Urban,MB,PT,399076,,,0,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO,0,,,8525,,,,,3760,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO,0,,,205008,,,,,63959,,,,,,
60091,Hill Country Transit District,Full Reporter,Urban,DR,DO,0,,,83996,,,,,113293,,,,,,
60091,Hill Country Transit District,Full Reporter,Urban,MB,DO,0,,,108071,,,,,1939,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,70611,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO,0,,32487,252820,,,,,83393,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,45838,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,YR,PT,0,,,239861,,,,,,,,,,,
60102,Concho Valley Transit District,Full Reporter,Urban,DR,DO,0,,,41,,,,,123537,,,,,,
60102,Concho Valley Transit District,Full Reporter,Urban,MB,DO,0,,,9490,,,,,44195,,,,,,
60103,"Fort Bend County, Texas",Full Reporter,Urban,CB,PT,0,,,110100,,,,,,,,,,,
60103,"Fort Bend County, Texas",Full Reporter,Urban,DR,PT,0,,,27306,,,,,156122,,,,,,
60103,"Fort Bend County, Texas",Full Reporter,Urban,MB,PT,0,,,1073,,,,,6137,,,,,,
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,DR,PT,,,,,,,,,71513,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CB,DO,,,,,,,,,10892,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CB,PT,0,,,41544,,,,,,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CR,PT,0,,,982002,,,,,,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,76337,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,MB,DO,,,,,,,,,5536,,,,,,
60114,STAR Transit,Full Reporter,Urban,DR,DO,,,,,,,,,179857,,,,,,
60114,STAR Transit,Full Reporter,Urban,MB,DO,,,,,,,,,71692,,,,,,
60127,Plaquemines Parish Government,Full Reporter,Urban,DR,DO,,,,,,,,,14972,,,,,,
60127,Plaquemines Parish Government,Full Reporter,Urban,FB,DO,0,,,237000,,,,,,,,,,,
60130,Alamo Area Council of Governments,Full Reporter,Urban,DR,DO,0,,,433,,,,,198466,,,,,,
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,SR,DO,,,,,,288036,,,,,,,,,
60134,The Woodlands Township,Full Reporter,Urban,CB,PT,0,,,248542,,,,,,,,,,,
60134,The Woodlands Township,Full Reporter,Urban,MB,PT,,,,,,,,,,,,,32780,,
60269,Texas State University,Full Reporter,Urban,MB,PT,0,,,219831,,,,,,,,,,,
66339,New Mexico Department of Transportation,Full Reporter,Urban,VP,PT,,,,,,,,,40189,,,,,,
70001,City of Lincoln,Full Reporter,Urban,DR,DO,,,40912,,,,,,6467,,,,,,
70001,City of Lincoln,Full Reporter,Urban,MB,DO,0,,183195,261911,,,,,,,,,,,
70002,Transit Authority of Omaha,Full Reporter,Urban,DR,DO,,,36578,,,,,,73939,,,,,,
70002,Transit Authority of Omaha,Full Reporter,Urban,MB,DO,0,,137311,687884,,,,,,,,,,,
70003,City of Springfield,Full Reporter,Urban,DR,DO,,,,,,,,,24129,,,,,,
70003,City of Springfield,Full Reporter,Urban,MB,DO,0,,,227929,,,,,,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,DO,,,58013,,,,,,38081,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,242593,,,,0,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,MB,DO,0,,1401646,1013109,,,,,38081,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,RB,DO,0,,118197,59098,,,,,,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,27364,,,,,,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,DR,DO,0,,,721144,,,,,,,,,,,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,LR,DO,,,,,,38508705,,,,,,,,,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,MB,DO,0,,,4547005,,,,,,,,,,,
70008,City of Cedar Rapids,Full Reporter,Urban,DR,PT,0,,,14825,,,,,27759,,,,,,
70008,City of Cedar Rapids,Full Reporter,Urban,MB,DO,0,,,242623,,,,,,,,,,,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,DR,DO,0,,,88216,,,,,24685,,,,,,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,793831,,,,,4389,,,,,,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,VP,DO,,,,,,,,,120298,,,,,,
70012,City of Sioux City,Full Reporter,Urban,DR,PT,0,,,179,,,,,32451,,,,,,
70012,City of Sioux City,Full Reporter,Urban,MB,DO,0,,,143674,,,,,,,,,,,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,28147,,,,,,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,0,,,194123,,,,,,,,,,,
70015,City of Wichita ,Full Reporter,Urban,DR,DO,,,,,,,,,106135,,,,,,
70015,City of Wichita ,Full Reporter,Urban,MB,DO,0,,,354469,,,,,,,,,,,
70016,City of Columbia,Full Reporter,Urban,DR,DO,28870,,13380,0,,,,,6377,,,,,,
70016,City of Columbia,Full Reporter,Urban,MB,DO,149374,,17414,0,100902,,,,,,,,,,
70018,City of Iowa City,Full Reporter,Urban,DR,PT,0,,,11878,,,,,81571,,,,,,
70018,City of Iowa City,Full Reporter,Urban,MB,DO,0,,,179847,,,,,,,,,,,
70019,University of Iowa,Full Reporter,Urban,DR,DO,0,,,11463,,,,,,,,,,,
70019,University of Iowa,Full Reporter,Urban,MB,DO,0,,,198569,,,,,,,,,,,
70030,City of Coralville,Full Reporter,Urban,DR,PT,0,,,3283,,,,,7647,,,,,,
70030,City of Coralville,Full Reporter,Urban,MB,DO,0,,,51495,,,,,,,,,,,
70035,Johnson County Kansas,Full Reporter,Urban,CB,PT,0,,,115247,,,,,,,,,,,
70035,Johnson County Kansas,Full Reporter,Urban,DR,PT,0,,14253,2781,,,,,55749,,,,,,
70035,Johnson County Kansas,Full Reporter,Urban,MB,PT,0,,69212,253543,,,,,11473,,,,,,
70041,Ames Transit Agency,Full Reporter,Urban,DR,PT,0,,,5656,,,,,1218,,,,,,
70041,Ames Transit Agency,Full Reporter,Urban,MB,DO,11708,,,325678,,,,,19296,,,,,,
70041,Ames Transit Agency,Full Reporter,Urban,MB,PT,0,,,5677,,,,,,,,,,,
70044,University of Kansas,Full Reporter,Urban,MB,PT,74135,,,62151,,,,,,,,,,,
70048,City of Lawrence,Full Reporter,Urban,DR,PT,,,,,,,,,85553,,,,,,
70048,City of Lawrence,Full Reporter,Urban,MB,PT,0,,,114274,,,,,78883,,,,,,
70049,River Bend Transit,Full Reporter,Urban,DR,DO,,,,,,,,,106712,,,,,,
70049,River Bend Transit,Full Reporter,Urban,DR,PT,,,,,,,,,46189,,,,,,
70049,River Bend Transit,Full Reporter,Urban,MB,PT,,,,,,,,,6371,,,,,,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,,,,,,964555,,,,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,0,,,290430,,,,,,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,0,,,2555529,,,,,,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,0,,,58252,,,,,257928,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,0,,,7340,,,,,117983,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,,,,,,40564951,,,,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,0,,467131,3277371,35230,,,,112004,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,0,,,284,,,,,26302,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,,,,,,,,,344855,,,,,,
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,DR,DO,0,,,66492,,,,,,,,,,,
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,MB,DO,0,,,146713,,,,,,,,,,,
80003,City of Fargo,Full Reporter,Urban,DR,PT,,,,,,,,,47769,,,,,,
80003,City of Fargo,Full Reporter,Urban,MB,PT,0,,,218532,,,,,3432,,,,,,
80004,City of Billings,Full Reporter,Urban,DR,DO,,,,,,,,,30995,,,,,,
80004,City of Billings,Full Reporter,Urban,MB,DO,0,,,127919,,,,,,,,,,,
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,0,,,0,,,,,135701,,,,,,
80005,City of Colorado Springs,Full Reporter,Urban,MB,PT,0,,,551019,,,,,,,,,,,
80005,City of Colorado Springs,Full Reporter,Urban,VP,DO,,,,,,,,,28091,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,PT,,,,,,40059292,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,DR,PT,,,,,,,,,1678627,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,LR,DO,,,,,,76829593,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,DO,0,,,5163061,1483163,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,PT,0,,,3824979,15415,,,,,,,,,,
80007,City of Pueblo,Full Reporter,Urban,DR,PT,,,,,,,,,23790,,,,,,
80007,City of Pueblo,Full Reporter,Urban,MB,DO,0,,,127849,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,Urban,DR,PT,,,,,,,,,24497,,,,,,
80008,Cities Area Transit,Full Reporter,Urban,MB,DO,0,,,48821,,,,,15815,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,0,,,8883,,,,,13237,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,0,,,162178,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,Urban,DR,PT,,,,,,,,,5135,,,,,,
80011,City of Fort Collins,Full Reporter,Urban,MB,DO,34580,,352336,0,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,Urban,MB,PT,0,,,5517,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,Urban,RB,DO,,,124463,,,,,,,,,,,,
80012,Great Falls Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,14640,,,,,,
80012,Great Falls Transit District,Full Reporter,Urban,MB,DO,0,,,95586,,,,,,,,,,,
80025,"City of Loveland, Colorado",Full Reporter,Urban,MB,DO,0,,,21375,,,,,22424,,,,,,
80028,Cache Valley Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,22577,,,,,,
80028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,0,,,172817,,,,,,,,,,,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,VP,DO,,,,,,,,,46291,,,,,,
80107,University of Montana,Full Reporter,Urban,MB,DO,0,,,15609,76041,,,,,,,,,,
80109,Enterprise - Denver,Full Reporter,Urban,VP,DO,,,,,,,,,69167,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT,12822,,,0,179000,,,,,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT,,,205789,,,,,,23444,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT,646231,,,0,7610762,,,,,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT,,,,,,,,,160794,,,,,,
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,0,,,29392,,,,,1242872,,,,,,
90002,City and County of Honolulu,Full Reporter,Urban,MB,PT,0,,,5320530,,,,,7624,,,,,,
90002,City and County of Honolulu,Full Reporter,Urban,VP,PT,,,,,,,,,19930,,,,,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO,,,,,,320350036,,,,,,,,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT,,,,,,7202399,,,,,,,,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO,365130,,,0,,,,,,,,,,,
90004,Golden Empire Transit District,Full Reporter,Urban,DR,DO,,,134458,,,,,,,,,,,,
90004,Golden Empire Transit District,Full Reporter,Urban,MB,DO,,,1553376,,,,,,,,,,,,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO,0,,158052,2240,,,,,,,,,,,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,71515,,,,,,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO,0,,538280,138917,,,,,822,,,,,,
90007,City of Modesto ,Full Reporter,Urban,DR,PT,0,,,45479,,,,,11344,,,,,,
90007,City of Modesto ,Full Reporter,Urban,MB,PT,0,,,412306,655,,,,,,,,,,
90008,City of Santa Monica,Full Reporter,Urban,DR,PT,,,3379,,,,,,0,,,,,,
90008,City of Santa Monica,Full Reporter,Urban,MB,DO,,,1811173,,,,,,,,,263672,,,
90009,San Mateo County Transit District,Full Reporter,Urban,DR,PT,0,,,21439,,,,,217538,,,,,,
90009,San Mateo County Transit District,Full Reporter,Urban,MB,DO,0,,,1534891,10,,,,,,,,,,
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,6365,,1630,710248,,,,,51770,,,,,,
90010,City of Torrance,Full Reporter,Urban,MB,DO,0,,670689,0,,,,,28786,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,CB,PT,0,,,124908,,,,,,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,DR,PT,0,,,11827,,,,,23655,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,DO,0,,,291670,436913,,,,,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,PT,0,,,53713,,,,,97603,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,419973,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,LR,DO,,,,,,24685772,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,DO,0,,,3495395,103000,,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,PT,,,,,,,,,,,,,67519,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,CB,DO,0,,,702319,,,,,,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,17313,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,PT,0,,,25037,,,,,967755,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,DO,0,,,4612046,,,,,11991,84946,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,PT,0,,,90014,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,CC,DO,,,,,,3796354,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,DR,PT,6118,,,0,,,,,377972,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,LR,DO,,,,,,57165125,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,MB,DO,0,,,4499926,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,SR,DO,,,,,,5340232,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,TB,DO,,,,,,29762993,,,,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,DR,PT,,,,,,,,,61590,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,FB,DO,0,,,2166377,,,,,,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,MB,DO,0,,,1291237,,,,,,,,,,,
90017,City of Santa Rosa,Full Reporter,Urban,DR,PT,,,,,,,,,30053,,,,,,
90017,City of Santa Rosa,Full Reporter,Urban,MB,DO,0,,,223406,,,,,,,,,,,
90017,City of Santa Rosa,Full Reporter,Urban,MB,PT,,,,,,,,,5408,,,,,,
90019,Sacramento Regional Transit District,Full Reporter,Urban,DR,DO,,,143164,,,,,,7844,,,,,,
90019,Sacramento Regional Transit District,Full Reporter,Urban,LR,DO,,,,,,33090260,,,,,,,,,
90019,Sacramento Regional Transit District,Full Reporter,Urban,MB,DO,0,,2448881,11468,,,,,5076,,,,,,
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,MB,DO,0,,,610961,367587,,,,,,,,,,
90022,City of Norwalk ,Full Reporter,Urban,DR,PT,,,,,,,,,15401,,,,,,
90022,City of Norwalk ,Full Reporter,Urban,MB,DO,0,,280577,3676,,,,,58194,,,,,,
90023,Long Beach Transit,Full Reporter,Urban,DR,PT,,,26419,,,,,,1952,,,,,,
90023,Long Beach Transit,Full Reporter,Urban,MB,DO,0,,1319189,157066,350166,,,,828111,,,,,,
90024,City of La Mirada ,Full Reporter,Urban,DR,PT,,,14613,,,,,,5968,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,CB,PT,0,,,188455,,,,,,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,DR,PT,,,,,,,,,370320,,,,523817,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,LR,DO,,,,,,49615779,,,,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,DO,,,3699351,,,,,,,,,,,,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,,,3968635,,,,,,12531,,,,381008,,
90027,City of Fresno,Full Reporter,Urban,DR,PT,,,29418,,,,,,235115,,,,,,
90027,City of Fresno,Full Reporter,Urban,MB,DO,,,1511732,,,,,,1164,,,,,,
