State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from a Private Entity,,,,,0
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from Another Public Agency,,,,,0
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Owned,,,,,0.14
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0.01
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0.85
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from a Private Entity,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from Another Public Agency,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Owned,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-80201,Montezuma County Public Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80201,Montezuma County Public Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80201,Montezuma County Public Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-80206,City of Durango,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80206,City of Durango,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80206,City of Durango,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0.13
,8R01-80206,City of Durango,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80206,City of Durango,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80206,City of Durango,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0.87
,8R01-80221,Northeast Colorado Association of Local Government,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80221,Northeast Colorado Association of Local Government,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80221,Northeast Colorado Association of Local Government,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-80221,Northeast Colorado Association of Local Government,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80221,Northeast Colorado Association of Local Government,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80221,Northeast Colorado Association of Local Government,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-80225,City of La Junta,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80225,City of La Junta,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80225,City of La Junta,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
,8R01-80225,City of La Junta,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80225,City of La Junta,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80225,City of La Junta,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
,8R01-80227,Huerfano/Las Animas Council of Governments,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80227,Huerfano/Las Animas Council of Governments,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80227,Huerfano/Las Animas Council of Governments,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,1
,8R01-80237,Neighbor to Neighbor Volunteers,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80237,Neighbor to Neighbor Volunteers,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80237,Neighbor to Neighbor Volunteers,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-80256,Town of Mountain Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80256,Town of Mountain Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80256,Town of Mountain Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0.22
,8R01-80256,Town of Mountain Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,TR,DO,Leased from a Private Entity,,,,,0
,8R01-80256,Town of Mountain Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,TR,DO,Leased from Another Public Agency,,,,,0
,8R01-80256,Town of Mountain Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,TR,DO,Owned,,,,,2
,8R01-80258,City of Glenwood Springs,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80258,City of Glenwood Springs,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80258,City of Glenwood Springs,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-80263,Town of Snowmass Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80263,Town of Snowmass Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80263,Town of Snowmass Village,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,1
,8R01-80267,"Senior Resource Development Agency, Pueblo, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80267,"Senior Resource Development Agency, Pueblo, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80267,"Senior Resource Development Agency, Pueblo, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-80267,"Senior Resource Development Agency, Pueblo, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,1
,8R01-80267,"Senior Resource Development Agency, Pueblo, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80267,"Senior Resource Development Agency, Pueblo, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-80274,"The Canon City Golden Age Council, Inc",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80274,"The Canon City Golden Age Council, Inc",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80274,"The Canon City Golden Age Council, Inc",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-80275,City of Cripple Creek,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80275,City of Cripple Creek,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80275,City of Cripple Creek,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-80275,City of Cripple Creek,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80275,City of Cripple Creek,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80275,City of Cripple Creek,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
,8R01-80285,Via Mobility Services,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80285,Via Mobility Services,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-80285,Via Mobility Services,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,1
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from a Private Entity,,,,,0
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from Another Public Agency,,,,,0.22
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Owned,,,,,0.46
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.03
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0.11
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0.64
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0.07
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,RB,DO,Leased from a Private Entity,,,,,0
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,RB,DO,Leased from Another Public Agency,,,,,0.11
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,8R01,Colorado Department of Transportation,Rural,RB,DO,Owned,,,,,0.36
,8R01-88215,Montrose County Seniors,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-88215,Montrose County Seniors,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-88215,Montrose County Seniors,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-88215,Montrose County Seniors,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-88215,Montrose County Seniors,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-88215,Montrose County Seniors,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Owned by Service Provider,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Owned by Public Agency,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Leased by Public Agency,,,,,0.33
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Leased by Service Provider,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.33
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0.34
,8R01-88225,City of Winter Park,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,8R01-88226,Town of Telluride,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-88226,Town of Telluride,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-88226,Town of Telluride,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,1
,8R01-88228,Town of Avon,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-88228,Town of Avon,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-88228,Town of Avon,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,1
,8R01-88229,Bent County,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-88229,Bent County,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-88229,Bent County,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-88229,Bent County,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-88229,Bent County,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-88229,Bent County,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-88230,Teller Senior Coalition,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-88230,Teller Senior Coalition,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-88230,Teller Senior Coalition,Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-88230,Teller Senior Coalition,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-88230,Teller Senior Coalition,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-88230,Teller Senior Coalition,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-88288,"Disability Services, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R01-88288,"Disability Services, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R01-88288,"Disability Services, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R01-88288,"Disability Services, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R01-88288,"Disability Services, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R01-88288,"Disability Services, Inc.",Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from a Private Entity,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Leased from Another Public Agency,,,,,1
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,DO,Owned,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Owned by Service Provider,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Owned by Public Agency,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Leased by Public Agency,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,CB,PT,Facilities Leased by Service Provider,,,,,1
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,8R01,Colorado Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,1
,8R02-80117,Garfield County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80117,Garfield County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80117,Garfield County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80134,Liberty County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80134,Liberty County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80134,Liberty County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80135,Carter County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80135,Carter County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80135,Carter County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80137,Helena Area Transit Service,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80137,Helena Area Transit Service,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80137,Helena Area Transit Service,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
,8R02-80137,Helena Area Transit Service,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R02-80137,Helena Area Transit Service,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R02-80137,Helena Area Transit Service,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
,8R02-80139,Rosebud Community Hospital,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80139,Rosebud Community Hospital,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80139,Rosebud Community Hospital,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80142,Ravalli County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80142,Ravalli County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80142,Ravalli County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80144,"Liberty Place, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80144,"Liberty Place, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80144,"Liberty Place, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80164,Sanders County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80164,Sanders County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80164,Sanders County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80166,Urban Transportation District of Dawson County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80166,Urban Transportation District of Dawson County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80166,Urban Transportation District of Dawson County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80167,Powder River County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80167,Powder River County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80167,Powder River County,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80169,Toole County,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R02-80169,Toole County,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R02-80169,Toole County,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Owned,,,,,1
,8R02-80172,"Lincoln County Transportation Service, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80172,"Lincoln County Transportation Service, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80172,"Lincoln County Transportation Service, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80173,"Mineral County Pioneer Council, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80173,"Mineral County Pioneer Council, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80173,"Mineral County Pioneer Council, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R02-80181,Custer County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80181,Custer County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80181,Custer County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
