NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,Funds Applied,"$56,208.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$56,208.00 ",$0.00 
40110,Charleston Area Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,238,887.00 ",$0.00 ,$0.00 ,"$4,238,887.00 ",$0.00 
40128,Okaloosa County Board of County Commissioners,Full Reporter,Urban,Funds Applied,$0.00 ,$64.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$64.00 ,$0.00 
40129,Charlotte County Government,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$51,793.00 ","$51,793.00 ",$0.00 
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,Funds Applied,$0.00 ,"$473,668.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$473,668.00 ",$0.00 
40138,Gwinnett County Board of Commissioners,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,434,383.00 ",$0.00 ,"$9,129,181.00 ","$11,563,564.00 ",$0.00 
40140,Collier County,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,161,842.00 ",$0.00 ,$0.00 ,"$2,161,842.00 ",$0.00 
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,Funds Applied,"$1,137.00 ","$110,029.00 ","$5,787.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$116,953.00 ",$0.00 
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,418,850.00 ",$0.00 ,$0.00 ,"$3,418,850.00 ",$0.00 
40147,North Carolina State University,Full Reporter,Urban,Funds Applied,$0.00 ,"$4,264,437.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,264,437.00 ",$0.00 
40158,Lake County Board of County Commissioners,Full Reporter,Urban,Funds Applied,$0.00 ,"$120,834.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$120,834.00 ",$0.00 
40159,Regional Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$374,649.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$374,649.00 ",$0.00 
40159,Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,689,041.00 ",$0.00 ,$0.00 ,"$3,689,041.00 ",$0.00 
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,Funds Applied,$0.00 ,"$136,789.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$136,789.00 ",$0.00 
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,Funds Applied,$0.00 ,"$104,989.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$104,989.00 ",$0.00 
40172,Western Piedmont Regional Transit Authority ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,752,706.00 ",$0.00 ,"$129,424.00 ","$2,882,130.00 ",$0.00 
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,Funds Applied,$0.00 ,"$14,832.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$14,832.00 ",$0.00 
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,890,554.00 ",$0.00 ,$0.00 ,"$1,890,554.00 ",$0.00 
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,Funds Applied,$0.00 ,"$4,553,742.00 ",$0.00 ,"$368,745.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,922,487.00 ",$0.00 
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$798,086.00 ",$0.00 ,$0.00 ,"$798,086.00 ",$0.00 
40178,The Transportation Management Association Group,Full Reporter,Urban,Funds Applied,$0.00 ,"$32,196.00 ",$0.00 ,$0.00 ,$0.00 ,$847.00 ,$0.00 ,$0.00 ,"$569,960.00 ","$603,003.00 ",$0.00 
40191,Transit Authority of Central Kentucky,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$577,730.00 ",$0.00 ,$0.00 ,"$577,730.00 ",$0.00 
40192,Martin County,Full Reporter,Urban,Funds Applied,$0.00 ,"$103,452.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$103,452.00 ",$0.00 
40196,Kentuckiana Regional Planning and Development Agency,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$56,087.00 ",$0.00 ,$0.00 ,"$56,087.00 ",$0.00 
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,217,512.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,217,512.00 ",$0.00 
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,134.00 ",$0.00 ,$0.00 ,"$1,134.00 ",$0.00 
40208,City of Clemson,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,228,170.00 ",$0.00 ,$0.00 ,"$1,228,170.00 ",$0.00 
40222,Wake County,Full Reporter,Urban,Funds Applied,$0.00 ,"$178,486.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$178,486.00 ",$0.00 
40224,Buncombe County,Full Reporter,Urban,Funds Applied,$0.00 ,"$52,970.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$52,970.00 ","$17,890.00 "
40228,Mecklenburg County ,Full Reporter,Urban,Funds Applied,$0.00 ,"$2,880,129.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$424,749.00 ","$3,304,878.00 ",$0.00 
40232,Central Florida Commuter Rail,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,372,057.00 ","$1,372,057.00 ",$0.00 
41105,"Audubon Area Community Services, Inc.",Full Reporter,Urban,Funds Applied,$0.00 ,"$17,438.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$17,438.00 ",$0.00 
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,Funds Applied,$0.00 ,"$224,889.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$224,889.00 ",$0.00 
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$3,042,497.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,042,497.00 ",$0.00 
44929,City of Fort Lauderdale,Full Reporter,Urban,Funds Applied,$0.00 ,"$18,683.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$18,683.00 ",$0.00 
50001,City of Appleton,Full Reporter,Urban,Funds Applied,$0.00 ,"$523,268.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$523,268.00 ",$0.00 
50001,City of Appleton,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,465,735.00 ",$0.00 ,$0.00 ,"$1,465,735.00 ",$0.00 
50002,City of Green Bay,Full Reporter,Urban,Funds Applied,"$4,604.00 ","$221,550.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$226,154.00 ",$0.00 
50002,City of Green Bay,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,382,007.00 ",$0.00 ,$0.00 ,"$1,382,007.00 ",$0.00 
50003,City of Kenosha,Full Reporter,Urban,Funds Applied,$0.00 ,"$163,522.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$163,522.00 ",$0.00 
50003,City of Kenosha,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,240,217.00 ",$0.00 ,$0.00 ,"$1,240,217.00 ",$0.00 
50004,City of La Crosse,Full Reporter,Urban,Funds Applied,$0.00 ,"$123,927.00 ",$0.00 ,$1.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($4,218.00)","$119,710.00 ",$0.00 
50004,City of La Crosse,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$831,719.00 ",$0.00 ,$0.00 ,"$831,719.00 ",$0.00 
50005,City of Madison,Full Reporter,Urban,Funds Applied,"$275,009.00 ","$530,094.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,589,545.00 ","$2,394,648.00 ",$0.00 
50005,City of Madison,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$7,578,159.00 ",$0.00 ,$0.00 ,"$7,578,159.00 ",$0.00 
50006,"City of Racine, Wisconsin",Full Reporter,Urban,Funds Applied,$0.00 ,"$261,591.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$261,591.00 ",$0.00 
50006,"City of Racine, Wisconsin",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,742,611.00 ",$0.00 ,$0.00 ,"$1,742,611.00 ",$0.00 
50008,Milwaukee County,Full Reporter,Urban,Funds Applied,"$949,623.00 ","$888,304.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,837,927.00 ",$0.00 
50008,Milwaukee County,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,687,994.00 ",$0.00 ,$0.00 ,"$4,687,994.00 ",$0.00 
50010,METRO Regional Transit Authority ,Full Reporter,Urban,Funds Applied,$409.00 ,"$321,042.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$366,435.00 ","$687,886.00 ",$0.00 
50010,METRO Regional Transit Authority ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$9,588,466.00 ",$0.00 ,$0.00 ,"$9,588,466.00 ",$0.00 
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,628,540.00 ","$22,308.00 ","$780,786.00 ","$4,431,634.00 ",$0.00 
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$556,334.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$556,334.00 ",$0.00 
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$15,467,167.00 ",$0.00 ,"($20,705,155.00)","($5,237,988.00)",$0.00 
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Funds Applied,"$885,953.00 ","$806,792.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,692,745.00 ",$0.00 
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$40,232,135.00 ",$0.00 ,"($43,645,588.00)","($3,413,453.00)",$0.00 
50016,Central Ohio Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$121,540.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$11,173,161.00 ","$11,294,701.00 ",$0.00 
50016,Central Ohio Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$35,395,027.00 ","$416,416.00 ",$0.00 ,"$35,811,443.00 ",$0.00 
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$16,228.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$880,845.00 ","$897,073.00 ",$0.00 
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$16,845,157.00 ",$0.00 ,"$3,036,650.00 ","$19,881,807.00 ",$0.00 
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,476,415.00 ",$0.00 ,$0.00 ,"$3,476,415.00 ",$0.00 
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,397,661.00 ",$0.00 ,"($6,477,889.00)","($4,080,228.00)",$0.00 
50024,Western Reserve Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,100,642.00 ",$0.00 ,$0.00 ,"$3,100,642.00 ",$0.00 
50025,Duluth Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,331,188.00 ",$0.00 ,$0.00 ,"$6,331,188.00 ","$239,494.00 "
50026,City of Moorhead,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,414.00 ","$3,414.00 ",$0.00 
50027,Metro Transit ,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,299,356.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,299,356.00 ",$0.00 
50027,Metro Transit ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$131,418,918.00 ",$0.00 ,$0.00 ,"$131,418,918.00 ",$0.00 
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,245,813.00 ",$0.00 ,$0.00 ,"$3,245,813.00 ",$0.00 
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$6,138.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,138.00 ","$2,068.00 "
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,023,465.00 ",$0.00 ,$0.00 ,"$1,023,465.00 ",$0.00 
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,Funds Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$20,884,226.00 ","$20,884,226.00 ",$0.00 
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$22,062,034.00 ",$0.00 ,$0.00 ,"$22,062,034.00 ",$0.00 
50032,Mass Transportation Authority ,Full Reporter,Urban,Funds Applied,"$24,463.00 ","$12,333.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$690,763.00 ","$727,559.00 ",$0.00 
50032,Mass Transportation Authority ,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$8,476,329.00 ",$0.00 ,$0.00 ,"$8,476,329.00 ",$0.00 
50033,Interurban Transit Partnership,Full Reporter,Urban,Funds Applied,$0.00 ,"$313,777.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$313,777.00 ",$0.00 
50033,Interurban Transit Partnership,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$16,234,357.00 ",$0.00 ,"$664,673.00 ","$16,899,030.00 ",$0.00 
50034,City of Jackson Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,$810.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$267,781.00 ","$268,591.00 ",$794.00 
50034,City of Jackson Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$468,402.00 ",$0.00 ,"$229,543.00 ","$697,945.00 ",$0.00 
50035,Central County Transportation Authority,Full Reporter,Urban,Funds Applied,"$164,251.00 ","$10,140.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$725,529.00 ","$899,920.00 ","$134,988.00 "
50035,Central County Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,301,798.00 ",$0.00 ,"($9,937,454.00)","($6,635,656.00)","($995,348.00)"
50036,Capital Area Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,253,363.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,342.00 ","$1,256,705.00 ",$0.00 
50036,Capital Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,802,042.00 ",$0.00 ,"$1,325,332.00 ","$8,127,374.00 ",$0.00 
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Funds Applied,"$10,563.00 ","$127,697.00 ","$4,107.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$142,367.00 ",$0.00 
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$949,060.00 ",$0.00 ,$0.00 ,"$949,060.00 ",$0.00 
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Funds Applied,$0.00 ,"$1,016,080.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,016,080.00 ",$0.00 
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$6,471,482.00 ",$0.00 ,$0.00 ,"$6,471,482.00 ",$0.00 
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,Funds Applied,$0.00 ,"$55,429.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$55,429.00 ",$0.00 
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,771,351.00 ",$0.00 ,$0.00 ,"$1,771,351.00 ",$0.00 
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,283,913.00 ",$0.00 ,$0.00 ,"$2,283,913.00 ",$0.00 
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Funds Applied,"$2,894,838.00 ","$108,931.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,003,769.00 ",$0.00 
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$18,529,872.00 ",$0.00 ,$0.00 ,"$18,529,872.00 ",$0.00 
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,Funds Applied,"$28,567.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$28,567.00 ",$0.00 
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,508,838.00 ",$0.00 ,$0.00 ,"$3,508,838.00 ",$0.00 
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,180,750.00 ",$0.00 ,$0.00 ,"$3,180,750.00 ",$0.00 
50054,Muncie Indiana Transit System,Full Reporter,Urban,Funds Applied,$397.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$397.00 ,$0.00 
50054,Muncie Indiana Transit System,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,590,229.00 ",$0.00 ,$0.00 ,"$1,590,229.00 ",$0.00 
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,Funds Applied,$0.00 ,"$218,741.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$218,741.00 ",$0.00 
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,409,939.00 ",$0.00 ,$0.00 ,"$3,409,939.00 ",$0.00 
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Funds Applied,"$21,520.00 ","$212,190.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$233,710.00 ",$0.00 
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,863,475.00 ",$0.00 ,$0.00 ,"$4,863,475.00 ",$0.00 
50058,Rockford Mass Transit District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,159,598.00 ",$0.00 ,$0.00 ,"$2,159,598.00 ",$0.00 
50059,Springfield Mass Transit District,Full Reporter,Urban,Funds Applied,$0.00 ,"$3,833.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($2,424,456.00)","($2,420,623.00)",$0.00 
50059,Springfield Mass Transit District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,275,400.00 ",$0.00 ,$0.00 ,"$3,275,400.00 ",$0.00 
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,Funds Applied,"$50,614.00 ","$607,457.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"($5,284,517.00)","($4,626,446.00)","$169,144.00 "
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$7,724,796.00 ",$0.00 ,$0.00 ,"$7,724,796.00 ",$0.00 
50061,"City of Decatur, Il",Full Reporter,Urban,Funds Applied,"$3,900.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,900.00 ",$0.00 
50061,"City of Decatur, Il",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$390,000.00 ",$0.00 ,"$72,000.00 ","$462,000.00 ",$0.00 
50066,Chicago Transit Authority,Full Reporter,Urban,Funds Applied,"$70,318,018.00 ","$3,797,248.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$111,761,000.00 ","$185,876,266.00 ",$0.00 
50066,Chicago Transit Authority,Full Reporter,Urban,Funds Not Applied,"$129,517,824.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$740,289,854.00 ",$0.00 ,"($111,761,000.00)","$758,046,678.00 ",$0.00 
50092,"City of Rochester, Minnesota",Full Reporter,Urban,Funds Applied,$0.00 ,"$279,129.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$279,129.00 ",$0.00 
50092,"City of Rochester, Minnesota",Full Reporter,Urban,Funds Not Applied,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,560,239.00 ",$0.00 ,$0.00 ,"$1,560,239.00 ",$0.00 
50096,City of Waukesha ,Full Reporter,Urban,Funds Applied,$0.00 ,"$240,039.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$240,039.00 ",$0.00 
50099,City of Eau Claire,Full Reporter,Urban,Funds Applied,$0.00 ,"$59,908.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$59,908.00 ","$59,908.00 "
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,Funds Applied,"$2,957,344.00 ","$29,057.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,986,401.00 ",$0.00 
