UACE Code,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description, Total Actual Vehicle Revenue Hours , Total Unlinked Passenger Trips , Total Actual Vehicle Revenue Miles , Total Passenger Miles Traveled , Total Operating Expenses , Non-Fixed Guideway Vehicle Revenue Miles , Non-Fixed Guideway Passenger Miles , Non-Fixed Guideway Operating Expenses , Directional Route Miles , Fixed Guideway Vehicle Revenue Miles , Fixed Guideway Passenger Miles , Fixed Guideway Operating Expenses , SGR FG Directional Route Miles , SGR FG Vehicle Revenue Miles , SGR HIB Directional Route Miles , SGR HIB Vehicle Revenue Miles 
88732,"Tucson, AZ",Y,875441,2450,357.35,,90033,City of Tucson,Full Reporter,Urban,SR,PT, Actual Data,,,,25444,1277130,198471,1430386,"$4,436,350.00 ",0,0,$0.00 ,7.8,198471,1430386,"$4,436,350.00 ",7.8,198471,0,0
69184,"Phoenix--Mesa--Scottsdale, AZ",Y,3976313,3581,1110.48,,90034,City of Glendale ,Full Reporter,Urban,DR,DO, Actual Data,,,,18305,37719,205918,173525,"$2,455,489.00 ",205918,173525,"$2,455,489.00 ",0,0,0,$0.00 ,0,0,0,0
69192,"Phoenix West--Goodyear--Avondale, AZ",N,419946,3291,127.61,,90034,City of Glendale ,Full Reporter,Urban,DR,DO, Actual Data,,,,270,551,2755,2517,"$35,623.00 ",2755,2517,"$35,623.00 ",0,0,0,$0.00 ,0,0,0,0
69184,"Phoenix--Mesa--Scottsdale, AZ",Y,3976313,3581,1110.48,,90034,City of Glendale ,Full Reporter,Urban,MB,DO, Actual Data,,,,8622,71924,93715,137375,"$715,155.00 ",93715,137375,"$715,155.00 ",0,0,0,$0.00 ,0,0,0,0
69192,"Phoenix West--Goodyear--Avondale, AZ",N,419946,3291,127.61,,90034,City of Glendale ,Full Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
66673,"Oxnard--San Buenaventura (Ventura), CA",Y,376117,4910,76.61,,90035,Gold Coast Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,34337,75596,562865,570174,"$2,355,210.00 ",562865,570174,"$2,355,210.00 ",0,0,0,$0.00 ,0,0,0,0
66673,"Oxnard--San Buenaventura (Ventura), CA",Y,376117,4910,76.61,,90035,Gold Coast Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,184731,2261605,2071300,7678047,"$27,030,511.00 ",2071300,7678047,"$27,030,511.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,323147,517268,5000730,5775170,"$49,211,687.00 ",5000730,5775170,"$49,211,687.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
57709,"Mission Viejo--Lake Forest--Laguna Niguel, CA",N,646843,3953,163.63,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT, Actual Data,,,,46722,89411,658556,728933,"$6,211,423.00 ",658556,728933,"$6,211,423.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,84018,211278,1930526,2322042,"$9,092,135.00 ",1930526,2322042,"$9,092,135.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
57709,"Mission Viejo--Lake Forest--Laguna Niguel, CA",N,646843,3953,163.63,,90036,Orange County Transportation Authority,Full Reporter,Urban,DR,TX, Actual Data,,,,5815,17867,106387,124262,"$486,559.00 ",106387,124262,"$486,559.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Data,,,,835839,18539096,9471520,76177378,"$148,035,588.00 ",9471520,76177378,"$148,035,588.00 ",0,0,0,$0.00 ,0,0,21.9,264931
6,California Non-UZA,N,,,,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
57709,"Mission Viejo--Lake Forest--Laguna Niguel, CA",N,646843,3953,163.63,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,36617,812166,414931,3337200,"$6,485,184.00 ",414931,3337200,"$6,485,184.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,405292,5867675,4890318,28488775,"$59,211,088.00 ",4890318,28488775,"$59,211,088.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
57709,"Mission Viejo--Lake Forest--Laguna Niguel, CA",N,646843,3953,163.63,,90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,100958,1461639,1218179,7096559,"$14,749,492.00 ",1218179,7096559,"$14,749,492.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,58614,237107,2126233,8694715,"$1,772,673.00 ",2126233,8694715,"$1,772,673.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
57709,"Mission Viejo--Lake Forest--Laguna Niguel, CA",N,646843,3953,163.63,,90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90039,City of Culver City,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,718,3759,6471,7202,"$470,096.00 ",6471,7202,"$470,096.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90039,City of Culver City,Full Reporter,Urban,MB,DO, Actual Data,,,,131498,2267843,1335642,8692858,"$23,209,282.00 ",1335642,8692858,"$23,209,282.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90041,City of Montebello,Full Reporter,Urban,DR,PT, Actual Data,,,,2703,16909,21003,43390,"$368,620.00 ",21003,43390,"$368,620.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90041,City of Montebello,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,,3100,40800,50945,77629,"$302,765.00 ",50945,77629,"$302,765.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90041,City of Montebello,Full Reporter,Urban,MB,DO, Actual Data,,,,166870,2581161,1726508,8246937,"$26,021,936.00 ",1726508,8246937,"$26,021,936.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90042,City of Gardena,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,3729,6838,27341,22678,"$612,625.00 ",27341,22678,"$612,625.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90042,City of Gardena,Full Reporter,Urban,MB,DO, Actual Data,,,,92161,1599539,1155229,5727134,"$22,410,116.00 ",1155229,5727134,"$22,410,116.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90043,City of Commerce,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,5474,7537,56221,34313,"$888,526.00 ",56221,34313,"$888,526.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90043,City of Commerce,Full Reporter,Urban,MB,DO, Actual Data,,,,38538,239106,386368,878145,"$5,886,979.00 ",386368,878145,"$5,886,979.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90044,City of Arcadia,Reduced Reporter,Urban,DR,PT, Actual Data,,,,9521,16179,56725,0,"$791,447.00 ",56725,0,"$791,447.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",Y,12237376,7476,1636.83,,90044,City of Arcadia,Reduced Reporter,Urban,MB,PT, Actual Data,,,,14627,23737,161751,0,"$1,070,477.00 ",161751,0,"$1,070,477.00 ",0,0,0,$0.00 ,0,0,0,0
47995,"Las Vegas--Henderson--Paradise, NV",Y,2196623,5046,435.29,,90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT, Actual Data,,,,660135,1250397,9885283,13290743,"$64,741,318.00 ",9885283,13290743,"$64,741,318.00 ",0,0,0,$0.00 ,0,0,0,0
32,Nevada Non-UZA,N,,,,,90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
47995,"Las Vegas--Henderson--Paradise, NV",Y,2196623,5046,435.29,,90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,1453262,40953167,17881034,153164845,"$184,682,443.00 ",16113648,138025821,"$166,428,176.00 ",55.5,1767386,15139024,"$18,254,267.00 ",33.9,970753,19.9,145311
32,Nevada Non-UZA,N,,,,,90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,, Actual Vehicle Revenue Miles,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",N,12237376,7476,1636.83,,90050,City of Simi Valley,Reduced Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
82144,"Simi Valley, CA",Y,127364,4027,31.63,,90050,City of Simi Valley,Reduced Reporter,Urban,DR,DO, Actual Data,,,,7807,33238,104842,0,"$2,038,415.00 ",104842,0,"$2,038,415.00 ",0,0,0,$0.00 ,0,0,0,0
51445,"Los Angeles--Long Beach--Anaheim, CA",N,12237376,7476,1636.83,,90050,City of Simi Valley,Reduced Reporter,Urban,MB,DO, Actual Data,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
82144,"Simi Valley, CA",Y,127364,4027,31.63,,90050,City of Simi Valley,Reduced Reporter,Urban,MB,DO, Actual Data,,,,26746,131392,405822,0,"$4,399,163.00 ",405822,0,"$4,399,163.00 ",0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",Y,2276703,3741,608.56,,90052,City of Corona,Reduced Reporter,Urban,DR,PT, Actual Data,,,,8027,22673,109763,0,"$874,569.00 ",109763,0,"$874,569.00 ",0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",Y,2276703,3741,608.56,,90052,City of Corona,Reduced Reporter,Urban,MB,PT, Actual Data,,,,14398,95892,169157,0,"$1,249,319.00 ",169157,0,"$1,249,319.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,854,3652,33179,143537,"$164,339.00 ",33179,143537,"$164,339.00 ",0,0,0,$0.00 ,0,0,0,0
77068,"Sacramento, CA",N,1946618,4163,467.58,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
97939,"Yuba City, CA",Y,125706,4190,30,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,5973,25560,232192,1004495,"$1,150,069.00 ",232192,1004495,"$1,150,069.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,4823,8720,56138,51350,"$554,720.00 ",56138,51350,"$554,720.00 ",0,0,0,$0.00 ,0,0,0,0
77068,"Sacramento, CA",N,1946618,4163,467.58,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
97939,"Yuba City, CA",Y,125706,4190,30,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,12914,23348,150307,137488,"$1,485,237.00 ",150307,137488,"$1,485,237.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
77068,"Sacramento, CA",N,1946618,4163,467.58,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
97939,"Yuba City, CA",Y,125706,4190,30,,90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,42213,389996,506702,1187324,"$4,565,596.00 ",506702,1187324,"$4,565,596.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,23345,50040,376112,429096,"$2,053,072.00 ",376112,429096,"$2,053,072.00 ",0,0,0,$0.00 ,0,0,0,0
78310,"Salinas, CA",N,177532,5941,29.88,,90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT, Other,Other was selected since MST is allocating data by actual passenger boardings.,,,24108,51676,388407,443122,"$2,120,184.00 ",388407,443122,"$2,120,184.00 ",0,0,0,$0.00 ,0,0,0,0
80362,"Seaside--Monterey--Pacific Grove, CA",Y,123495,2999,41.18,,90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT, Other,Other was selected since MST is allocating data by actual passenger boardings.,,,20131,43151,324328,370017,"$1,770,400.00 ",324328,370017,"$1,770,400.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,12017,125715,186624,604594,"$2,764,418.00 ",186624,604594,"$2,764,418.00 ",0,0,0,$0.00 ,0,0,0,0
78310,"Salinas, CA",N,177532,5941,29.88,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO, Other,Other is selected since MST is allocating data by actual passenger boardings.,,,58224,609107,904217,2929339,"$13,393,966.00 ",904217,2929339,"$13,393,966.00 ",0,0,0,$0.00 ,0,0,0,0
80362,"Seaside--Monterey--Pacific Grove, CA",Y,123495,2999,41.18,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO, Other,Other is selected since MST is allocating data by actual passenger boardings.,,,74738,781860,1160669,3760150,"$17,192,726.00 ",1160669,3760150,"$17,192,726.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,1721,9254,26978,36192,"$162,223.00 ",26978,36192,"$162,223.00 ",0,0,0,$0.00 ,0,0,0,0
78310,"Salinas, CA",N,177532,5941,29.88,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT, Other,Other is selected since MST is allocating data by actual passenger boardings.,,,6921,37228,108535,145605,"$652,635.00 ",108535,145605,"$652,635.00 ",0,0,0,$0.00 ,0,0,0,0
80362,"Seaside--Monterey--Pacific Grove, CA",Y,123495,2999,41.18,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT, Other,Other is selected since MST is allocating data by actual passenger boardings.,,,30483,163960,478013,641278,"$2,874,360.00 ",478013,641278,"$2,874,360.00 ",0,0,0,$0.00 ,0,0,0,0
19504,"Concord--Walnut Creek, CA",Y,538583,3064,175.76,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,41545,62817,622214,600560,"$5,800,079.00 ",622214,600560,"$5,800,079.00 ",0,0,0,$0.00 ,0,0,0,0
50533,"Livermore--Pleasanton--Dublin, CA",N,240381,3683,65.26,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT, Other,"We are using an allocation methodology to determine percentages for each mode/UZA. We are using the average cost of service per route based on our June revenue service invoice, which includes all modes of service. ",,,14301,24291,185910,147886,"$1,156,156.00 ",185910,147886,"$1,156,156.00 ",0,0,0,$0.00 ,0,0,0,0
19504,"Concord--Walnut Creek, CA",Y,538583,3064,175.76,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,186030,1833742,2082268,7152580,"$31,305,539.00 ",2082268,7152580,"$31,305,539.00 ",0,0,0,$0.00 ,0,0,0,0
50533,"Livermore--Pleasanton--Dublin, CA",N,240381,3683,65.26,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
19504,"Concord--Walnut Creek, CA",Y,538583,3064,175.76,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,2615,793,25204,10690,"$317,106.00 ",25204,10690,"$317,106.00 ",0,0,0,$0.00 ,0,0,0,0
50533,"Livermore--Pleasanton--Dublin, CA",N,240381,3683,65.26,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90079,SunLine Transit Agency,Full Reporter,Urban,DR,DO, Other,"This mode of transit service is supported by FTA Section 5311 operating funds only. Per NTD Reduced Reporter Policy, Section 5311 Reporting Rules, El Dorado Transit allocates 100% of Federal funding data for the service to the rural (Non-UZA) area.  ",,,4527,8544,67877,83638,"$507,939.00 ",67877,83638,"$507,939.00 ",0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90079,SunLine Transit Agency,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
41347,"Indio--Palm Desert--Palm Springs, CA",Y,361075,2378,151.82,,90079,SunLine Transit Agency,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,49301,93045,739204,910844,"$5,531,629.00 ",739204,910844,"$5,531,629.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,24919,288893,394750,2484476,"$4,474,367.00 ",394750,2484476,"$4,474,367.00 ",0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,3365,39011,53305,335493,"$604,199.00 ",53305,335493,"$604,199.00 ",0,0,0,$0.00 ,0,0,0,0
41347,"Indio--Palm Desert--Palm Springs, CA",Y,361075,2378,151.82,,90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,159765,1852203,2530897,15928943,"$28,686,912.00 ",2530897,15928943,"$28,686,912.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",N,2276703,3741,608.56,,90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
41347,"Indio--Palm Desert--Palm Springs, CA",Y,361075,2378,151.82,,90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,4014,17110,193044,907071,"$272,380.00 ",193044,907071,"$272,380.00 ",0,0,0,$0.00 ,0,0,0,0
75340,"Riverside--San Bernardino, CA",Y,2276703,3741,608.56,,90086,City of Riverside,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,23933,65225,324618,505382,"$2,988,250.00 ",324618,505382,"$2,988,250.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90087,City of Santa Maria,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
79417,"Santa Maria, CA",Y,143609,5307,27.06,,90087,City of Santa Maria,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,5270,15316,83167,131924,"$486,916.00 ",83167,131924,"$486,916.00 ",0,0,0,$0.00 ,0,0,0,0
51040,"Lompoc, CA",N,54287,5534,9.81,,90087,City of Santa Maria,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,$0.00 ,0,0,$0.00 ,0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90087,City of Santa Maria,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,500,3752,7815,13043,"$53,490.00 ",7815,13043,"$53,490.00 ",0,0,0,$0.00 ,0,0,0,0
79417,"Santa Maria, CA",Y,143609,5307,27.06,,90087,City of Santa Maria,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,43965,330185,687735,1147825,"$4,707,255.00 ",687735,1147825,"$4,707,255.00 ",0,0,0,$0.00 ,0,0,0,0
51040,"Lompoc, CA",N,54287,5534,9.81,,90087,City of Santa Maria,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,5496,41273,85967,143478,"$588,408.00 ",85967,143478,"$588,408.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,2476,8892,62778,161715,"$245,551.00 ",62778,161715,"$245,551.00 ",0,0,0,$0.00 ,0,0,0,0
61057,"Napa, CA",Y,84619,4159,20.35,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,13198,47384,334554,861802,"$1,308,580.00 ",334554,861802,"$1,308,580.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,9366,20110,72319,60851,"$889,754.00 ",72319,60851,"$889,754.00 ",0,0,0,$0.00 ,0,0,0,0
61057,"Napa, CA",Y,84619,4159,20.35,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,24083,51711,185962,156473,"$2,287,926.00 ",185962,156473,"$2,287,926.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,6989,48854,102264,379282,"$1,167,396.00 ",102264,379282,"$1,167,396.00 ",0,0,0,$0.00 ,0,0,0,0
61057,"Napa, CA",Y,84619,4159,20.35,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,37811,264314,553274,2052011,"$6,315,905.00 ",553274,2052011,"$6,315,905.00 ",0,0,0,$0.00 ,0,0,0,0
6,California Non-UZA,N,,,,,90089,County of Sonoma ,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,3815,5863,55133,71348,"$510,704.00 ",55133,71348,"$510,704.00 ",0,0,0,$0.00 ,0,0,0,0
79498,"Santa Rosa, CA",Y,297329,3745,79.39,,90089,County of Sonoma ,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,15841,24343,228921,296248,"$2,120,524.00 ",228921,296248,"$2,120,524.00 ",0,0,0,$0.00 ,0,0,0,0
68887,"Petaluma, CA",N,65227,3111,20.96,,90089,County of Sonoma ,Full Reporter,Urban,DR,PT, Actual Data,,,,2586,3974,37369,48359,"$346,154.00 ",37369,48359,"$346,154.00 ",0,0,0,$0.00 ,0,0,0,0
