State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
,90196,County of Placer,Full Reporter,Urban,MB,PT,Facility Maintenance,,,,,,"$3,166.00 ",,,$128.00 ,,,,"$11,718.00 ",,,,"$15,012.00 ","$15,012.00 ",
,90196,County of Placer,Full Reporter,Urban,MB,PT,General Administration,,,"$24,347.00 ","$2,882.00 ","$17,132.00 ","$28,281.00 ",,,$150.00 ,"$1,236.00 ","$16,446.00 ",,"$89,840.00 ",,,,"$180,314.00 ","$180,314.00 ",
,90196,County of Placer,Full Reporter,Urban,MB,PT,Total,$0.00 ,$0.00 ,"$24,347.00 ","$2,882.00 ","$17,132.00 ","$31,447.00 ",$0.00 ,$0.00 ,$278.00 ,"$1,236.00 ","$16,446.00 ",$0.00 ,"$390,608.00 ",$0.00 ,$0.00 ,$0.00 ,"$484,376.00 ","$484,376.00 ",
,90196,County of Placer,Full Reporter,Urban,MB,PT,Vehicle Maintenance,,,,,,,,,,,,,"$58,591.00 ",,,,"$58,591.00 ","$58,591.00 ",
,90196,County of Placer,Full Reporter,Urban,MB,PT,Vehicle Operations,,,,,,,,,,,,,"$230,459.00 ",,,,"$230,459.00 ","$230,459.00 ",
,90196,County of Placer,Full Reporter,Urban,VP,PT,Facility Maintenance,,,,,,"$2,085.00 ",,,$84.00 ,,,,$509.00 ,,,,"$2,678.00 ","$2,678.00 ",
,90196,County of Placer,Full Reporter,Urban,VP,PT,General Administration,,,"$5,632.00 ",$667.00 ,"$3,963.00 ","$18,624.00 ",,,$99.00 ,$814.00 ,"$10,830.00 ",,"$3,563.00 ",,,,"$44,192.00 ","$44,192.00 ",
,90196,County of Placer,Full Reporter,Urban,VP,PT,Total,$0.00 ,$0.00 ,"$5,632.00 ",$667.00 ,"$3,963.00 ","$20,709.00 ","$12,958.00 ",$0.00 ,$183.00 ,$814.00 ,"$10,830.00 ",$0.00 ,"$16,965.00 ",$0.00 ,$0.00 ,$0.00 ,"$72,721.00 ","$72,721.00 ",
,90196,County of Placer,Full Reporter,Urban,VP,PT,Vehicle Maintenance,,,,,,,,,,,,,"$3,393.00 ",,,,"$3,393.00 ","$3,393.00 ",
,90196,County of Placer,Full Reporter,Urban,VP,PT,Vehicle Operations,,,,,,,"$12,958.00 ",,,,,,"$9,500.00 ",,,,"$22,458.00 ","$22,458.00 ",
,90197,City of Tracy,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,"$1,075,081.00 ","$1,075,081.00 ","$1,075,081.00 ",
,90197,City of Tracy,Reduced Reporter,Urban,MB,PT,Total,,,,,,,,,,,,,,,,"$3,599,185.00 ","$3,599,185.00 ","$3,599,185.00 ",
,90198,City of Porterville,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,"$1,034,612.00 ","$1,034,612.00 ","$1,034,612.00 ",
,90198,City of Porterville,Reduced Reporter,Urban,MB,PT,Total,,,,,,,,,,,,,,,,"$2,911,372.00 ","$2,911,372.00 ","$2,911,372.00 ",
,90199,City of Madera,Reduced Reporter,Urban,DR,PT,Total,,,,,,,,,,,,,,,,"$1,180,371.00 ","$1,180,371.00 ","$1,180,371.00 ",
,90199,City of Madera,Reduced Reporter,Urban,MB,PT,Total,,,,,,,,,,,,,,,,"$1,681,016.00 ","$1,681,016.00 ","$1,681,016.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Facility Maintenance,,,"$5,339.00 ",$888.00 ,"$2,002.00 ","$1,274.00 ",,,"$1,258.00 ",,,,"$6,375.00 ",,,,"$17,136.00 ","$17,136.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,General Administration,,,"$42,609.00 ","$9,076.00 ","$17,717.00 ","$42,702.00 ",,,"$3,541.00 ","$15,488.00 ","$9,691.00 ",,"$13,288.00 ",,"$13,270.00 ",,"$167,382.00 ","$167,382.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Total,$0.00 ,$0.00 ,"$53,654.00 ","$11,085.00 ","$21,963.00 ","$67,053.00 ","$69,330.00 ",$0.00 ,"$6,415.00 ","$15,488.00 ","$9,691.00 ",$157.00 ,"$542,831.00 ",$0.00 ,"$13,270.00 ",$0.00 ,"$810,937.00 ","$810,937.00 ","$500,930.00 "
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Vehicle Maintenance,,,"$1,767.00 ",$294.00 ,$663.00 ,"$4,393.00 ",$382.00 ,,"$1,616.00 ",,,,"$93,572.00 ",,,,"$102,687.00 ","$102,687.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Vehicle Operations,,,"$3,939.00 ",$827.00 ,"$1,581.00 ","$18,684.00 ","$68,948.00 ",,,,,$157.00 ,"$429,596.00 ",,,,"$523,732.00 ","$523,732.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Facility Maintenance,$0.00 ,$0.00 ,"$32,734.00 ","$5,442.00 ","$12,277.00 ","$32,853.00 ",,,"$19,630.00 ",,,,"$45,373.00 ",,,,"$148,309.00 ","$148,309.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,General Administration,$0.00 ,$0.00 ,"$261,231.00 ","$55,647.00 ","$108,622.00 ","$87,455.00 ",,,"$28,024.00 ","$52,067.00 ","$59,394.00 ",,"$203,765.00 ",,"$81,330.00 ",,"$937,535.00 ","$937,535.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Total,$0.00 ,$0.00 ,"$328,950.00 ","$67,962.00 ","$134,658.00 ","$239,614.00 ","$286,229.00 ",$0.00 ,"$67,189.00 ","$52,067.00 ","$59,394.00 ","$3,691.00 ","$3,600,589.00 ",$0.00 ,"$81,330.00 ",$0.00 ,"$4,921,673.00 ","$4,921,673.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0.00 ,$0.00 ,"$10,835.00 ","$1,801.00 ","$4,064.00 ","$44,344.00 ","$3,862.00 ",,"$19,535.00 ",,,,"$733,930.00 ",,,,"$818,371.00 ","$818,371.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Vehicle Operations,$0.00 ,$0.00 ,"$24,150.00 ","$5,072.00 ","$9,695.00 ","$74,962.00 ","$282,367.00 ",,,,,"$3,691.00 ","$2,617,521.00 ",,,,"$3,017,458.00 ","$3,017,458.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,VP,PT,Facility Maintenance,,,$21.00 ,$4.00 ,$8.00 ,$24.00 ,,,$3.00 ,,,,"$27,717.00 ",,,,"$27,777.00 ","$27,777.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,VP,PT,General Administration,,,$618.00 ,$128.00 ,$254.00 ,$149.00 ,,,$211.00 ,$61.00 ,$138.00 ,,"$179,615.00 ",,$190.00 ,,"$181,364.00 ","$181,364.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,VP,PT,Total,$0.00 ,$0.00 ,$639.00 ,$132.00 ,$262.00 ,$211.00 ,$8.00 ,$0.00 ,$214.00 ,$61.00 ,$138.00 ,$0.00 ,"$428,601.00 ",$0.00 ,$190.00 ,$0.00 ,"$430,456.00 ","$430,456.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,VP,PT,Vehicle Maintenance,,,,,,$3.00 ,,,,,,,"$15,219.00 ",,,,"$15,222.00 ","$15,222.00 ",
,90200,Kings County Area Public Transit Agency,Full Reporter,Urban,VP,PT,Vehicle Operations,,,,,,$35.00 ,$8.00 ,,,,,,"$206,050.00 ",,,,"$206,093.00 ","$206,093.00 ",
,90201,City of Turlock,Full Reporter,Urban,DR,PT,Facility Maintenance,,,"$24,812.00 ",$117.00 ,"$28,786.00 ","$42,527.00 ",,,"$5,451.00 ",,,,,,,,"$101,693.00 ","$101,693.00 ",
,90201,City of Turlock,Full Reporter,Urban,DR,PT,General Administration,,,"$72,012.00 ","$1,920.00 ","$59,731.00 ","$48,195.00 ",,,"$5,683.00 ","$4,002.00 ","$1,153.00 ",,"$242,340.00 ",,,,"$435,036.00 ","$435,036.00 ",
,90201,City of Turlock,Full Reporter,Urban,DR,PT,Total,$0.00 ,$0.00 ,"$96,824.00 ","$2,037.00 ","$88,517.00 ","$170,727.00 ","$42,558.00 ",$483.00 ,"$37,148.00 ","$4,002.00 ","$1,153.00 ",$0.00 ,"$460,427.00 ",$0.00 ,$0.00 ,$0.00 ,"$903,876.00 ","$903,876.00 ","$858,682.00 "
,90201,City of Turlock,Full Reporter,Urban,DR,PT,Vehicle Maintenance,,,,,,"$80,005.00 ",$0.00 ,,"$26,014.00 ",,,,,,,,"$106,019.00 ","$106,019.00 ",
,90201,City of Turlock,Full Reporter,Urban,DR,PT,Vehicle Operations,,,,,,,"$42,558.00 ",$483.00 ,,,,,"$218,087.00 ",,,,"$261,128.00 ","$261,128.00 ",
,90201,City of Turlock,Full Reporter,Urban,MB,PT,Facility Maintenance,,,"$87,969.00 ",$417.00 ,"$102,060.00 ","$163,791.00 ",,,"$19,327.00 ",,,,,,,,"$373,564.00 ","$373,564.00 ",
,90201,City of Turlock,Full Reporter,Urban,MB,PT,General Administration,,,"$219,138.00 ","$3,172.00 ","$167,708.00 ","$232,278.00 ",,,"$22,213.00 ","$20,702.00 ","$4,089.00 ",,"$543,160.00 ",,$3.00 ,,"$1,212,463.00 ","$1,212,463.00 ",
,90201,City of Turlock,Full Reporter,Urban,MB,PT,Total,$0.00 ,$0.00 ,"$307,107.00 ","$3,589.00 ","$269,768.00 ","$577,753.00 ","$154,590.00 ","$1,711.00 ","$135,346.00 ","$20,702.00 ","$4,089.00 ",$0.00 ,"$1,324,275.00 ",$0.00 ,$3.00 ,$0.00 ,"$2,798,933.00 ","$2,798,933.00 ",
,90201,City of Turlock,Full Reporter,Urban,MB,PT,Vehicle Maintenance,,,,,,"$181,684.00 ","$5,058.00 ",,"$93,806.00 ",,,,,,,,"$280,548.00 ","$280,548.00 ",
,90201,City of Turlock,Full Reporter,Urban,MB,PT,Vehicle Operations,,,,,,,"$149,532.00 ","$1,711.00 ",,,,,"$781,115.00 ",,,,"$932,358.00 ","$932,358.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Facility Maintenance,,,,,,"$30,811.00 ",,,,,,,,,,,"$30,811.00 ","$30,811.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,General Administration,,,"$163,053.00 ","$34,270.00 ","$152,171.00 ",,,,"$38,258.00 ","$46,727.00 ","$125,203.00 ",,,,"$26,460.00 ",,"$586,142.00 ","$586,142.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Total,"$767,697.00 ","$84,702.00 ","$779,989.00 ","$150,215.00 ","$907,635.00 ","$30,811.00 ","$239,289.00 ","$32,577.00 ","$177,961.00 ","$46,727.00 ","$125,203.00 ",$0.00 ,$0.00 ,$0.00 ,"$220,500.00 ",$0.00 ,"$3,563,306.00 ","$3,563,306.00 ","$2,884,513.00 "
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Maintenance,,,"$263,770.00 ","$38,776.00 ","$175,782.00 ",,"$54,096.00 ","$4,305.00 ","$81,647.00 ",,,,,,"$57,330.00 ",,"$675,706.00 ","$675,706.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Vehicle Operations,"$767,697.00 ","$84,702.00 ","$353,166.00 ","$77,169.00 ","$579,682.00 ",,"$185,193.00 ","$28,272.00 ","$58,056.00 ",,,,,,"$136,710.00 ",,"$2,270,647.00 ","$2,270,647.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Facility Maintenance,,,,,,"$101,515.00 ",,,,,,,,,,,"$101,515.00 ","$101,515.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,General Administration,,,"$393,134.00 ","$82,629.00 ","$366,900.00 ",,,,"$177,083.00 ","$70,090.00 ","$547,301.00 ",,,,"$71,567.00 ",,"$1,708,704.00 ","$1,708,704.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Total,"$1,850,994.00 ","$204,226.00 ","$1,880,629.00 ","$362,183.00 ","$2,188,399.00 ","$101,515.00 ","$1,358,453.00 ","$45,042.00 ","$604,598.00 ","$70,090.00 ","$547,301.00 ",$0.00 ,$0.00 ,$0.00 ,"$550,515.00 ",$0.00 ,"$9,763,945.00 ","$9,763,945.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Maintenance,,,"$635,976.00 ","$93,491.00 ","$423,828.00 ",,"$53,458.00 ",$125.00 ,"$282,544.00 ",,,,,,"$143,134.00 ",,"$1,632,556.00 ","$1,632,556.00 ",
,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Vehicle Operations,"$1,850,994.00 ","$204,226.00 ","$851,519.00 ","$186,063.00 ","$1,397,671.00 ",,"$1,304,995.00 ","$44,917.00 ","$144,971.00 ",,,,,,"$335,814.00 ",,"$6,321,170.00 ","$6,321,170.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Facility Maintenance,,,,,,"$11,063.00 ",,,"$5,877.00 ",,,"$2,222.00 ","$35,638.00 ",,,,"$54,800.00 ","$54,800.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,General Administration,,,"$40,678.00 ","$1,017.00 ","$19,939.00 ","$25,553.00 ",,,"$16,248.00 ","$14,293.00 ","$92,000.00 ",,"$167,001.00 ",,,,"$376,729.00 ","$376,729.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Total,$0.00 ,$0.00 ,"$40,678.00 ","$1,017.00 ","$19,939.00 ","$36,616.00 ","$227,941.00 ",$0.00 ,"$127,220.00 ","$14,293.00 ","$92,000.00 ","$2,222.00 ","$1,721,661.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,283,587.00 ","$2,283,587.00 ","$2,283,587.00 "
,90208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Vehicle Maintenance,,,,,,,,,"$36,499.00 ",,,,"$403,730.00 ",,,,"$440,229.00 ","$440,229.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Vehicle Operations,,,,,,,"$227,941.00 ",,"$68,596.00 ",,,,"$1,115,292.00 ",,,,"$1,411,829.00 ","$1,411,829.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,Facility Maintenance,,,,,,"$362,625.00 ",,,"$34,110.00 ",,,"$17,961.00 ","$119,051.00 ",,,,"$533,747.00 ","$533,747.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,General Administration,,,"$214,458.00 ","$5,361.00 ","$105,117.00 ","$195,625.00 ",,,"$77,351.00 ","$112,205.00 ","$355,305.00 ",,"$505,553.00 ",,"$2,315.00 ",,"$1,573,290.00 ","$1,573,290.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,Total,$0.00 ,$0.00 ,"$214,458.00 ","$5,361.00 ","$105,117.00 ","$558,250.00 ","$1,034,233.00 ",$0.00 ,"$217,327.00 ","$112,205.00 ","$355,305.00 ","$20,620.00 ","$5,537,271.00 ",$0.00 ,"$2,315.00 ",$0.00 ,"$8,162,462.00 ","$8,162,462.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,Vehicle Maintenance,,,,,,,,,"$12,230.00 ",,,,"$1,343,342.00 ",,,,"$1,355,572.00 ","$1,355,572.00 ",
,90208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,Vehicle Operations,,,,,,,"$1,034,233.00 ",,"$93,636.00 ",,,"$2,659.00 ","$3,569,325.00 ",,,,"$4,699,853.00 ","$4,699,853.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,Facility Maintenance,,,"$3,503,286.00 ","$566,384.00 ","$1,669,486.00 ","$4,173,510.00 ",,,"$1,647,132.00 ",,,,,,,,"$11,559,798.00 ","$11,559,798.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,General Administration,,,"$2,355,048.00 ","$443,180.00 ","$1,019,891.00 ","$1,804,889.00 ",,,"$2,588,234.00 ","$1,800,689.00 ","$3,423,456.00 ",,"$453,543.00 ",,"$96,302.00 ",,"$13,985,232.00 ","$13,985,232.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,Total,$0.00 ,$0.00 ,"$9,465,768.00 ","$1,652,004.00 ","$4,456,741.00 ","$13,624,772.00 ","$304,626.00 ","$25,942.00 ","$6,351,854.00 ","$3,817,786.00 ","$3,423,456.00 ","$180,365.00 ","$11,926,627.00 ",$0.00 ,"$96,302.00 ",$0.00 ,"$55,326,243.00 ","$55,326,243.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,Vehicle Maintenance,,,"$3,470,223.00 ","$613,033.00 ","$1,706,236.00 ","$991,130.00 ","$304,626.00 ","$25,942.00 ","$2,115,804.00 ",,,"$4,965.00 ",,,,,"$9,231,959.00 ","$9,231,959.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,Vehicle Operations,,,"$137,211.00 ","$29,407.00 ","$61,128.00 ","$6,655,243.00 ",,,$684.00 ,"$2,017,097.00 ",,"$175,400.00 ","$11,473,084.00 ",,,,"$20,549,254.00 ","$20,549,254.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,SR,PT,Facility Maintenance,,,"$25,706.00 ",$921.00 ,"$13,372.00 ","$75,951.00 ",,,"$13,247.00 ",,,,,,,,"$129,197.00 ","$129,197.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,SR,PT,General Administration,,,"$5,347.00 ","$3,277.00 ","$1,913.00 ","$10,479.00 ",,,"$4,092.00 ",,"$69,003.00 ",,$698.00 ,,$927.00 ,,"$95,736.00 ","$95,736.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,SR,PT,Total,$0.00 ,$0.00 ,"$50,028.00 ","$6,081.00 ","$23,041.00 ","$175,761.00 ","$2,536.00 ",$0.00 ,"$18,850.00 ",$0.00 ,"$69,003.00 ",$0.00 ,"$196,473.00 ",$0.00 ,$927.00 ,$0.00 ,"$542,700.00 ","$542,700.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,SR,PT,Vehicle Maintenance,,,"$18,174.00 ","$1,766.00 ","$7,407.00 ","$5,362.00 ","$2,536.00 ",,"$1,511.00 ",,,,,,,,"$36,756.00 ","$36,756.00 ",
,90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,SR,PT,Vehicle Operations,,,$801.00 ,$117.00 ,$349.00 ,"$83,969.00 ",,,,,,,"$195,775.00 ",,,,"$281,011.00 ","$281,011.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,DR,PT,Facility Maintenance,,,,,,"$29,712.00 ",,,"$9,046.00 ",,,,,,,,"$38,758.00 ","$38,758.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,DR,PT,General Administration,,,"$209,311.00 ","$26,612.00 ","$35,051.00 ","$279,275.00 ",,,"$19,616.00 ","$67,495.00 ","$90,676.00 ","$56,248.00 ","$174,613.00 ",,"$99,358.00 ",,"$1,058,255.00 ","$1,058,255.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,DR,PT,Total,$0.00 ,$0.00 ,"$531,141.00 ","$67,530.00 ","$67,580.00 ","$427,608.00 ","$40,459.00 ","$54,418.00 ","$140,376.00 ","$239,778.00 ","$90,676.00 ","$87,273.00 ","$1,899,936.00 ",$0.00 ,"$119,618.00 ",$0.00 ,"$3,766,393.00 ","$3,766,393.00 ","$5,000.00 "
,90211,Anaheim Transportation Network,Full Reporter,Urban,DR,PT,Vehicle Maintenance,,,"$159,648.00 ","$20,298.00 ","$2,750.00 ",,"$4,046.00 ","$5,442.00 ","$111,714.00 ",,,"$15,376.00 ",,,"$20,260.00 ",,"$339,534.00 ","$339,534.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,DR,PT,Vehicle Operations,,,"$162,182.00 ","$20,620.00 ","$29,779.00 ","$118,621.00 ","$36,413.00 ","$48,976.00 ",,"$172,283.00 ",,"$15,649.00 ","$1,725,323.00 ",,,,"$2,329,846.00 ","$2,329,846.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,Facility Maintenance,,,,,,"$80,334.00 ",,,"$24,458.00 ",,,,,,,,"$104,792.00 ","$104,792.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,General Administration,,,"$565,915.00 ","$71,952.00 ","$94,767.00 ","$755,076.00 ",,,"$53,036.00 ","$182,487.00 ","$245,160.00 ","$152,077.00 ","$472,102.00 ",,"$268,634.00 ",,"$2,861,206.00 ","$2,861,206.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,Total,$0.00 ,$0.00 ,"$1,436,049.00 ","$182,582.00 ","$182,719.00 ","$1,156,125.00 ","$109,389.00 ","$147,129.00 ","$379,534.00 ","$648,290.00 ","$245,160.00 ","$235,961.00 ","$4,705,252.00 ",$0.00 ,"$323,410.00 ",$0.00 ,"$9,751,600.00 ","$9,751,600.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,Vehicle Maintenance,,,"$431,641.00 ","$54,879.00 ","$7,437.00 ",,"$10,939.00 ","$14,713.00 ","$302,040.00 ",,,"$41,573.00 ",,,"$54,776.00 ",,"$917,998.00 ","$917,998.00 ",
,90211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,Vehicle Operations,,,"$438,493.00 ","$55,751.00 ","$80,515.00 ","$320,715.00 ","$98,450.00 ","$132,416.00 ",,"$465,803.00 ",,"$42,311.00 ","$4,233,150.00 ",,,,"$5,867,604.00 ","$5,867,604.00 ",
,90213,City of Petaluma,Full Reporter,Urban,DR,PT,Facility Maintenance,,,,,,"$2,420.00 ",,,$800.00 ,,,,"$1,540.00 ",,,,"$4,760.00 ","$4,760.00 ",
,90213,City of Petaluma,Full Reporter,Urban,DR,PT,General Administration,,,"$70,514.00 ","$6,306.00 ","$20,729.00 ","$29,576.00 ",,,"$1,038.00 ","$5,517.00 ","$14,227.00 ",,"$72,733.00 ",,"$3,316.00 ",,"$223,956.00 ","$223,956.00 ",
,90213,City of Petaluma,Full Reporter,Urban,DR,PT,Total,$0.00 ,$0.00 ,"$70,514.00 ","$6,306.00 ","$20,729.00 ","$36,584.00 ","$38,048.00 ","$1,660.00 ","$39,455.00 ","$5,517.00 ","$14,227.00 ",$0.00 ,"$460,297.00 ",$0.00 ,"$3,316.00 ",$0.00 ,"$696,653.00 ","$696,653.00 ","$696,653.00 "
,90213,City of Petaluma,Full Reporter,Urban,DR,PT,Vehicle Maintenance,,,,,,"$4,588.00 ",$93.00 ,,"$8,079.00 ",,,,"$27,491.00 ",,,,"$40,251.00 ","$40,251.00 ",
,90213,City of Petaluma,Full Reporter,Urban,DR,PT,Vehicle Operations,,,,,,,"$37,955.00 ","$1,660.00 ","$29,538.00 ",,,,"$358,533.00 ",,,,"$427,686.00 ","$427,686.00 ",
,90213,City of Petaluma,Full Reporter,Urban,MB,PT,Facility Maintenance,,,,,,"$147,248.00 ",,,"$3,070.00 ",,,,"$6,561.00 ",,,,"$156,879.00 ","$156,879.00 ",
,90213,City of Petaluma,Full Reporter,Urban,MB,PT,General Administration,,,"$272,148.00 ","$24,201.00 ","$79,559.00 ","$175,277.00 ",,,"$3,700.00 ","$27,213.00 ","$54,605.00 ",$514.00 ,"$309,837.00 ",,"$27,616.00 ",,"$974,670.00 ","$974,670.00 ",
,90213,City of Petaluma,Full Reporter,Urban,MB,PT,Total,$0.00 ,$0.00 ,"$272,148.00 ","$24,201.00 ","$79,559.00 ","$415,349.00 ","$246,264.00 ","$18,999.00 ","$105,091.00 ","$27,213.00 ","$54,605.00 ",$514.00 ,"$1,006,541.00 ",$0.00 ,"$27,616.00 ",$0.00 ,"$2,278,100.00 ","$2,278,100.00 ",
,90213,City of Petaluma,Full Reporter,Urban,MB,PT,Vehicle Maintenance,,,,,,"$92,824.00 ",$356.00 ,,"$73,999.00 ",,,,"$117,109.00 ",,,,"$284,288.00 ","$284,288.00 ",
,90213,City of Petaluma,Full Reporter,Urban,MB,PT,Vehicle Operations,,,,,,,"$245,908.00 ","$18,999.00 ","$24,322.00 ",,,,"$573,034.00 ",,,,"$862,263.00 ","$862,263.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,DR,PT,Facility Maintenance,,,,,,"$7,653.00 ",,,,,,,$42.00 ,,,,"$7,695.00 ","$7,695.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,DR,PT,General Administration,,,"$54,886.00 ","$7,675.00 ","$23,589.00 ","$34,693.00 ",,,"$4,402.00 ","$2,213.00 ","$6,269.00 ",,"$36,802.00 ",,"$14,549.00 ",,"$185,078.00 ","$185,078.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,DR,PT,Total,$0.00 ,$0.00 ,"$54,886.00 ","$7,675.00 ","$23,589.00 ","$42,346.00 ","$36,132.00 ",$0.00 ,"$4,402.00 ","$2,213.00 ","$6,269.00 ",$0.00 ,"$475,879.00 ",$0.00 ,"$14,549.00 ",$0.00 ,"$667,940.00 ","$667,940.00 ","$91,644.00 "
,90214,City of Redondo Beach,Full Reporter,Urban,DR,PT,Vehicle Maintenance,,,,,,,,,,,,,"$98,228.00 ",,,,"$98,228.00 ","$98,228.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,DR,PT,Vehicle Operations,,,,,,,"$36,132.00 ",,,,,,"$340,807.00 ",,,,"$376,939.00 ","$376,939.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,MB,PT,Facility Maintenance,,,,,,"$86,217.00 ",,,,,,,"$27,631.00 ",,,,"$113,848.00 ","$113,848.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,MB,PT,General Administration,,,"$285,672.00 ","$39,945.00 ","$122,780.00 ","$180,574.00 ",,,"$22,910.00 ","$11,516.00 ","$32,628.00 ",,"$192,842.00 ",,"$79,378.00 ",,"$968,245.00 ","$968,245.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,MB,PT,Total,$0.00 ,$0.00 ,"$285,672.00 ","$39,945.00 ","$122,780.00 ","$368,257.00 ","$322,239.00 ",$0.00 ,"$26,110.00 ","$11,516.00 ","$32,628.00 ",$0.00 ,"$2,570,191.00 ",$0.00 ,"$79,378.00 ",$0.00 ,"$3,858,716.00 ","$3,858,716.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,MB,PT,Vehicle Maintenance,,,,,,,,,"$3,200.00 ",,,,"$566,881.00 ",,,,"$570,081.00 ","$570,081.00 ",
,90214,City of Redondo Beach,Full Reporter,Urban,MB,PT,Vehicle Operations,,,,,,"$101,466.00 ","$322,239.00 ",,,,,,"$1,782,837.00 ",,,,"$2,206,542.00 ","$2,206,542.00 ",
