NTD ID,Agency Name,Reporter Type,Reporting Module,CA: Cash and Cash Equivalents,CA: Accounts Receivable,CA: Inventory,CA: Prepaid Expenses,CA: Current Investments and Current Portions of Long-Term Investments,CA: Other Current Assets,Total Current Assets,NCA: Capital Assets,NCA: Intangible Assets,NCA: Capital Leases Receivables,NCA: Special Funds,NCA: Work in Progress,NCA: Investments,NCA: Other Noncurrent Assets,Total Noncurrent Assets,Total Assets,Deferred Outflows of Resources,CL: Current Accounts Payable,CL: Short-Term Debt and Current Portions of Long-Term Debt,CL: Accrued Liabilities,CL: Other Current Liabilities,Total Current Liabilities,NCL: Long-Term Debt,NCL: Noncurrent Accounts Payable,NCL: Capital Lease Obligations,NCL: Long-Term Pension Liabilities,NCL: Estimated Liabilities,NCL: Other Noncurrent Liabilities,Total Noncurrent Liabilities,Total Liabilities,Deferred Inflows of Resources,Net Position
50010,METRO Regional Transit Authority ,Full Reporter,Urban,"$125,247,485.00 ","$25,005,442.00 ","$1,179,755.00 ","$1,687,526.00 ",$0.00 ,$0.00 ,"$153,120,208.00 ","$162,494,577.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,511,789.00 ",$0.00 ,$0.00 ,"$165,006,366.00 ","$318,126,574.00 ","$6,099,867.00 ","$527,534.00 ",$0.00 ,"$3,645,769.00 ","$352,485.00 ","$4,525,788.00 ",$0.00 ,$0.00 ,$0.00 ,"$14,404,129.00 ","$71,667.00 ",$0.00 ,"$14,475,796.00 ","$19,001,584.00 ","$23,212,863.00 ","$282,011,994.00 "
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,"$59,058.00 ","$118,762.00 ","$469,613.00 ","$91,784.00 ","$5,808,590.00 ","$4,483,964.00 ","$11,031,771.00 ","$53,305,616.00 ","$1,891,277.00 ",$0.00 ,$0.00 ,"$9,766,785.00 ",$0.00 ,"$2,534,567.00 ","$67,498,245.00 ","$78,530,016.00 ","$2,260,509.00 ","$1,327,603.00 ",$0.00 ,"$2,286,407.00 ","$97,598.00 ","$3,711,608.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,711,608.00 ","$8,203,043.00 ","$68,875,874.00 "
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,"$974,496.00 ","$58,834,241.00 ","$1,869,701.00 ","$1,479,290.00 ","$133,533,180.00 ",$0.00 ,"$196,690,908.00 ","$98,023,996.00 ",$0.00 ,"$62,312.00 ",$0.00 ,"$18,899,701.00 ","$70,119,923.00 ","$7,791,864.00 ","$194,897,796.00 ","$391,588,704.00 ","$19,622,415.00 ","$20,789,803.00 ",$0.00 ,"$11,909,547.00 ","$5,514,774.00 ","$38,214,124.00 ",$0.00 ,"$2,716,700.00 ","$7,780,770.00 ","$21,148,614.00 ",$0.00 ,"$1,217,100.00 ","$32,863,184.00 ","$71,077,308.00 ","$53,186,510.00 ","$286,947,301.00 "
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,"$5,114,833.00 ","$81,565,946.00 ","$20,788,653.00 ",$0.00 ,"$202,222,451.00 ","$1,860,239.00 ","$311,552,122.00 ","$580,572,935.00 ",$0.00 ,$0.00 ,"$23,686,281.00 ","$160,802,127.00 ","$143,536,376.00 ","$31,817,641.00 ","$940,415,360.00 ","$1,251,967,482.00 ","$36,238,863.00 ","$24,787,053.00 ","$7,610,000.00 ","$24,364,401.00 ","$1,480,737.00 ","$58,242,191.00 ","$36,605,097.00 ",$0.00 ,$0.00 ,"$80,331,932.00 ",$0.00 ,"$17,853,182.00 ","$134,790,211.00 ","$193,032,402.00 ","$129,172,450.00 ","$966,001,493.00 "
50016,Central Ohio Transit Authority,Full Reporter,Urban,"$263,062,036.00 ","$62,600,618.00 ","$5,058,589.00 ","$4,051,204.00 ",$0.00 ,$0.00 ,"$334,772,447.00 ","$260,871,340.00 ",$0.00 ,$0.00 ,$0.00 ,"$56,857,208.00 ","$24,507,853.00 ","$17,340,500.00 ","$359,576,901.00 ","$694,349,348.00 ","$20,702,899.00 ","$7,425,449.00 ",$0.00 ,"$11,508,230.00 ","$2,791,356.00 ","$21,725,035.00 ",$0.00 ,$0.00 ,"$9,352.00 ","$41,728,185.00 ","$853,654.00 ",$0.00 ,"$42,591,191.00 ","$64,316,226.00 ","$75,302,912.00 ","$575,433,109.00 "
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,"$12,038,330.00 ","$31,976,087.00 ","$6,634,718.00 ","$1,853,081.00 ","$34,973,491.00 ",$0.00 ,"$87,475,707.00 ","$151,813,478.00 ",$0.00 ,$0.00 ,$0.00 ,"$30,709,800.00 ","$55,128,800.00 ","$7,727,516.00 ","$245,379,594.00 ","$332,855,301.00 ","$8,494,257.00 ","$4,839,745.00 ",$0.00 ,"$11,519,981.00 ","$1,631,011.00 ","$17,990,737.00 ",$0.00 ,$0.00 ,$0.00 ,"$19,155,942.00 ",$0.00 ,"$1,247,354.00 ","$20,403,296.00 ","$38,394,033.00 ","$33,335,322.00 ","$269,620,203.00 "
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,"$9,286,281.00 ","$2,153,238.00 ","$297,320.00 ","$201,193.00 ",$0.00 ,$0.00 ,"$11,938,032.00 ","$27,757,976.00 ",$0.00 ,$0.00 ,"$6,045,587.00 ",$0.00 ,$0.00 ,"$905,631.00 ","$34,709,194.00 ","$46,647,226.00 ","$1,128,908.00 ","$40,623.00 ",$0.00 ,"$288,530.00 ",$0.00 ,"$329,153.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,521,464.00 ","$223,082.00 ",$0.00 ,"$2,744,546.00 ","$3,073,699.00 ","$4,393,028.00 ","$40,309,407.00 "
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,"$33,243,068.00 ","$13,640,033.00 ","$756,940.00 ","$449,309.00 ",$0.00 ,$0.00 ,"$48,089,350.00 ","$30,443,509.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,610,963.00 ","$33,054,472.00 ","$81,143,822.00 ","$3,220,373.00 ","$2,647,542.00 ",$0.00 ,"$1,608,233.00 ",$0.00 ,"$4,255,775.00 ",$0.00 ,$0.00 ,$0.00 ,"$7,195,235.00 ",$0.00 ,$0.00 ,"$7,195,235.00 ","$11,451,010.00 ","$11,585,841.00 ","$61,327,344.00 "
50024,Western Reserve Transit Authority,Full Reporter,Urban,"$21,576,449.00 ","$4,537,877.00 ","$505,447.00 ","$819,706.00 ","$8,693,669.00 ","$198,792.00 ","$36,331,940.00 ","$22,406,897.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$11,000.00 ","$22,417,897.00 ","$58,749,837.00 ","$2,384,315.00 ","$465,428.00 ",$0.00 ,"$1,303,593.00 ",$0.00 ,"$1,769,021.00 ",$0.00 ,$0.00 ,"$198,792.00 ","$1,054,967.00 ",$0.00 ,"$7,062,101.00 ","$8,315,860.00 ","$10,084,881.00 ","$6,655,040.00 ","$44,394,231.00 "
50025,Duluth Transit Authority,Full Reporter,Urban,"$5,162,179.00 ","$893,554.00 ","$466,735.00 ","$14,397.00 ",$0.00 ,"$7,584,334.00 ","$14,121,199.00 ","$39,203,371.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$39,203,371.00 ","$53,324,570.00 ",$0.00 ,"$1,240,583.00 ",$0.00 ,"$1,335,334.00 ","$228,144.00 ","$2,804,061.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,804,061.00 ",$0.00 ,"$50,520,509.00 "
50027,Metro Transit ,Full Reporter,Urban,"$410,475,914.00 ","$7,759,710.00 ","$30,720,812.00 ","$7,449,545.00 ",$0.00 ,"$791,533,872.00 ","$1,247,939,853.00 ","$1,542,196,509.00 ",$0.00 ,"$12,433,431.00 ","$46,105,558.00 ","$2,318,302,565.00 ",$0.00 ,"$474,707.00 ","$3,919,512,770.00 ","$5,167,452,623.00 ","$151,802,071.00 ","$217,497,758.00 ",$0.00 ,"$8,026,342.00 ","$94,275,555.00 ","$319,799,655.00 ","$227,967,000.00 ","$1,173,859.00 ","$11,780,157.00 ","$150,950,409.00 ","$344,885,195.00 ",$0.00 ,"$736,756,620.00 ","$1,056,556,275.00 ","$105,075,291.00 ","$4,157,623,128.00 "
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,"$13,829,267.00 ","$2,881,276.00 ","$290,587.00 ","$5,933.00 ",$0.00 ,$0.00 ,"$17,007,063.00 ","$28,591,041.00 ",$0.00 ,$0.00 ,"$5,574,940.00 ",$0.00 ,$0.00 ,$0.00 ,"$34,165,981.00 ","$51,173,044.00 ","$2,004,941.00 ","$705,984.00 ",$0.00 ,"$487,666.00 ",$0.00 ,"$1,193,650.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,865,471.00 ","$382,207.00 ",$0.00 ,"$3,247,678.00 ","$4,441,328.00 ","$2,773,790.00 ","$45,962,867.00 "
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,"$5,337,133.00 ","$1,347,059.00 ","$205,483.00 ","$56,280.00 ",$0.00 ,$0.00 ,"$6,945,955.00 ","$4,404,817.00 ",$0.00 ,$0.00 ,$0.00 ,"$84,194.00 ",$0.00 ,"$494,196.00 ","$4,983,207.00 ","$11,929,162.00 ","$2,214,904.00 ","$181,975.00 ",$0.00 ,"$640,996.00 ",$0.00 ,"$822,971.00 ",$0.00 ,$0.00 ,$0.00 ,"$5,412,776.00 ",$0.00 ,$0.00 ,"$5,412,776.00 ","$6,235,747.00 ","$1,509,909.00 ","$6,398,410.00 "
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,"$143,935,101.00 ","$36,339,300.00 ","$2,822,250.00 ","$500,005.00 ","$17,062,918.00 ",$0.00 ,"$200,659,574.00 ","$162,887,550.00 ","$5,000.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$121,708.00 ","$163,014,258.00 ","$363,673,832.00 ","$33,862,829.00 ","$11,807,208.00 ",$0.00 ,"$14,218,365.00 ","$9,893,590.00 ","$35,919,163.00 ",$0.00 ,$0.00 ,$0.00 ,"$96,325,394.00 ","$9,564,194.00 ","$400,912.00 ","$106,290,500.00 ","$142,209,663.00 ","$56,257,544.00 ","$199,069,454.00 "
50032,Mass Transportation Authority ,Full Reporter,Urban,"$20,289,814.00 ","$4,121,315.00 ","$1,563,004.00 ","$105,517.00 ",$0.00 ,$0.00 ,"$26,079,650.00 ","$57,478,905.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$57,478,905.00 ","$83,558,555.00 ","$449,415.00 ","$1,112,681.00 ","$101,250.00 ","$1,368,432.00 ","$832,934.00 ","$3,415,297.00 ","$280,000.00 ","$42,822.00 ",$0.00 ,$0.00 ,"$1,538,315.00 ","$188,817.00 ","$2,049,954.00 ","$5,465,251.00 ","$649,281.00 ","$77,893,438.00 "
50033,Interurban Transit Partnership,Full Reporter,Urban,"$67,052,999.00 ","$4,618,419.00 ","$696,091.00 ","$1,298,725.00 ",$0.00 ,"$4,031,139.00 ","$77,697,373.00 ","$151,052,254.00 ","$423,814.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$151,476,068.00 ","$229,173,441.00 ","$1,821,163.00 ","$5,030,225.00 ",$0.00 ,"$1,904,372.00 ","$901,098.00 ","$7,835,695.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,927,208.00 ",$0.00 ,$0.00 ,"$2,927,208.00 ","$10,762,903.00 ","$21,247,752.00 ","$198,983,949.00 "
50034,City of Jackson Transportation Authority,Full Reporter,Urban,"$2,712,168.00 ","$530,478.00 ","$373,683.00 ","$28,947.00 ","$67,503.00 ",$0.00 ,"$3,712,779.00 ","$1,496,418.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,496,418.00 ","$5,209,197.00 ","$896,186.00 ","$62,310.00 ",$0.00 ,"$59,785.00 ","$419,465.00 ","$541,560.00 ",$0.00 ,$0.00 ,$0.00 ,"$2,512,059.00 ",$0.00 ,"$17,952.00 ","$2,530,011.00 ","$3,071,571.00 ","$651,237.00 ","$2,382,575.00 "
50035,Central County Transportation Authority,Full Reporter,Urban,"$8,040,095.00 ","$7,070,847.00 ","$504,146.00 ","$412,284.00 ","$973,864.00 ",$0.00 ,"$17,001,236.00 ","$23,789,400.00 ","$182,201.00 ",$0.00 ,"$42,867,305.00 ","$28,292.00 ",$0.00 ,$0.00 ,"$66,867,198.00 ","$83,868,434.00 ","$1,846,883.00 ","$813,883.00 ","$102,546.00 ","$705,563.00 ","$1,373,345.00 ","$2,995,337.00 ","$3,652,290.00 ",$0.00 ,$0.00 ,"$124,129.00 ","$53,189.00 ","$61,076.00 ","$3,890,684.00 ","$6,886,021.00 ","$9,453,916.00 ","$69,375,380.00 "
50036,Capital Area Transportation Authority,Full Reporter,Urban,"$1,279,417.00 ","$9,828,386.00 ","$1,518,233.00 ","$922,045.00 ","$24,857,593.00 ",$0.00 ,"$38,405,674.00 ","$44,962,092.00 ",$0.00 ,$0.00 ,$0.00 ,"$9,914,387.00 ",$0.00 ,"$14,211,629.00 ","$69,088,108.00 ","$107,493,782.00 ","$23,998,543.00 ","$1,697,465.00 ",$0.00 ,"$3,422,465.00 ","$1,000,466.00 ","$6,120,396.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$55,575,881.00 ","$55,575,881.00 ","$61,696,277.00 ","$39,295,405.00 ","$30,500,643.00 "
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,"$1,316,261.00 ","$1,160,043.00 ","$523,643.00 ","$316,763.00 ",$0.00 ,$0.00 ,"$3,316,710.00 ","$5,732,477.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$5,732,477.00 ","$9,049,187.00 ","$242,812.00 ","$498,185.00 ","$181,443.00 ","$112,639.00 ","$151,359.00 ","$943,626.00 ",$0.00 ,$0.00 ,"$131,804.00 ",$0.00 ,$0.00 ,"$170,308.00 ","$302,112.00 ","$1,245,738.00 ","$242,812.00 ","$7,803,449.00 "
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,"$44,656,563.00 ","$8,743,948.00 ","$1,201,703.00 ","$1,734,772.00 ",$0.00 ,$0.00 ,"$56,336,986.00 ","$41,130,127.00 ",$0.00 ,$0.00 ,"$21,431.00 ","$189,206.00 ",$0.00 ,$0.00 ,"$41,340,764.00 ","$97,677,750.00 ","$141,091.00 ","$2,492,564.00 ",$0.00 ,"$2,572,767.00 ","$125,745.00 ","$5,191,076.00 ",$0.00 ,$0.00 ,$0.00 ,"$19,947.00 ",$0.00 ,$0.00 ,"$19,947.00 ","$5,211,023.00 ","$683,374.00 ","$91,924,444.00 "
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,"$3,229,011.00 ","$1,686,031.00 ","$651,398.00 ","$142,165.00 ",$0.00 ,$0.00 ,"$5,708,605.00 ","$14,194,200.00 ",$0.00 ,$0.00 ,"$1,168,322.00 ",$0.00 ,$0.00 ,"$2,348.00 ","$15,364,870.00 ","$21,073,475.00 ","$1,439,088.00 ","$426,528.00 ",$0.00 ,"$915,285.00 ","$350,000.00 ","$1,691,813.00 ",$0.00 ,$0.00 ,$0.00 ,"$4,085,406.00 ","$308,348.00 ","$5,401,028.00 ","$9,794,782.00 ","$11,486,595.00 ","$8,105,591.00 ","$2,920,377.00 "
50045,Gary Public Transportation Corporation,Full Reporter,Urban,"$1,869,439.00 ","$11,869.00 ","$296,111.00 ","$85,359.00 ",$0.00 ,"$2,506,544.00 ","$4,769,322.00 ","$1,906,313.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,906,313.00 ","$6,675,635.00 ",$0.00 ,"$247,202.00 ",$0.00 ,$0.00 ,$0.00 ,"$247,202.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$247,202.00 ","$1,584,522.00 ","$4,843,911.00 "
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,"$6,704,081.00 ","$3,994,456.00 ","$287,668.00 ","$65,169.00 ",$0.00 ,$0.00 ,"$11,051,374.00 ","$22,193,634.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$425,536.00 ","$22,619,170.00 ","$33,670,544.00 ",$0.00 ,"$341,862.00 ",$0.00 ,"$114,278.00 ","$628,554.00 ","$1,084,694.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$591,208.00 ","$591,208.00 ","$1,675,902.00 ",$0.00 ,"$31,994,642.00 "
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,"$150,521,263.00 ","$21,750,574.00 ","$3,250,746.00 ","$559,028.00 ","$97,306,301.00 ",$0.00 ,"$273,387,912.00 ","$329,530,885.00 ",$0.00 ,$0.00 ,$0.00 ,"$106,404,339.00 ",$0.00 ,"$18,100,832.00 ","$454,036,056.00 ","$727,423,968.00 ",$0.00 ,"$20,018,842.00 ","$6,408,199.00 ","$1,941,945.00 ","$332,691.00 ","$28,701,677.00 ","$105,570,625.00 ",$0.00 ,$0.00 ,"$95,568.00 ",$0.00 ,"$2,467,118.00 ","$108,133,311.00 ","$136,834,988.00 ","$179,051.00 ","$590,409,929.00 "
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,"$7,426,679.00 ","$1,052,309.00 ","$499,921.00 ","$120,960.00 ",$0.00 ,$0.00 ,"$9,099,869.00 ","$24,339,509.00 ",$0.00 ,$0.00 ,"$1,585,889.00 ","$2,541,127.00 ",$0.00 ,$0.00 ,"$28,466,525.00 ","$37,566,394.00 ","$864,450.00 ","$461,872.00 ",$0.00 ,"$575,354.00 ","$7,606.00 ","$1,044,832.00 ",$0.00 ,$0.00 ,$0.00 ,"$3,677,330.00 ",$0.00 ,$0.00 ,"$3,677,330.00 ","$4,722,162.00 ","$849,533.00 ","$32,859,149.00 "
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,"$885,512.00 ","$1,338,794.00 ","$405,904.00 ","$12,895.00 ","$603,096.00 ",$0.00 ,"$3,246,201.00 ","$33,212,506.00 ",$0.00 ,$0.00 ,$0.00 ,"$607,164.00 ",$0.00 ,$0.00 ,"$33,819,670.00 ","$37,065,871.00 ",$0.00 ,"$152,729.00 ",$0.00 ,$0.00 ,"$433,664.00 ","$586,393.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,675,114.00 ",$0.00 ,$0.00 ,"$1,675,114.00 ","$2,261,507.00 ","$3,229,878.00 ","$31,574,486.00 "
50054,Muncie Indiana Transit System,Full Reporter,Urban,"$4,082,196.00 ","$94,214.00 ","$399,731.00 ","$148,122.00 ",$0.00 ,$0.00 ,"$4,724,263.00 ","$9,036,956.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$9,036,956.00 ","$13,761,219.00 ","$651,095.00 ","$116,293.00 ",$0.00 ,"$52,502.00 ",$0.00 ,"$168,795.00 ",$0.00 ,$0.00 ,"$5,739.00 ","$1,738,708.00 ",$0.00 ,$0.00 ,"$1,744,447.00 ","$1,913,242.00 ","$619,228.00 ","$11,879,844.00 "
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,"$32,722,803.00 ","$19,919,015.00 ","$600,789.00 ","$203,779.00 ","$426,785.00 ",$0.00 ,"$53,873,171.00 ","$31,738,169.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$31,738,169.00 ","$85,611,340.00 ","$6,477,212.00 ","$7,517,453.00 ",$0.00 ,"$3,395,192.00 ",$0.00 ,"$10,912,645.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$14,804,564.00 ",$0.00 ,"$14,804,564.00 ","$25,717,209.00 ","$11,773,352.00 ","$54,597,991.00 "
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,"$4,146,682.00 ","$7,593,463.00 ","$13,376.00 ","$877,398.00 ",$0.00 ,$0.00 ,"$12,630,919.00 ","$82,948,261.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,911,927.00 ","$85,860,188.00 ","$98,491,107.00 ","$1,664,220.00 ","$569,591.00 ",$0.00 ,"$566,971.00 ","$1,934,044.00 ","$3,070,606.00 ",$0.00 ,$0.00 ,"$471,688.00 ",$0.00 ,"$160,593.00 ","$29,607.00 ","$661,888.00 ","$3,732,494.00 ","$3,691,871.00 ","$92,730,962.00 "
50058,Rockford Mass Transit District,Full Reporter,Urban,"$6,922,903.00 ","$3,054,785.00 ","$512,146.00 ","$219,127.00 ",$0.00 ,$0.00 ,"$10,708,961.00 ","$35,123,393.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$35,123,393.00 ","$45,832,354.00 ","$3,528,316.00 ","$744,333.00 ",$0.00 ,"$2,535,556.00 ",$0.00 ,"$3,279,889.00 ",$0.00 ,$0.00 ,$0.00 ,"$6,492,978.00 ",$0.00 ,"$7,061,596.00 ","$13,554,574.00 ","$16,834,463.00 ","$174,752.00 ","$32,351,455.00 "
50059,Springfield Mass Transit District,Full Reporter,Urban,"$6,003,152.00 ","$2,298,626.00 ","$883,082.00 ","$133,426.00 ",$0.00 ,"$484,132.00 ","$9,802,418.00 ","$24,909,630.00 ",$0.00 ,$0.00 ,"$8,113,159.00 ","$213,933.00 ","$773,944.00 ",$0.00 ,"$34,010,666.00 ","$43,813,084.00 ","$2,172,891.00 ","$609,420.00 ",$0.00 ,"$1,227,846.00 ",$0.00 ,"$1,837,266.00 ","$456,356.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$12,974,989.00 ","$13,431,345.00 ","$15,268,611.00 ","$7,256,467.00 ","$23,460,897.00 "
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,"$9,329,358.00 ","$18,131,128.00 ","$1,646,954.00 ","$1,320,625.00 ","$502,160.00 ",$0.00 ,"$30,930,225.00 ","$69,616,142.00 ","$191,582.00 ",$0.00 ,"$35,011,823.00 ","$15,993,187.00 ",$0.00 ,"$5,265,913.00 ","$126,078,647.00 ","$157,008,872.00 ","$3,815,712.00 ","$3,313,269.00 ","$226,216.00 ","$4,958,772.00 ","$2,240,338.00 ","$10,738,595.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,714,209.00 ","$275,805.00 ",$0.00 ,"$1,990,014.00 ","$12,728,609.00 ","$13,597,213.00 ","$134,498,762.00 "
50066,Chicago Transit Authority,Full Reporter,Urban,"$90,029,923.00 ","$620,364,743.00 ","$21,744,586.00 ","$6,454,272.00 ",$0.00 ,$0.00 ,"$738,593,524.00 ","$4,387,568,277.00 ",$0.00 ,$0.00 ,"$603,100,428.00 ","$689,142,279.00 ","$43,599,462.00 ","$14,750,434.00 ","$5,738,160,880.00 ","$6,476,754,404.00 ","$237,239,252.00 ","$311,281,417.00 ","$145,303,216.00 ","$196,943,735.00 ","$244,836,740.00 ","$898,365,108.00 ","$4,716,486,082.00 ",$0.00 ,"$49,863,833.00 ","$1,706,743,397.00 ","$192,675,796.00 ","$20,000.00 ","$6,665,789,108.00 ","$7,564,154,216.00 ","$151,885,265.00 ","($1,002,045,825.00)"
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,"$12,695,130.00 ","$166,533,582.00 ","$6,606,438.00 ","$3,261,421.00 ","$3,438,188.00 ",$0.00 ,"$192,534,759.00 ","$276,468,794.00 ",$0.00 ,$0.00 ,"$79,137,310.00 ","$722,117,471.00 ","$269,246.00 ",$0.00 ,"$1,077,992,821.00 ","$1,270,527,580.00 ","$588,594.00 ","$139,464,811.00 ","$2,600,000.00 ","$9,582,356.00 ","$1,568,994.00 ","$153,216,161.00 ","$113,083,778.00 ",$0.00 ,$0.00 ,"$644,642.00 ",$0.00 ,$0.00 ,"$113,728,420.00 ","$266,944,581.00 ","$4,102,499.00 ","$1,000,069,094.00 "
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,"$12,993,625.00 ","$243,432.00 ","$326,148.00 ","$41,705.00 ",$0.00 ,"$2,216,261.00 ","$15,821,171.00 ","$16,694,422.00 ",$0.00 ,$0.00 ,$0.00 ,"$33,750.00 ",$0.00 ,$0.00 ,"$16,728,172.00 ","$32,549,343.00 ","$889,838.00 ","$473,892.00 ",$0.00 ,"$490,851.00 ",$0.00 ,"$964,743.00 ",$0.00 ,$0.00 ,$0.00 ,"$1,995,745.00 ",$0.00 ,$0.00 ,"$1,995,745.00 ","$2,960,488.00 ","$1,621,652.00 ","$28,857,041.00 "
50113,Pace - Suburban Bus Division,Full Reporter,Urban,"$127,733,883.00 ","$165,833,098.00 ","$11,616,998.00 ","$4,375,774.00 ","$71,596,421.00 ","$1,630,939.00 ","$382,787,113.00 ","$336,031,066.00 ",$0.00 ,$0.00 ,"$579,623.00 ","$28,179,842.00 ",$0.00 ,$0.00 ,"$364,790,531.00 ","$747,577,644.00 ","$31,374,543.00 ","$13,832,329.00 ","$1,298,628.00 ","$20,855,758.00 ","$4,216,357.00 ","$40,203,072.00 ","$1,697,196.00 ","$276,537.00 ",$0.00 ,"$35,431,247.00 ","$37,536,291.00 ","$32,106,323.00 ","$107,047,594.00 ","$147,250,666.00 ","$17,561,079.00 ","$614,140,442.00 "
50117,Laketran,Full Reporter,Urban,"$25,463,342.00 ","$13,348,738.00 ","$987,399.00 ","$189,672.00 ","$26,633,878.00 ",$0.00 ,"$66,623,029.00 ","$38,080,945.00 ",$0.00 ,$0.00 ,"$358,093.00 ","$1,004,428.00 ",$0.00 ,"$2,213,690.00 ","$41,657,156.00 ","$108,280,185.00 ","$2,783,446.00 ","$298,882.00 ",$0.00 ,"$2,068,287.00 ",$0.00 ,"$2,367,169.00 ",$0.00 ,$0.00 ,$0.00 ,"$4,927,387.00 ",$0.00 ,$0.00 ,"$4,927,387.00 ","$7,294,556.00 ","$15,006,816.00 ","$88,762,259.00 "
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,"$66,449,108.00 ","$215,492,500.00 ","$28,960,670.00 ","$8,938,211.00 ","$203,414,900.00 ",$0.00 ,"$523,255,389.00 ","$3,060,960,245.00 ",$0.00 ,"$11,951,079.00 ",$0.00 ,"$239,548,965.00 ","$22,504,250.00 ","$9,548,085.00 ","$3,344,512,624.00 ","$3,867,768,013.00 ","$55,230,346.00 ","$1,546,463.00 ",$0.00 ,"$189,591,063.00 ",$0.00 ,"$191,137,526.00 ",$0.00 ,$0.00 ,$0.00 ,"$44,697,499.00 ","$93,463,179.00 ",$0.00 ,"$138,160,678.00 ","$329,298,204.00 ","$54,758,257.00 ","$3,538,941,898.00 "
50141,Detroit Transportation Corporation,Full Reporter,Urban,"$1,489,964.00 ","$2,516,530.00 ","$3,273,347.00 ","$854,282.00 ","$4,702.00 ",$0.00 ,"$8,138,825.00 ","$22,958,467.00 ",$0.00 ,$0.00 ,"$1,198,191.00 ","$420,710.00 ","$4,436,506.00 ",$0.00 ,"$29,013,874.00 ","$37,152,699.00 ","$4,043,113.00 ","$987,749.00 ","$1,920.00 ","$116,760.00 ","$4,495,025.00 ","$5,601,454.00 ","$338,727.00 ",$0.00 ,$0.00 ,"$7,663,927.00 ","$200,000.00 ",$0.00 ,"$8,202,654.00 ","$13,804,108.00 ","$4,003,879.00 ","$23,387,825.00 "
