NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Operator (Vehicle Operations) Hours Worked,Full Time Non-Operator (Vehicle Operations) Hours Worked,Total Full Time (Vehicle Operations) Hours Worked,Full Time Operator (Vehicle Maintenance) Hours Worked,Full Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Full Time (Vehicle Maintenance) Hours Worked,Full Time Operator (Facility Maintenance) Hours Worked,Full Time Non-Operator (Facility Maintenance) Hours Worked,Total Full Time (Facility Maintenance) Hours Worked,Full Time Operator (General Administration) Hours Worked,Full Time Non-Operator (General Administration) Hours Worked,Total Full Time (General Administration) Hours Worked,Total Full Time Operator (Operating Labor) Hours Worked,Total Full Time Non-Operator (Operating Labor) Hours Worked,Total Full Time (Operating Labor) Hours Worked,Full Time Operator (Capital Labor) Hours Worked,Full Time Non-Operator (Capital Labor) Hours Worked,Total Full Time (Capital Labor) Hours Worked,Total Full Time Operator Hours Worked,Total Full Time Non-Operator Hours Worked,Total Full Time Hours Worked,Full Time Operator (Vehicle Operations) Employee Count,Full Time Non-Operator (Vehicle Operations) Employee Count,Total Full Time (Vehicle Operations) Employee Count,Full Time Operator (Vehicle Maintenance) Employee Count,Full Time Non-Operator (Vehicle Maintenance) Employee Count,Total Full Time (Vehicle Maintenance) Employee Count,Full Time Operator (Facility Maintenance) Employee Count,Full Time Non-Operator (Facility Maintenance) Employee Count,Total Full Time (Facility Maintenance) Employee Count,Full Time Operator (General Administration) Employee Count,Full Time Non-Operator (General Administration) Employee Count,Total Full Time (General Administration) Employee Count,Total Full Time Operator (Operations) Employee Count,Total Full Time Non-Operator (Operations) Employee Count,Total Full Time (Operations) Employee Count,Full Time Operator (Capital Labor) Employee Count,Full Time Non-Operator (Capital Labor) Employee Count,Total Full Time (Capital Labor) Employee Count,Total Full Time Operator Employee Count,Total Full Time Non-Operator Employee Count,Total Full Time Employee Count,Part Time Operator (Vehicle Operations) Hours Worked,Part Time Non-Operator (Vehicle Operations) Hours Worked,Total Part Time (Vehicle Operations) Hours Worked,Part Time Operator (Vehicle Maintenance) Hours Worked,Part Time Non-Operator (Vehicle Maintenance) Hours Worked,Total Part Time (Vehicle Maintenance) Hours Worked,Part Time Operator (Facility Maintenance) Hours Worked,Part Time Non-Operator (Facility Maintenance) Hours Worked,Total Part Time (Facility Maintenance) Hours Worked,Part Time Operator (General Administration) Hours Worked,Part Time Non-Operator (General Administration) Hours Worked,Total Part Time (General Administration) Hours Worked,Total Part Time Operator (Operating Labor) Hours Worked,Total Part Time Non-Operator (Operating Labor) Hours Worked,Total Part Time (Operating Labor) Hours Worked,Part Time Operator (Capital Labor) Hours Worked,Part Time Non-Operator (Capital Labor) Hours Worked,Total Part Time (Capital Labor) Hours Worked,Total Part Time Operator Hours Worked,Total Part Time Non-Operator Hours Worked,Total Part Time Hours Worked,Part Time Operator (Vehicle Operations) Employee Count,Part Time Non-Operator (Vehicle Operations) Employee Count,Total Part Time (Vehicle Operations) Employee Count,Part Time Operator (Vehicle Maintenance) Employee Count,Part Time Non-Operator (Vehicle Maintenance) Employee Count,Total Part Time (Vehicle Maintenance) Employee Count,Part Time Operator (Facility Maintenance) Employee Count,Part Time Non-Operator (Facility Maintenance) Employee Count,Total Part Time (Facility Maintenance) Employee Count,Part Time Operator (General Administration) Employee Count,Part Time Non-Operator (General Administration) Employee Count,Total Part Time (General Administration) Employee Count,Total Part Time Operator (Operations) Employee Count,Total Part Time Non-Operator (Operations) Employee Count,Total Part Time (Operations) Employee Count,Part Time Operator (Capital Labor) Employee Count,Part Time Non-Operator (Capital Labor) Employee Count,Total Part Time (Capital Labor) Employee Count,Total Part Time Operator Employee Count,Total Part Time Non-Operator Employee Count,Total Part Time Employee Count,data_year
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,DO,22475,10515,32990,0,8980,8980,0,3027,3027,0,4833,4833,22475,27355,49830,0,0,0,22475,27355,49830,11,5,16,0,4,4,0,1.5,1.5,0,2.5,2.5,11,13,24,0,0,0,11,13,24,6460,0,6460,0,0,0,0,0,0,0,0,0,6460,0,6460,0,0,0,6460,0,6460,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,MB,DO,575246,68287,643533,0,192720,192720,0,78121,78121,0,189482,189482,575246,528610,1103856,0,1982,1982,575246,530592,1105838,263,30,293,0,109,109,0,41.5,41.5,0,104.5,104.5,263,285,548,0,1,1,263,286,549,22167,0,22167,0,0,0,0,0,0,0,2757,2757,22167,2757,24924,0,0,0,22167,2757,24924,40,0,40,0,0,0,0,0,0,0,8,8,40,8,48,0,0,0,40,8,48,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,RB,DO,38776,5472,44248,0,9186,9186,0,8811,8811,0,9674,9674,38776,33143,71919,0,0,0,38776,33143,71919,20,3,23,0,5,5,0,5,5,0,5,5,20,18,38,0,0,0,20,18,38,2368,0,2368,0,0,0,0,0,0,0,0,0,2368,0,2368,0,0,0,2368,0,2368,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,DR,DO,274626,70546,345172,0,53348,53348,0,5182,5182,0,37170,37170,274626,166246,440872,0,0,0,274626,166246,440872,147.7,27.2,174.8,0,33.2,33.2,0,2.4,2.4,0,18.9,18.9,147.7,81.6,229.3,0,0,0,147.7,81.6,229.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,LR,DO,176232,207300,383532,0,101414,101414,0,244587,244587,0,115918,115918,176232,669219,845451,0,17739,17739,176232,686958,863190,96,103.3,199.3,0,49,49,0,128.1,128.1,0,65,65,96,345.4,441.4,0,29.9,29.9,96,375.3,471.3,18959,0,18959,0,0,0,0,738,738,0,1846,1846,18959,2584,21543,0,0,0,18959,2584,21543,88.7,0,88.7,0,0,0,0,1,1,0,2.1,2.1,88.7,3.1,91.8,0,0,0,88.7,3.1,91.8,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,MB,DO,1269041,118551,1387592,0,416134,416134,0,113056,113056,0,225215,225215,1269041,872956,2141997,0,0,0,1269041,872956,2141997,644.3,59.6,703.9,0,184.8,184.8,0,53.1,53.1,0,123.2,123.2,644.3,420.6,1064.9,0,0,0,644.3,420.6,1064.9,17486,0,17486,0,0,0,0,0,0,0,3792,3792,17486,3792,21278,0,0,0,17486,3792,21278,42.3,0,42.3,0,0,0,0,0,0,0,2.5,2.5,42.3,2.5,44.8,0,0,0,42.3,2.5,44.8,
70008,City of Cedar Rapids,Full Reporter,Urban,MB,DO,71279,10309,81588,0,10762,10762,0,2180,2180,0,5116,5116,71279,28367,99646,0,0,0,71279,28367,99646,40,6,46,0,6,6,0,1,1,0,3,3,40,16,56,0,0,0,40,16,56,0,0,0,0,0,0,0,0,0,0,110,110,0,110,110,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0.1,0.1,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,DR,DO,47312,9893,57205,0,7776,7776,0,1532,1532,0,8125,8125,47312,27326,74638,0,0,0,47312,27326,74638,27.2,5.2,32.3,0,3.9,3.9,0,0.8,0.8,0,3.7,3.7,27.2,13.5,40.7,0,0,0,27.2,13.5,40.7,9155,320,9475,0,93,93,0,12,12,0,402,402,9155,827,9982,0,0,0,9155,827,9982,9,2.7,11.7,0,0.1,0.1,0,0,0,0,0.6,0.6,9,3.4,12.4,0,0,0,9,3.4,12.4,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,MB,DO,254623,31575,286198,0,69214,69214,0,7793,7793,0,68641,68641,254623,177223,431846,0,0,0,254623,177223,431846,112.4,15.3,127.7,0,35.1,35.1,0,4.1,4.1,0,37.9,37.9,112.4,92.4,204.8,0,0,0,112.4,92.4,204.8,20501,2833,23334,0,823,823,0,59,59,0,6420,6420,20501,10135,30636,0,0,0,20501,10135,30636,7,16,23,0,0.9,0.9,0,0,0,0,9.1,9.1,7,26.1,33.1,0,0,0,7,26.1,33.1,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,VP,DO,0,3774,3774,0,0,0,0,121,121,0,3140,3140,0,7035,7035,0,0,0,0,7035,7035,0,2,2,0,0,0,0,0.1,0.1,0,1.3,1.3,0,3.3,3.3,0,0,0,0,3.3,3.3,0,135,135,0,0,0,0,0,0,0,170,170,0,305,305,0,0,0,0,305,305,0,1.1,1.1,0,0,0,0,0,0,0,0.2,0.2,0,1.3,1.3,0,0,0,0,1.3,1.3,
70012,City of Sioux City,Full Reporter,Urban,MB,DO,22713,2029,24742,0,7409,7409,0,1817,1817,0,6282,6282,22713,17537,40250,0,0,0,22713,17537,40250,12.8,1.6,14.3,0,4,4,0,1,1,0,3.5,3.5,12.8,10.1,22.8,0,0,0,12.8,10.1,22.8,23550,2097,25647,0,359,359,0,358,358,0,1042,1042,23550,3856,27406,0,0,0,23550,3856,27406,15.5,1.1,16.7,0,0.5,0.5,0,0.5,0.5,0,1,1,15.5,3.1,18.7,0,0,0,15.5,3.1,18.7,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,11062,2943,14005,0,2494,2494,0,747,747,0,1955,1955,11062,8139,19201,0,0,0,11062,8139,19201,6.1,1.7,7.8,0,1.4,1.4,0,0.4,0.4,0,1,1,6.1,4.5,10.6,0,0,0,6.1,4.5,10.6,790,0,790,0,0,0,0,0,0,0,0,0,790,0,790,0,0,0,790,0,790,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0.4,0,0.4,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,65447,23551,88998,0,17778,17778,0,8251,8251,0,15891,15891,65447,65471,130918,0,0,0,65447,65471,130918,36.4,13.4,49.8,0,9.9,9.9,0,4.6,4.6,0,8.5,8.5,36.4,36.4,72.8,0,0,0,36.4,36.4,72.8,1068,0,1068,0,0,0,0,0,0,0,0,0,1068,0,1068,0,0,0,1068,0,1068,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0.6,0,0.6,
70015,City of Wichita ,Full Reporter,Urban,DR,DO,44092,8064,52156,0,5087,5087,0,2715,2715,0,4894,4894,44092,20760,64852,0,0,0,44092,20760,64852,26,5,31,0,2.8,2.8,0,1.3,1.3,0,3,3,26,12.1,38.1,0,0,0,26,12.1,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70015,City of Wichita ,Full Reporter,Urban,MB,DO,122922,21136,144058,0,23556,23556,0,6298,6298,0,17005,17005,122922,67995,190917,0,0,0,122922,67995,190917,56,11,67,0,13,13,0,3.3,3.3,0,9,9,56,36.3,92.3,0,0,0,56,36.3,92.3,198,0,198,0,0,0,0,0,0,0,0,0,198,0,198,0,0,0,198,0,198,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,
70016,City of Columbia,Full Reporter,Urban,DR,DO,29232,5520,34752,0,2393,2393,0,0,0,0,0,0,29232,7913,37145,0,0,0,29232,7913,37145,14,3,17,0,1,1,0,0,0,0,0,0,14,4,18,0,0,0,14,4,18,0,1423,1423,0,0,0,0,0,0,0,286,286,0,1709,1709,0,0,0,0,1709,1709,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,1.5,1.5,0,0,0,0,1.5,1.5,
70016,City of Columbia,Full Reporter,Urban,MB,DO,49490,2914,52404,0,7113,7113,0,0,0,0,2269,2269,49490,12296,61786,0,0,0,49490,12296,61786,24,1,25,0,3,3,0,0,0,0,1,1,24,5,29,0,0,0,24,5,29,6563,0,6563,0,3187,3187,0,0,0,0,286,286,6563,3473,10036,0,0,0,6563,3473,10036,3,0,3,0,2,2,0,0,0,0,0.5,0.5,3,2.5,5.5,0,0,0,3,2.5,5.5,
70018,City of Iowa City,Full Reporter,Urban,MB,DO,35626,5405,41031,0,9622,9622,0,1606,1606,0,4018,4018,35626,20651,56277,0,0,0,35626,20651,56277,21,3.5,24.5,0,6,6,0,1,1,0,2.2,2.2,21,12.7,33.7,0,0,0,21,12.7,33.7,28686,0,28686,0,0,0,0,0,0,0,0,0,28686,0,28686,0,0,0,28686,0,28686,15,0,15,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,15,0,15,
70019,University of Iowa,Full Reporter,Urban,DR,DO,0,367,367,0,1231,1231,0,18,18,0,215,215,0,1831,1831,0,0,0,0,1831,1831,0,0.2,0.2,0,0.7,0.7,0,0.1,0.1,0,0.1,0.1,0,1.1,1.1,0,0,0,0,1.1,1.1,10605,1677,12282,0,1445,1445,0,351,351,0,404,404,10605,3877,14482,0,0,0,10605,3877,14482,13,2,15,0,2.1,2.1,0,0.4,0.4,0,0.3,0.3,13,4.8,17.8,0,0,0,13,4.8,17.8,
70019,University of Iowa,Full Reporter,Urban,MB,DO,0,2868,2868,0,6701,6701,0,435,435,0,711,711,0,10715,10715,0,0,0,0,10715,10715,0,2,2,0,4.5,4.5,0,0.3,0.3,0,0.3,0.3,0,7.1,7.1,0,0,0,0,7.1,7.1,77923,10982,88905,0,9744,9744,0,362,362,0,2978,2978,77923,24066,101989,0,0,0,77923,24066,101989,101,12,113,0,10,10,0,0.4,0.4,0,4,4,101,26.4,127.4,0,0,0,101,26.4,127.4,
70030,City of Coralville,Full Reporter,Urban,MB,DO,10291,2209,12500,0,3784,3784,0,0,0,0,1755,1755,10291,7748,18039,0,0,0,10291,7748,18039,6.6,1.4,8,0,2,2,0,0,0,0,1,1,6.6,4.4,11,0,0,0,6.6,4.4,11,9348,0,9348,0,0,0,0,0,0,0,0,0,9348,0,9348,0,0,0,9348,0,9348,12,0,12,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,12,0,12,
70041,Ames Transit Agency,Full Reporter,Urban,MB,DO,50574,10948,61522,0,12543,12543,0,0,0,0,14097,14097,50574,37588,88162,0,0,0,50574,37588,88162,29,5.9,34.9,0,7.7,7.7,0,0,0,0,7.9,7.9,29,21.5,50.5,0,0,0,29,21.5,50.5,97544,16070,113614,0,7803,7803,0,1736,1736,0,3117,3117,97544,28726,126270,0,0,0,97544,28726,126270,128,10,138,0,10,10,0,1.9,1.9,0,5,5,128,26.9,154.9,0,0,0,128,26.9,154.9,
70045,"County of Johnson, Iowa",Full Reporter,Urban,DR,DO,31081,8982,40063,0,0,0,0,0,0,0,3532,3532,31081,12514,43595,0,0,0,31081,12514,43595,19.5,5.5,25,0,0,0,0,0,0,0,2.1,2.1,19.5,7.6,27.1,0,0,0,19.5,7.6,27.1,9758,0,9758,0,498,498,0,0,0,0,1014,1014,9758,1512,11270,0,0,0,9758,1512,11270,14,0,14,0,0.3,0.3,0,0,0,0,1,1,14,1.3,15.3,0,0,0,14,1.3,15.3,
70049,River Bend Transit,Full Reporter,Urban,DR,DO,7248,14174,21422,0,6947,6947,0,487,487,0,7225,7225,7248,28833,36081,0,0,0,7248,28833,36081,3.8,8.4,12.2,0,3.7,3.7,0,0.4,0.4,0,4.7,4.7,3.8,17.2,21,0,0,0,3.8,17.2,21,66490,2422,68912,0,0,0,0,0,0,0,922,922,66490,3344,69834,0,0,0,66490,3344,69834,75.9,1.9,77.8,0,0,0,0,0,0,0,0.9,0.9,75.9,2.8,78.7,0,0,0,75.9,2.8,78.7,
70049,River Bend Transit,Full Reporter,Urban,MB,DO,523,1022,1545,0,423,423,0,34,34,0,598,598,523,2077,2600,0,0,0,523,2077,2600,0.3,0.6,0.9,0,0.3,0.3,0,0,0,0,0.3,0.3,0.3,1.2,1.5,0,0,0,0.3,1.2,1.5,4797,174,4971,0,0,0,0,0,0,0,0,0,4797,174,4971,0,0,0,4797,174,4971,5.5,0.1,5.6,0,0,0,0,0,0,0,0,0,5.5,0.1,5.6,0,0,0,5.5,0.1,5.6,
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,DR,DO,19230,7419,26649,0,0,0,0,0,0,0,10392,10392,19230,17811,37041,0,0,0,19230,17811,37041,8,10,18,0,0,0,0,0,0,0,6,6,8,16,24,0,0,0,8,16,24,20023,0,20023,0,0,0,0,0,0,0,0,0,20023,0,20023,0,0,0,20023,0,20023,34,0,34,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,34,0,34,
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,84001,14594,98595,0,29902,29902,0,5097,5097,0,22940,22940,84001,72533,156534,53,1915,1968,84054,74448,158502,48.3,8.9,57.3,0,17.5,17.5,0,3,3,0,12.9,12.9,48.3,42.4,90.7,0,1.1,1.2,48.4,43.5,91.9,2401,514,2915,0,38,38,0,0,0,0,683,683,2401,1235,3636,0,0,0,2401,1235,3636,1.3,0.3,1.6,0,0.5,0.5,0,0,0,0,0.3,0.3,1.3,1.1,2.4,0,0,0,1.3,1.1,2.4,
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,93208,95951,189159,0,118030,118030,0,92539,92539,0,76344,76344,93208,382864,476072,9,7458,7467,93217,390322,483539,57.9,55.6,113.5,0,69.1,69.1,0,55.2,55.2,0,41.8,41.8,57.9,221.7,279.7,0,4.4,4.4,57.9,226.1,284.1,282,39323,39605,0,0,0,0,0,0,0,2415,2415,282,41738,42020,0,0,0,282,41738,42020,0.4,20,20.5,0,0,0,0,0,0,0,1.1,1.1,0.4,21.1,21.6,0,0,0,0.4,21.1,21.6,
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,126255,24673,150928,0,14078,14078,0,7631,7631,0,57462,57462,126255,103844,230099,9,3969,3978,126264,107813,234077,71.8,15,86.8,0,8.4,8.4,0,4.5,4.5,0,32.9,32.9,71.8,60.6,132.4,0,2.2,2.2,71.8,62.8,134.6,1376,610,1986,0,0,0,0,0,0,0,914,914,1376,1524,2900,0,0,0,1376,1524,2900,0.9,0.3,1.2,0,0,0,0,0,0,0,0.4,0.4,0.9,0.7,1.6,0,0,0,0.9,0.7,1.6,
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,258405,149429,407834,0,262623,262623,0,139336,139336,0,117345,117345,258405,668733,927138,536,13704,14240,258941,682437,941378,161.6,90,251.6,0,155,155,0,83.2,83.2,0,63.8,63.8,161.6,391.9,553.5,0.3,8.2,8.5,161.9,400.1,562,425,2493,2918,0,0,0,0,0,0,0,3637,3637,425,6130,6555,0,0,0,425,6130,6555,0.7,1.1,1.8,0,0,0,0,0,0,0,1.7,1.7,0.7,2.8,3.5,0,0,0,0.7,2.8,3.5,
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,1298721,222869,1521590,0,440690,440690,0,74863,74863,0,355193,355193,1298721,1093615,2392336,752,28897,29649,1299473,1122512,2421985,744.5,136.6,881.1,0,258.5,258.5,0,43.6,43.6,0,200.6,200.6,744.5,639.3,1383.9,0.5,17,17.4,745,656.3,1401.3,35909,7631,43540,0,548,548,0,0,0,0,9995,9995,35909,18174,54083,0,0,0,35909,18174,54083,19.2,3.8,23.1,0,0.5,0.5,0,0,0,0,4.7,4.7,19.2,9.1,28.3,0,0,0,19.2,9.1,28.3,
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,0,0,0,0,54691,54691,0,29645,29645,0,104969,104969,0,189305,189305,0,3573,3573,0,192878,192878,0,0,0,0,32.5,32.5,0,17.3,17.3,0,59.8,59.8,0,109.6,109.6,0,2.1,2.1,0,111.7,111.7,0,0,0,0,0,0,0,0,0,0,2283,2283,0,2283,2283,0,0,0,0,2283,2283,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,1.2,1.2,0,0,0,0,1.2,1.2,
80002,Su Tran LLC ,Full Reporter,Urban,DR,DO,41957,13498,55455,0,4552,4552,0,3504,3504,0,3315,3315,41957,24869,66826,0,0,0,41957,24869,66826,20,4.9,24.9,0,2.5,2.5,0,1.8,1.8,0,1.4,1.4,20,10.5,30.5,0,0,0,20,10.5,30.5,3631,0,3631,0,0,0,0,0,0,0,0,0,3631,0,3631,0,0,0,3631,0,3631,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,
80002,Su Tran LLC ,Full Reporter,Urban,MB,DO,57444,16409,73853,0,8453,8453,0,6507,6507,0,6157,6157,57444,37526,94970,0,0,0,57444,37526,94970,33,8.5,41.5,0,4.6,4.6,0,3.3,3.3,0,3.3,3.3,33,19.5,52.5,0,0,0,33,19.5,52.5,2573,0,2573,0,0,0,0,0,0,0,0,0,2573,0,2573,0,0,0,2573,0,2573,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,
80004,City of Billings,Full Reporter,Urban,DR,DO,22463,4812,27275,0,1618,1618,0,363,363,0,1600,1600,22463,8393,30856,0,0,0,22463,8393,30856,10.2,2.6,12.8,0,0.8,0.8,0,0.2,0.2,0,0.9,0.9,10.2,4.5,14.6,0,0,0,10.2,4.5,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80004,City of Billings,Full Reporter,Urban,MB,DO,53758,6322,60080,0,5939,5939,0,3625,3625,0,4165,4165,53758,20051,73809,0,0,0,53758,20051,73809,28.8,3.9,32.7,0,3,3,0,2,2,0,2.6,2.6,28.8,11.4,40.2,0,0,0,28.8,11.4,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80005,City of Colorado Springs,Full Reporter,Urban,VP,DO,0,0,0,0,654,654,0,0,0,0,1439,1439,0,2093,2093,0,0,0,0,2093,2093,0,0,0,0,0.3,0.3,0,0,0,0,0.9,0.9,0,1.2,1.2,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,DO,69079,42337,111416,0,0,0,0,91876,91876,0,42298,42298,69079,176511,245590,0,2830,2830,69079,179341,248420,49,24.6,73.6,0,0,0,0,53,53,0,27.5,27.5,49,105.1,154.1,0,1.5,1.5,49,106.6,155.6,0,86,86,0,0,0,0,0,0,0,153,153,0,239,239,0,0,0,0,239,239,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0.2,0.2,0,0,0,0,0.2,0.2,
80006,Denver Regional Transportation District,Full Reporter,Urban,LR,DO,349018,171789,520807,0,201638,201638,0,237200,237200,0,284168,284168,349018,894795,1243813,0,0,0,349018,894795,1243813,179,98.1,277.1,0,116.9,116.9,0,111.1,111.1,0,184,184,179,510.1,689.1,0,0,0,179,510.1,689.1,3382,832,4214,0,0,0,0,0,0,0,1509,1509,3382,2341,5723,0,0,0,3382,2341,5723,4,0.8,4.8,0,0,0,0,0,0,0,3,3,4,3.8,7.8,0,0,0,4,3.8,7.8,
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,DO,1457538,301991,1759529,0,610001,610001,0,274803,274803,0,444909,444909,1457538,1631704,3089242,0,1965,1965,1457538,1633669,3091207,708,165.3,873.3,0,362.6,362.6,0,115.9,115.9,0,284.3,284.3,708,928.2,1636.2,0,1.7,1.7,708,929.9,1637.9,78305,9289,87594,0,2184,2184,0,5094,5094,0,1893,1893,78305,18460,96765,0,0,0,78305,18460,96765,85,12,97,0,2,2,0,4,4,0,3.7,3.7,85,21.7,106.7,0,0,0,85,21.7,106.7,
80007,City of Pueblo,Full Reporter,Urban,MB,DO,39915,9275,49190,0,10890,10890,0,6879,6879,0,8249,8249,39915,35293,75208,0,0,0,39915,35293,75208,18,5,23,0,6,6,0,4,4,0,5,5,18,20,38,0,0,0,18,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80008,Cities Area Transit,Full Reporter,Urban,DR,DO,24847,8572,33419,0,1869,1869,0,0,0,0,2867,2867,24847,13308,38155,0,0,0,24847,13308,38155,13,5,18,0,1,1,0,0,0,0,1,1,13,7,20,0,0,0,13,7,20,1500,0,1500,0,0,0,0,0,0,0,0,0,1500,0,1500,0,0,0,1500,0,1500,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,
80008,Cities Area Transit,Full Reporter,Urban,MB,DO,40898,3261,44159,0,4036,4036,0,0,0,0,4405,4405,40898,11702,52600,0,0,0,40898,11702,52600,22.5,2,24.5,0,2,2,0,0,0,0,3.5,3.5,22.5,7.5,30,0,0,0,22.5,7.5,30,3004,0,3004,0,0,0,0,190,190,0,0,0,3004,190,3194,0,0,0,3004,190,3194,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,
80009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,18552,11588,30140,0,2473,2473,0,64,64,0,634,634,18552,14759,33311,0,0,0,18552,14759,33311,11,7,18,0,2,2,0,0,0,0,0.4,0.4,11,9.4,20.4,0,0,0,11,9.4,20.4,6419,0,6419,0,0,0,0,0,0,0,0,0,6419,0,6419,0,0,0,6419,0,6419,20,0,20,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,20,0,20,
80009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,52919,11264,64183,0,9730,9730,0,1764,1764,0,13596,13596,52919,36354,89273,0,0,0,52919,36354,89273,31.8,6,37.8,0,6,6,0,1,1,0,8,8,31.8,21,52.8,0,0,0,31.8,21,52.8,14432,0,14432,0,8478,8478,0,185,185,0,7105,7105,14432,15768,30200,0,0,0,14432,15768,30200,10,0,10,0,6,6,0,0.1,0.1,0,10,10,10,16.1,26.1,0,0,0,10,16.1,26.1,
80011,City of Fort Collins,Full Reporter,Urban,MB,DO,94286,31233,125519,0,0,0,0,6185,6185,0,23445,23445,94286,60863,155149,0,6185,6185,94286,67048,161334,60.8,17.6,78.4,0,0,0,0,3.5,3.5,0,13.3,13.3,60.8,34.4,95.2,0,4,4,60.8,38.4,99.2,8679,971,9650,0,0,0,0,1825,1825,0,6435,6435,8679,9231,17910,0,1333,1333,8679,10564,19243,8,0.8,8.8,0,0,0,0,1.6,1.6,0,4.8,4.8,8,7.2,15.2,0,1,1,8,8.2,16.2,
80011,City of Fort Collins,Full Reporter,Urban,RB,DO,23571,7808,31379,0,1162,1162,0,1546,1546,0,5861,5861,23571,16377,39948,0,0,0,23571,16377,39948,15.2,4.4,19.6,0,2.1,2.1,0,0.9,0.9,0,3.3,3.3,15.2,10.7,25.9,0,0,0,15.2,10.7,25.9,2170,243,2413,0,0,0,0,456,456,0,1609,1609,2170,2308,4478,0,0,0,2170,2308,4478,2,0.2,2.2,0,0,0,0,0.4,0.4,0,1.2,1.2,2,1.8,3.8,0,0,0,2,1.8,3.8,
80012,Great Falls Transit District,Full Reporter,Urban,DR,DO,0,3707,3707,0,402,402,0,0,0,0,1842,1842,0,5951,5951,0,0,0,0,5951,5951,0,2,2,0,0.2,0.2,0,0,0,0,1,1,0,3.2,3.2,0,0,0,0,3.2,3.2,22600,4214,26814,0,0,0,0,13,13,0,0,0,22600,4227,26827,0,0,0,22600,4227,26827,13.5,2.5,16,0,0,0,0,0,0,0,0,0,13.5,2.5,16,0,0,0,13.5,2.5,16,
