NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,Item Name,Item Type,Item Type Code
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",,,Financial Statement (F-60),Deferred Inflows of Resources,40086 - F-60 Deferred Inflows of Resources W,Waiver,W
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",DR,DO,Employees (R-10),Total Operating Labor - Part Time Non-Operator Work Hours,40086 - DR/DO R-10 Waiver,Waiver,W
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40086 - DR/DO Passenger Miles Traveled Q,Questionable,Q
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,40086 - MB/DO Passenger Miles Traveled W,Waiver,W
40086,Metropolitan Bus Authority,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",MB,DO,Employees (R-10),Total Operating Labor - Full Time Non-Operator Work Hours,40086 - MB/DO R-10 Waiver,Waiver,W
40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",,,CEO Certification (D-10),Part 3 Financial Data Review Question #1,40105 - IAS-FD Waiver,Waiver,W
40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",PB,PT,Maintenance Performance (R-20),Total Revenue Vehicle System Failures - Number of Failures,40105 - PB/PT Mechanical Failures W,Waiver,W
40105,Puerto Rico Highway and Transportation Authority - Público,Full Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",PB,PT,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),40105 - PB/PT Energy Consumption,Waiver,W
40108,Research Triangle Regional Public Transportation Authority,Full Reporter,Urban,Research Triangle Park,NC,110.0,"Durham, NC",VP,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,40108 - VP/DO Operating Expenses - Q,Questionable,Q
40112,City of San Juan,Reduced Reporter,Urban,San Juan,PR,21.0,"San Juan, PR",MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,40112 - MB/DO Operating Expenses - Q,Questionable,Q
40114,Municipality of Aguada,Reduced Reporter,Urban,Aguada,PR,124.0,"Aguadilla-Isabela-San Sebastián, PR",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40120,"City of Ocala, Florida",Reduced Reporter,Urban,Ocala,FL,211.0,"Ocala, FL",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40124,Municipality of Cidra,Reduced Reporter,Urban,Cidra,PR,21.0,"San Juan, PR",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40126,Municipality of Humacao,Reduced Reporter,Urban,Humacao,PR,21.0,"San Juan, PR",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,40126 - DR/DO Operating Expenses Q (No IAS-FD),Questionable,Q
40126,Municipality of Humacao,Reduced Reporter,Urban,Humacao,PR,21.0,"San Juan, PR",MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,40126 - MB/DO Operating Expenses Q (No IAS-FD),Questionable,Q
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,Columbia,SC,75.0,"Columbia, SC",CB,PT,Sources of Funds - Funds Expended & Funds Earned (F-10),Passenger-Paid Fares (4111),40141 - CB/PT Passenger Fares Q,Questionable,Q
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,Columbia,SC,75.0,"Columbia, SC",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Miles -Annual Total Schedule,40141 - DR/PT Total Actual Vehicle Miles Q,Questionable,Q
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,Columbia,SC,75.0,"Columbia, SC",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,40141 - DR/PT Total Actual Vehicle Revenue Miles Q,Questionable,Q
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,Columbia,SC,75.0,"Columbia, SC",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Hours -Annual Total Schedule,40141 - DR/PT Total Actual Vehicle Hours Q,Questionable,Q
40141,Central Midlands Regional Transportation Authority,Full Reporter,Urban,Columbia,SC,75.0,"Columbia, SC",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours  (VRH) - Annual Total Schedule,40141 - DR/PT Total Actual Vehicle Revenue Hours Q,Questionable,Q
40160,Municipality of Camuy,Reduced Reporter,Urban,Camuy,PR,232.0,"Arecibo, PR",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40164,Municipality of Fajardo,Reduced Reporter,Urban,Fajardo,PR,339.0,"Fajardo, PR",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Unlinked Passenger Trips,40164 - DR/DO UPT - Q,Questionable,Q
40164,Municipality of Fajardo,Reduced Reporter,Urban,Fajardo,PR,339.0,"Fajardo, PR",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,40164 - DR/DO VRM - Q,Questionable,Q
40164,Municipality of Fajardo,Reduced Reporter,Urban,Fajardo,PR,339.0,"Fajardo, PR",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,40164 - DR/DO VRH - Q,Questionable,Q
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,Urban,Birmingham,AL,55.0,"Birmingham, AL",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,40169 - RY20 VP/PT Vehicle Revenue Hours Waiver,Waiver,W
40173,Piedmont Authority for Regional Transportation,Full Reporter,Urban,Greensboro,NC,120.0,"Greensboro, NC",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,,PR,21.0,"San Juan, PR",FB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,40175 - FB/DO Unlinked Passenger Trips W,Waiver,W
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,,PR,21.0,"San Juan, PR",FB,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,40175 - FB/PT Unlinked Passenger Trips W,Waiver,W
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,,PR,21.0,"San Juan, PR",FB,PT,Contractual Relationship (B-30),Capital Leasing,40175 - FB/PT Capital Leasing W,Waiver,W
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,,PR,21.0,"San Juan, PR",FB,PT,Revenue Vehicle Inventory (A-30),Average Lifetime Miles per Active Vehicle,40175 - FB/PT Average Lifetime Miles W,Waiver,W
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,,PR,21.0,"San Juan, PR",FB,PT,Maintenance Performance (R-20),Total Revenue Vehicle System Failures - Number of Failures,40175 - FB/PT Total Mechanical Failures,Waiver,W
40175,Puerto Rico Maritime Transport Authority ,Full Reporter,Urban,,PR,21.0,"San Juan, PR",FB,PT,Operating Expenses (F-30),In Report - Total Modal Expenses,40175 - FB/PT In Report Line Waiver,Waiver,W
40185,Bay County Transportation Planning Organization,Full Reporter,Urban,Panama City,FL,229.0,"Panama City, FL",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40194,Municipality of Mayaguez,Reduced Reporter,Urban,Mayaguez,PR,284.0,"Mayagüez, PR",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,40194 - DR/DO Operating Expenses Waiver ,Waiver,W
40194,Municipality of Mayaguez,Reduced Reporter,Urban,Mayaguez,PR,284.0,"Mayagüez, PR",MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Funds - Funds Expended on Operations,40194 - MB/DO Operating Expenses Waiver ,Waiver,W
40194,Municipality of Mayaguez,Reduced Reporter,Urban,Mayaguez,PR,284.0,"Mayagüez, PR",MB,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,40194 - MB/PT Operating Expenses Waiver ,Waiver,W
40199,Autonomous Municipality of Vega Alta,Reduced Reporter,Urban,Vega Alta,PR,21.0,"San Juan, PR",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,40199 - DR/DO Operating Expenses Q (No IAS-FD),Questionable,Q
40199,Autonomous Municipality of Vega Alta,Reduced Reporter,Urban,Vega Alta,PR,21.0,"San Juan, PR",MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,40199 - MB/DO Operating Expenses Q (No IAS-FD),Questionable,Q
40200,Tampa Bay Area Regional Transit Authority,Full Reporter,Urban,Tampa,FL,17.0,"Tampa-St. Petersburg, FL",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Hours -Annual Total Schedule,40200 - VP/PT Vehicle Revenue Hours Waiver,Waiver,W
40221,Gaston County,Reduced Reporter,Urban,Gastonia,NC,200.0,"Gastonia, NC-SC",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total - Annual Vehicle Revenue Miles,40221 - VRM Waiver Request (DR/DO),Waiver,W
40221,Gaston County,Reduced Reporter,Urban,Gastonia,NC,200.0,"Gastonia, NC-SC",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total - Annual Vehicle Revenue Hours,40221 - VRH Waiver Request (DR/DO),Waiver,W
40231,Orange County ,Reduced Reporter,Urban,Hillsborough,NC,110.0,"Durham, NC",DR,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,40231 - DR/DO Questionable Operating Expenses,Questionable,Q
40231,Orange County ,Reduced Reporter,Urban,Hillsborough,NC,110.0,"Durham, NC",MB,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,40231 - MB/DO Questionable Operating Expenses,Questionable,Q
40239,City of Deerfield Beach,Reduced Reporter,Urban,Deerfield Beach,FL,4.0,"Miami, FL",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40241,City of Miramar ,Reduced Reporter,Urban,Miramar,FL,4.0,"Miami, FL",,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,40241 - RY20 Condition Assessment Waiver,Waiver,W
40270,City of Rock Hill,Reduced Reporter,Urban,Rock Hill,SC,295.0,"Rock Hill, SC",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
40270,City of Rock Hill,Reduced Reporter,Urban,Rock Hill,SC,295.0,"Rock Hill, SC",MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Unlinked Passenger Trips,40270 - MB/DO APC Waiver UPT,Waiver,W
41027,Bartow County ,Reduced Reporter,Urban,,GA,9.0,"Atlanta, GA",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
41088,Forsyth County Board of Commissioners,Reduced Reporter,Urban,Cumming,GA,9.0,"Atlanta, GA",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
44929,City of Fort Lauderdale,Full Reporter,Urban,Fort Lauderdale,FL,4.0,"Miami, FL",FB,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,44929 - FB/PT Vehicle Revenue Miles Waiver,Waiver,W
44953,Municipality of Arroyo,Reduced Reporter,Urban,Arroyo,PR,358.0,"Guayama, PR",,,CEO Certification (D-10),,Waiver Request: Financial Statement,Waiver,W
4R01-41173,Walker County Commission,Rural Reporter,Rural,Jasper,AL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Fare Revenues -Funds Expended on Operations,4R01-41173 - MB/DO Fare Revenues Q,Questionable,Q
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,4R02-40920: DR/DO VRM W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,4R02-40920: DR/DO VRH W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,4R02-40920: DR/DO UPT W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,4R02-40920: DR/DO OE W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,4R02-40920: DR/DO Fares W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,4R02-40920: MB/DO VRM W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,4R02-40920: MB/DO VRH W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,4R02-40920: MB/DO UPT W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,4R02-40920: MB/DO OE W,Waiver,W
4R02-40920,Ride Solution,Rural Reporter,Rural,Palatka,FL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,4R02-40920: MB/DO Fares W,Waiver,W
4R03-40904,Rabun County,Rural Reporter,Rural,Tiger,GA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,4R03-40904 - Vehicle Revenue Miles W,Waiver,W
4R03-40904,Rabun County,Rural Reporter,Rural,Tiger,GA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,4R03-40904 - Vehicle Revenue Hours W,Waiver,W
4R03-40905,Three Rivers Regional Commission,Rural Reporter,Rural,Griffin,GA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,4R03-40905 - Vehicle Revenue Miles W,Waiver,W
4R03-40905,Three Rivers Regional Commission,Rural Reporter,Rural,Griffin,GA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,4R03-40905 - Vehicle Revenue Hours W,Waiver,W
4R03-41133,Coweta County,Rural Reporter,Rural,Newnan,GA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,4R03-41133 Vehicle Revenue Miles W,Waiver,W
4R03-41133,Coweta County,Rural Reporter,Rural,Newnan,GA,,,DR,PT,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,4R03-41133 Vehicle Revenue Hours W,Waiver,W
50003,City of Kenosha,Full Reporter,Urban,Kenosha,WI,256.0,"Kenosha, WI-IL",SR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50003 - SR/DO Sampling Waiver,Waiver,W
50003,City of Kenosha,Full Reporter,Urban,Kenosha,WI,256.0,"Kenosha, WI-IL",SR,DO,Revenue Vehicle Inventory (A-30),Kilowatt hours of propulsion power (EP),50003 - SR/DO KwH Waiver,Waiver,W
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,Canton,OH,135.0,"Canton, OH",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50011 - DR/DO - VRM W,Waiver,W
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50012 - DR/DO VRH Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50012 - DR/DO VRM Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50012 - DR/DO OE Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50012 - DR/DO PMT Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",DR,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50012 - DR/DO UPT Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50012 - MB/DO VRH Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50012 - MB/DO VRM Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50012 - MB/DO OE Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50012 - MB/DO PMT Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50012 - MB/DO UPT Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Average Sunday Schedule,50012 - MB/DO Sunday Trip Length (PMT) Q,Questionable,Q
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,Cincinnati,OH,30.0,"Cincinnati, OH-KY-IN",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Average Sunday Schedule,50012 - MB/DO Sunday Trip Length (UPT) Q,Questionable,Q
50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,Crandon,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,50014 - DR/DO Operating Expenses W,Waiver,W
50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,Crandon,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,50014 - DR/DO Vehicle Revenue Miles W,Waiver,W
50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,Crandon,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,50014 - DR/DO Vehicle Revenue Hours W,Waiver,W
50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,Crandon,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Unlinked Passenger Trips,50014 - DR/DO Unlinked Passenger Trips W,Waiver,W
50014,Forest County Potawatomi Community,Reduced Reporter,Tribe,Crandon,WI,0.0,Wisconsin Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicles of Maximum Service,50014 - DR/DO Vehicles Operated in Maximum Service W,Waiver,W
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Cleveland,OH,25.0,"Cleveland, OH",HR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50015 - HR/DO PMT W,Waiver,W
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Cleveland,OH,25.0,"Cleveland, OH",LR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,50015 - LR/DO PMT W,Waiver,W
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,Cleveland,OH,25.0,"Cleveland, OH",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50015 - MB/DO PMT W,Waiver,W
50016,Central Ohio Transit Authority,Full Reporter,Urban,Columbus,OH,36.0,"Columbus, OH",DR,DO,Operating Expenses (F-30),Operators' Paid Absences - Vehicle Operations,50016 - VO Paid Absences DR/DO - W,Waiver,W
50016,Central Ohio Transit Authority,Full Reporter,Urban,Columbus,OH,36.0,"Columbus, OH",DR,DO,Service Non-Rail (S-10),Deadhead Miles -Annual Total Schedule,50016 - DR/DO Deadhead Miles - W,Waiver,W
50016,Central Ohio Transit Authority,Full Reporter,Urban,Columbus,OH,36.0,"Columbus, OH",DR,DO,Service Non-Rail (S-10),Deadhead Hours - Annual Total Schedule,50016 - DR/DO Deadhead Hours - W,Waiver,W
50016,Central Ohio Transit Authority,Full Reporter,Urban,Columbus,OH,36.0,"Columbus, OH",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,50016 - DR/DO VO Other Salaries and Wages - W,Waiver,W
50016,Central Ohio Transit Authority,Full Reporter,Urban,Columbus,OH,36.0,"Columbus, OH",DR,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Operations,50016 - DR/DO VO Other Paid Absences - W,Waiver,W
50016,Central Ohio Transit Authority,Full Reporter,Urban,Columbus,OH,36.0,"Columbus, OH",MB,DO,Operating Expenses (F-30),Operators' Paid Absences - Vehicle Operations,50016 - VO Paid Absences MB/DO - W,Waiver,W
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",,,Transit Asset Management Performance Measure Targets (A-90),Narrative Report,50022 - Narrative Report - W,Waiver,W
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - Total OE DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,50022 - Total Actual VRH Annual Total DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,50022 - Total UPT Annual Total DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,50022 - Total Actual VRM Annual Total DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,50022 - Total NFG PMT Annual Total DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - NFG OE Annual Total DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,50022 - VO Non-Ops Salaries DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Operations,50022 - VO Non-Ops Absences DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Work Hours,50022 - VO Non-Ops FT Hours DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Employees (R-10),Vehicle Operations - Full Time Non-Operator Count,50022 - VO Non-Ops FT Employee Count DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Work Hours,50022 - VO Non-Ops PT Work Hrs DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Employees (R-10),Vehicle Operations - Part Time Non-Operator Count,50022 - VO Non-Ops PT Employee Count DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Facility Maintenance,50022 - FM Other Salaries DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Employees (R-10),Facility Maintenance - Full Time Non-Operator Work Hours,50022 - FM FT Non-Ops Hrs DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Operators' Paid Absences - Vehicle Operations,50022 VO Ops Paid Absences DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Maintenance,50022 VM Other Paid Absences DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Other Paid Absences - Facility Maintenance,50022 FM Other Paid Absences DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,DO,Operating Expenses (F-30),Other Paid Absences - General Administration,50022 GA Other Paid Absences DR/DO - Q,Questionable,Q
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,Toledo,OH,80.0,"Toledo, OH-MI",DR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,50022 - Total OE DR/PT - Q,Questionable,Q
