NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,TransDev - Rural,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,4,12,171913,0,993876,0,204066,1369855,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,TransDev - East County,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,50,12,3359984,0,13069087,0,3034558,19463629,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit - Minibus,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,24,12,759561,0,4852721,0,815974,6428256,0
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,TransDev - South Bay,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,189,12,15360252,0,50827469,0,12753328,78941049,21324
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit - SVCC,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,5,12,24567,0,349540,0,90683,464790,0
90027,City of Fresno,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,National Express Transit Corporation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,38,12,197121,0,6956934,0,1037834,8191889,0
90029,Omnitrans,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,39,12,668295,0,6630648,0,5924190,13223133,0
90029,Omnitrans,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Seller,7,12,187845,0,2605208,0,1054626,3847679,0
90030,North County Transit District,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,"Administrative Facilities, Non-revenue vehicles, capital spares",In This Report,,Buyer,16,12,635665,0,6419892,0,4545205,11600762,0
90030,North County Transit District,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,Y,"Administrative Facilities, Non-revenue vehicles, capital spares",In This Report,,Buyer,135,12,4916403,0,38244786,0,20572147,63733336,0
90031,Riverside Transit Agency,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Southland Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,,,In This Report,,Seller,77,12,970134,0,14637362,246000,945916,16799412,0
90031,Riverside Transit Agency,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Empire Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,,,In This Report,,Seller,49,12,1194512,0,12987973,148567,1081124,15412176,0
90032,City of Phoenix,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,,,,In This Report,,Buyer,110,12,803967,0,19034168,348000,5024583,25210718,0
90032,City of Phoenix,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,TransDev,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,291,12,10905130,0,101119592,0,44794474,156819196,0
90032,City of Phoenix,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,TransDev (West) formerly First Transit Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,148,12,3846211,0,42560390,0,18763013,65169614,0
90033,City of Tucson,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Tucson Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,106,12,92314,0,16313403,0,2340288,18746005,0
90033,City of Tucson,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Tucson Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,155,12,3329327,0,66937756,0,1774372,72041455,0
90033,City of Tucson,Full Reporter,Urban,SR,PT,Entity that Does Not Report to NTD,Tucson Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,6,12,332474,0,4659655,0,123517,5115646,0
90035,Gold Coast Transit District,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,"Miscellaneous equipment, computers and scheduling dispatch software.",In This Report,,Buyer,23,12,185562,0,2982327,166636,561715,3896240,0
90036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc. (DRPT)",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,218,12,4206117,0,24329235,19029,28584825,57139206,0
90036,Orange County Transportation Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,"First Transit, Inc. (DRTX)",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,77,12,817491,0,8231343,191040,5158415,14398289,0
90036,Orange County Transportation Authority,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,California Yellow Cab,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,20,12,164225,0,465600,15915,423014,1068754,0
90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit Group, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,149,11,5404097,0,40186875,0,33364740,78955712,0
90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Keolis North America,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,149,1,329761,0,6753075,0,2042434,9125270,0
90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Rideshare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,129,12,1229061,609184,547313,882782,377418,3645758,0
90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,AVR Vanpool,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,12,37893,14480,14500,19786,8777,95436,0
90041,City of Montebello,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,PARKING COMPANY OF AMERICA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,21291,0,501673,250837,214608,988409,0
90041,City of Montebello,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,"Fiesta Taxi Cooperative, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,40,12,31389,0,365500,182750,193608,773247,0
90044,City of Arcadia,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,8,12,4341,0,925491,23854,174509,1128195,0
90044,City of Arcadia,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,6,12,2553,0,1131156,29155,213289,1376153,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Vegas Adult DayCare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,4,12,0,0,233280,30326,82819,346425,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Nevada Adult Day Healthcare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,12,12,0,0,626040,81385,222257,929682,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Baby Boomer's Activity Club Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,4,12,0,0,167280,21746,59388,248414,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,New Life Adult Day Health Care Center,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,10,12,0,0,1014980,131947,360338,1507265,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Golden Dragon,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,7,12,0,0,289672,37657,102839,430168,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Silver State Adult DayCare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,2,12,0,0,122659,15946,43547,182152,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Sunrise Adult Day Care,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,3,12,0,0,161220,20959,57236,239415,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,A Next Generation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,6,12,0,0,301620,39211,107081,447912,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation Inc,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,279,12,2866973,0,47223820,0,17783240,67874033,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Almost Home Adult Day Care, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,4,12,0,0,255730,33245,90789,379764,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Keolis Transit America,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,134,12,33679066,0,31214273,0,37596475,102489814,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MV Transportation Inc,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,146,12,21820316,0,39055701,0,35269007,96145024,0
90052,City of Corona,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,City of Corona provides office space at City-owned administration building.  City-owned buses are fueled at city-owned fueling facility. This contract with MV Transportation started on 9/1/18.  ,In This Report,,Buyer,5,12,13478,0,1027435,43892,228556,1313361,0
90052,City of Corona,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,City of Corona provides office space at City-owned administration building.  City-owned buses are fueled at city-owned fueling facility. This contract with MV Transportation started on 9/1/18.  ,In This Report,,Buyer,5,12,18591,0,1096241,47329,265242,1427403,0
90061,Yuba-Sutter Transit Authority,Reduced Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,STORER TRANSIT SYSTEMS,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,7,12,195181,0,785362,0,544112,1524655,302954
90061,Yuba-Sutter Transit Authority,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,STORER TRANSIT SYSTEMS,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,10,12,137138,0,1514626,0,610978,2262742,584269
90061,Yuba-Sutter Transit Authority,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,STORER TRANSIT SYSTEMS,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,12,12,520977,0,3325674,0,1416323,5262974,1276736
90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,29,12,226694,0,4081268,0,1166486,5474448,0
90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,TX,Entity that Does Not Report to NTD,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,56,12,20220,0,943124,3655,204140,1171139,0
90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,18,12,241316,0,3186540,0,992283,4420139,0
90062,Monterey-Salinas Transit,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Commute with Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,23,9,177987,77275,85050,125737,10305,476354,0
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Transdev,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,39,12,478765,0,6814575,0,861518,8154858,0
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,90144,Livermore / Amador Valley Transit Authority,The Reporter is the Seller,Negotiated Contract or Agreement,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,Y,dispatch and parking space,In This Report,Is a Public Entity,Buyer,11,12,140534,0,1544046,113860,0,1798440,0
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Transdev,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,2,12,0,0,274309,0,33380,307689,0
90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise Rideshare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,7,12,89200,50825,33100,61498,158539,393162,61498
90087,City of Santa Maria,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,RATP DEV,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,5,12,60177,0,321373,0,108876,490426,0
90087,City of Santa Maria,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,RATP DEV,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,21,12,482234,0,5064788,0,1908665,7455687,0
90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,Transdev Services,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,9,12,118455,0,1325947,0,472344,1916746,0
90088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Transdev Services,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,19,12,255904,0,3082327,0,626357,3964588,0
90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Transdev Services,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,16,12,378581,0,6163730,0,2217714,8760025,0
90089,County of Sonoma ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,Volunteer Center of Sonoma County,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,17,12,136952,0,2262481,0,1002395,3401828,0
90089,County of Sonoma ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Transdev Services, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,30,12,823873,0,9471360,0,5542431,15837664,0
90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Transdev Services, Incorporated",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,8,12,132662,0,2139216,0,797943,3069821,0
90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Transdev Services, Incorporated",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,32,12,1283997,0,7494425,0,4422666,13201088,0
90091,City of Visalia ,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,3,12,185816,0,859464,0,73628,1118908,0
90091,City of Visalia ,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,8,12,74427,0,1384241,0,228195,1686863,0
90091,City of Visalia ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,First Transit,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,26,12,817213,0,11199767,0,1846308,13863288,0
90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,8,2,42378,0,141074,0,449196,632648,50299
90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,5,12,56317,0,520675,0,1050811,1627803,41207
90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,13,12,383272,0,2875686,0,5151599,8410557,668260
90093,Redding Area Bus Authority,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"Veolia Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,8,12,83054,0,935870,0,612832,1631756,0
90093,Redding Area Bus Authority,Reduced Reporter,Urban,MB,PT,99438,County of Shasta Department of Public Works,The Reporter is the Seller,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,N,N,,In This Report,Is a Public Entity,Seller,2,12,16044,0,312773,0,0,328817,0
90093,Redding Area Bus Authority,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,"Veolia Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,11,12,606206,0,3372470,0,2115745,6094421,0
90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,530,12,6286599,3205735,2272800,4179856,49268,15994258,0
90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,406,12,4549011,2595480,2366180,3661914,222025,13394610,0
90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT,Entity that Does Not Report to NTD,Green Commuter,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,,,,,In This Report,,Seller,7,12,142080,20151,42560,486,4531,209808,0
90119,City of Laguna Beach,Reduced Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,LAZ Parking California,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,Y,N,,In This Report,,Buyer,6,12,0,0,819417,95856,275585,1190858,0
90119,City of Laguna Beach,Reduced Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,LAZ Parking California,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,18,12,0,0,1883649,0,1775367,3659016,0
90121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,20,12,885049,0,2434648,0,1710994,5030691,0
90121,Antelope Valley Transit Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,"AV Transportation Services, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,18,12,103180,0,3311274,1655637,1588474,6658565,0
90121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,48,12,1332449,0,15963890,0,8125615,25421954,0
90131,City of Scottsdale ,Full Reporter,Urban,MB,PT,Entity that Does Not Report to NTD,Dunn Transit,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,12,12,0,0,2240192,0,1628299,3868491,0
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,CR,PT,Entity that Does Not Report to NTD,TASI,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,85,12,43330092,0,98212240,0,74681095,216223427,0
90136,Regional Public Transportation Authority,Full Reporter,Urban,DR,PT,Entity that Does Not Report to NTD,TransDev,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,24,12,268785,0,3590274,47701,2055344,5962104,0
