NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTDID,Group Plan Sponsor Name,Reporting Module,Mode,TOS,Element Type,Element Name,Element Count,Lane Miles,Track Miles,Pre 1940,1940's,1950's,1960's,1970's,1980's,1990's,2000's,2010's,2020's,Expected Service Years,Percent Agency Capital Responsibility,Allocation Units,Separate Asset Flag,Shared Capital Responsibility Other Party,Notes
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,HR,DO,Track,Tangent – Revenue Service,,,142.54,,,,,,,,,,,40.0,88.6,,N,San Francisco Bay Area Rapid Transit District,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Guideway,At-Grade/In-Street/Embedded,,,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Guideway,Below-Grade/Retained Cut,,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Guideway,Elevated/Concrete,,,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Track,Track Under Performance Restriction,,,0.26,,,,,,,,,,,,,Track Miles,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,100.0,Percent,N,,"At the request of FTA the propulsion mechanism and cables for this service are considered Substation Equipment. The propulsion mechanism has an expected useful life of 30 years, while the cables have an expected life of 7 years."
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Track,Curve – Revenue Service,,,3.44,,,,,,,,,,,30.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Track,Non-Revenue Service,,,0.06,,,,,,,,,,,30.0,100.0,,N,,The track miles consists of the two tracks leading into and within the storage facility.
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Track,Single Crossover,2.0,,,,,,,,,,,,,30.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Track,Single Turnout,2.0,,,,,,,,,,,,,30.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,MG,PT,Track,Tangent – Revenue Service,,,2.71,,,,,,,,,,,30.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Guideway,At-Grade/Ballast (including expressway),,,18.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Guideway,At-Grade/In-Street/Embedded,,,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Guideway,Elevated/Concrete,,,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,100.0,Percent,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Track,Curve – Revenue Service,,,6.51,,,,,,,,,,,30.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Track,Non-Revenue Service,,,2.21,,,,,,,,,,,30.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Track,Single Crossover,11.0,,,,,,,,,,,,,25.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Track,Single Turnout,9.0,,,,,,,,,,,,,25.0,100.0,,N,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating,,,Urban,YR,DO,Track,Tangent – Revenue Service,,,10.41,,,,,,,,,,,30.0,100.0,,N,,
90008,City of Santa Monica,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,0.6,,,,,,,,,,,,,,,,,
90010,City of Torrance,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,0.0,,,,,,,,,,,,,,,,,
90010,City of Torrance,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,0.0,,,,,,,,,,,,,,,,,
90010,City of Torrance,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive High-Intensity Busway,,0.0,,,,,,,,,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,At-Grade/Ballast (including expressway),,,14.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Below-Grade/Retained Cut,,,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Concrete,,,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Retained Fill,,,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Track Under Performance Restriction,,,0.0,,,,,,,,,,,,,Track Miles,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Building,9.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Third Rail/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,100.0,Percent,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Curve – Revenue Service,,,2.72,,,,,,,,,,,50.0,100.0,,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Double Crossover,2.0,,,,,,,,,,,,,30.0,100.0,,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Non-Revenue Service,,,1.82,,,,,,,,,,,70.0,100.0,,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Crossover,5.0,,,,,,,,,,,,,30.0,100.0,,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Single Turnout,3.0,,,,,,,,,,,,,40.0,100.0,,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,HR,DO,Track,Tangent – Revenue Service,,,17.04,,,,,,,,,,,70.0,100.0,,Y,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/Ballast (including expressway),,,46.43,0.0,0.0,0.0,0.0,0.0,9.26,16.81,19.46,0.9,0.0,100.0,100.0,Track Miles,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/In-Street/Embedded,,,12.43,0.0,0.0,0.0,0.0,0.0,7.73,2.45,2.2,0.05,0.0,30.0,100.0,Track Miles,,,"Expected service Years: 30 Embedded, 20 Pannelled, 100 Other (all at-grade/in-street)"
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.32,0.0,0.0,100.0,100.0,Track Miles,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Retained Cut,,,1.36,0.0,0.0,0.0,0.0,0.0,0.39,0.71,0.26,0.0,0.0,100.0,100.0,Track Miles,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Concrete,,,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,80.0,100.0,Track Miles,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Retained Fill,,,17.46,0.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,0.0,0.0,80.0,100.0,Track Miles,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Steel Viaduct or Bridge,,,2.71,0.0,0.0,0.0,0.0,0.0,0.53,1.57,0.61,0.0,0.0,80.0,100.0,Track Miles,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Track Under Performance Restriction,,,2.32,,,,,,,,,,,,,Track Miles,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,27.0,44.0,29.0,0.0,0.0,40.0,100.0,Percent,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Building,33.0,,,0.0,0.0,0.0,0.0,0.0,2.0,13.0,10.0,8.0,0.0,30.0,100.0,Quantity,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,6.1,39.4,30.3,24.2,0.0,30.0,100.0,Percent,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,23.0,46.0,31.0,0.0,0.0,40.0,100.0,Percent,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Curve – Revenue Service,,,7.07,,0.0,0.0,0.0,0.0,14.0,49.0,37.0,0.0,,50.0,100.0,Percent,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Double Crossover,9.0,,,,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,,35.0,100.0,Quantity,,,Expected service Years vary 30 and 40
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Grade Crossings,168.0,,,,0.0,0.0,0.0,0.0,44.0,23.0,31.0,2.0,,30.0,100.0,Percent,,,"Expected service Years: Most of Embedded = 30, Panelled 20"
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Non-Revenue Service,,,3.5,,0.0,0.0,0.0,0.0,65.0,0.0,35.0,0.0,,50.0,100.0,Percent,,,"Expected service Years vary per sections 30, 40, 50, 70"
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Single Crossover,28.0,,,,0.0,0.0,0.0,0.0,12.0,14.0,1.0,1.0,,30.0,100.0,Quantity,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Single Turnout,90.0,,,,0.0,0.0,0.0,0.0,48.0,14.0,28.0,0.0,,40.0,100.0,Quantity,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,LR,DO,Track,Tangent – Revenue Service,,,72.95,,0.0,0.0,0.0,0.0,21.0,44.0,35.0,0.0,,70.0,100.0,Percent,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,147.7,,,,,,,,,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,1.1,,,,,,,,,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive High-Intensity Busway,,0.0,,,,,,,,,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,,,Urban,MB,PT,Lane Miles,Exclusive High-Intensity Busway,,33.1,,,,,,,,,,,,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter: Operating,,,Urban,CB,DO,Lane Miles,Exclusive High-Intensity Busway,,13.5,,,,,,,,,,,,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive High-Intensity Busway,,0.3,,,,,,,,,,,,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter: Operating,,,Urban,RB,DO,Lane Miles,Exclusive Fixed Guideway,,18.6,,,,,,,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Guideway,At-Grade/In-Street/Embedded,,,9.12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Track Under Performance Restriction,,,9.08,,,,,,,,,,,,,Track Miles,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,100.0,Percent,,,"Cable Car lines are driven by electric gear boxes.  There are four gear boxes driving cables 18 miles of cables through the system, providing the traction power for the cable cars."
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Curve – Revenue Service,,,0.37,,,,,,,,,,,40.0,100.0,,,,1/4 miles
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Grade Crossings,77.0,,,,,,,,,,,,,40.0,100.0,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Non-Revenue Service,,,0.04,,,,,,,,,,,50.0,100.0,,,,200 feet (Powell & Mason)
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Rail Crossings,5.0,,,,,,,,,,,,,50.0,100.0,,,,Each diamond counted as a crossing
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Single Crossover,10.0,,,,,,,,,,,,,40.0,100.0,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Single Turnout,6.0,,,,,,,,,,,,,40.0,100.0,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,CC,DO,Track,Tangent – Revenue Service,,,8.71,,,,,,,,,,,50.0,100.0,,,,All CC tracks are at-grade and embedded.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/Ballast (including expressway),,,4.22,0.0,0.0,0.0,0.0,0.0,60.0,20.0,10.0,10.0,0.0,50.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/In-Street/Embedded,,,49.98,0.0,0.0,0.0,0.0,0.0,40.0,40.0,10.0,10.0,0.0,50.0,100.0,Percent,,,"FY2019 added 3.60 miles of non-revenue tangent track in Metro East and Metro Green Yards; and 3.6 miles of non-revenue curved tracks.
FY2023 added 0.38 of track from the Central Subway Project."
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Bored or Blasted Tunnel,,,13.86,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,100.0,Percent,,,FY2023 added 1.32 miles of tunnel for Central Subway Project.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Cut-and-Cover Tunnel,,,2.37,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,50.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Below-Grade/Retained Cut,,,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Track Under Performance Restriction,,,61.97,,,,,,,,,,,,,Track Miles,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,0.0,88.0,9.0,3.0,0.0,40.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Building,28.0,,,0.0,0.0,0.0,3.0,62.0,9.0,0.0,20.0,6.0,0.0,50.0,100.0,Percent,,,"Substations provide traction power to the 72 miles of rail service and approximately 400 miles of trolley bus service. The 26 substations support 138 feeder circuits.
FY2023 added 2 additional substations supporting 10 feeders for Central Subway."
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,3.0,62.0,9.0,0.0,20.0,6.0,0.0,40.0,100.0,Percent,,,"Of the 138 feeders that comprise the traction power system, 65 support rail service and 72 support trolley service. There are 60 circuits supporting light rail and 5 supporting streetcars."
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,5.0,40.0,35.0,20.0,0.0,30.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Curve – Revenue Service,,,2.18,,,,,,,,,,,30.0,100.0,,,,"There is 2.02 miles of curves (R<200') in revenue areas.
FY23, added 0.16 miles of curve track for central subway"
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Double Crossover,9.0,,,,,,,,,,,,,30.0,100.0,,,,"FY2019 added 1 new Double Crossover from UCSF/Chase Center platform project.
FY23 added 1 new double crossover for Central Subway"
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Grade Crossings,335.0,,,,,,,,,,,,,30.0,100.0,,,,We have two UP Crossings with gates on Third Street.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Lapped Turnout,2.0,,,,,,,,,,,,,30.0,100.0,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Non-Revenue Service,,,7.2,,,,,,,,,,,30.0,100.0,,,,Includes 3.60 miles of non-revenue tangent tracks and 3.60 miles of non-revenue curved tracks.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Rail Crossings,60.0,,,,,,,,,,,,,30.0,100.0,,,,This includes all diamonds in the system.  There are 4 diamonds that are related to two Muni and Union Pacific grade crossings.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Single Crossover,36.0,,,,,,,,,,,,,30.0,100.0,,,,"FY2019 added 1 new Single Crossover from UCSF/Chase Center platform project.
FY23 added 1 new single crossover from Central Subway"
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Single Turnout,314.0,,,,,,,,,,,,,30.0,100.0,,,,"Includes 175 Revenue + 77 MME + 60 Green (total 312)
FY23 2 new turnouts at 4th and King for central subway."
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,LR,DO,Track,Tangent – Revenue Service,,,61.37,,,,,,,,,,,50.0,100.0,,,,FY23 added 1.42 miles of tangent track for Central Subway
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Controlled Access High Intensity Busway,,0.2,,,,,,,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,4.4,,,,,,,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive High-Intensity Busway,,21.9,,,,,,,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Guideway,At-Grade/In-Street/Embedded,,,13.44,0.0,0.0,0.0,0.0,0.0,60.0,20.0,20.0,0.0,0.0,40.0,100.0,Percent,,,There is 0.76 miles of non-revenue tangent track at Cameron Beach Yard.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Track Under Performance Restriction,,,12.68,,,,,,,,,,,,,Track Miles,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,3.0,9.0,85.0,3.0,0.0,30.0,100.0,Percent,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,30.0,100.0,Percent,,,There are 5 traction power circuits powering the F and E-Lines.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Curve – Revenue Service,,,0.41,,,,,,,,,,,30.0,100.0,,,,There are 0.41 miles of curved track (R<200') in revenue service.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Grade Crossings,82.0,,,,,,,,,,,,,40.0,100.0,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Non-Revenue Service,,,1.19,,,,,,,,,,,30.0,100.0,,,,Includes 0.76 miles of non-revenue tangent tracks and 0.43 miles of non-revenue curved tracks at Cameron Beach Yard. Total 1.19 miles.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Rail Crossings,7.0,,,,,,,,,,,,,40.0,100.0,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Single Crossover,6.0,,,,,,,,,,,,,40.0,100.0,,,,
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Single Turnout,67.0,,,,,,,,,,,,,40.0,100.0,,,,Includes 33 Revenue + 6 from half grand union + 28 the Cameron Beach facility which supports the Historic Fleet.
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,SR,DO,Track,Tangent – Revenue Service,,,12.27,,,,,,,,,,,40.0,100.0,,,,"Streetcar rail system consists of two lines, the F-Line and E-Line.  Only the streetcars run on the F-Line, while the E-Line shares part of their service with the light rail lines.  The 3 miles of track that are shared between LR and SR we have designated as part of the  light rail lines."
90015,City and County of San Francisco,Full Reporter: Operating,,,Urban,TB,DO,Lane Miles,Exclusive Fixed Guideway,,163.3,,,,,,,,,,,,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive Fixed Guideway,,3.0,,,,,,,,,,,,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter: Operating,,,Urban,MB,DO,Lane Miles,Exclusive High-Intensity Busway,,2.8,,,,,,,,,,,,,,,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/Ballast (including expressway),,,59.36,0.0,0.0,0.0,0.0,0.0,26.0,2.0,24.56,6.8,0.0,70.0,100.0,Track Miles,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Guideway,At-Grade/In-Street/Embedded,,,12.32,0.0,0.0,0.0,0.0,0.0,7.32,0.0,5.0,0.0,0.0,70.0,100.0,Track Miles,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Concrete,,,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,70.0,100.0,Track Miles,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Guideway,Elevated/Retained Fill,,,5.22,0.0,0.0,0.0,0.0,0.0,3.22,0.0,1.0,1.0,0.0,70.0,100.0,Track Miles,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Track,Track Under Performance Restriction,,,2.96,,,,,,,,,,,,,Track Miles,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Overhead Contact System/Power Distribution,,,,0.0,0.0,0.0,0.0,0.0,38.0,0.0,52.0,10.0,0.0,30.0,100.0,Percent,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Building,42.0,,,0.0,0.0,0.0,0.0,0.0,38.0,0.0,52.0,10.0,0.0,50.0,100.0,Percent,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Substation Equipment,,,,0.0,0.0,0.0,0.0,0.0,38.0,0.0,52.0,10.0,0.0,25.0,100.0,Percent,,,
90019,Sacramento Regional Transit District,Full Reporter: Operating,,,Urban,LR,DO,Power and Signal,Train Control & Signaling,,,,0.0,0.0,0.0,0.0,0.0,38.0,0.0,52.0,10.0,0.0,30.0,100.0,Percent,,,
