State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
6R02,60261,Desoto Parish Police Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R05,60262,Central Texas Rural Transit District,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R05,60262,Central Texas Rural Transit District,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R05,60262,Central Texas Rural Transit District,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R02,60263,Vernon Parish Police Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R02,60263,Vernon Parish Police Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R02,60263,Vernon Parish Police Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R05,60264,"The Transit System, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
6R05,60264,"The Transit System, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R05,60264,"The Transit System, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R04,60266,Grand Gateway EDA/ Pelivan,Rural Reporter,6R04,Oklahoma Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R04,60266,Grand Gateway EDA/ Pelivan,Rural Reporter,6R04,Oklahoma Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R04,60266,Grand Gateway EDA/ Pelivan,Rural Reporter,6R04,Oklahoma Department of Transportation,Rural,DR,DO,Owned,,,,,1.0
,60269,Texas State University,Full Reporter,,,Urban,MB,PT,Facilities Owned by Service Provider,,,,,0.0
,60269,Texas State University,Full Reporter,,,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0.0
,60269,Texas State University,Full Reporter,,,Urban,MB,PT,Facilities Leased by Service Provider,1.0,,,,1.0
,60269,Texas State University,Full Reporter,,,Urban,MB,PT,Facilities Owned by Public Agency,,,,,0.0
,60270,City of McKinney,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,1.0,0.0,0.0,0.0,1.0
,60270,City of McKinney,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,0.0,0.0,0.0,0.0,0.0
,60270,City of McKinney,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,0.0,0.0,0.0,0.0,0.0
,60270,City of McKinney,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0.0,0.0,0.0,0.0,0.0
,60273,University of Texas Rio Grande Valley,Full Reporter,,,Urban,MB,DO,Owned,1.0,0.0,0.0,0.0,1.0
,60273,University of Texas Rio Grande Valley,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,60273,University of Texas Rio Grande Valley,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,60273,University of Texas Rio Grande Valley,Full Reporter,,,Urban,MB,PT,Facilities Owned by Service Provider,0.0,0.0,0.0,0.0,0.0
,60273,University of Texas Rio Grande Valley,Full Reporter,,,Urban,MB,PT,Facilities Leased by Public Agency,0.0,0.0,0.0,0.0,0.0
,60273,University of Texas Rio Grande Valley,Full Reporter,,,Urban,MB,PT,Facilities Leased by Service Provider,0.0,0.0,0.0,0.0,0.0
,60273,University of Texas Rio Grande Valley,Full Reporter,,,Urban,MB,PT,Facilities Owned by Public Agency,0.0,0.0,0.0,0.0,0.0
,60274,South Texas College,Reduced Reporter,,,Urban,MB,DO,Owned,0.0,0.0,0.0,0.0,0.0
,60274,South Texas College,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,60274,South Texas College,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,CB,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,CB,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,CB,DO,Owned,0.0,0.0,0.0,0.0,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,DR,DO,Owned,0.55,,,,0.55
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,0.0,,,,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0.0
,60275,Gulf Coast Transit District,Reduced Reporter,,,Urban,MB,DO,Owned,0.45,,,,0.45
,60276,"Plaquemines Port, Harbor and Terminal District",Full Reporter,,,Urban,FB,DO,Leased from Another Public Agency,,,,,0.0
,60276,"Plaquemines Port, Harbor and Terminal District",Full Reporter,,,Urban,FB,DO,Owned,1.0,,,,1.0
,60276,"Plaquemines Port, Harbor and Terminal District",Full Reporter,,,Urban,FB,DO,Leased from a Private Entity,,,,,0.0
,60620,Pueblo of Laguna,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,DR,DO,Leased from Another Public Agency,,,,,0.0
,60620,Pueblo of Laguna,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,DR,DO,Owned,0.5,,,,0.5
,60620,Pueblo of Laguna,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,DR,DO,Leased from a Private Entity,,,,,0.0
,60620,Pueblo of Laguna,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,MB,DO,Owned,0.5,,,,0.5
,60620,Pueblo of Laguna,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,MB,DO,Leased from a Private Entity,,,,,0.0
,60620,Pueblo of Laguna,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,MB,DO,Leased from Another Public Agency,,,,,0.0
,66146,Ponca Tribe of Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,66146,Ponca Tribe of Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,66146,Ponca Tribe of Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Owned,0.0,0.0,0.0,0.0,0.0
,66152,Pueblo of Santa Ana,Reduced Reporter,,,Tribe,MB,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,66152,Pueblo of Santa Ana,Reduced Reporter,,,Tribe,MB,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,66152,Pueblo of Santa Ana,Reduced Reporter,,,Tribe,MB,DO,Owned,0.0,0.0,0.0,0.0,0.0
,66158,Seminole Nation of Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,,,,,0.0
,66158,Seminole Nation of Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,,,,,0.0
,66158,Seminole Nation of Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Owned,1.0,,,,1.0
,66164,Kiowa Tribe,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,66164,Kiowa Tribe,Reduced Reporter,,,Tribe,DR,DO,Owned,1.0,0.0,0.0,0.0,1.0
,66164,Kiowa Tribe,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,66170,Muscogee (Creek) Nation,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,,,,,0.0
,66170,Muscogee (Creek) Nation,Reduced Reporter,,,Tribe,DR,DO,Owned,1.8,,,,1.8
,66170,Muscogee (Creek) Nation,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,,,,,0.0
,66170,Muscogee (Creek) Nation,Reduced Reporter,,,Tribe,MB,DO,Owned,0.2,,,,0.2
,66170,Muscogee (Creek) Nation,Reduced Reporter,,,Tribe,MB,DO,Leased from a Private Entity,,,,,0.0
,66170,Muscogee (Creek) Nation,Reduced Reporter,,,Tribe,MB,DO,Leased from Another Public Agency,,,,,0.0
,66176,United Keetoowah Band of Cherokee Indians in Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Owned,0.0,0.0,0.0,0.0,0.0
,66176,United Keetoowah Band of Cherokee Indians in Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,66176,United Keetoowah Band of Cherokee Indians in Oklahoma,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,66188,Ohkay Owingeh Pueblo,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,,,,,0.0
,66188,Ohkay Owingeh Pueblo,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,,,,,0.0
,66188,Ohkay Owingeh Pueblo,Reduced Reporter,,,Tribe,DR,DO,Owned,1.0,,,,1.0
,66194,Cheyenne & Arapaho Tribes ,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,0.0,,,,0.0
,66194,Cheyenne & Arapaho Tribes ,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,0.0,,,,0.0
,66194,Cheyenne & Arapaho Tribes ,Reduced Reporter,,,Tribe,DR,DO,Owned,1.0,,,,1.0
,66242,Zuni Pueblo,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,MB,DO,Leased from a Private Entity,,,,,0.0
,66242,Zuni Pueblo,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,MB,DO,Leased from Another Public Agency,,,,,0.0
,66242,Zuni Pueblo,Reduced Reporter,6R03,New Mexico Department of Transportation,Tribe,MB,DO,Owned,,,,,0.0
6R02,66267,Iberville Sheriff's Office,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R02,66267,Iberville Sheriff's Office,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R02,66267,Iberville Sheriff's Office,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R02,66268,Madison Parish Policy Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R02,66268,Madison Parish Policy Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R02,66268,Madison Parish Policy Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R05,66271,Capital Area Rural Transportation System,Rural Reporter,6R05,Texas Department of Transportation,Rural,CB,DO,Owned,,,,,0.48
6R05,66271,Capital Area Rural Transportation System,Rural Reporter,6R05,Texas Department of Transportation,Rural,CB,DO,Leased from a Private Entity,,,,,0.0
6R05,66271,Capital Area Rural Transportation System,Rural Reporter,6R05,Texas Department of Transportation,Rural,CB,DO,Leased from Another Public Agency,,,,,0.0
6R05,66271,Capital Area Rural Transportation System,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R05,66271,Capital Area Rural Transportation System,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R05,66271,Capital Area Rural Transportation System,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Owned,,,,,0.52
6R02,66273,St. Helena Council on Aging,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R02,66273,St. Helena Council on Aging,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R02,66273,St. Helena Council on Aging,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R04,66274,"MAGB Transportation, Inc.",Rural Reporter,6R04,Oklahoma Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R04,66274,"MAGB Transportation, Inc.",Rural Reporter,6R04,Oklahoma Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R04,66274,"MAGB Transportation, Inc.",Rural Reporter,6R04,Oklahoma Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,CB,DO,Leased from Another Public Agency,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,CB,DO,Owned,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,CB,DO,Leased from a Private Entity,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
6R05,66276,McLennan County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
6R05,66277,"Calhoun County Senior Citizens Association, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
6R05,66277,"Calhoun County Senior Citizens Association, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
6R05,66277,"Calhoun County Senior Citizens Association, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1.0
6R05,66277,"Calhoun County Senior Citizens Association, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
6R05,66278,"Friends of Elder Citizens, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
6R05,66278,"Friends of Elder Citizens, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,1.0
6R05,66278,"Friends of Elder Citizens, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,2.0
6R05,66278,"Friends of Elder Citizens, Inc.",Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
6R05,66279,Gonzales County Senior Citizens Association,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
6R05,66279,Gonzales County Senior Citizens Association,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
6R05,66279,Gonzales County Senior Citizens Association,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
6R05,66279,Gonzales County Senior Citizens Association,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,1.0
6R05,66280,Lavaca County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
6R05,66280,Lavaca County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
6R05,66280,Lavaca County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
6R05,66280,Lavaca County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
6R05,66281,Goliad County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0.0
6R05,66281,Goliad County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0.0
6R05,66281,Goliad County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0.0
6R05,66281,Goliad County,Rural Reporter,6R05,Texas Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0.0
6R02,66282,Rapides Parish Police Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R02,66282,Rapides Parish Police Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R02,66282,Rapides Parish Police Jury,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
,66283,South Central Regional Transit District,Reduced Reporter,,,Urban,MB,DO,Leased from a Private Entity,1.0,0.0,0.0,0.0,1.0
,66283,South Central Regional Transit District,Reduced Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,66283,South Central Regional Transit District,Reduced Reporter,,,Urban,MB,DO,Owned,1.0,0.0,0.0,0.0,1.0
6R02,66337,West Feliciana Parish Council,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
6R02,66337,West Feliciana Parish Council,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R02,66337,West Feliciana Parish Council,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
,66339,New Mexico Department of Transportation,Full Reporter,6R03,New Mexico Department of Transportation,Urban,VP,PT,Facilities Leased by Public Agency,0.0,0.0,0.0,0.0,0.0
,66339,New Mexico Department of Transportation,Full Reporter,6R03,New Mexico Department of Transportation,Urban,VP,PT,Facilities Leased by Service Provider,0.0,0.0,0.0,0.0,0.0
,66339,New Mexico Department of Transportation,Full Reporter,6R03,New Mexico Department of Transportation,Urban,VP,PT,Facilities Owned by Public Agency,0.0,0.0,0.0,0.0,0.0
,66339,New Mexico Department of Transportation,Full Reporter,6R03,New Mexico Department of Transportation,Urban,VP,PT,Facilities Owned by Service Provider,0.0,0.0,0.0,0.0,0.0
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0.0
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0.0
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,DR,PT,Facilities Owned by Public Agency,0.5,,,,0.5
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,DR,PT,Facilities Owned by Service Provider,,,,,0.0
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,MB,PT,Facilities Owned by Service Provider,,,,,0.0
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0.0
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0.0
,66341,City of Norman,Reduced Reporter,6R04,Oklahoma Department of Transportation,Urban,MB,PT,Facilities Owned by Public Agency,0.5,,,,0.5
,66343,City of San Marcos,Reduced Reporter,,,Urban,CB,PT,Facilities Owned by Service Provider,0.1,,,,0.1
,66343,City of San Marcos,Reduced Reporter,,,Urban,CB,PT,Facilities Leased by Public Agency,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,CB,PT,Facilities Leased by Service Provider,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,CB,PT,Facilities Owned by Public Agency,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,0.2,,,,0.2
,66343,City of San Marcos,Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,MB,PT,Facilities Owned by Public Agency,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,MB,PT,Facilities Owned by Service Provider,0.7,,,,0.7
,66343,City of San Marcos,Reduced Reporter,,,Urban,MB,PT,Facilities Leased by Public Agency,,,,,0.0
,66343,City of San Marcos,Reduced Reporter,,,Urban,MB,PT,Facilities Leased by Service Provider,,,,,0.0
6R02,66346,Rapides Area Planning Commission ,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0.0
6R02,66346,Rapides Area Planning Commission ,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Owned,,,,,0.0
6R02,66346,Rapides Area Planning Commission ,Rural Reporter,6R02,Louisiana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0.0
,70001,City of Lincoln,Full Reporter,,,Urban,DR,DO,Owned,0.1,0.0,0.0,0.0,0.1
,70001,City of Lincoln,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,70001,City of Lincoln,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,70001,City of Lincoln,Full Reporter,,,Urban,MB,DO,Owned,0.9,0.0,0.0,0.0,0.9
,70001,City of Lincoln,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,0.0,0.0,0.0,0.0,0.0
,70001,City of Lincoln,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,0.0,0.0,0.0,0.0,0.0
,70002,Transit Authority of Omaha,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0.0
,70002,Transit Authority of Omaha,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0.0
,70002,Transit Authority of Omaha,Full Reporter,,,Urban,DR,DO,Owned,0.1,,,,0.1
,70002,Transit Authority of Omaha,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0.0
,70002,Transit Authority of Omaha,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0.0
,70002,Transit Authority of Omaha,Full Reporter,,,Urban,MB,DO,Owned,0.9,,,,0.9
,70003,City of Springfield,Full Reporter,7R03,Missouri Department of Transportation,Urban,DR,DO,Leased from Another Public Agency,,,,,0.0
,70003,City of Springfield,Full Reporter,7R03,Missouri Department of Transportation,Urban,DR,DO,Owned,0.2,,,,0.2
,70003,City of Springfield,Full Reporter,7R03,Missouri Department of Transportation,Urban,DR,DO,Leased from a Private Entity,,,,,0.0
,70003,City of Springfield,Full Reporter,7R03,Missouri Department of Transportation,Urban,MB,DO,Leased from Another Public Agency,,,,,0.0
,70003,City of Springfield,Full Reporter,7R03,Missouri Department of Transportation,Urban,MB,DO,Owned,0.8,,,,0.8
,70003,City of Springfield,Full Reporter,7R03,Missouri Department of Transportation,Urban,MB,DO,Leased from a Private Entity,,,,,0.0
,70004,Winnebago Tribe of Nebraska,Reduced Reporter,,,Tribe,DR,DO,Owned,0.5,0.0,0.0,0.0,0.5
,70004,Winnebago Tribe of Nebraska,Reduced Reporter,,,Tribe,DR,DO,Leased from a Private Entity,,,,,0.0
,70004,Winnebago Tribe of Nebraska,Reduced Reporter,,,Tribe,DR,DO,Leased from Another Public Agency,,,,,0.0
,70004,Winnebago Tribe of Nebraska,Reduced Reporter,,,Tribe,MB,DO,Owned,0.5,0.0,0.0,0.0,0.5
,70004,Winnebago Tribe of Nebraska,Reduced Reporter,,,Tribe,MB,DO,Leased from a Private Entity,,,,,0.0
,70004,Winnebago Tribe of Nebraska,Reduced Reporter,,,Tribe,MB,DO,Leased from Another Public Agency,,,,,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,DR,DO,Owned,,0.1,,,0.1
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Service Provider,1.0,0.0,0.0,0.0,1.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Public Agency,0.0,0.0,0.0,0.0,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Leased by Service Provider,1.0,0.0,0.0,0.0,1.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,DR,PT,Facilities Owned by Public Agency,0.0,0.0,0.0,0.0,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from a Private Entity,,,,,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Leased from Another Public Agency,,,,,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,MB,DO,Owned,,0.8,,,0.8
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,RB,DO,Leased from a Private Entity,,,,,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,RB,DO,Leased from Another Public Agency,,,,,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,RB,DO,Owned,,0.1,,,0.1
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Leased by Public Agency,0.0,0.0,0.0,0.0,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Leased by Service Provider,0.0,0.0,0.0,0.0,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Owned by Public Agency,0.0,0.0,0.0,0.0,0.0
,70005,Kansas City Area Transportation Authority,Full Reporter,,,Urban,VP,PT,Facilities Owned by Service Provider,0.0,0.0,0.0,0.0,0.0
,70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,,,Urban,DR,DO,Leased from a Private Entity,,,,,0.0
,70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,,,Urban,DR,DO,Leased from Another Public Agency,,,,,0.0
,70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,,,Urban,DR,DO,Owned,0.2,,,,0.2
,70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,,,Urban,LR,DO,Leased from a Private Entity,,,,,0.0
