NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,Item Name,Item Type,Item Type Code
5R01-50315,Shawnee Mass Transit District,Rural Reporter,Rural,Vienna,IL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues - Funds Expended on Operations,5R01-50315 MB/DO Fare Revenues Q,Questionable,Q
5R01-50315,Shawnee Mass Transit District,Rural Reporter,Rural,Vienna,IL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R01-50315: MB/DO OE W,Waiver,W
5R01-50447,Coles County,Rural Reporter,Rural,Charleston,IL,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R01-50447: DR/DO OE W ,Waiver,W
5R01-50447,Coles County,Rural Reporter,Rural,Charleston,IL,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R01-50447: MB/DO OE W,Waiver,W
5R02-50249,City of Richmond,Rural Reporter,Rural,Richmond,IN,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R02-50249: DR/DO OE W,Waiver,W
5R02-50249,City of Richmond,Rural Reporter,Rural,Richmond,IN,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R02-50249: MB/DO OE W,Waiver,W
5R05,Ohio Department of Transportation,State Reporter,Rural,Columbus,OH,,,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,5R05 - Condition Assessments W,Waiver,W
5R05-50164,Sandusky Transit System,Rural Reporter,Rural,Sandusky,OH,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Organization-Paid Fares - Funds Expended on Operations,5R05-50164 - Organization Paid Fares W,Waiver,W
5R05-50275,Knox Area Transit,Rural Reporter,Rural,Mt. Vernon,OH,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R05-50275 - MB/DO Operating Expenses W,Waiver,W
5R05-50410,Fayette County Transportation Program,Rural Reporter,Rural,Washington Court House,OH,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R05-50410 - MB/DO Operating Expenses W,Waiver,W
5R05-50433,Transportation Resources For Independent People of Sandusky (TRIPS),Rural Reporter,Rural,Fremont,OH,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Total Operating Expenses - Funds Expended on Operations,5R05-50433 - MB/DO Operating Expenses W,Waiver,W
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,5R06-50295: DR/DO VRM Q,Questionable,Q
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,5R06-50295: DR/DO VRH Q,Questionable,Q
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,5R06-50295: DR/DO UPT Q,Questionable,Q
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,5R06-50295: DR/DO Fares Q,Questionable,Q
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,5R06-50295: MB/DO VRM Q,Questionable,Q
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,5R06-50295: MB/DO VRH Q,Questionable,Q
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Unlinked Passenger Trips,5R06-50295: MB/DO UPT Q,Questionable,Q
5R06-50295,Rusk County Transit Commission,Rural Reporter,Rural,Ladysmith,WI,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Fare Revenues Passenger-Paid Fares - Funds Expended on Operations,5R06-50295: MB/DO Fares Q,Questionable,Q
60006,City of El Paso,Full Reporter,Urban,El Paso,TX,53.0,"El Paso, TX-NM",SR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,60006 SR/DO PMT W,Waiver,W
60006,City of El Paso,Full Reporter,Urban,El Paso,TX,53.0,"El Paso, TX-NM",SR,DO,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,60006 SR/DO UPT W,Waiver,W
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Total Actual Passenger Car Revenue Hours - Annual Total Schedule,60007 CR/PT VRH Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,60007 CR/PT UPT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Total Actual Passenger Car Revenue Miles - Annual Total Schedule,60007 CR/PT VRM Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,60007 CR/PT PMT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",CR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 CR/PT OE Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 DR/DO VRH Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 DR/DO UPT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 DR/DO VRM Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 DR/DO PMTQ,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 DR/DO OE Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours  (VRH) - Annual Total Schedule,60007 DR/PT VRH Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 DR/PT UPT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 DR/PT VRM Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 DR/PT PMT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",DR,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 DR/PT OE Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 MB/DO VRM Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 MB/DO VRH Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 MB/DO PMT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 MB/DO UPT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 MB/DO OE Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 MB/PT VRM Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 MB/PT VRH Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 MB/PT PMT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 MB/PT UPT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",MB,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 MB/PT OE Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60007 VP/PT VRH Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",VP,PT,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60007 VP/PT UPT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60007 VP/PT VRM Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",VP,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60007 VP/PT PMT Q,Questionable,Q
60007,Fort Worth Transportation Authority,Full Reporter,Urban,Fort Worth,TX,6.0,"Dallas-Fort Worth-Arlington, TX",VP,PT,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,60007 VP/PT OE Q,Questionable,Q
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Houston,TX,7.0,"Houston, TX",DR,PT,Sources of Funds - Funds Expended & Funds Earned (F-10),Total Passenger Fares (4110) - Funds Earned,NTD 60008 - Total Fare Revenue DR/PT Waiver,Waiver,W
60013,City of Port Arthur ,Reduced Reporter,Urban,Port Arthur,TX,215.0,"Port Arthur, TX",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,60013 - DR/DO Questionable Operating Expenses (no IAS-FD)  Send to FTA Yes,Questionable,Q
60013,City of Port Arthur ,Reduced Reporter,Urban,Port Arthur,TX,215.0,"Port Arthur, TX",MB,DO,Reduced Reporting (RR-20) - Small Systems,Total Funds - Funds Expended on Operations,60013 - MB/DO Questionable Operating Expenses (no IAS-FD),Questionable,Q
60014,City of Brownsville ,Full Reporter,Urban,Brownsville,TX,164.0,"Brownsville, TX",CB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60014 - Sampling Waiver - CB/PT,Waiver,W
60014,City of Brownsville ,Full Reporter,Urban,Brownsville,TX,164.0,"Brownsville, TX",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60014 - Sampling Waiver - MB/DO,Waiver,W
60016,City of Beaumont,Full Reporter,Urban,Beaumont,TX,222.0,"Beaumont, TX",DR,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total Schedule,60016 - DR/PT Passenger Miles Traveled Waiver,Waiver,W
60016,City of Beaumont,Full Reporter,Urban,Beaumont,TX,222.0,"Beaumont, TX",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total Schedule,60016 - MB/PT Passenger Miles Traveled Waiver,Waiver,W
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Oklahoma City,OK,51.0,"Oklahoma City, OK",SR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,60017 SR/PT PMT W,Waiver,W
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Oklahoma City,OK,51.0,"Oklahoma City, OK",SR,PT,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,60017 SR/PT UPT W,Waiver,W
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,Tulsa,OK,62.0,"Tulsa, OK",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Average Sunday Schedule,60018 - MB/PT Sunday Trip Length Waiver,Waiver,W
60035,City of Wichita Falls ,Reduced Reporter,Urban,Wichita Falls,TX,301.0,"Wichita Falls, TX",MB,DO,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,60035 - Condition Assessment Waiver,Waiver,W
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",DR,PT,Operating Expenses (F-30),In Report - Vehicle Operations,60038 - PT Allocation DR/PT VO - Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",DR,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60038 - Total DR/PT VRM Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",DR,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,60038 - PT Allocation DR/PT VM - Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",DR,PT,Operating Expenses (F-30),In Report - Facility Maintenance,60038 - PT Allocation DR/PT FM - Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",DR,PT,Operating Expenses (F-30),In Report - General Administration,60038 - PT Allocation DR/PT GA - Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60038 - MB/DO - PMT - W,Waiver,W
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60038 - MB/DO - UPT - W,Waiver,W
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,60038 - Total MB/DO VRM Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",MB,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,60038 - Total VRH MB/DO Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60038 - Total UPT MB/DO Q,Questionable,Q
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,Lafayette,LA,148.0,"Lafayette, LA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60038 - Total PMT MB/DO Q,Questionable,Q
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Dallas,TX,6.0,"Dallas-Fort Worth-Arlington, TX",LR,DO,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,60056 LR/DO UPT W,Waiver,W
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Dallas,TX,6.0,"Dallas-Fort Worth-Arlington, TX",LR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,60056 LR/DO PMT W,Waiver,W
60059,Brazos Transit District,Full Reporter,Urban,Bryan,TX,197.0,"College Station-Bryan, TX",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,60059 MB/DO UPT Waiver,Waiver,W
60059,Brazos Transit District,Full Reporter,Urban,Bryan,TX,197.0,"College Station-Bryan, TX",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60059 MB/DO PMT Waiver,Waiver,W
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Weslaco,TX,57.0,"McAllen, TX",DR,DO,Operating Expenses (F-30),Other Materials and Supplies - Vehicle Maintenance,60090 - VM Other Materials and Supplies DR/DO Q,Questionable,Q
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Weslaco,TX,57.0,"McAllen, TX",DR,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,60090 - VO Other Salaries and Wages DR/DO Q,Questionable,Q
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Weslaco,TX,57.0,"McAllen, TX",MB,DO,Operating Expenses (F-30),Other Materials and Supplies - Vehicle Maintenance,60090 - VM Other Materials and Supplies MB/DO Q,Questionable,Q
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,Weslaco,TX,57.0,"McAllen, TX",MB,DO,Operating Expenses (F-30),Other Salaries and Wages - Vehicle Operations,60090 - VO Other Salaries and Wages MB/DO Q,Questionable,Q
60103,"Fort Bend County, Texas",Full Reporter,Urban,Richmond,TX,7.0,"Houston, TX",CB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60103 - CB/PT Sampling Waiver,Waiver,W
60103,"Fort Bend County, Texas",Full Reporter,Urban,Richmond,TX,7.0,"Houston, TX",DR,PT,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),60103 - DR Fuel Consumption,Waiver,W
60103,"Fort Bend County, Texas",Full Reporter,Urban,Richmond,TX,7.0,"Houston, TX",DR,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60103 - DR/PT Sampling Waiver,Waiver,W
60103,"Fort Bend County, Texas",Full Reporter,Urban,Richmond,TX,7.0,"Houston, TX",MB,PT,Revenue Vehicle Inventory (A-30),Gallons of Gasoline (GA),60103 - MB Fuel Consumption,Waiver,W
60103,"Fort Bend County, Texas",Full Reporter,Urban,Richmond,TX,7.0,"Houston, TX",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,60103 - MB/PT Sampling Waiver,Waiver,W
60620,Pueblo of Laguna,Reduced Reporter,Tribe,Laguna,NM,0.0,New Mexico Non-UZA,DR,DO,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,60620 - DR/DO OE Q,Questionable,Q
66152,Pueblo of Santa Ana,Reduced Reporter,Tribe,Santa Ana Pueblo,NM,0.0,New Mexico Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Unlinked Passenger Trips,66152 - MB/DO UPT Q,Questionable,Q
66164,Kiowa Tribe,Reduced Reporter,Tribe,Carnegie,OK,0.0,Oklahoma Non-UZA,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,66164 - Condition Assessment Waiver,Waiver,W
66164,Kiowa Tribe,Reduced Reporter,Tribe,Carnegie,OK,0.0,Oklahoma Non-UZA,,,Transit Asset Management Performance Measure Targets (A-90),Narrative Report,66164 - Narrative Report W,Waiver,W
6R01-60136,Mid-Delta Transit (MDT),Rural Reporter,Rural,Helena West Helena,AR,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,6R01-60136 - DR/DO VRM W,Waiver,W
6R01-60136,Mid-Delta Transit (MDT),Rural Reporter,Rural,Helena West Helena,AR,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,6R01-60136 - DR/DO VRH W,Waiver,W
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,Kansas City,MO,31.0,"Kansas City, MO-KS",DR,PT,Contractual Relationship (B-30),Vehicles/passenger cars operated in annual maximum service under contract,70005 - DR/PT VOMS Q,Questionable,Q
70015,City of Wichita ,Full Reporter,Urban,Wichita,KS,83.0,"Wichita, KS",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,70015 - MB/DO APC Waiver,Waiver,W
70019,University of Iowa,Full Reporter,Urban,Iowa City,IA,290.0,"Iowa City, IA",DR,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,70019 - DR/DO Questionable Operating Expenses (no IAS-FD),Questionable,Q
70019,University of Iowa,Full Reporter,Urban,Iowa City,IA,290.0,"Iowa City, IA",MB,DO,Operating Expenses (F-30),Total Modal Expenses - Total Modal Expenses,70019 - MB/DO Questionable Operating Expenses (no IAS-FD),Questionable,Q
70046,City of Independence,Reduced Reporter,Urban,Independence,MO,31.0,"Kansas City, MO-KS",DR,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,70046 - DR/PT OE Q,Questionable,Q
70046,City of Independence,Reduced Reporter,Urban,Independence,MO,31.0,"Kansas City, MO-KS",MB,PT,Reduced Reporting (RR-20) - Small Systems,Total Operating Expenses - Funds Expended on Operations,70046 - MB/PT OE Q,Questionable,Q
70052,Senior Citizen Industries,Reduced Reporter,Urban,Grand Island,NE,496.0,"Grand Island, NE",DR,DO,Reduced Reporting (RR-20) - Small Systems,Fare Revenues - Funds Expended on Operations,70052 - DR/DO Fare Revenues Q,Questionable,Q
70052,Senior Citizen Industries,Reduced Reporter,Urban,Grand Island,NE,496.0,"Grand Island, NE",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Unlinked Passenger Trips,70052 - DR/DO Unlinked Passenger Trips Q,Questionable,Q
70271,"Kansas City, City of Missouri",Full Reporter,Urban,Kansas City,MO,31.0,"Kansas City, MO-KS",SR,PT,Transit Way Mileage (A-20),23. Grade Crossings - Count,70271 - SR/PT - Grade Crossings - Q,Questionable,Q
7R01-70066,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural,Urbandale,IA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,7R01-70066 - DR/DO VRM W,Waiver,W
7R01-70066,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural,Urbandale,IA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R01-70066 - DR/DO VRH W,Waiver,W
7R01-70066,Heart of Iowa Regional Transit Agency,Rural Reporter,Rural,Urbandale,IA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,7R01-70066 - DR/DO OE W,Waiver,W
7R01-70108,"Doger Area Rapids Transit, City of Fort Dodge",Rural Reporter,Rural,Fort Dodge,IA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,7R01-70108 - DR/DO OE W,Waiver,W
7R01-70108,"Doger Area Rapids Transit, City of Fort Dodge",Rural Reporter,Rural,Fort Dodge,IA,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,7R01-70108 - MB/DO OE W,Waiver,W
7R01-70118,Ottumwa Transit ,Rural Reporter,Rural,Ottumwa,IA,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,7R01-70118 - DR/DO OE W,Waiver,W
7R01-70118,Ottumwa Transit ,Rural Reporter,Rural,Ottumwa,IA,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,7R01-70118 - MB/DO OE W,Waiver,W
7R01-70138,East Central Iowa Council of Governments,Rural Reporter,Rural,Cedar Rapids,IA,,,VP,PT,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,7R01-70138 - VP/PT OE Q,Questionable,Q
7R02-70072,Morris County Transportation (formerly Morris Co Senior Citizens,Rural Reporter,Rural,Council Grove,KS,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R02-70072 - DR/DO VRH W,Waiver,W
7R02-70072,Morris County Transportation (formerly Morris Co Senior Citizens,Rural Reporter,Rural,Council Grove,KS,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,7R02-70072 - DR/DO VRM W,Waiver,W
7R02-70094,City of Wakeeney Transportation Bus,Rural Reporter,Rural,Wakeeney,KS,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,7R02-70094 - DR/DO VRM W ,Waiver,W
7R02-70094,City of Wakeeney Transportation Bus,Rural Reporter,Rural,Wakeeney,KS,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R02-70094 - DR/DO VRH W,Waiver,W
7R02-70215,City of Goodland,Rural Reporter,Rural,Goodland,KS,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R02-70215 - DR/DO VRH W,Waiver,W
7R02-70250,Clay County Task Force,Rural Reporter,Rural,Clay Center,KS,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,7R02-70250 - DR/DO VRH W,Waiver,W
