State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Vehicles Operated at Maximum Service (VOMS),Vehicles Available at Maximum Service (VAMS),Rail,Fixed Route,Seasonal Segment,Fixed Guideway/High Intensity,Service Type,Commitment Date,Start Service Date,End Service Date
,80006,Denver Regional Transportation District,Full Reporter,Urban,MB,PT,194,433,N,Y,N,Y,Active Service,1/1/1993,1/1/1993,
,80007,City of Pueblo,Full Reporter,Urban,DR,PT,11,13,N,N,N,N,Active Service,1/1/1993,1/1/1993,
,80007,City of Pueblo,Full Reporter,Urban,MB,DO,14,19,N,Y,N,N,Active Service,1/1/1993,1/1/1993,
,80008,Cities Area Transit,Full Reporter,Urban,DR,DO,10,14,N,N,N,N,Active Service,1/1/2020,1/1/2020,
,80008,Cities Area Transit,Full Reporter,Urban,MB,DO,12,16,N,Y,N,N,Active Service,1/1/1993,1/1/1993,
,80009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,11,14,N,N,N,N,Active Service,7/1/1992,7/1/1992,
,80009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,20,30,N,Y,N,N,Active Service,7/1/1992,7/1/1992,
,80010,"Greeley, City Of",Reduced Reporter,Urban,DR,DO,7,,N,N,N,N,Active Service,1/1/1993,1/1/1993,
,80010,"Greeley, City Of",Reduced Reporter,Urban,MB,DO,17,,N,Y,N,N,Active Service,1/1/1993,1/1/1993,
,80011,City of Fort Collins,Full Reporter,Urban,DR,PT,3,4,N,N,N,N,Active Service,1/1/2015,4/13/2015,
,80011,City of Fort Collins,Full Reporter,Urban,DR,TX,10,10,N,N,N,N,Active Service,1/1/2011,1/1/2011,
,80011,City of Fort Collins,Full Reporter,Urban,MB,DO,28,49,N,Y,N,Y,Active Service,1/1/1993,1/1/1993,
,80011,City of Fort Collins,Full Reporter,Urban,MB,PT,2,3,N,Y,N,N,Active Service,1/1/2012,1/1/2012,
,80011,City of Fort Collins,Full Reporter,Urban,RB,DO,6,8,N,Y,N,Y,Active Service,1/1/2014,5/10/2014,
,80012,Great Falls Transit District,Full Reporter,Urban,DR,DO,9,13,N,N,N,N,Active Service,7/1/2003,7/1/2003,
,80012,Great Falls Transit District,Full Reporter,Urban,MB,DO,13,19,N,Y,N,N,Active Service,7/1/1999,7/1/1999,
,80013,City of Casper,Reduced Reporter,Urban,DR,DO,7,,N,N,N,N,Active Service,5/8/2021,5/8/2021,
,80013,City of Casper,Reduced Reporter,Urban,DR,PT,7,,N,N,N,N,Ending Service,7/1/1992,7/1/1992,5/7/2021
,80013,City of Casper,Reduced Reporter,Urban,MB,DO,6,,N,Y,N,N,Active Service,5/8/2021,5/8/2021,
,80013,City of Casper,Reduced Reporter,Urban,MB,PT,6,,N,Y,N,N,Ending Service,7/1/2004,7/1/2004,5/7/2021
,80014,City of Rapid City,Reduced Reporter,Urban,DR,DO,12,,N,N,N,N,Active Service,1/1/1993,1/1/1993,
,80014,City of Rapid City,Reduced Reporter,Urban,MB,DO,6,,N,Y,N,N,Active Service,1/1/1993,1/1/1993,
,80015,Shoshone and Arapaho Tribes DOT,Reduced Reporter,Tribe,DR,DO,2,,N,N,N,N,Active Service,1/1/2012,10/13/2014,
,80016,County of Mesa,Reduced Reporter,Urban,DR,PT,8,,N,N,N,N,Active Service,1/1/1993,1/1/1993,
,80016,County of Mesa,Reduced Reporter,Urban,MB,PT,13,,N,Y,N,N,Active Service,1/1/2000,1/1/2000,
,80017,Southern Ute Indian Tribe,Reduced Reporter,Tribe,DR,DO,1,,N,N,N,N,Active Service,1/1/2014,1/1/2014,
,80018,Fort Peck Tribes ,Reduced Reporter,Tribe,DR,DO,5,,N,N,N,N,Active Service,3/1/1997,3/1/1997,
,80018,Fort Peck Tribes ,Reduced Reporter,Tribe,MB,DO,3,,N,Y,N,N,Active Service,3/1/1997,3/1/1998,
,80019,Bis-Man Transit Board,Reduced Reporter,Urban,DR,PT,15,,N,N,N,N,Active Service,1/1/1993,1/1/1993,
,80019,Bis-Man Transit Board,Reduced Reporter,Urban,MB,PT,6,,N,Y,N,N,Active Service,1/1/2004,1/1/2004,
,80020,The City of Cheyenne,Reduced Reporter,Urban,DR,DO,11,,N,N,N,N,Active Service,7/1/1998,7/1/1998,
,80025,"City of Loveland, Colorado",Full Reporter,Urban,DR,TX,3,3,N,N,N,N,Active Service,4/2/2018,4/2/2018,
,80025,"City of Loveland, Colorado",Full Reporter,Urban,MB,DO,5,8,N,Y,N,N,Active Service,1/1/2003,1/1/2003,
,80026,City of St. George,Reduced Reporter,Urban,DR,DO,3,,N,N,N,N,Active Service,7/1/2005,7/1/2005,
,80026,City of St. George,Reduced Reporter,Urban,MB,DO,6,,N,Y,N,N,Active Service,7/1/2003,7/1/2003,
,80028,Cache Valley Transit District,Full Reporter,Urban,DR,DO,7,8,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,80028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,21,29,N,Y,N,N,Active Service,1/1/2009,1/1/2009,
,80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,VP,DO,37,52,N,N,N,N,Active Service,10/1/2008,10/1/2008,
,80107,University of Montana,Full Reporter,Urban,MB,DO,3,9,N,Y,N,N,Active Service,7/1/2008,7/1/2008,
,80109,Denver Regional Council of Governments,Full Reporter,Urban,VP,PT,45,45,N,N,N,N,Active Service,1/1/2021,1/1/2021,
,80110,Fargo Park District ,Reduced Reporter,Urban,DR,DO,23,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,80110,Fargo Park District ,Reduced Reporter,Urban,DR,PT,,,,,,,Reported Separately,,,
,80110,Fargo Park District ,Reduced Reporter,Urban,DR,TX,3,,N,N,N,N,Active Service,7/1/2013,7/1/2013,
,80267,"Senior Resource Development Agency, Pueblo, Inc.",Reduced Reporter,Urban,DR,DO,10,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,80267,"Senior Resource Development Agency, Pueblo, Inc.",Reduced Reporter,Urban,MB,DO,2,,N,Y,N,N,Active Service,1/1/2018,1/1/2018,
,80285,Via Mobility Services,Full Reporter,Urban,DR,DO,45,140,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,80298,Community Coordinated Transportation System,Reduced Reporter,Urban,DR,DO,9,,N,N,N,N,Active Service,6/1/2017,10/1/2017,
,88116,Northern Cheyenne Tribe,Reduced Reporter,Tribe,MB,DO,1,,N,Y,N,N,Active Service,10/1/2007,8/1/2019,
,88122,Oglala Sioux Tribe,Reduced Reporter,Tribe,MB,DO,8,,N,Y,N,N,Active Service,2/3/2009,2/3/2009,
,88128,Spirit Lake Tribe,Reduced Reporter,Tribe,DR,DO,5,,N,N,N,N,Active Service,2/1/2011,2/1/2011,
,88134,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,CB,DO,2,,N,Y,N,N,Active Service,12/16/2013,12/16/2013,
,88134,Confederated Salish and Kootenai Tribes,Reduced Reporter,Tribe,DR,DO,17,,N,N,N,N,Active Service,10/1/2008,10/1/2009,
,88140,Standing Rock Public Transportation,Reduced Reporter,Tribe,DR,DO,14,,N,N,N,N,Active Service,8/1/1989,8/1/1989,
,88146,Turtle Mountain Band of Chippewa Indian,Reduced Reporter,Tribe,MB,DO,4,,N,Y,N,N,Active Service,10/1/2009,10/1/2010,
,88152,Blackfeet Nation Transit Department,Reduced Reporter,Tribe,DR,DO,10,,N,N,N,N,Active Service,10/1/2009,10/1/2009,
,88158,Cheyenne River Sioux Tribe,Reduced Reporter,Tribe,DR,PT,9,,N,N,N,N,Active Service,6/1/2012,6/1/2012,
,88164,Chippewa Cree Tribe,Reduced Reporter,Tribe,DR,DO,3,,N,N,N,N,Active Service,10/1/2013,10/1/2013,
,88164,Chippewa Cree Tribe,Reduced Reporter,Tribe,MB,DO,0,,N,Y,N,N,Active Service,7/1/2008,7/1/2008,
,88170,Fort Belknap Indian Community,Reduced Reporter,Tribe,MB,DO,0,,N,Y,N,N,Active Service,1/1/2009,3/1/2009,
,88176,Lower Brule Sioux Tribe,Reduced Reporter,Tribe,DR,DO,4,,N,N,N,N,Active Service,10/1/2015,10/1/2015,
,88182,Rosebud Sioux Tribe,Reduced Reporter,Tribe,DR,DO,9,,N,N,N,N,Active Service,10/1/1983,10/1/1984,
,88188,Crow Tribe of Indians,Reduced Reporter,Tribe,DR,DO,0,,N,N,N,N,Active Service,1/3/2011,3/2/2011,
,88188,Crow Tribe of Indians,Reduced Reporter,Tribe,MB,DO,4,,N,Y,N,N,Active Service,1/4/2010,4/4/2011,
,88194,Yankton Sioux Tribe,Reduced Reporter,Tribe,DR,DO,3,,N,N,N,N,Active Service,1/1/2012,1/2/2012,
,88194,Yankton Sioux Tribe,Reduced Reporter,Tribe,MB,DO,2,,N,Y,N,N,Active Service,1/1/2012,1/2/2012,
,88200,Ute Tribe,Reduced Reporter,Tribe,DR,DO,3,,N,N,N,N,Active Service,1/4/2021,1/4/2021,
,88200,Ute Tribe,Reduced Reporter,Tribe,MB,DO,0,,N,Y,N,N,Active Service,1/1/2010,1/1/2010,
,88201,Sisseton-Wahpeton Oyate,Reduced Reporter,Tribe,DR,PT,2,,N,N,N,N,Active Service,3/9/2018,5/1/2018,
,88288,"Disability Services, Inc.",Reduced Reporter,Urban,DR,DO,11,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,88288,"Disability Services, Inc.",Reduced Reporter,Urban,MB,DO,3,,N,Y,N,N,Active Service,6/1/2018,10/18/2018,
,8R01-80115,Prowers County,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80118,Wet Mountain Valley Rotary Community Service Inc.,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,1/1/1998,1/1/1998,
,8R01-80119,City of Black Hawk,Rural Reporter,Rural,MB,PT,3,,N,Y,N,N,Active Service,12/1/1996,12/1/1996,
,8R01-80150,Gunnison Valley Transportation Authority,Rural Reporter,Rural,CB,DO,8,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80150,Gunnison Valley Transportation Authority,Rural Reporter,Rural,DR,PT,4,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-80155,Eagle County Regional Transportation Authority,Rural Reporter,Rural,MB,DO,21,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80159,Mountain Express,Rural Reporter,Rural,MB,DO,11,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80161,Summit County,Rural Reporter,Rural,CB,DO,4,,N,Y,N,N,Active Service,1/1/2010,1/1/2010,
,8R01-80161,Summit County,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,1/1/1992,1/1/1992,
,8R01-80161,Summit County,Rural Reporter,Rural,MB,DO,25,,N,Y,N,N,Active Service,1/1/1992,1/1/1992,
,8R01-80162,East Central Council of Local Governments,Rural Reporter,Rural,DR,DO,14,,N,N,N,N,Active Service,1/1/1973,1/1/1973,
,8R01-80168,Dolores County Senior Services,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80170,Town of Breckenridge,Rural Reporter,Rural,MB,DO,10,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,Rural,CB,DO,4,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,11/1/2021,12/5/2021,
,8R01-80186,"Steamboat Springs, City of ",Rural Reporter,Rural,MB,DO,16,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,Rural,CB,DO,3,,N,Y,N,N,Active Service,2/3/2014,7/21/2014,
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80189,"Southern Colorado Community Action Agency, Inc.",Rural Reporter,Rural,MB,DO,2,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80201,Montezuma County Public Transportation,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80202,Town of Berthoud,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-80206,City of Durango,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80206,City of Durango,Rural Reporter,Rural,MB,DO,10,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80221,Northeast Colorado Association of Local Governments,Rural Reporter,Rural,DR,DO,51,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80221,Northeast Colorado Association of Local Governments,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80225,City of La Junta,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,1/1/1983,1/1/1983,
,8R01-80227,Huerfano/Las Animas Council of Governments,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80237,Neighbor to Neighbor Volunteers,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80256,Town of Mountain Village,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80256,Town of Mountain Village,Rural Reporter,Rural,TR,DO,71,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80258,City of Glenwood Springs,Rural Reporter,Rural,MB,PT,2,,N,Y,N,N,Active Service,1/1/2004,1/1/2004,
,8R01-80263,Town of Snowmass Village,Rural Reporter,Rural,MB,DO,24,,N,Y,N,N,Active Service,11/22/1979,11/22/1979,
,8R01-80274,"The Canon City Golden Age Council, Inc",Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,6/11/2011,1/1/2013,
,8R01-80275,City of Cripple Creek,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80275,City of Cripple Creek,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,2/1/2015,1/1/2017,
,8R01-80280,Archuleta County Transportation/Mountain Express Transit,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,2/1/2015,1/1/2017,
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,Rural,CB,DO,38,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,Rural,DR,DO,7,,N,N,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,Rural,MB,DO,31,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-80289,Roaring Fork Transportation Authority,Rural Reporter,Rural,RB,DO,26,,N,Y,N,N,Active Service,1/1/2013,1/1/2013,
,8R01-88213,Lake County CO,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88215,Montrose County Seniors,Rural Reporter,Rural,DR,DO,22,,N,N,N,N,Active Service,1/1/2014,1/1/2014,
,8R01-88215,Montrose County Seniors,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88225,City of Winter Park,Rural Reporter,Rural,CB,PT,4,,N,Y,N,N,Active Service,11/1/2015,11/1/2015,
,8R01-88225,City of Winter Park,Rural Reporter,Rural,DR,PT,3,,N,N,N,N,Active Service,11/1/2015,11/1/2015,
,8R01-88225,City of Winter Park,Rural Reporter,Rural,MB,PT,20,,N,Y,N,N,Active Service,11/1/2015,11/1/2015,
,8R01-88226,Town of Telluride,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,1/1/2016,1/1/2016,
,8R01-88228,Town of Avon,Rural Reporter,Rural,MB,DO,7,,N,Y,N,N,Active Service,1/1/1981,1/1/2018,
,8R01-88229,Bent County,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,1/1/1983,1/1/1983,
,8R01-88229,Bent County,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,7/1/2013,7/1/2013,
,8R01-88230,Teller Senior Coalition,Rural Reporter,Rural,DR,DO,7,,N,N,N,N,Active Service,8/15/1996,8/15/1996,
,8R01-88230,Teller Senior Coalition,Rural Reporter,Rural,MB,DO,1,,N,Y,N,N,Active Service,5/1/2015,5/1/2015,
,8R01-88278,Baca County Seniors Van,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88279,City and County of Broomfield,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88280,"Lakewood Rides, City of Lakewood",Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88281,Town of Estes Park,Rural Reporter,Rural,MB,PT,5,,N,Y,N,N,Active Service,8/15/2017,7/1/2020,
,8R01-88282,Littleton Omnibus,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Ending Service,1/1/2018,1/1/2018,2/14/2021
,8R01-88282,Littleton Omnibus,Reduced Asset Reporter,Asset,DR,PT,,,N,N,N,N,Active Service,2/15/2021,2/15/2021,
,8R01-88283,El Paso Fountain Valley Senior Citizens Program,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88284,Silver Key Senior Services,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88286,Mountain Family Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88289,Castle Rock Senior Center,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88290,La Plata County Senior Services,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2018,1/1/2018,
,8R01-88292,Routt County Government,Reduced Asset Reporter,Asset,DR,DO,,,N,N,N,N,Active Service,1/1/2009,1/1/2009,
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,Rural,CB,PT,4,,N,Y,N,N,Active Service,12/31/2018,1/1/2019,
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,Rural,MB,PT,3,,N,Y,N,N,Active Service,12/31/2018,1/1/2019,
,8R01-88294,San Miguel Authority for Regional Transportation,Rural Reporter,Rural,VP,DO,2,,N,N,N,N,Active Service,12/31/2018,1/1/2019,
,8R01-88298,"Vail, Town of",Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,1/1/2020,1/1/2020,
,8R01-88298,"Vail, Town of",Rural Reporter,Rural,MB,DO,26,,N,Y,N,N,Active Service,1/1/2020,1/1/2020,
,8R01-88299,Clear Creek County,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,1/1/2016,1/1/2016,
,8R02-80117,Garfield County Council on Aging,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,7/1/2013,7/1/2013,
,8R02-80134,Liberty County Council on Aging,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80135,Carter County,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80137,"Helena, City of",Rural Reporter,Rural,DR,DO,7,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80137,"Helena, City of",Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80139,Rosebud Community Hospital,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80142,Ravalli County Council on Aging,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80144,"Liberty Place, Inc.",Rural Reporter,Rural,DR,DO,10,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80164,Sanders County Council on Aging,Rural Reporter,Rural,DR,DO,10,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80166,Urban Transportation District of Dawson County,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80167,Powder River County,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80169,Toole County,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,7/1/2013,7/1/2013,
,8R02-80172,"Lincoln County Transportation Service, Inc.",Rural Reporter,Rural,DR,DO,9,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80173,"Mineral County Pioneer Council, Inc.",Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80174,Butte Silver Bow Transit,Rural Reporter,Rural,MB,DO,5,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80181,Custer County Council on Aging,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2018,4/1/2019,
,8R02-80183,Valley County Transit,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80184,Lake County Council on Aging,Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80184,Lake County Council on Aging,Rural Reporter,Rural,DR,PT,2,,N,N,N,N,Active Service,7/1/2018,7/1/2018,
,8R02-80200,Missoula Ravalli Transportation Management Association,Rural Reporter,Rural,VP,DO,15,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80204,Opportunity Link,Rural Reporter,Rural,MB,DO,6,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80205,Daniels Memorial Healthcare Foundation,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80220,Flathead County Public Transportation,Rural Reporter,Rural,DR,DO,11,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80220,Flathead County Public Transportation,Rural Reporter,Rural,MB,DO,4,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80224,Phillips Transit Authority,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,Rural,DR,DO,10,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,Rural,MB,PT,10,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80236,Fergus County Council on Aging,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80254,"Glen-wood, Inc. ",Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80255,Big Sky Transportation District,Rural Reporter,Rural,DR,PT,1,,N,N,N,N,Active Service,7/1/2012,7/1/2019,
,8R02-80255,Big Sky Transportation District,Rural Reporter,Rural,MB,PT,9,,N,Y,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80259,Richland County ,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80262,City of Laurel,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-80269,"West Yellowstone Foundation, Inc.",Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R02-88216,City of Dillon,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,6/30/2014,6/30/2014,
,8R02-88217,Fallon County ,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,6/30/2014,6/30/2014,
,8R02-88218,Powell County Public Transportation,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,6/30/2014,6/30/2014,
,8R02-88293,Park County Windrider Transit,Rural Reporter,Rural,MB,DO,3,,N,Y,N,N,Active Service,7/1/2018,6/30/2019,
,8R02-88296,Butte Silver Bow COA,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,7/1/2018,7/1/2018,
,8R02-88303,Red Lodge Area Community Foundation,Rural Reporter,Rural,DR,DO,1,,N,N,N,N,Active Service,7/1/2020,7/1/2020,
,8R03-80114,Stark County Council on Aging / Elder Care ,Rural Reporter,Rural,DR,DO,13,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80122,Devils Lake Transit  (Senior Meals & Services),Rural Reporter,Rural,DR,DO,6,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80124,"James River Senior Citizens Center, Inc.",Rural Reporter,Rural,DR,DO,9,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80125,South Central Adult Services,Rural Reporter,Rural,DR,DO,40,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80125,South Central Adult Services,Rural Reporter,Rural,DR,TX,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80129,Pembina County Meals and Transportation,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80130,Dickey County Senior Citizens,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80152,Nutrition United,Rural Reporter,Rural,DR,DO,5,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80160,Williston Council for the Aging ,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80196,Kenmare Wheels & Meals,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80228,Kidder-Emmons County Senior Services ,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80233,Cavalier County Senior Meals & Services,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80238,West River Transit,Rural Reporter,Rural,DR,DO,21,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80249,Benson County Transportation,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80261,Can-Do Transportation,Rural Reporter,Rural,DR,DO,2,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80268,Southwest Transportation Services,Rural Reporter,Rural,DR,DO,8,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80270,Golden Valley/Billings County Council On Aging,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80290,Hazen Busing Project,Rural Reporter,Rural,DR,DO,4,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
,8R03-80296,Walsh County Transportation Program ,Rural Reporter,Rural,DR,DO,3,,N,N,N,N,Active Service,7/1/2012,7/1/2012,
