NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Bio-Diesel,Bunker Fuel,C Natural Gas,Diesel Fuel,Electric Battery,Electric Propulsion,Ethanol, Methonal ,Gasoline,Hydrogen,Kerosene,Liquified Nat Gas,Liquified Petroleum Gas,Other Fuel,Other Fuel Description
50204,Jackson County Mass Transit District,Full Reporter,Urban,MB,DO,0,,,967,,,,,39979,,,,,,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,0,,,23913,,,,,,,,,,,
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,VP,PT,,,,,,,,,22167,,,,,,
50211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,16102,,,130281,,,25650,,225446,,,,,,
50213,M-1 Rail,Full Reporter,Urban,SR,DO,,,,,,1689590,,,,,,,,,
50213,M-1 Rail,Full Reporter,Urban,SR,PT,,,,,,155610,,,,,,,,,
50342,LINK Hendricks County,Full Reporter,Urban,DR,DO,,,,,,,,,37637,,,,,,
50515,University of Minnesota Transit,Full Reporter,Urban,DR,DO,,,,,,,,,758,,,,,,
50515,University of Minnesota Transit,Full Reporter,Urban,MB,PT,0,,,107609,,,,,13096,,,,,,
50516,City of Plymouth,Full Reporter,Urban,DR,PT,4382,,,0,,,,,31145,,,,,,
50516,City of Plymouth,Full Reporter,Urban,MB,PT,0,,,100320,,,,,,,,,,,
50517,City of Maple Grove,Full Reporter,Urban,DR,PT,0,,,29,,,,,23660,,,,,,
50518,SouthWest Transit,Full Reporter,Urban,DR,PT,0,,,15592,,,,,38445,,,,,,
50518,SouthWest Transit,Full Reporter,Urban,MB,PT,0,,,142311,,,,,,,,,,,
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,48933,,,,,,
50519,Minnesota Valley Transit Authority,Full Reporter,Urban,MB,PT,731798,,,0,,,,,,,,,,,
50521,Chicago Water Taxi (Wendella),Full Reporter,Urban,FB,DO,0,,,3556,,,,,,,,,,,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,DR,DO,0,,,38253,,,,,140,,,,,,
50522,Lake Erie Transportation Commission,Full Reporter,Urban,MB,DO,0,,,56654,,,,,140,,,,,,
55311,City of Cincinnati,Full Reporter,Urban,SR,PT,,,,,,1401696,,,,,,,,,
55312,City of Milwaukee,Full Reporter,Urban,SR,PT,,,,,,830400,,,,,,,,,
60006,City of El Paso,Full Reporter,Urban,DR,PT,,,267126,,,,,,,,,,,,
60006,City of El Paso,Full Reporter,Urban,MB,DO,,,1827446,,,,,,,,,,,,
60006,City of El Paso,Full Reporter,Urban,SR,DO,,,,,,215849,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,CR,PT,0,,,653676,,,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,DO,,,166123,,,,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,237250,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,MB,DO,,,1872040,,181879,,,,,,,,,,
60007,Fort Worth Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,67127,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,DO,0,,,1013532,,,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,CB,PT,0,,,278443,,,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,DR,PT,,,,,,,,,1995224,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,LR,DO,,,,,,16328983,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,DO,0,,1436875,5830666,,,,,139785,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,MB,PT,0,,,1816982,,,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,RB,DO,0,,,160446,,,,,,,,,,,
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,VP,DO,,,,,,,,,115044,,,,,,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,DR,DO,0,,,1307,,,,,30871,,,,,,
60009,"Laredo Transit Management, Inc.",Full Reporter,Urban,MB,DO,0,,299134,210409,,,,,13391,,,,,,
60010,City of Lubbock,Full Reporter,Urban,DR,DO,0,,,2392,,,,,107678,,,,,,
60010,City of Lubbock,Full Reporter,Urban,MB,DO,0,,,327580,53526,,,,,,,,,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,DO,,,,,,,,,71354,,,,544321,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,DR,PT,,,,,,,,,401008,,,,,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,MB,DO,0,,5246996,738066,0,,,,,,,,0,,
60011,VIA Metropolitan Transit,Full Reporter,Urban,VP,PT,,,,,,,,,140756,,,,,,
60012,City of Waco,Full Reporter,Urban,DR,DO,0,,,43250,,,,,17569,,,,,,
60012,City of Waco,Full Reporter,Urban,MB,DO,0,,,135376,,,,,,,,,,,
60014,City of Brownsville ,Full Reporter,Urban,DR,DO,,,,,,,,,21285,,,,,,
60014,City of Brownsville ,Full Reporter,Urban,MB,DO,0,,,169997,,,,,4097,,,,,,
60016,City of Beaumont,Full Reporter,Urban,DR,PT,0,,6947,24947,,,,,,,,,,,
60016,City of Beaumont,Full Reporter,Urban,MB,PT,,,225049,,,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO,0,,6413,60206,,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,FB,PT,0,,,1385,,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO,0,,318472,440342,21847,,,,,,,,,,
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,SR,PT,,,,,,1654949,,,,,,,,,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,DR,PT,,,164767,,,,,,18089,,,,,,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO,0,,388822,61824,,,,,,,,,,,
60018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,PT,,,50841,,,,,,,,,,,,
60019,City of Albuquerque,Full Reporter,Urban,DR,DO,,,,,,,,,149034,,,,,,
60019,City of Albuquerque,Full Reporter,Urban,MB,DO,0,,203305,671632,13592,,,,55122,,,,,,
60019,City of Albuquerque,Full Reporter,Urban,RB,DO,0,,,249037,,,,,,,,,,,
60022,Capital Area Transit System,Full Reporter,Urban,DR,PT,,,,,,,,,86393,,,,,,
60022,Capital Area Transit System,Full Reporter,Urban,MB,DO,0,,,633741,302800,,,,,,,,,,
60024,City of Shreveport,Full Reporter,Urban,DR,DO,,,0,,,,,,66100,,,,,,
60024,City of Shreveport,Full Reporter,Urban,MB,DO,,,254323,,232320,,,,174786,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,153524,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,FB,PT,0,,,175992,,,,,,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,MB,DO,1484992,,,0,,,,,,,,,,,
60032,New Orleans Regional Transit Authority,Full Reporter,Urban,SR,DO,,,,,,2925817,,,,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,100932,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,27982,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,0,,286412,200860,,,,,,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,SR,DO,,,,,,204940,,,,,,,,,
60033,Rock Region Metropolitan Transit Authority,Full Reporter,Urban,VP,PT,,,,,,,,,3782,,,,,,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,DR,PT,,,,,,,,,20747,,,,,,
60038,Lafayette City-Parish Consolidated Government,Full Reporter,Urban,MB,DO,0,,97018,87497,,,,,,,,,,,
60041,City of Arlington,Full Reporter,Urban,DR,DO,0,,,13996,,,,,17756,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,CB,PT,0,,,125786,,,,,,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,DR,PT,0,,,240467,,,,,394121,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,MB,PT,0,,,4461165,498411,,,,35151,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,97440,,,,,,
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,YR,PT,0,,,211372,,,,,,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,DR,PT,,,134134,,,,,,42529,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,DO,0,,521716,109028,,,,,16771,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,MB,PT,,,83100,,,,,,12401,,,,,,
60051,Corpus Christi Regional Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,31876,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,CR,PT,0,,,1304749,,,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,DR,PT,,,151799,,,,,,542115,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,LR,DO,,,,,,107005977,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,MB,DO,,,8129621,,316497,,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,SR,DO,,,,,,690643,,,,,,,,,
60056,Dallas Area Rapid Transit,Full Reporter,Urban,VP,PT,,,,,,,,,10558,,,,,,
60059,Brazos Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,196515,,,,,,
60059,Brazos Transit District,Full Reporter,Urban,MB,DO,0,,,98578,,,,,96571,,,,,,
60077,City of Santa Fe,Full Reporter,Urban,DR,DO,,,64450,,,,,,8246,,,,,,
60077,City of Santa Fe,Full Reporter,Urban,MB,DO,0,,193350,399,,,,,,,,,,,
60088,Jefferson Parish,Full Reporter,Urban,DR,PT,,,,,,,,,0,,,,102055,,
60088,Jefferson Parish,Full Reporter,Urban,MB,PT,1624739,,,0,,,,,,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,DR,DO,,,,,,,,,16878,,,,,,
60090,Lower Rio Grande Valley Development Council,Full Reporter,Urban,MB,DO,0,,,163220,,,,,151305,,,,,,
60091,Hill Country Transit District,Full Reporter,Urban,DR,DO,0,,,26645,,,,,130504,,,,,,
60091,Hill Country Transit District,Full Reporter,Urban,MB,DO,0,,,103361,,,,,218,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,CB,DO,0,,,14700,,,,,41973,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,DR,DO,,,,,,,,,59374,,,,,,
60095,Golden Crescent Regional Planning Commission,Full Reporter,Urban,MB,DO,,,,,,,,,39971,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,DR,DO,,,,,,,,,35115,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,5744,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,MB,DO,0,,20945,131505,,,,,53315,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,92874,,,,,,
60101,Denton County Transportation Authority,Full Reporter,Urban,YR,PT,0,,,164000,,,,,,,,,,,
60102,Concho Valley Transit District,Full Reporter,Urban,DR,DO,0,,,14,,,,,93792,,,,,,
60102,Concho Valley Transit District,Full Reporter,Urban,MB,DO,0,,,3150,,,,,55461,,,,,,
60103,"Fort Bend County, Texas",Full Reporter,Urban,CB,PT,0,,,57848,,,,,7402,,,,,,
60103,"Fort Bend County, Texas",Full Reporter,Urban,DR,PT,0,,,0,,,,,123348,,,,,,
60107,"Texoma Area Paratransit System, Inc",Full Reporter,Urban,DR,PT,,,,,,,,,61835,,,,,,
60108,Harris County,Full Reporter,Urban,CB,PT,0,,,12014,,,,,,,,,,,
60108,Harris County,Full Reporter,Urban,MB,PT,,,,,,,,,133627,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CB,PT,40976,,,0,,,,,,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,CR,PT,457468,,,0,,,,,,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,52832,,,,,,
60111,Rio Metro Regional Transit District,Full Reporter,Urban,MB,DO,,,,,,,,,12498,,,,,,
60114,STAR Transit,Full Reporter,Urban,DR,DO,,,,,,,,,168205,,,,,,
60114,STAR Transit,Full Reporter,Urban,MB,DO,,,,,,,,,47442,,,,,,
60127,Plaquemines Parish Government,Full Reporter,Urban,DR,DO,,,,,,,,,10800,,,,,,
60127,Plaquemines Parish Government,Full Reporter,Urban,FB,DO,0,,,210000,,,,,,,,,,,
60130,Alamo Area Council of Governments,Full Reporter,Urban,DR,DO,,,,,,,,,252960,,,,,,
60133,McKinney Avenue Transit Authority,Full Reporter,Urban,SR,DO,,,,,,325085,,,,,,,,,
60134,The Woodlands Township,Full Reporter,Urban,CB,PT,0,,,143675,,,,,,,,,,,
60134,The Woodlands Township,Full Reporter,Urban,MB,DO,,,,,,,,,,,,,33040,,
60269,Texas State University,Full Reporter,Urban,MB,PT,0,,,190191,,,,,,,,,,,
66339,New Mexico Department of Transportation,Full Reporter,Urban,VP,PT,,,,,,,,,61396,,,,,,
70001,City of Lincoln,Full Reporter,Urban,DR,DO,,,48656,,,,,,22774,,,,,,
70001,City of Lincoln,Full Reporter,Urban,MB,DO,0,,181021,192139,210247,,,,,,,,,,
70002,Transit Authority of Omaha,Full Reporter,Urban,DR,DO,,,20031,,,,,,61624,,,,,,
70002,Transit Authority of Omaha,Full Reporter,Urban,MB,DO,0,,368973,466083,,,,,,,,,,,
70003,City of Springfield,Full Reporter,Urban,DR,DO,,,,,,,,,18117,,,,,,
70003,City of Springfield,Full Reporter,Urban,MB,DO,0,,,215802,,,,,,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,DO,,,41399,,,,,,6371,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,134297,,,,0,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,MB,DO,0,,1224890,509553,14935,,,,6371,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,RB,DO,0,,63760,21342,,,,,,,,,,,
70005,Kansas City Area Transportation Authority,Full Reporter,Urban,VP,PT,,,,,,,,,10619,,,,,,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,DR,DO,526162,,,0,,,,,,,,,,,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,LR,DO,,,,,,34344421,,,,,,,,,
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Full Reporter,Urban,MB,DO,3396382,,,0,8720,,,,,,,,,,
70008,City of Cedar Rapids,Full Reporter,Urban,DR,PT,0,,,0,,,,,18369,,,,,,
70008,City of Cedar Rapids,Full Reporter,Urban,MB,DO,0,,,201699,,,,,,,,,,,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,DR,DO,0,,,98123,,,,,2798,,,,,,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,MB,DO,0,,,636013,216968,,,,,,,,,,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,VP,DO,,,,,,,,,50166,,,,,,
70012,City of Sioux City,Full Reporter,Urban,DR,PT,,,,,,,,,21160,,,,,,
70012,City of Sioux City,Full Reporter,Urban,MB,DO,0,,,127302,,,,,,,,,,,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,DO,,,,,,,,,15712,,,,,,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,DR,PT,,,,,,,,,2251,,,,,,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,0,,,172307,,,,,,,,,,,
70015,City of Wichita ,Full Reporter,Urban,DR,DO,,,,,,,,,106910,,,,,,
70015,City of Wichita ,Full Reporter,Urban,MB,DO,0,,,263506,372717,,,,,,,,,,
70016,City of Columbia,Full Reporter,Urban,DR,DO,,,2824,,,,,,32859,,,,,,
70016,City of Columbia,Full Reporter,Urban,MB,DO,71586,,16985,0,83929,,,,,,,,,,
70018,City of Iowa City,Full Reporter,Urban,MB,DO,0,,,170152,,,,,,,,,,,
70019,University of Iowa,Full Reporter,Urban,DR,DO,0,,,2770,,,,,1638,,,,,,
70019,University of Iowa,Full Reporter,Urban,MB,DO,0,,,177447,,,,,,,,,,,
70030,City of Coralville,Full Reporter,Urban,MB,DO,0,,,45263,,,,,,,,,,,
70035,Johnson County Kansas,Full Reporter,Urban,CB,PT,0,,,72323,,,,,,,,,,,
70035,Johnson County Kansas,Full Reporter,Urban,DR,PT,,,19002,,,,,,53619,,,,,,
70035,Johnson County Kansas,Full Reporter,Urban,MB,PT,0,,62300,161875,,,,,2436,,,,,,
70041,Ames Transit Agency,Full Reporter,Urban,MB,DO,22195,,,278928,,,,,10224,,,,,,
70044,University of Kansas,Full Reporter,Urban,MB,PT,40936,,,62363,,,,,,,,,,,
70045,"County of Johnson, Iowa",Full Reporter,Urban,DR,DO,0,,,4290,,,,,34299,,,,,,
70048,City of Lawrence,Full Reporter,Urban,DR,PT,,,,,,,,,62383,,,,,,
70048,City of Lawrence,Full Reporter,Urban,MB,PT,0,,,117047,,,,,55260,,,,,,
70049,River Bend Transit,Full Reporter,Urban,DR,DO,,,,,,,,,54678,,,,,,
70049,River Bend Transit,Full Reporter,Urban,DR,PT,,,,,,,,,39487,,,,,,
70049,River Bend Transit,Full Reporter,Urban,MB,PT,,,,,,,,,7494,,,,,,
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,DR,DO,0,,,442,,,,,55151,,,,,,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,SR,PT,,,,,,728717,,,,,,,,,
70275,Nebraska Department of Transportation ,Full Reporter,Urban,VP,PT,,,,,,,,,47997,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,CB,DO,0,,,305132,,,,,,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,CR,DO,0,,,2076164,,,,,,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,DR,DO,0,,,16581,,,,,198387,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,DR,PT,0,,,11928,,,,,237618,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,LR,DO,,,,,,38378482,,,,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,MB,DO,0,,353804,3022943,131408,,,,164817,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,MB,PT,,,,,,,,,38414,,,,,,
80001,Utah Transit Authority,Full Reporter,Urban,VP,DO,,,,,,,,,263868,,,,,,
80002,Su Tran LLC ,Full Reporter,Urban,DR,DO,0,,,40138,,,,,7176,,,,,,
80002,Su Tran LLC ,Full Reporter,Urban,MB,DO,0,,,132072,,,,,,,,,,,
80003,City of Fargo,Full Reporter,Urban,DR,PT,,,,,,,,,53776,,,,,,
80003,City of Fargo,Full Reporter,Urban,MB,PT,0,,,224509,,,,,5576,,,,,,
80004,City of Billings,Full Reporter,Urban,DR,DO,,,,,,,,,19268,,,,,,
80004,City of Billings,Full Reporter,Urban,MB,DO,0,,,116141,,,,,11810,,,,,,
80005,City of Colorado Springs,Full Reporter,Urban,DR,PT,,,,,,,,,93534,,,,,,
80005,City of Colorado Springs,Full Reporter,Urban,MB,PT,0,,,465651,,,,,,,,,,,
80005,City of Colorado Springs,Full Reporter,Urban,VP,DO,,,,,,,,,6868,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,DO,,,,,,3911006,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,CR,PT,,,,,,34070208,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,DR,PT,,,,,,,,,961419,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,LR,DO,,,,,,57225427,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,DO,0,,,3376453,887329,,,,,,,,,,
80006,Denver Regional Transportation District,Full Reporter,Urban,MB,PT,0,,,2388550,63819,,,,,,,,,,
80007,City of Pueblo,Full Reporter,Urban,DR,PT,,,,,,,,,29280,,,,,,
80007,City of Pueblo,Full Reporter,Urban,MB,DO,0,,,134236,,,,,,,,,,,
80008,Cities Area Transit,Full Reporter,Urban,DR,DO,,,,,,,,,18866,,,,,,
80008,Cities Area Transit,Full Reporter,Urban,MB,DO,0,,,55326,,,,,11942,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,Urban,DR,DO,0,,,6524,,,,,10618,,,,,,
80009,Missoula Urban Transportation District,Full Reporter,Urban,MB,DO,0,,,131306,227372,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,Urban,DR,PT,,,,,,,,,3639,,,,,,
80011,City of Fort Collins,Full Reporter,Urban,MB,DO,3748,,406678,0,,,,,,,,,,,
80011,City of Fort Collins,Full Reporter,Urban,MB,PT,0,,,1045,,,,,,,,,3249,,
80011,City of Fort Collins,Full Reporter,Urban,RB,DO,,,194531,,,,,,,,,,,,
80012,Great Falls Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,14064,,,,,,
80012,Great Falls Transit District,Full Reporter,Urban,MB,DO,0,,,92717,,,,,,,,,,,
80025,"City of Loveland, Colorado",Full Reporter,Urban,MB,DO,0,,,34108,,,,,11786,,,,,,
80028,Cache Valley Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,16611,,,,,,
80028,Cache Valley Transit District,Full Reporter,Urban,MB,DO,0,,,203250,,,,,,,,,,,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,VP,DO,,,,,,,,,17440,,,,,,
80107,University of Montana,Full Reporter,Urban,MB,DO,0,,,9343,58864,,,,,,,,,,
80109,Denver Regional Council of Governments,Full Reporter,Urban,VP,PT,,,,,,,,,27775,,,,,,
80285,Via Mobility Services,Full Reporter,Urban,DR,DO,,,1116,,63819,,,,135144,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT,,,,,248359,,,,,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT,,,180185,,,,,,13562,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT,578881,,,0,1020574,,,,,,,,,,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT,,,,,,,,,195738,,,,,,
90002,City and County of Honolulu,Full Reporter,Urban,DR,PT,0,,,338,,,,,979978,,,,,,
90002,City and County of Honolulu,Full Reporter,Urban,MB,PT,0,,,4549285,17987,,,,,,,,,,
90002,City and County of Honolulu,Full Reporter,Urban,VP,PT,,,,,,,,,35239,,,,,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO,,,,,,206767697,,,,,,,,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT,,,,,,4927753,,,,,,,,,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO,204916,,,0,,,,,,,,,,,
90004,Golden Empire Transit District,Full Reporter,Urban,DR,DO,,,113890,,,,,,29632,,,,,,
90004,Golden Empire Transit District,Full Reporter,Urban,MB,DO,,,1274152,,,,,,,,,,,,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO,0,,30879,34220,,,,,,,,,,,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,DR,DO,,,,,,,,,46689,,,,,,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO,0,,480461,84767,865,,,,,,,,,,
90007,City of Modesto ,Full Reporter,Urban,DR,PT,0,,,47161,,,,,3742,,,,,,
90007,City of Modesto ,Full Reporter,Urban,MB,PT,0,,7257,482200,159387,,,,,,,,,,
90008,City of Santa Monica,Full Reporter,Urban,DR,PT,,,1272,,,,,,0,,,,,,
90008,City of Santa Monica,Full Reporter,Urban,MB,DO,,,1423656,,108,,,,,,,20289,,,
90009,San Mateo County Transit District,Full Reporter,Urban,DR,PT,0,,,0,,,,,145385,,,,,,
90009,San Mateo County Transit District,Full Reporter,Urban,MB,DO,0,,,1203221,49,,,,,,,,,,
90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT,0,,,532173,,,,,6383,,,,,,
90010,City of Torrance,Full Reporter,Urban,MB,DO,0,,591249,0,,,,,33081,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,CB,PT,0,,,63487,,,,,,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,DR,PT,0,,,5797,,,,,19938,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,DO,0,,,137950,686058,,,,,,,,,,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,PT,0,,,28347,,,,,69830,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,DR,PT,,,,,,,,,293350,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,LR,DO,,,,,,20625366,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,DO,0,,,2725444,187127,,,,,,,,,,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,PT,,,,,,,,,,,,,35039,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,CB,DO,0,,,81129,,,,,,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,DR,PT,,,,,,,,,405895,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,DO,0,,,3635035,266558,,,,,92127,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,MB,PT,0,,,73153,,,,,,,,,,,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,RB,DO,0,,,207749,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,CC,DO,,,,,,0,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,DR,PT,,,,,,,,,196458,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,LR,DO,,,,,,31042103,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,MB,DO,0,,,3630205,,,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,SR,DO,,,,,,780719,,,,,,,,,
90015,City and County of San Francisco,Full Reporter,Urban,TB,DO,,,,,,16480363,,,,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,DR,PT,,,,,,,,,26212,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,FB,DO,0,,,638113,,,,,,,,,,,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,MB,DO,0,,,702280,,,,,,,,,,,
90017,City of Santa Rosa,Full Reporter,Urban,DR,PT,,,,,,,,,20251,,,,,,
90017,City of Santa Rosa,Full Reporter,Urban,MB,DO,0,,,143907,,,,,,,,,,,
90017,City of Santa Rosa,Full Reporter,Urban,MB,PT,,,,,,,,,3053,,,,,,
90019,Sacramento Regional Transit District,Full Reporter,Urban,DR,DO,,,51712,,75904,,,,752108,,,,,,
90019,Sacramento Regional Transit District,Full Reporter,Urban,LR,DO,,,,,,27639730,,,,,,,,,
