UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,188,"Salinas, CA",N,184809,3776,,49,90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT, Other,MST is allocating data by actual passenger boardings,,,24375,39256,325512,336619,1844055,325512,336619,1844055,0,0,0,0,0,0,0,0
,276,"Seaside-Monterey, CA",Y,114237,2952,,39,90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT, Other,MST is allocating data by actual passenger boardings,,,20642,33245,275667,285074,1561679,275667,285074,1561679,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,81026,640849,1255385,4421859,17574586,1255385,4421859,17574586,0,0,0,0,0,0,0,0
,188,"Salinas, CA",N,184809,3776,,49,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,19350,153043,299802,1055997,4197036,299802,1055997,4197036,0,0,0,0,0,0,0,0
,276,"Seaside-Monterey, CA",Y,114237,2952,,39,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,41144,325417,637472,2245376,8924200,637472,2245376,8924200,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,11271,35866,183150,132884,970933,183150,132884,970933,0,0,0,0,0,0,0,0
,188,"Salinas, CA",N,184809,3776,,49,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,7236,23026,117580,85310,623327,117580,85310,623327,0,0,0,0,0,0,0,0
,276,"Seaside-Monterey, CA",Y,114237,2952,,39,90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,23959,76243,389335,282481,2063982,389335,282481,2063982,0,0,0,0,0,0,0,0
,66,"Concord, CA",Y,615968,3023,,204,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,27447,35444,413386,259442,4218147,413386,259442,4218147,0,0,0,0,0,0,0,0
,66,"Concord, CA",Y,615968,3023,,204,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,178437,1135050,2068592,4898000,29039815,2068592,4898000,29039815,0,0,0,0,0,0,0,0
,66,"Concord, CA",Y,615968,3023,,204,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,2040,203,15261,2964,270280,15261,2964,270280,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90079,SunLine Transit Agency,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,4465,5869,60413,46947,506953,60413,46947,506953,0,0,0,0,0,0,0,0
,22,"Riverside-San Bernardino, CA",N,1932666,3546,,545,90079,SunLine Transit Agency,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,111,"Indio-Cathedral City, CA",Y,345580,2403,,144,90079,SunLine Transit Agency,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,,49648,65260,671773,522035,5637150,671773,522035,5637150,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,29952,310937,454145,1881450,4900624,454145,1881450,4900624,0,0,0,0,0,0,0,0
,22,"Riverside-San Bernardino, CA",N,1932666,3546,,545,90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,111,"Indio-Cathedral City, CA",Y,345580,2403,,144,90079,SunLine Transit Agency,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,,162711,1689140,2467110,10220840,26622289,2467110,10220840,26622289,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,22,"Riverside-San Bernardino, CA",N,1932666,3546,,545,90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,111,"Indio-Cathedral City, CA",Y,345580,2403,,144,90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,3613,16028,191501,929468,229917,191501,929468,229917,0,0,0,0,0,0,0,0
,22,"Riverside-San Bernardino, CA",Y,1932666,3546,,545,90086,City of Riverside,Full Reporter,Urban,DR,DO, Actual Data,,,,14051,26518,182643,149340,4026282,182643,149340,4026282,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90087,City of Santa Maria,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,246,"Santa Maria, CA",Y,130447,4479,,29,90087,City of Santa Maria,Full Reporter,Urban,DR,PT, Actual Data,,,,5067,15061,81787,124944,491692,81787,124944,491692,0,0,0,0,0,0,0,0
,485,"Lompoc, CA",N,51509,4816,,11,90087,City of Santa Maria,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90087,City of Santa Maria,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,359,2265,6019,7897,44707,6019,7897,44707,0,0,0,0,0,0,0,0
,246,"Santa Maria, CA",Y,130447,4479,,29,90087,City of Santa Maria,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,31586,199279,529671,694960,3934171,529671,694960,3934171,0,0,0,0,0,0,0,0
,485,"Lompoc, CA",N,51509,4816,,11,90087,City of Santa Maria,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,3948,24910,66209,86870,491772,66209,86870,491772,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,2356,7836,62926,130354,227275,62926,130354,227275,0,0,0,0,0,0,0,0
,342,"Napa, CA",Y,83913,3250,,26,90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,12368,41141,330361,684355,1193194,330361,684355,1193194,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,11578,23613,93184,61523,1189306,93184,61523,1189306,0,0,0,0,0,0,0,0
,342,"Napa, CA",Y,83913,3250,,26,90088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,27014,55098,217430,143554,2775057,217430,143554,2775057,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,5124,29937,80265,285525,685523,80265,285525,685523,0,0,0,0,0,0,0,0
,342,"Napa, CA",Y,83913,3250,,26,90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,26901,157168,421390,1499002,3598987,421390,1499002,3598987,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90089,County of Sonoma ,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,1808,2488,25238,30278,295991,25238,30278,295991,0,0,0,0,0,0,0,0
,123,"Santa Rosa, CA",Y,308231,3146,,98,90089,County of Sonoma ,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,13008,17904,181618,217888,2130013,181618,217888,2130013,0,0,0,0,0,0,0,0
,428,"Petaluma, CA",N,64078,3008,,21,90089,County of Sonoma ,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,2025,2787,28274,33920,331597,28274,33920,331597,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90089,County of Sonoma ,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,9868,51341,164069,427563,1743919,164069,427563,1743919,0,0,0,0,0,0,0,0
,123,"Santa Rosa, CA",Y,308231,3146,,98,90089,County of Sonoma ,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,50247,261424,835429,2177126,8879926,835429,2177126,8879926,0,0,0,0,0,0,0,0
,428,"Petaluma, CA",N,64078,3008,,21,90089,County of Sonoma ,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,6327,32919,105198,274146,1118169,105198,274146,1118169,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,6752,6489,111134,73261,803764,111134,73261,803764,0,0,0,0,0,0,0,0
,28,"Sacramento, CA",Y,1723634,3660,,471,90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,3385,3253,55711,36725,402924,55711,36725,402924,0,0,0,0,0,0,0,0
,382,"Davis, CA",N,72794,5157,,14,90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,2604,2503,42866,28258,310023,42866,28258,310023,0,0,0,0,0,0,0,0
,465,"Woodland, CA",N,55513,4551,,12,90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,3020,2902,49703,32765,359471,49703,32765,359471,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,14383,78959,290548,908359,2159844,290548,908359,2159844,0,0,0,0,0,0,0,0
,28,"Sacramento, CA",Y,1723634,3660,,471,90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,32391,177821,654331,2045677,4864094,654331,2045677,4864094,0,0,0,0,0,0,0,0
,382,"Davis, CA",N,72794,5157,,14,90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,9625,52840,194438,607884,1445392,194438,607884,1445392,0,0,0,0,0,0,0,0
,465,"Woodland, CA",N,55513,4551,,12,90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,17946,98520,362528,1133394,2694921,362528,1133394,2694921,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90091,City of Visalia  ,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,162,"Visalia, CA",Y,219454,3460,,63,90091,City of Visalia  ,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,5908,7929,230082,412264,701561,230082,412264,701561,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90091,City of Visalia  ,Full Reporter,Urban,DR,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,162,"Visalia, CA",Y,219454,3460,,63,90091,City of Visalia  ,Full Reporter,Urban,DR,PT, Actual Data,,,,6903,15732,100455,100411,1245342,100455,100411,1245342,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90091,City of Visalia  ,Full Reporter,Urban,MB,PT, Actual Data,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,162,"Visalia, CA",Y,219454,3460,,63,90091,City of Visalia  ,Full Reporter,Urban,MB,PT, Actual Data,,,,110584,563065,1647899,3760356,11208086,1647899,3760356,11208086,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,9201,37852,299851,891718,1782661,299851,891718,1782661,0,0,0,0,0,0,0,0
,13,"San Francisco-Oakland, CA",N,3281212,6266,,524,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,1603,6594,52205,155251,310367,52205,155251,310367,0,0,0,0,0,0,0,0
,28,"Sacramento, CA",N,1723634,3660,,471,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,1329,5467,43309,128795,257479,43309,128795,257479,0,0,0,0,0,0,0,0
,66,"Concord, CA",N,615968,3023,,204,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,1805,7427,58832,174959,349765,58832,174959,349765,0,0,0,0,0,0,0,0
,203,"Vallejo, CA",N,165074,3929,,42,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,872,3587,28415,84503,168933,28415,84503,168933,0,0,0,0,0,0,0,0
,240,"Fairfield, CA",Y,133683,3388,,39,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,3058,12577,99669,296402,592548,99669,296402,592548,0,0,0,0,0,0,0,0
,314,"Vacaville, CA",N,93141,3398,,27,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,1727,7105,56284,167381,334617,56284,167381,334617,0,0,0,0,0,0,0,0
,382,"Davis, CA",N,72794,5157,,14,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,1187,4884,38689,115056,230012,38689,115056,230012,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,41,64,563,647,11003,563,647,11003,0,0,0,0,0,0,0,0
,13,"San Francisco-Oakland, CA",N,3281212,6266,,524,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,28,"Sacramento, CA",N,1723634,3660,,471,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,66,"Concord, CA",N,615968,3023,,204,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,203,"Vallejo, CA",N,165074,3929,,42,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,240,"Fairfield, CA",Y,133683,3388,,39,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,4042,6269,55515,63844,1084998,55515,63844,1084998,0,0,0,0,0,0,0,0
,314,"Vacaville, CA",N,93141,3398,,27,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,382,"Davis, CA",N,72794,5157,,14,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,2053,10931,27066,31295,340938,27066,31295,340938,0,0,0,0,0,0,0,0
,13,"San Francisco-Oakland, CA",N,3281212,6266,,524,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,28,"Sacramento, CA",N,1723634,3660,,471,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,66,"Concord, CA",N,615968,3023,,204,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,203,"Vallejo, CA",N,165074,3929,,42,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,240,"Fairfield, CA",Y,133683,3388,,39,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,39007,207684,514245,594596,6477716,514245,594596,6477716,0,0,0,0,0,0,0,0
,314,"Vacaville, CA",N,93141,3398,,27,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,382,"Davis, CA",N,72794,5157,,14,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90093,Redding Area Bus Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,267,"Redding, CA",Y,117731,1657,,71,90093,Redding Area Bus Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,6718,15314,117559,97419,967267,117559,97419,967267,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90093,Redding Area Bus Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,4928,34718,80760,184177,594087,80760,184177,594087,0,0,0,0,0,0,0,0
,267,"Redding, CA",Y,117731,1657,,71,90093,Redding Area Bus Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,36141,254595,592237,1350622,4356614,592237,1350622,4356614,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,13,"San Francisco-Oakland, CA",Y,3281212,6266,,524,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,104645,365827,4950736,20694646,2361793,4950736,20694646,2361793,0,0,0,0,0,0,0,0
,29,"San Jose, CA",N,1664496,5820,,286,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,66,"Concord, CA",N,615968,3023,,204,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,123,"Santa Rosa, CA",N,308231,3146,,98,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,137,"Antioch, CA",N,277634,3412,,81,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,203,"Vallejo, CA",N,165074,3929,,42,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,240,"Fairfield, CA",N,133683,3388,,39,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,303,"Gilroy-Morgan Hill, CA",N,98413,2166,,45,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,314,"Vacaville, CA",N,93141,3398,,27,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,342,"Napa, CA",N,83913,3250,,26,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,351,"Livermore, CA",N,81624,3336,,24,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,428,"Petaluma, CA",N,64078,3008,,21,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,,,0,0,0,,,,,,,,,,,
,0,California Non-UZA,N,,,,,90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",N,12150996,6999,,1736,90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,15,"San Diego, CA",Y,2956746,4037,,732,90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,224967,861877,10606611,47500396,4561253,10606611,47500396,4561253,0,0,0,0,0,0,0,0
,22,"Riverside-San Bernardino, CA",N,1932666,3546,,545,90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,289,"El Centro-Calexico, CA",N,107672,3590,,30,90095,San Diego Association of Governments,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,69,"Mission Viejo-Lake Forest-San Clemente, CA",Y,583681,3878,,151,90119,City of Laguna Beach,Reduced Reporter,Urban,MB,PT, Actual Data,,,,1093,12921,8091,0,1351764,8091,0,1351764,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",N,12150996,6999,,1736,90121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,2964,9238,85940,522303,554406,85940,522303,554406,0,0,0,0,0,0,23.6,84221
,112,"Lancaster-Palmdale, CA",Y,341219,2954,,116,90121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,19266,60046,558612,3394982,3603651,558612,3394982,3603651,0,0,0,0,0,0,18.1,461929
,146,"Santa Clarita, CA",N,258653,3371,,77,90121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,,2470,7698,71617,435255,462007,71617,435255,462007,0,0,0,0,0,0,50.8,67750
,0,California Non-UZA,N,,,,,90121,Antelope Valley Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,1344,2147,15983,19017,140484,15983,19017,140484,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",N,12150996,6999,,1736,90121,Antelope Valley Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,112,"Lancaster-Palmdale, CA",Y,341219,2954,,116,90121,Antelope Valley Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,25520,40752,303422,361029,2666950,303422,361029,2666950,0,0,0,0,0,0,0,0
,146,"Santa Clarita, CA",N,258653,3371,,77,90121,Antelope Valley Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2,"Los Angeles-Long Beach-Anaheim, CA",N,12150996,6999,,1736,90121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,112,"Lancaster-Palmdale, CA",Y,341219,2954,,116,90121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,133889,837299,1968466,4526748,23387026,1968466,4526748,23387026,0,0,0,0,0,0,0,0
,146,"Santa Clarita, CA",N,258653,3371,,77,90121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12,"Phoenix-Mesa, AZ",Y,3629114,3165,,1147,90131,City of Scottsdale ,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,,38886,186361,600642,182639,2820450,600642,182639,2820450,0,0,0,0,0,0,0,0
,0,California Non-UZA,N,,,,,90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,CR,PT, Other,"The UZA percentage is based on a funding agreement with the 3 partners: San Francisco MTA, Sa Mateo County Transit District, and Santa Clara VTA, which is 1/3 for each partner.  The Directional Route Miles (DRM) are based on the actual miles.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13,"San Francisco-Oakland, CA",Y,3281212,6266,,524,90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,CR,PT, Other,"The UZA percentage is based on a funding agreement with the 3 partners: San Francisco MTA, Sa Mateo County Transit District, and Santa Clara VTA, which is 1/3 for each partner.  The Directional Route Miles (DRM) are based on the actual miles.",,,120587,842056,3733173,18762169,89818553,0,0,0,64.1,3733173,18762169,89818553,64.1,3733173,0,0
,29,"San Jose, CA",N,1664496,5820,,286,90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,CR,PT, Other,"The UZA percentage is based on a funding agreement with the 3 partners: San Francisco MTA, Sa Mateo County Transit District, and Santa Clara VTA, which is 1/3 for each partner.  The Directional Route Miles (DRM) are based on the actual miles.",,,60293,421028,1866587,9381085,44909276,0,0,0,89.6,1866587,9381085,44909276,89.6,1866587,0,0
,303,"Gilroy-Morgan Hill, CA",N,98413,2166,,45,90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,CR,PT, Other,"The UZA percentage is based on a funding agreement with the 3 partners: San Francisco MTA, Sa Mateo County Transit District, and Santa Clara VTA, which is 1/3 for each partner.  The Directional Route Miles (DRM) are based on the actual miles.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,Arizona Non-UZA,N,,,,,90136,Regional Public Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12,"Phoenix-Mesa, AZ",Y,3629114,3165,,1147,90136,Regional Public Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,,139664,205258,2525021,2876054,13352469,2525021,2876054,13352469,0,0,0,0,0,0,0,0
