NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,Funds Applied,156576,57071,687710,,,315905,,,,1217262,
70010,Des Moines Area Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,7763447,,145072,7908519,
70012,City of Sioux City,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70012,City of Sioux City,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,,182939,,,,,,,,182939,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1617960,,406693,2024653,
70015,City of Wichita ,Full Reporter,Urban,Funds Applied,19017,,,,,,,,,19017,
70015,City of Wichita ,Full Reporter,Urban,Funds Not Applied,,,,,,,2945868,,,2945868,
70016,City of Columbia,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70016,City of Columbia,Full Reporter,Urban,Funds Not Applied,,,,,,,893062,,-366464,526598,
70018,City of Iowa City,Full Reporter,Urban,Funds Applied,,,,,,,0,,0,0,
70018,City of Iowa City,Full Reporter,Urban,Funds Not Applied,,,,,,,1038403,,180116,1218519,
70019,University of Iowa,Full Reporter,Urban,Funds Applied,,10695,,,,,,,,10695,
70019,University of Iowa,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70030,City of Coralville,Full Reporter,Urban,Funds Applied,,14553,,,,1844,,,,16397,
70030,City of Coralville,Full Reporter,Urban,Funds Not Applied,,,,,,,619287,,,619287,
70035,Johnson County Kansas,Full Reporter,Urban,Funds Applied,,21295,0,,,,,,,21295,
70035,Johnson County Kansas,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70041,Ames Transit Agency,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70041,Ames Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,2815744,,,2815744,
70044,University of Kansas,Full Reporter,Urban,Funds Applied,,,,,,,,,5837,5837,
70044,University of Kansas,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70045,"County of Johnson, Iowa",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70045,"County of Johnson, Iowa",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70048,City of Lawrence,Full Reporter,Urban,Funds Applied,,154867,,,,,,,,154867,
70048,City of Lawrence,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70049,River Bend Transit,Full Reporter,Urban,Funds Applied,,33309,0,,,,,,,33309,
70049,River Bend Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,628078,,,628078,
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,Funds Applied,,118155,,,,,,,,118155,
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,298222,,,298222,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70275,Nebraska Department of Transportation ,Full Reporter,Urban,Funds Applied,,312851,,,,,,,,312851,
70275,Nebraska Department of Transportation ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80001,Utah Transit Authority,Full Reporter,Urban,Funds Applied,91929405,32648,1198144,,,,,,,93160197,
80001,Utah Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,117622685,16426203,,134048888,
80002,Su Tran LLC ,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80002,Su Tran LLC ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80003,City of Fargo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80003,City of Fargo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80004,City of Billings,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80004,City of Billings,Full Reporter,Urban,Funds Not Applied,,,,,,,133697,,,133697,
80005,City of Colorado Springs,Full Reporter,Urban,Funds Applied,,1261,,,,,,,,1261,
80005,City of Colorado Springs,Full Reporter,Urban,Funds Not Applied,,,,,,,3331300,,,3331300,
80006,Denver Regional Transportation District,Full Reporter,Urban,Funds Applied,149910757,7024717,,,,,,,17618417,174553891,1346406
80006,Denver Regional Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,340558080,,-15523788,325034292,
80007,City of Pueblo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80007,City of Pueblo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80008,Cities Area Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80008,Cities Area Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80009,Missoula Urban Transportation District,Full Reporter,Urban,Funds Applied,,,,,,119715,,,,119715,
80009,Missoula Urban Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,1444775,,,1444775,
80011,City of Fort Collins,Full Reporter,Urban,Funds Applied,,29621,,,,,,,,29621,
80011,City of Fort Collins,Full Reporter,Urban,Funds Not Applied,,,,,,,,,2136098,2136098,
80012,Great Falls Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80012,Great Falls Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,723565,,5442,729007,2966
80025,"City of Loveland, Colorado",Full Reporter,Urban,Funds Applied,,6365,,,,,,,,6365,
80025,"City of Loveland, Colorado",Full Reporter,Urban,Funds Not Applied,,,,,,,201522,,,201522,
80028,Cache Valley Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80028,Cache Valley Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,1200902,,52000,1252902,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,Funds Applied,,671,,,,,,,,671,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,Funds Not Applied,,,,,,,220302,,,220302,
80107,University of Montana,Full Reporter,Urban,Funds Applied,40440,,,,,,,,,40440,
80107,University of Montana,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80109,Denver Regional Council of Governments,Full Reporter,Urban,Funds Applied,,285756,,,,,,,,285756,
80109,Denver Regional Council of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80285,Via Mobility Services,Full Reporter,Urban,Funds Applied,,40273,,,,,,,,40273,
80285,Via Mobility Services,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,Funds Applied,,1545151,,,,,,,,1545151,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,Funds Not Applied,,,,,,0,7716202,56098,-2125460,5646840,
90002,City and County of Honolulu,Full Reporter,Urban,Funds Applied,,1716849,,,,1172397,,,,2889246,
90002,City and County of Honolulu,Full Reporter,Urban,Funds Not Applied,,,,,,,21428063,,24288049,45716112,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,Funds Applied,65837237,19385066,,,,12611008,,,109293645,207126956,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,228528144,,9770055,238298199,
90004,Golden Empire Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90004,Golden Empire Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,Funds Applied,24347,254620,259182,,,385644,,,3256535,4180328,211214
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,5307687,,7142069,12449756,198900
90007,City of Modesto ,Full Reporter,Urban,Funds Applied,,248687,,,,,,,,248687,
90007,City of Modesto ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90008,City of Santa Monica,Full Reporter,Urban,Funds Applied,,10092,,,,,,,,10092,
90008,City of Santa Monica,Full Reporter,Urban,Funds Not Applied,,,,,,,17406930,,3127513,20534443,
90009,San Mateo County Transit District,Full Reporter,Urban,Funds Applied,8925868,1894189,,,,,,,,10820057,
90009,San Mateo County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,20490613,,4245391,24736004,
90010,City of Torrance,Full Reporter,Urban,Funds Applied,,209838,,,,,,,,209838,
90010,City of Torrance,Full Reporter,Urban,Funds Not Applied,,,,,,,4167954,,,4167954,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,Funds Applied,301548,289305,,,,6194793,,,161949,6947595,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,12413057,,-5399000,7014057,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,Funds Applied,5357492,898407,,,,,,,30103014,36358913,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,77790531,,,77790531,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Funds Applied,468335,5516232,,,,,,,,5984567,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,43107411,,,43107411,
90015,City and County of San Francisco,Full Reporter,Urban,Funds Applied,8293519,23957167,,,,68932206,,,12602592,113785484,3306688
90015,City and County of San Francisco,Full Reporter,Urban,Funds Not Applied,,,,,,,186056936,,,186056936,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,Funds Applied,,4386596,,,,,,,15607541,19994137,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,Funds Not Applied,,0,,,,,26061496,,,26061496,
90017,City of Santa Rosa,Full Reporter,Urban,Funds Applied,21404,60098,,,,1321114,,,179359,1581975,50450
90017,City of Santa Rosa,Full Reporter,Urban,Funds Not Applied,,,,,,,1657036,,,1657036,
90019,Sacramento Regional Transit District,Full Reporter,Urban,Funds Applied,2451746,416527,2428763,,,730585,,,373364,6400985,
90019,Sacramento Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,44060094,,5482215,49542309,
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,Funds Applied,,,136467,,,,,,1001561,1138028,1001560
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,4074608,532238,,4606846,
90022,City of Norwalk ,Full Reporter,Urban,Funds Applied,,3462,,,,,,,,3462,
90022,City of Norwalk ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90023,Long Beach Transit,Full Reporter,Urban,Funds Applied,,9708,,,,,,,,9708,
90023,Long Beach Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,14278928,,2215654,16494582,
90024,City of La Mirada ,Full Reporter,Urban,Funds Applied,,,,,,2411,,,,2411,
90024,City of La Mirada ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,Funds Applied,466053,1080260,25091,,,7985174,,,-716463,8840115,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,118589828,,716461,119306289,
90027,City of Fresno,Full Reporter,Urban,Funds Applied,,8316,,,,1560772,,,,1569088,
90027,City of Fresno,Full Reporter,Urban,Funds Not Applied,,,,,,,5384975,,,5384975,
90029,Omnitrans,Full Reporter,Urban,Funds Applied,,73600,,,,,,,,73600,
90029,Omnitrans,Full Reporter,Urban,Funds Not Applied,,,,,,,20935487,,,20935487,
90030,North County Transit District,Full Reporter,Urban,Funds Applied,763061,385045,,,,,,,198541,1346647,
90030,North County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,28110681,,-227185,27883496,5796
90031,Riverside Transit Agency,Full Reporter,Urban,Funds Applied,0,350213,0,0,0,2156431,0,0,0,2506644,0
90031,Riverside Transit Agency,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,14537721,0,420262,14957983,0
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,Funds Applied,60827,247920,0,,,,,,4680225,4988972,
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,Funds Not Applied,,,,,,,34640564,,,34640564,
90033,City of Tucson,Full Reporter,Urban,Funds Applied,672613,118376,840000,,,,,,,1630989,
90033,City of Tucson,Full Reporter,Urban,Funds Not Applied,,,,,,,9845026,,,9845026,
90034,City of Glendale ,Full Reporter,Urban,Funds Applied,212333,,,,,,,,2687806,2900139,
90034,City of Glendale ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90035,Gold Coast Transit District,Full Reporter,Urban,Funds Applied,1020216,172106,0,,,,,,1126927,2319249,
90035,Gold Coast Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,3490183,,46165,3536348,
90036,Orange County Transportation Authority,Full Reporter,Urban,Funds Applied,,3536960,0,,,,,,-1942845,1594115,467575
90036,Orange County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,31553511,,,31553511,6081204
90039,City of Culver City,Full Reporter,Urban,Funds Applied,,,,,,,,,6544799,6544799,
90039,City of Culver City,Full Reporter,Urban,Funds Not Applied,,,,,,,3486815,0,,3486815,
90041,City of Montebello,Full Reporter,Urban,Funds Applied,1545106,415870,,,,,,,-905667,1055309,
90041,City of Montebello,Full Reporter,Urban,Funds Not Applied,,,,,,,4995793,,9985145,14980938,
90042,City of Gardena,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90042,City of Gardena,Full Reporter,Urban,Funds Not Applied,,,,,,,5205091,,3467680,8672771,
90043,City of Commerce,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90043,City of Commerce,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,Funds Applied,,241101,,,,,,,,241101,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,Funds Not Applied,,,,,,,55716513,,,55716513,11940680
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1859026,,,1859026,
90062,Monterey-Salinas Transit,Full Reporter,Urban,Funds Applied,159442,460746,,,,999918,,,688672,2308778,
90062,Monterey-Salinas Transit,Full Reporter,Urban,Funds Not Applied,,,,,,0,7901898,,516543,8418441,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,68788,0,,,1969143,,,0,2037931,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,0,,,,7197115,,891047,8088162,
90079,SunLine Transit Agency,Full Reporter,Urban,Funds Applied,0,54849,0,,,,,,,54849,
90079,SunLine Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,9024850,,-2495587,6529263,
90086,City of Riverside,Full Reporter,Urban,Funds Applied,73951,,,,,,,,,73951,
90086,City of Riverside,Full Reporter,Urban,Funds Not Applied,36036,,,,,,463825,,,499861,
90087,City of Santa Maria,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90087,City of Santa Maria,Full Reporter,Urban,Funds Not Applied,,,,,,,1460802,,,1460802,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Funds Applied,,,1,,,,,,,1,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,2576209,,,2576209,
90089,County of Sonoma ,Full Reporter,Urban,Funds Applied,,7262,,,,,,,122815,130077,
90089,County of Sonoma ,Full Reporter,Urban,Funds Not Applied,,,,,,,3448208,421576,,3869784,
90090,Yolo County Transportation District,Full Reporter,Urban,Funds Applied,,,,,,,,,299029,299029,
90090,Yolo County Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,2866594,,24000,2890594,
90091,City of Visalia  ,Full Reporter,Urban,Funds Applied,,,,,,,,,1930568,1930568,
90091,City of Visalia  ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90092,"City of Fairfield, California",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90092,"City of Fairfield, California",Full Reporter,Urban,Funds Not Applied,,,,,,,1418907,,,1418907,87522
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Applied,2189,16500,,,,,,,,18689,
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1444150,,,1444150,
90094,Metropolitan Transportation Commission,Full Reporter,Urban,Funds Applied,,1257105,,,,132249,,,,1389354,
90094,Metropolitan Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90095,San Diego Association of Governments,Full Reporter,Urban,Funds Applied,,3179569,,,,,,,,3179569,
90095,San Diego Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Applied,,1034160,,,,894884,,,,1929044,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,6537920,,,6537920,
90131,City of Scottsdale ,Full Reporter,Urban,Funds Applied,,,,,,,0,,0,0,
90131,City of Scottsdale ,Full Reporter,Urban,Funds Not Applied,,,,,,,1186269,,214423,1400692,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Applied,2882955,102311,,,,,,,5212072,8197338,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Not Applied,,,,,,,63605703,,,63605703,
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Applied,5119913,1580387,,,,,,,17199269,23899569,
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,13775277,,,13775277,
90140,City of Peoria ,Full Reporter,Urban,Funds Applied,,,,,,,,,1132151,1132151,
90140,City of Peoria ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90142,"University of California, Davis",Full Reporter,Urban,Funds Applied,,,,,,326508,,,,326508,
90142,"University of California, Davis",Full Reporter,Urban,Funds Not Applied,,,,,,,2879145,,,2879145,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Applied,,33513,,,,,,,,33513,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,0,,,,,,,17021,17021,
90146,Foothill Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90146,Foothill Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,32032002,,2289104,34321106,
90147,City of Los Angeles,Full Reporter,Urban,Funds Applied,,2046989,,,,,,,,2046989,
90147,City of Los Angeles,Full Reporter,Urban,Funds Not Applied,,,,,,,16912953,,,16912953,
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Applied,1237111,1356630,,,,1424968,,,,4018709,
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,5984099,,,5984099,
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Applied,,4163219,153636,,,,,,,4316855,
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,40718997,,-8578642,32140355,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Applied,2241382,8177844,,,,119669583,,,13938467,144027276,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Not Applied,,,,,,,596771002,,,596771002,
90156,City of San Luis Obispo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90156,City of San Luis Obispo,Full Reporter,Urban,Funds Not Applied,,,,,,,470316,,,470316,
90157,Access Services  ,Full Reporter,Urban,Funds Applied,,2847178,,,,13899965,,,448708,17195851,
90157,Access Services  ,Full Reporter,Urban,Funds Not Applied,,3062,,,,,5557393,,,5560455,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,801552,,,,801552,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,279760,,,,,,,,279760,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3838138,,,3838138,
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Applied,,293647,,,,,,,34248,327895,
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,1865737,,,1865737,
90171,City of Santa Clarita,Full Reporter,Urban,Funds Applied,,,0,132,,,,,193778,193910,
90171,City of Santa Clarita,Full Reporter,Urban,Funds Not Applied,,,,,,,5662334,,,5662334,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Applied,,49118,,,,,,,,49118,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Not Applied,,,,,,,1735089,,,1735089,
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Applied,2124576,4144215,,,,,,,,6268791,
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Not Applied,0,,,,,,14752346,332576,,15084922,
90196,County of Placer,Full Reporter,Urban,Funds Applied,,127081,,,,,,,511214,638295,
90196,County of Placer,Full Reporter,Urban,Funds Not Applied,,,,,,,1624433,,,1624433,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Applied,274,187887,,,,34923,,,0,223084,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,1913708,,,1913708,
90201,City of Turlock,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90201,City of Turlock,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90205,City of Elk Grove,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90205,City of Elk Grove,Full Reporter,Urban,Funds Not Applied,,,,,,,2193441,,,2193441,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Applied,7519,3115843,,,,,,,751185,3874547,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,13413429,,,13413429,
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Applied,,26821,,,,,,,,26821,
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,1418957,,,1418957,
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Applied,134368,80891,,,,,0,,191265,406524,0
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Not Applied,0,0,,,,,2393586,,0,2393586,0
90213,City of Petaluma,Full Reporter,Urban,Funds Applied,,5610,,,,,,,,5610,1922
90213,City of Petaluma,Full Reporter,Urban,Funds Not Applied,,,,,,,599024,,129961,728985,
90214,City of Redondo Beach,Full Reporter,Urban,Funds Applied,,,,,,,,,31992,31992,
90214,City of Redondo Beach,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90218,Riverside County Transportation Commission,Full Reporter,Urban,Funds Applied,,207335,,,,,,,,207335,
90218,Riverside County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,,42662,,,,73103,,,75012,190777,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90222,Pima Association of Governments,Full Reporter,Urban,Funds Applied,,134679,,,,,,,,134679,
90222,Pima Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Applied,1779,1482,,,,,,,,3261,0
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,33114,,,33114,
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Applied,,358640,,,,,,,,358640,
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,18295127,66545,,18361672,
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Applied,,122541,,,,,,,525450,647991,
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,525450,,,525450,
90230,California Vanpool Authority,Full Reporter,Urban,Funds Applied,,,2637220,,,,,,,2637220,
90230,California Vanpool Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90232,Solano County Transit,Full Reporter,Urban,Funds Applied,,1,,,,,,,,1,
90232,Solano County Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,5656976,,,5656976,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,143259,274261,,,,,,,,417520,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,585882,,0,585882,
90234,Marin County Transit District,Full Reporter,Urban,Funds Applied,,657785,,,,,,,279071,936856,
90234,Marin County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,4479125,,,4479125,
90241,County of Maui,Full Reporter,Urban,Funds Applied,,828690,,,,,,,,828690,
90241,County of Maui,Full Reporter,Urban,Funds Not Applied,,,,,,,16782710,,,16782710,
90244,City of Tulare,Full Reporter,Urban,Funds Applied,,,,,,,0,,,0,
90244,City of Tulare,Full Reporter,Urban,Funds Not Applied,,,,,,,4473030,,,4473030,
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Applied,3374308,452944,,,,,,,17824,3845076,
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,22643488,53860,1144219,23841567,
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,Funds Applied,,372174,,,,,,,,372174,
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Applied,113,147639,,,,,0,,0,147752,
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,638096,,0,638096,
99422,San Joaquin Council,Full Reporter,Urban,Funds Applied,,1580449,,,,,,,,1580449,
99422,San Joaquin Council,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99423,City of Glendale,Full Reporter,Urban,Funds Applied,,145161,,,,7290,,,,152451,
99423,City of Glendale,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99424,City of Pasadena,Full Reporter,Urban,Funds Applied,,152940,,,,,,,,152940,
99424,City of Pasadena,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,Funds Applied,,172352,,,,,,,,172352,
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
