UACE Code,UZA,UZA Name,Primary UZA,Population,Density,Square Miles,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,Other UZA Reporting Method Description,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled,Total Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,SGR FG Directional Route Miles,SGR FG Vehicle Revenue Miles,SGR HIB Directional Route Miles,SGR HIB Vehicle Revenue Miles
,0,Washington Non-UZA,,,,,,0R03-00366,White Pass Community Services Coalition,Rural Reporter,Rural,MB,DO,,,,,1961,3165,66700,0,336331,66700,0,336331,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00368,Lower Columbia Community Action Council,Rural Reporter,Rural,CB,DO,,,,,1999,4615,69723,0,219967,69723,0,219967,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00368,Lower Columbia Community Action Council,Rural Reporter,Rural,DR,DO,,,,,607,401,18731,0,57574,18731,0,57574,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00371,Wahkiakum County Health & Human Services,Rural Reporter,Rural,DR,DO,,,,,1668,1152,43009,0,74123,43009,0,74123,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00371,Wahkiakum County Health & Human Services,Rural Reporter,Rural,MB,DO,,,,,5252,6501,119334,0,358574,119334,0,358574,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00383,Columbia County Public Transportation,Rural Reporter,Rural,DR,DO,,,,,7799,20905,159525,0,1221363,159525,0,1221363,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00383,Columbia County Public Transportation,Rural Reporter,Rural,VP,DO,,,,,883,3958,39392,0,24778,39392,0,24778,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00386,Special Mobility Services,Rural Reporter,Rural,DR,DO,,,,,1861,1602,15715,0,134638,15715,0,134638,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00386,Special Mobility Services,Rural Reporter,Rural,MB,DO,,,,,5774,5288,150668,0,457091,150668,0,457091,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00398,Coastal Community Action Program,Rural Reporter,Rural,DR,DO,,,,,5377,5872,111643,0,319595,111643,0,319595,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00405,Okanogan Transit,Rural Reporter,Rural,MB,DO,,,,,8404,16652,145635,0,1882171,145635,0,1882171,0,0,0,0,0,0,0,0
,0,Washington Non-UZA,,,,,,0R03-00405,Okanogan Transit,Rural Reporter,Rural,VP,DO,,,,,745,3648,37852,0,5635,37852,0,5635,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00327,Valley Transit,Rural Reporter,Rural,DR,DO,,,,,7797,11323,117231,0,682446,117231,0,682446,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00327,Valley Transit,Rural Reporter,Rural,MB,DO,,,,,11467,39655,370188,0,1027442,370188,0,1027442,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00340,"Senior Citizens of Kodiak, Inc.",Rural Reporter,Rural,MB,PT,,,,,3654,13403,32458,0,371439,32458,0,371439,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00345,Glacier Valley Transit,Rural Reporter,Rural,MB,PT,,,,,6520,73326,93888,0,377607,93888,0,377607,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00354,"Catholic Community Service, Sitka",Rural Reporter,Rural,DR,DO,,,,,2326,5217,17648,0,142876,17648,0,142876,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00358,Ketchikan Gateway Borough,Rural Reporter,Rural,DR,PT,,,,,6017,13332,59525,0,345000,59525,0,345000,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00358,Ketchikan Gateway Borough,Rural Reporter,Rural,MB,DO,,,,,17036,309260,272605,0,1944615,272605,0,1944615,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00378,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural,DR,DO,,,,,9224,18692,201885,0,736731,201885,0,736731,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00378,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural,DR,TX,,,,,4380,9390,62429,0,172090,62429,0,172090,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00382,Inter-Island Ferry Authority,Rural Reporter,Rural,FB,DO,,,,,1932,32773,22896,0,3510008,22896,0,3510008,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00387,City of Bethel,Rural Reporter,Rural,MB,DO,,,,,2364,24069,30601,0,306501,30601,0,306501,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00391,City and Borough of Juneau,Rural Reporter,Rural,DR,PT,,,,,10347,21533,192664,0,1070844,192664,0,1070844,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00391,City and Borough of Juneau,Rural Reporter,Rural,MB,DO,,,,,37555,814712,597013,0,5490110,597013,0,5490110,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00399,Sunshine Transit ,Rural Reporter,Rural,DR,DO,,,,,5228,6614,105546,0,301156,105546,0,301156,0,0,0,0,0,0,0,0
,0,Alaska Non-UZA,,,,,,0R04-00399,Sunshine Transit ,Rural Reporter,Rural,MB,DO,,,,,3836,7364,65756,0,451735,65756,0,451735,0,0,0,0,0,0,0,0
,0,Connecticut Non-UZA,,,,,,1R01-10131,Northwestern CT Transit District,Rural Reporter,Rural,DR,DO,,,,,7520,6164,129135,0,497150,129135,0,497150,0,0,0,0,0,0,0,0
,0,Connecticut Non-UZA,,,,,,1R01-10131,Northwestern CT Transit District,Rural Reporter,Rural,MB,DO,,,,,7891,48814,106966,0,597353,106966,0,597353,0,0,0,0,0,0,0,0
,0,Connecticut Non-UZA,,,,,,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,CB,DO,,,,,6176,17727,116764,0,254181,116764,0,254181,0,0,0,0,0,0,0,0
,0,Connecticut Non-UZA,,,,,,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,DR,DO,,,,,7059,19455,102397,0,988381,102397,0,988381,0,0,0,0,0,0,0,0
,0,Connecticut Non-UZA,,,,,,1R01-10149,Windham Region Transit District,Rural Reporter,Rural,MB,DO,,,,,15969,147588,218356,0,775340,218356,0,775340,0,0,0,0,0,0,0,0
,0,Connecticut Non-UZA,,,,,,1R01-10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,DR,DO,,,,,2015,2305,28748,0,89803,28748,0,89803,0,0,0,0,0,0,0,0
,0,Connecticut Non-UZA,,,,,,1R01-10156,Northeastern Connecticut Transit District,Rural Reporter,Rural,MB,DO,,,,,7587,32412,156276,0,530517,156276,0,530517,0,0,0,0,0,0,0,0
,0,Massachusetts Non-UZA,,,,,,1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,DR,DO,,,,,5213,7794,72811,0,568870,72811,0,568870,0,0,0,0,0,0,0,0
,0,Massachusetts Non-UZA,,,,,,1R02-10145,Martha's Vineyard Transit Authority,Rural Reporter,Rural,MB,DO,,,,,52249,890783,804254,0,5056413,804254,0,5056413,0,0,0,0,0,0,0,0
,0,Massachusetts Non-UZA,,,,,,1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,DR,DO,,,,,1464,2919,11544,0,278112,11544,0,278112,0,0,0,0,0,0,0,0
,0,Massachusetts Non-UZA,,,,,,1R02-10162,Nantucket Regional Transit Authority,Rural Reporter,Rural,MB,DO,,,,,24801,236097,281124,0,2563014,281124,0,2563014,0,0,0,0,0,0,0,0
,0,Massachusetts Non-UZA,,,,,,1R02-10173,Franklin Regional Transit Authority,Rural Reporter,Rural,DR,DO,,,,,12002,19739,152537,0,987748,152537,0,987748,0,0,0,0,0,0,0,0
,0,Massachusetts Non-UZA,,,,,,1R02-10173,Franklin Regional Transit Authority,Rural Reporter,Rural,MB,DO,,,,,13775,93006,348815,0,2098966,348815,0,2098966,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10142,"Aroostook Regional Transportation Systems, Inc.",Rural Reporter,Rural,DR,DO,,,,,18500,74470,338674,0,1895167,338674,0,1895167,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10152,City of Bath,Rural Reporter,Rural,MB,DO,,,,,2225,10760,27791,0,146423,27791,0,146423,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10153,Town of Cranberry Isles,Rural Reporter,Rural,FB,PT,,,,,341,1706,2387,0,98994,2387,0,98994,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,DR,DO,,,,,54642,69563,752845,0,7447844,752845,0,7447844,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10155,Kennebec Valley Community Action Program,Rural Reporter,Rural,MB,DO,,,,,13840,46896,207714,0,1491230,207714,0,1491230,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10167,Isle au Haut Boat Services,Rural Reporter,Rural,FB,DO,,,,,1501,17218,14280,0,687351,14280,0,687351,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10169,Waldo Community Action Partners,Rural Reporter,Rural,DR,DO,,,,,43362,56341,918024,0,1467240,918024,0,1467240,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,CB,DO,,,,,6703,30910,167150,0,434846,167150,0,434846,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10175,"Downeast Transportation, Inc. ",Rural Reporter,Rural,MB,DO,,,,,41099,658999,586392,0,2631352,586392,0,2631352,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10177,"West's Transportation, Inc. ",Rural Reporter,Rural,DR,DO,,,,,1701,2647,34168,0,75726,34168,0,75726,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-10177,"West's Transportation, Inc. ",Rural Reporter,Rural,MB,DO,,,,,1599,4076,36540,0,99029,36540,0,99029,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-11161,"Downeast Community Partners, Inc.",Rural Reporter,Rural,DR,DO,,,,,31679,40230,923334,0,2193410,923334,0,2193410,0,0,0,0,0,0,0,0
,0,Maine Non-UZA,,,,,,1R03-11235,Maine State Ferry Service,Rural Reporter,Rural,FB,DO,,,,,12460,390597,127092,0,8615353,127092,0,8615353,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,,,,,3695,5516,41657,0,303750,41657,0,303750,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,,,,,32357,624507,413178,0,3351441,413178,0,3351441,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,DR,DO,,,,,3173,11305,44162,0,283722,44162,0,283722,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10159,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural,MB,DO,,,,,5100,23014,72480,0,401651,72480,0,401651,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,DR,DO,,,,,4586,7392,48364,0,326473,48364,0,326473,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10161,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural,MB,DO,,,,,8296,63785,126969,0,510637,126969,0,510637,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10170,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural,DR,DO,,,,,13485,7615,69564,0,267424,69564,0,267424,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,DR,DO,,,,,11450,7925,72722,0,155390,72722,0,155390,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-10172,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural,MB,DO,,,,,4906,18394,81768,0,173101,81768,0,173101,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-11156,Southwestern Community Services Transportation,Rural Reporter,Rural,DR,DO,,,,,608,1819,6903,0,52204,6903,0,52204,0,0,0,0,0,0,0,0
,0,New Hampshire Non-UZA,,,,,,1R04-11156,Southwestern Community Services Transportation,Rural Reporter,Rural,MB,DO,,,,,4328,16188,63113,0,386487,63113,0,386487,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,DR,DO,,,,,822,1441,9545,0,66873,9545,0,66873,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10137,"Advance Transit, Inc. NH",Rural Reporter,Rural,MB,DO,,,,,9546,120748,152876,0,1115225,152876,0,1115225,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,CB,DO,,,,,15236,44306,426529,0,1384068,426529,0,1384068,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,DR,DO,,,,,67682,92903,2190280,0,2356182,2190280,0,2356182,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10143,Tri-Valley Transit Inc,Rural Reporter,Rural,MB,DO,,,,,17890,88436,284626,0,1506134,284626,0,1506134,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,CB,DO,,,,,4593,22179,156012,0,607686,156012,0,607686,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,DR,DO,,,,,14171,18325,570885,0,682984,570885,0,682984,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10144,"Southeast Vermont Transit, Inc",Rural Reporter,Rural,MB,DO,,,,,32010,268428,598952,0,3442942,598952,0,3442942,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,CB,DO,,,,,5040,22175,102167,0,334693,102167,0,334693,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,DR,DO,,,,,138652,127914,3078510,0,4314749,3078510,0,4314749,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,DR,TX,,,,,2539,6464,56014,0,111724,56014,0,111724,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10148,Rural Community Transportation,Rural Reporter,Rural,MB,DO,,,,,6704,40099,88889,0,463221,88889,0,463221,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10151,Green Mountain Community Network,Rural Reporter,Rural,DR,DO,,,,,63442,91453,2205356,0,3201896,2205356,0,3201896,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10151,Green Mountain Community Network,Rural Reporter,Rural,MB,DO,,,,,12743,74936,249786,0,848054,249786,0,848054,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,CB,DO,,,,,16673,122494,410384,0,1480438,410384,0,1480438,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,DR,DO,,,,,79729,93537,2412446,0,3095484,2412446,0,3095484,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10154,Marble Valley Regional Transit District,Rural Reporter,Rural,MB,DO,,,,,22334,432196,261770,0,2030368,261770,0,2030368,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10174,Vermont Association for the Blind and Visually Impaired,Rural Reporter,Rural,DR,DO,,,,,4163,3025,78829,0,176307,78829,0,176307,0,0,0,0,0,0,0,0
,0,Vermont Non-UZA,,,,,,1R06-10174,Vermont Association for the Blind and Visually Impaired,Rural Reporter,Rural,DR,PT,,,,,3,2,22,0,57,22,0,57,0,0,0,0,0,0,0,0
,0,New Jersey Non-UZA,,,,,,2R01-20928,Warren County,Rural Reporter,Rural,DR,PT,,,,,17848,27646,212267,0,1193318,212267,0,1193318,0,0,0,0,0,0,0,0
,0,New Jersey Non-UZA,,,,,,2R01-20928,Warren County,Rural Reporter,Rural,MB,PT,,,,,7916,71208,188867,0,410139,188867,0,410139,0,0,0,0,0,0,0,0
,0,New Jersey Non-UZA,,,,,,2R01-20933,Monmouth County Division of Transportation,Rural Reporter,Rural,DR,DO,,,,,15673,24062,246836,0,1819027,246836,0,1819027,0,0,0,0,0,0,0,0
,0,New Jersey Non-UZA,,,,,,2R01-20944,Salem County,Rural Reporter,Rural,DR,PT,,,,,9905,17775,258216,0,750883,258216,0,750883,0,0,0,0,0,0,0,0
,0,New Jersey Non-UZA,,,,,,2R01-20950,Sussex County Transit,Rural Reporter,Rural,DR,DO,,,,,20586,41946,321530,0,1529602,321530,0,1529602,0,0,0,0,0,0,0,0
,0,New Jersey Non-UZA,,,,,,2R01-20950,Sussex County Transit,Rural Reporter,Rural,MB,DO,,,,,7536,35616,145252,0,687213,145252,0,687213,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20925,Lewis County,Rural Reporter,Rural,DR,PT,,,,,784,566,6938,0,28935,6938,0,28935,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20925,Lewis County,Rural Reporter,Rural,MB,PT,,,,,8895,14137,189982,0,564871,189982,0,564871,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20926,Schoharie County Public Transportation,Rural Reporter,Rural,CB,PT,,,,,1375,5483,51095,0,163745,51095,0,163745,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20926,Schoharie County Public Transportation,Rural Reporter,Rural,DR,PT,,,,,925,3126,25142,0,101316,25142,0,101316,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20926,Schoharie County Public Transportation,Rural Reporter,Rural,MB,PT,,,,,4692,27803,110856,0,497259,110856,0,497259,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20931,Greene County,Rural Reporter,Rural,MB,PT,,,,,4098,5999,88674,0,867092,88674,0,867092,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20932,Essex County Department of Community Development,Rural Reporter,Rural,MB,DO,,,,,9861,36421,192171,0,659408,192171,0,659408,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20934,Orleans Transit Service,Rural Reporter,Rural,MB,DO,,,,,8105,43532,171623,0,734953,171623,0,734953,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20935,Chenango County,Rural Reporter,Rural,MB,DO,,,,,22089,31798,441870,0,3710364,441870,0,3710364,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20937,Sullivan County Transportation,Rural Reporter,Rural,MB,DO,,,,,6321,30399,137072,0,208561,137072,0,208561,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20938,RTS Seneca ,Rural Reporter,Rural,MB,DO,,,,,10724,60581,196067,0,939455,196067,0,939455,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20939,Clinton County,Rural Reporter,Rural,DR,DO,,,,,1573,1507,40295,0,64943,40295,0,64943,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20939,Clinton County,Rural Reporter,Rural,MB,DO,,,,,11491,25380,215432,0,862809,215432,0,862809,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20940,Madison County,Rural Reporter,Rural,MB,PT,,,,,5059,9706,104076,0,511348,104076,0,511348,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20941,City of Corning,Rural Reporter,Rural,MB,DO,,,,,10719,96272,138762,0,896999,138762,0,896999,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20942,Oswego County,Rural Reporter,Rural,DR,PT,,,,,4260,9885,80498,0,702596,80498,0,702596,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20942,Oswego County,Rural Reporter,Rural,MB,PT,,,,,10876,16572,239268,0,1472625,239268,0,1472625,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20945,Schuyler County,Rural Reporter,Rural,DR,PT,,,,,107,392,3080,0,63842,3080,0,63842,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20945,Schuyler County,Rural Reporter,Rural,MB,PT,,,,,8804,13020,174591,0,573500,174591,0,573500,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20946,First Transit - Steuben,Rural Reporter,Rural,MB,DO,,,,,7915,48915,150311,0,837255,150311,0,837255,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20947,RTS Genesee,Rural Reporter,Rural,MB,DO,,,,,9583,42172,125061,0,1055283,125061,0,1055283,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20951,Allegany County,Rural Reporter,Rural,MB,PT,,,,,14682,36255,427484,0,1023586,427484,0,1023586,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20952,Montgomery County,Rural Reporter,Rural,CB,PT,,,,,1324,8549,61624,0,716482,61624,0,716482,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20952,Montgomery County,Rural Reporter,Rural,MB,PT,,,,,2040,3917,41204,0,344890,41204,0,344890,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20953,Hornell Area Transit,Rural Reporter,Rural,MB,DO,,,,,26025,83153,300590,0,908326,300590,0,908326,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20954,Town of Goshen,Rural Reporter,Rural,MB,DO,,,,,838,1938,11899,0,178097,11899,0,178097,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20957,County of Niagara,Rural Reporter,Rural,MB,PT,,,,,8333,4065,189160,0,514780,189160,0,514780,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20958,Cortland County,Rural Reporter,Rural,DR,PT,,,,,1104,2757,11364,0,90855,11364,0,90855,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20958,Cortland County,Rural Reporter,Rural,MB,PT,,,,,22117,62373,301796,0,2037301,301796,0,2037301,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20959,Chautauqua County,Rural Reporter,Rural,DR,DO,,,,,18172,35230,85634,0,810642,85634,0,810642,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20959,Chautauqua County,Rural Reporter,Rural,MB,DO,,,,,41531,106983,679888,0,2201699,679888,0,2201699,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20960,City of Oneonta,Rural Reporter,Rural,DR,DO,,,,,3133,1569,10560,0,136429,10560,0,136429,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20960,City of Oneonta,Rural Reporter,Rural,MB,DO,,,,,21138,221080,322913,0,1625854,322913,0,1625854,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20962,RTS Livingston ,Rural Reporter,Rural,MB,DO,,,,,19631,144254,361586,0,2062895,361586,0,2062895,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20964,Fulton County,Rural Reporter,Rural,MB,PT,,,,,2940,2707,51632,0,236989,51632,0,236989,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20967,RTS Ontario,Rural Reporter,Rural,MB,DO,,,,,28655,225051,838842,0,2544132,838842,0,2544132,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20968,Rensselaer County Planning Department,Rural Reporter,Rural,CB,PT,,,,,1793,1687,51358,0,227276,51358,0,227276,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20973,Town of Montgomery,Rural Reporter,Rural,MB,DO,,,,,3441,7200,40764,0,352273,40764,0,352273,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20975,First Transit-Olean,Rural Reporter,Rural,MB,DO,,,,,10663,65706,167390,0,824027,167390,0,824027,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20980,Wyoming Transit Service,Rural Reporter,Rural,MB,DO,,,,,14691,47082,299797,0,1348281,299797,0,1348281,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20981,Gloversville City Hall,Rural Reporter,Rural,DR,DO,,,,,1764,1395,5284,0,106555,5284,0,106555,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20981,Gloversville City Hall,Rural Reporter,Rural,MB,DO,,,,,5967,29828,117040,0,637543,117040,0,637543,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20983,Wayne Area Transportation Service,Rural Reporter,Rural,MB,DO,,,,,36962,214809,790433,0,2749534,790433,0,2749534,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20988,City of Port Jervis,Rural Reporter,Rural,DR,DO,,,,,1085,5564,11223,0,132266,11223,0,132266,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20990,Oneida County,Rural Reporter,Rural,MB,PT,,,,,5320,11437,95547,0,433719,95547,0,433719,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20991,St Lawrence County,Rural Reporter,Rural,MB,PT,,,,,42681,59818,842246,0,2399199,842246,0,2399199,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20992,Franklin County Public Transportation,Rural Reporter,Rural,CB,PT,,,,,2784,16295,146857,0,277875,146857,0,277875,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20992,Franklin County Public Transportation,Rural Reporter,Rural,DR,PT,,,,,3577,20015,102357,0,358922,102357,0,358922,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20992,Franklin County Public Transportation,Rural Reporter,Rural,MB,PT,,,,,5370,18102,163324,0,521015,163324,0,521015,0,0,0,0,0,0,0,0
,0,New York Non-UZA,,,,,,2R02-20998,Otsego County,Rural Reporter,Rural,MB,PT,,,,,7991,15545,156003,0,857312,156003,0,857312,0,0,0,0,0,0,0,0
