State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Sponsor NTD ID,Sponsor Name,Primary Mode Served,Secondary Modes Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude,Non-Agency Mode Served,Private Modes Served,Administrative/Maintenance Facility Flag,Passenger/Parking Facility Flag,Square Feet,Number of Parking Spaces,Section of a Larger Facility,Year Built or Reconstructed as New,Percent Agency Capital Responsibility,Cross Agency Facility Flag,Condition Assessment Date,Condition Assessment,Separate Asset Flag,Notes
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7808,Vehicle Washing Facility,D2-03    WASH RACK,801 Golden Gate Pl, Novato,CA,94945,38.11342,-122.5651,,,1,0,1000,,0,1976,100,N,5/4/2018,3,N,"GGT-NO-03     WASH RACK
TERMSCORE = 2.55"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7809,General Purpose Maintenance Facility/Depot,D2-04 BUS YARD AND PARKING LOT,801 Golden Gate Pl, Novato,CA,94945,38.112819,-122.56543,,,1,0,131242,,0,1996,100,N,5/4/2018,3,N,GGT-NO-04     BUS LOT -  46 Bus Parking Spaces
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7813,Surface Parking Lot,D2-06 STORAGE LOT FOR TRANSIT OPERATIONS,801 Golden Gate Pl, Novato,CA,94945,38.111942,-122.564986,,,0,1,251792,,0,1980,100,N,5/4/2018,3,N,GGT-NO-08    D2 STORAGE LOT FOR TRANSIT OPERATIONS PARTIALLY PAVED LOT - temporary storage for construction staging and 10 Bus parking spaces for buses to be auctioned.  This lot is adjacent to the Bus Yard.
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7814,Administrative Office / Sales Office,D3-01   DISPATCH OFFICE AND BREAKROOM,3211 Industrial Dr, Santa Rosa,CA,95403,38.47141,-122.7403,,,1,0,3000,,1,1975,100,N,4/30/2018,3,N,"GGT-SRO-01-02     TERMINAL BUILDING (DISPATCH) NEW RESTROOMS  in the same building as
TRANSIT CENTER WITH PUBLIC RESTROOM AND PUBLIC WAITING AREA "
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7815,Bus Transfer Center,D3-01-01    PINER & INDUSTRIAL (SANTA ROSA) TRANSIT CENTER ,3211 Industrial Dr, Santa Rosa,CA,95403,38.47149,-122.7404,,,0,1,900,,1,1988,100,N,4/30/2018,3,N,"GGT-SRO-01-01    PUBLIC RESTROOM AND PUBLIC WAITING AREA in the same building as GGT-SRO-01-02 D3 DIS[ATCH OFFICE. 
Passenger waiting area 500 sq ft; Passenger restrooms 400 sq ft. "
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7816,Maintenance Facility (Service and Inspection),D3-02    FUEL & SERVICE BUILIDING,3211 Industrial Dr, Santa Rosa,CA,95403,38.47153,-122.7415,,,1,0,3600,,0,1984,100,N,10/8/2019,3,N,GGT-SRO-02     FUEL & SERVICE BUILIDING
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7817,Vehicle Washing Facility,D3-03    WASH RACK,3211 Industrial Dr, Santa Rosa,CA,95403,38.47121,-122.7414,,,1,0,636,,0,1990,100,N,4/30/2018,3,N,"GGT-SRO-03     WASH RACK
TERMscore = 2.55"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7821,Vehicle Fueling Facility,D3-04  FUEL TANKS (ABOVE GROUND),3211 Industrial Dr, Santa Rosa,CA,95403,38.47138,-122.7416,,,1,0,15753,,0,2003,100,N,10/8/2019,4,N,GGT-SRO-04-03     ABOVE GROUND FUEL TANKS (2)
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7825,Surface Parking Lot,D3-06    STORAGE LOT FOR TRANSIT OPERATIONS,3211 Industrial Dr, Santa Rosa,CA,95403,38.47115,-122.7402,,,0,1,49783,,0,1972,100,N,2/8/2018,2,N,"GGT-SRO-07 STORAGE AREA for service vehicles and heavy equipment.  
"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7826,General Purpose Maintenance Facility/Depot,D3-05   BUS PARKING LOT,3211 Industrial Dr, Santa Rosa,CA,95403,38.47115,-122.7402,,,1,0,306000,,0,2003,100,N,2/8/2018,2,N,"GGT-SRO-09 BUS YARD - Bus parking space only AND 200 SQFT GUARD TRAILER AND 180 SQFT ELECTRICAL BUILDING W TRANSFORMER AND 134,000 SQ FT OF UNPAVED LOT FOR SELLING RETIRED BUSES. (UNPAVED LOTS ARE NOT INCLUDED IN FACILITY AREA)
"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7828,Administrative Office / Sales Office,D4-01 DISPATCH AND BUS DRIVER TRAILERS,101 Perry Street, San Francisco,CA,94107,37.78181,-122.3971,,,1,0,2625,,0,2014,100,N,4/6/2018,3,N,"GGT-SF-01 DISPATCHER OFFICE, SUPERVISOR OFFICE, REST AREA
"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7831,Maintenance Facility (Service and Inspection),D4-02 EMERGENCY BUS MAINTENANCE FACILITY,101 Perry Street, San Francisco,CA,94107,37.78181,-122.3971,,,1,0,630,,0,2014,100,N,4/6/2018,4,N,"GGT-SF-03 EMERGENCY MAINTENANCE FACILITY FOR BUSES
"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7832,General Purpose Maintenance Facility/Depot,D4-03 BUS YARD AND PARKING LOT,101 Perry Street, San Francisco,CA,94107,37.78181,-122.3971,,,1,0,130350,,0,2014,100,N,4/6/2018,4,N,"GGT-SF-04 BUS PARKING LOT (74 BUS SPACES) WITH GUARD HOUSE, SECURITY EQUIPMENT AND GUARD PARKING SPACE.
"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7836,Bus Transfer Center,SRTC-D TERMINAL BLDG; (2) CONSESSION BLDGS; PLATEFORM/CANOPY,850 Tamalpais Ave, San Rafael,CA,94901,37.97113,-122.5232,,Shared With Non-Public Mode: Private Rail Transit,0,1,10028,,1,1991,100,N,4/13/2018,3,N,"GGT-SRTC-01 PLATFORM D - 1600 SQ FT TERMINAL BLDG; PASSENGER WAITING AREA, TICKETING, PUBLIC RESTROOMS, 400 SQ FT CONCESSION BUILDING SOUTH, COURTYARD, 400 SQ FT CONCESSION BUILDING NORTH, 8640 SQ FT CONCRETE PLATFORM, AND CANOPY

Part of San Rafael Transit Center
"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7842,Bus Transfer Center,SRTC-A    CANOPY AND PLATEFORM,850 Tamalpais Ave, San Rafael,CA,94901,37.97127,-122.5224,,Shared With Non-Public Mode: Private Rail Transit,0,1,23310,,1,1991,100,N,4/13/2018,3,N,"GGT-SRTC-03     PLATFORM A AND CANOPY
Part of San Rafael Transit Center"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7843,Bus Transfer Center,SRTC-B    CANOPY AND PLATEFORM,850 Tamalpais Ave, San Rafael,CA,94901,37.97112,-122.5226,,Shared With Non-Public Mode: Private Rail Transit,0,1,3400,,1,1991,100,N,4/13/2018,3,N,"GGT-SRTC-04     PLATFORM B AND CANOPY - SECURITY BLDG
Part of San Rafael Transit Center"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7844,Bus Transfer Center,SRTC-C    CANOPY AND PLATEFORM C WITH BUS SHELTER,850 Tamalpais Ave, San Rafael,CA,94901,37.97122,-122.5229,,Shared With Non-Public Mode: Private Rail Transit,0,1,2696,,1,1991,100,N,4/13/2018,3,N,"GGT-SRTC-05     PLATFORM C AND CANOPY - BUS SHELTER
Part of San Rafael Transit Center"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,FB,7846,"Other, Passenger or Parking (describe in Notes)",D2-07  FAIRFAX BUS TURNAROUND,Sir Francisco Drake Blvd,Fairfax,CA,94930,38.00023,-122.5045,,,0,1,2000,,0,1991,100,N,,,N,GGT-FX-01     BUS TURN AROUND
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7883,Surface Parking Lot,01 Spencer PARK AND RIDE (Caltrans),U.S. 101 At Spencer Ave.,Sausalito,CA,94965,37.853033,-122.493226,,,0,1,,47,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 4, 8, 18, 27, 70, 101"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7884,Surface Parking Lot,02 Manzanita PARK AND RIDE (Caltrans),"U.S. 101 At Hwy. 1 (Manzanita)
40 Shoreline Hwy,",Mill Valley,CA,94941,37.880019,-122.517021,,,0,1,,302,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 4, 92"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7885,Surface Parking Lot,03 Pohono PARK AND RIDE (Marin County(Muir Woods Shuttle Stop?),"U.S. 101 At Pohono St.
100 Shoreline Hwy, ",Mill Valley,CA,94941,37.880139,-122.51452,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,,75,0,2000,0,N,,,N,"OPERATOR: Marin County GGT ROUTES: 4, 92"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7886,Surface Parking Lot,04 Seminary PARK AND RIDE (Caltrans),U.S. 101 At Seminary Dr.,Mill Valley,CA,94941,37.888986,-122.516297,,,0,1,,59,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 8, 18, 24, 27, 30, 70"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7887,Surface Parking Lot,05 Corte Madera PARK AND RIDE (Corte Madera),Redwood Ave. At Montecito Dr.,Corte Madera,CA,94925,37.92631,-122.5296,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,,48,0,2000,0,N,,,N,OPERATOR: Corte Madera GGT ROUTES: 18
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7888,Surface Parking Lot,06 Bon Air PARK AND RIDE (Bon Air Center),Sir Francis Drake Blvd. At La Cuesta Dr.,Larkspur,CA,94904,37.947237,-122.525049,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,,53,0,2000,0,N,,,N,"OPERATOR: Bon Air Center GGT ROUTES: 24, 24X, 25"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7889,Surface Parking Lot,07 Drakes Landing PARK AND RIDE (Drake's Landing),Sir Francis Drake Blvd. At Drake'S Landing,Larkspur,CA,94904,37.945218,-122.519736,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,,50,0,2000,0,N,,,N,"OPERATOR: Drake's Landing GGT ROUTES: 24, 24X, 25"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7890,Surface Parking Lot,08 Downtown San Rafael PARK AND RIDE (Caltrans),U.S. 101 At 3Rd St. To Mission Ave.,San Rafael,CA,94901,37.972098,-122.522309,,,0,1,,160,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 27, 31, 40, 44, 70, 101

ALTERNATE NAME :  3RD AVE PARK AND RIDE "
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7891,Surface Parking Lot,09 Mission San Rafael PARK AND RIDE (Caltrans),U.S. 101 At Mission Ave.,San Rafael,CA,94901,37.974145,-122.520607,,,0,1,,34,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 27, 31, 40, 44, 70, 101"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7892,Surface Parking Lot,10 Smith Ranch PARK AND RIDE (Caltrans),U.S. 101 At Smith Ranch Rd.,San Rafael,CA,94903,38.020071,-122.537676,,,0,1,,207,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 44, 54, 58, 70"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7893,Surface Parking Lot,11 Alameda del Prado PARK AND RIDE (Caltrans),U.S. 101 At Alameda Del Prado,Novato,CA,94949,38.048597,-122.532952,,,0,1,,102,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 54, 58, 70"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7894,Surface Parking Lot,12 Hamilton Theater PARK AND RIDE (Novato),Hamilton Theater On Palm Dr.,Novato,CA,94949,38.056817,-122.519635,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,,95,0,2000,0,N,,,N,OPERATOR: Novato GGT ROUTES: 58
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7895,Surface Parking Lot,13 Rowland PARK AND RIDE (Caltrans),U.S. 101 At Rowland Blvd.,Novato,CA,94945,38.09238,-122.557952,,,0,1,,239,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 56, 70"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7896,Surface Parking Lot,14 Atherton PARK AND RIDE (Caltrans),U.S. 101 At Atherton Ave.,Novato,CA,94945,38.116857,-122.563741,,,0,1,,60,0,2000,0,N,,,N,OPERATOR: Caltrans GGT ROUTES: 56
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7897,Surface Parking Lot,15 Petaluma South PARK AND RIDE (Caltrans),U.S. 101 At Petaluma Blvd. S.,Petaluma,CA,94952,38.221345,-122.608398,,,0,1,,36,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 74, 101, 101X"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7898,Surface Parking Lot,16 Lakeville PARK AND RIDE (Caltrans),U.S. 101 At Lakeville Hwy.,Petaluma,CA,94954,38.234198,-122.619291,,,0,1,,133,0,2000,0,N,,,N,OPERATOR: Caltrans GGT ROUTES: 76
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7899,Surface Parking Lot,17 Washington PARK AND RIDE (Petaluma),U.S. 101 At E. Washington St.,Petaluma,CA,94952,38.236641,-122.635329,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,,150,0,2000,0,N,,,N,"OPERATOR: Petaluma GGT ROUTES: 101, 101X"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7900,Surface Parking Lot,18 Fairgrounds PARK AND RIDE (Sonoma County),N. Petaluma Blvd. At Gossage Ave.,Petaluma,CA,94952,38.242496,-122.631401,,,0,1,,22,0,2000,0,N,,,N,OPERATOR: Sonoma County GGT ROUTES: 74
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7901,Surface Parking Lot,19 Cotati PARK AND RIDE (Caltrans),St. Joseph Way At Old Redwood Hwy.,Cotati,CA,94931,38.330376,-122.711498,,,0,1,,167,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 74, 101"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7902,Surface Parking Lot,20 South Rohnert Park PARK AND RIDE (Caltrans),20     U.S. 101 At Rohnert Park Expwy.(S),Rohnert Park,CA,94928,38.34761,-122.7139,,,0,1,,150,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 72, 72X, 74, 101, 101X"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7903,Surface Parking Lot,21 North Rohnert Park PARK AND RIDE (Caltrans),U.S. 101 At Rohnert Park Expwy. (N),Rohnert Park,CA,94928,38.3489,-122.7123,,,0,1,,164,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 72, 72X, 74, 101, 101X"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7904,Surface Parking Lot,22 Roberts Lake PARK AND RIDE (Rohnert Park),Roberts Lake Rd. At Golf Course Dr.,Rohnert Park,CA,94928,38.36418,-122.7112,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,,165,0,2000,0,N,,,N,"OPERATOR: Rohnert Park GGT ROUTES: 72, 74"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7905,Surface Parking Lot,23 Veterans PARK AND RIDE (Caltrans),Hwy. 12 At Brookwood Ave,Santa Rosa,CA,95404,38.43267,-122.7022,,,0,1,,179,0,2000,0,N,,,N,"OPERATOR: Caltrans GGT ROUTES: 72, 74"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",7906,Surface Parking Lot,D3-07  PINER Road PARK AND RIDE  (GGBHTD),Piner Rd. At Industrial Dr.,Santa Rosa,CA,95403,38.47177,-122.7407,,,0,1,,286,0,2000,100,N,2/8/2018,2,N,"OPERATOR: GGBHTD GGT ROUTES: 72, 72X, 74, 101, 101X
PARK AND RIDE LOT"
,90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,,,MB,"DR, FB",11274,"Other, Passenger or Parking (describe in Notes)",D2-05 PUBLIC PARKING,801 Golden Gate Pl,Novato,CA,94945,38.112829,-122.565842,,,0,1,14350,,0,1980,100,N,5/4/2018,3,N,GGT-NO-6  ALL SPACE USED FOR PUBLIC PARKING at Novato Bus Facility and has a condition score of 2.74.  GGT-NO-7 STORAGE LOT FOR ABANDONED VEHICLES.
,90017,City of Santa Rosa,Full Reporter,Urban,,,MB,DR,8235,Administrative Office / Sales Office,Transit Operations Building,45 Stony Point Road,Santa Rosa,CA,95401,38.442104,-122.750028,,,1,0,8660,,0,2006,100,N,1/31/2018,4,N,"Admin office manages the contract for DR mode, so in essence, we do serve DR here."
,90017,City of Santa Rosa,Full Reporter,Urban,,,MB,,8236,Bus Transfer Center,Westside Transfer Center,2102 West College Ave,Santa Rosa,CA,95401,38.444873,-122.751843,,,0,1,2640,,0,2001,100,N,3/22/2018,4,N,
,90017,City of Santa Rosa,Full Reporter,Urban,,,MB,,8237,Vehicle Washing Facility,Bus Wash Structure,55 Stony Point Road,Santa Rosa,CA,95401,38.440594,-122.749023,,,1,0,360,,0,2009,100,N,1/30/2018,3,N,
,90017,City of Santa Rosa,Full Reporter,Urban,,,MB,,8253,Bus Transfer Center,Transit Mall,2Nd St,Santa Rosa,CA,95404,38.438694,-122.713717,,"Shared With Non-Public Mode: Airport, Private Bus Transit",0,1,11500,,0,2012,100,N,3/22/2018,4,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8196,Heavy Maintenance & Overhaul (Backshop),ACAD-2760,2760 Academy Way,Sacramento,CA,95815,,,,,1,0,323433,,0,2009,100,N,,,N,MHRF & HRFX
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8198,Maintenance Facility (Service and Inspection),ACAD-2700,2700 Academy Way,Sacramento,CA,95815,,,,,1,0,186436,,0,1986,100,N,,,N,Metro
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8200,At-Grade Fixed Guideway Station,TWN9-LR-PLATFORM,629 Richards Blvd,Sacramento,CA,95811,,,,,0,1,70000,,0,2012,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8202,At-Grade Fixed Guideway Station,SACV-LR-PLATFORM,415 H Street,Sacramento,CA,95814,,,,,0,1,64000,,0,2006,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8205,At-Grade Fixed Guideway Station,8THO-LR-PLATFORM,800 O St,Sacramento,CA,95814,,,,,0,1,9300,,0,2003,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8206,At-Grade Fixed Guideway Station,10THO-LR-PLATFORM,1022 O St,Sacramento,CA,95814,,,,,0,1,9300,,0,2003,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8207,At-Grade Fixed Guideway Station,47TH-LR-PLATFORM,2825 47Th Ave,Sacramento,CA,95822,,,,,0,1,25000,,0,2003,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8208,At-Grade Fixed Guideway Station,13TH-LR-PLATFORM,1250 Whitney Ave,Sacramento,CA,95811,,,,,0,1,16000,,0,1987,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8209,At-Grade Fixed Guideway Station,16TH-LR-PLATFORM,1715 16Th St,Sacramento,CA,95814,,,,,0,1,16000,,0,1987,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8210,At-Grade Fixed Guideway Station,BRDW-LR-PLATFORM,1910 Broadway,Sacramento,CA,95818,,,,,0,1,65000,,0,2003,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8211,At-Grade Fixed Guideway Station,4TH-LR-PLATFORM,2901 Freeport Blvd,Sacramento,CA,95818,,,,,0,1,16000,,0,2003,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8212,At-Grade Fixed Guideway Station,CTYC-LR-PLATFORM,3801 24Th St,Sacramento,CA,95820,,,,,0,1,55000,,0,2003,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8213,At-Grade Fixed Guideway Station,FRUT-LR-PLATFORM,2651 Fruitridge Rd,Sacramento,CA,95822,,,,,0,1,65000,,0,2003,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8214,At-Grade Fixed Guideway Station,FLRN-LR-PLATFORM,3001 Florin Rd,Sacramento,CA,95823,,,,,0,1,65000,,0,2003,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8216,At-Grade Fixed Guideway Station,MDVW-LR-PLATFORM,3501 Meadowview Rd,Sacramento,CA,95832,,,,,0,1,65000,,0,2003,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8217,At-Grade Fixed Guideway Station,FRNK-LR-PLATFORM,4625 Cosumnes River Blvd,Sacramento,CA,95823,,,,,0,1,54013,,0,2015,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8218,At-Grade Fixed Guideway Station,CNTR-LR-PLATFORM,6349 Cosumnes River Blvd,Sacramento,CA,95823,,,,,0,1,64571,,0,2015,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8219,At-Grade Fixed Guideway Station,CRC-LR-PLATFORM,8370 Bruceville Rd,Sacramento,CA,95823,,,,,0,1,24600,,0,2015,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8223,At-Grade Fixed Guideway Station,WI80-LR-PLATFORM,3401 Longview Dr,Sacramento,CA,95821,,,,,0,1,65000,,0,1987,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8224,At-Grade Fixed Guideway Station,WI80W-LR-PLATFORM,I-80 At Longview Drive,Sacramento,CA,95812,,,,,0,1,25000,,0,1987,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8225,At-Grade Fixed Guideway Station,ROSE-LR-PLATFORM,3800 Roseville Rd,Sacramento,CA,95660,,,,,0,1,25000,,0,1987,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8226,At-Grade Fixed Guideway Station,MARC-LR-PLATFORM,3008 Academy Way,Sacramento,CA,95815,,,,,0,1,35000,,0,1987,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8227,At-Grade Fixed Guideway Station,SWAN-LR-PLATFORM,1300 Dixieanne Ave,Sacramento,CA,95815,,,,,0,1,35000,,0,1987,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8228,At-Grade Fixed Guideway Station,RYLO-LR-PLATFORM,800 Arden Way,Sacramento,CA,95815,,,,,0,1,35000,,0,1987,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8229,At-Grade Fixed Guideway Station,ARDN-LR-PLATFORM,480 Arden Way,Sacramento,CA,95815,,,,,0,1,65000,,0,1987,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8234,At-Grade Fixed Guideway Station,HAZL-LR-PLATFORM,12500 Folsom Blvd,Rancho Cordova,CA,95742,,,,,0,1,35000,,0,2006,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8238,At-Grade Fixed Guideway Station,FLSM-LR-PLATFORM,930 Leidesdorff St,Folsom,CA,95630,,,,,0,1,45000,,0,2006,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8239,At-Grade Fixed Guideway Station,GLNN-LR-PLATFORM,1025 Glenn Dr,Folsom,CA,95630,,,,,0,1,55000,,0,2006,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8240,At-Grade Fixed Guideway Station,IRNP-LR-PLATFORM,150 Iron Point Road,Folsom,CA,95630,,,,,0,1,45000,,0,2006,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8241,At-Grade Fixed Guideway Station,SUNR-LR-PLATFORM,11250 Folsom Blvd,Rancho Cordova,CA,95742,,,,,0,1,65000,,0,2004,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8242,At-Grade Fixed Guideway Station,ZNFL-LR-PLATFORM,10670 Folsom Blvd,Rancho Cordova,CA,95670,,,,,0,1,45000,,0,2004,100,N,6/26/2018,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,,8243,At-Grade Fixed Guideway Station,TIBR-LR-PLATFORM,9300 Folsom Blvd,Sacramento,CA,95826,,,,,0,1,25000,,0,1999,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8244,At-Grade Fixed Guideway Station,STRF-PLATFORM,9120 Folsom Blvd,Sacramento,CA,95826,,,,,0,1,25000,,0,1987,100,N,6/24/2019,3,N,
,90019,Sacramento Regional Transit District,Full Reporter,Urban,,,LR,MB,8245,At-Grade Fixed Guideway Station,COLL-LR-PLATFORM,8500 Folsom Blvd,Sacramento,CA,95826,,,,,0,1,25000,,0,1987,100,N,6/24/2019,3,N,
