NTD ID,Agency Name,Reporter Type,Reporting Module,Expense Type,Interest Expenses,Leases and Rentals,Purchase Lease Agreement,Related Parties Lease Agreement,Voluntary Non-Exchange Transactions,Extraordinary and Special Items,Depreciation,Amortization of Intangibles,Other Reconciling Items,Total Reconciling Items,ADA Related Reconciling Items
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,Funds Applied,0,148283,,,,,,,,148283,
70014,Topeka Metropolitan Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1568617,,250985,1819602,
70015,City of Wichita ,Full Reporter,Urban,Funds Applied,398,,,,,,,,,398,
70015,City of Wichita ,Full Reporter,Urban,Funds Not Applied,,,,,,,2867432,,,2867432,
70016,City of Columbia,Full Reporter,Urban,Funds Applied,,,232931,,,,,,0,232931,
70016,City of Columbia,Full Reporter,Urban,Funds Not Applied,,,,,,,1058447,,,1058447,
70018,City of Iowa City,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70018,City of Iowa City,Full Reporter,Urban,Funds Not Applied,,,,,,,1027517,,124797,1152314,
70019,University of Iowa,Full Reporter,Urban,Funds Applied,,11645,,,,,,,,11645,
70019,University of Iowa,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70030,City of Coralville,Full Reporter,Urban,Funds Applied,,11960,,,,4940,,,,16900,0
70030,City of Coralville,Full Reporter,Urban,Funds Not Applied,,,,,,,588286,,,588286,
70035,Johnson County Kansas,Full Reporter,Urban,Funds Applied,,11011,0,,,,,,,11011,
70035,Johnson County Kansas,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70041,Ames Transit Agency,Full Reporter,Urban,Funds Applied,,0,,,,,,,,0,
70041,Ames Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,2713709,,,2713709,
70044,University of Kansas,Full Reporter,Urban,Funds Applied,,,,,,,,,59725,59725,
70044,University of Kansas,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70048,City of Lawrence,Full Reporter,Urban,Funds Applied,,177153,,,,,,,,177153,
70048,City of Lawrence,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
70049,River Bend Transit,Full Reporter,Urban,Funds Applied,,32966,0,,,267246,,,,300212,
70049,River Bend Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,581518,,,581518,
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,Funds Applied,,113767,,,,,,,0,113767,
70066,Heart of Iowa Regional Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,298006,,,298006,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
70271,"Kansas City, City of Missouri",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80001,Utah Transit Authority,Full Reporter,Urban,Funds Applied,91005217,32648,1168292,,,,,,,92206157,
80001,Utah Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,69471511,13488939,,82960450,
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80002,Su Tran LLC dba: Sioux Area Metro,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80003,City of Fargo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80003,City of Fargo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80004,City of Billings,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80004,City of Billings,Full Reporter,Urban,Funds Not Applied,,,,,,,162201,,,162201,
80005,City of Colorado Springs,Full Reporter,Urban,Funds Applied,,3367,,,,,,,,3367,
80005,City of Colorado Springs,Full Reporter,Urban,Funds Not Applied,,,,,,,3420354,,,3420354,
80006,Denver Regional Transportation District,Full Reporter,Urban,Funds Applied,166429354,7538810,,,,,,,11493905,185462069,1388201
80006,Denver Regional Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,339833428,,-27029448,312803980,
80007,City of Pueblo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80007,City of Pueblo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80008,Cities Area Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80008,Cities Area Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80009,Missoula Urban Transportation District,Full Reporter,Urban,Funds Applied,,,,,,97611,,,182206,279817,
80009,Missoula Urban Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,1106258,,0,1106258,
80011,City of Fort Collins,Full Reporter,Urban,Funds Applied,,25166,,,,,,,,25166,
80011,City of Fort Collins,Full Reporter,Urban,Funds Not Applied,,,,,,,,,2014012,2014012,
80012,Great Falls Transit District,Full Reporter,Urban,Funds Applied,,,,,,,0,,0,0,
80012,Great Falls Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,834851,,20829,855680,2730
80025,"City of Loveland, Colorado",Full Reporter,Urban,Funds Applied,,7045,,,,,,,,7045,
80025,"City of Loveland, Colorado",Full Reporter,Urban,Funds Not Applied,,,,,,,135628,,,135628,
80028,Cache Valley Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80028,Cache Valley Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,1107693,,52000,1159693,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,Funds Applied,,3827,,,,,,,,3827,
80106,North Front Range Transportation and Air Quality Planning Council,Full Reporter,Urban,Funds Not Applied,,,,,,,247217,,,247217,
80107,University of Montana,Full Reporter,Urban,Funds Applied,57239,,,,,,,,,57239,
80107,University of Montana,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
80109,Enterprise - Denver,Full Reporter,Urban,Funds Applied,21946,,,,,,,,,21946,
80109,Enterprise - Denver,Full Reporter,Urban,Funds Not Applied,,,,,,,356878,,,356878,
80285,Via Mobility Services,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
80285,Via Mobility Services,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,Funds Applied,,313,,,,,,,,313,
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,Funds Not Applied,,,,,,,7709250,86097,-1520618,6274729,
90002,City and County of Honolulu,Full Reporter,Urban,Funds Applied,,991353,,,,1153427,,,,2144780,
90002,City and County of Honolulu,Full Reporter,Urban,Funds Not Applied,,,,,,,19753807,,19420085,39173892,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,Funds Applied,60906440,16680353,,,,4034135,,,73703754,155324682,
90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,230198362,,53581818,283780180,
90004,Golden Empire Transit District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90004,Golden Empire Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,Funds Applied,32097,221587,251431,,,242694,,,3231984,3979793,181753
90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,5514288,,8658424,14172712,195783
90007,City of Modesto ,Full Reporter,Urban,Funds Applied,,248687,,,,307383,,,,556070,
90007,City of Modesto ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90008,City of Santa Monica,Full Reporter,Urban,Funds Applied,,10933,,,,,,,,10933,
90008,City of Santa Monica,Full Reporter,Urban,Funds Not Applied,,,,,,,17012386,,3237999,20250385,
90009,San Mateo County Transit District,Full Reporter,Urban,Funds Applied,9376246,1588730,,,,,,,,10964976,
90009,San Mateo County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,25842415,,2908379,28750794,
90010,City of Torrance,Full Reporter,Urban,Funds Applied,,336699,,,,,,,,336699,
90010,City of Torrance,Full Reporter,Urban,Funds Not Applied,,,,,,,4066615,,,4066615,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,Funds Applied,391706,725867,,,,56332,,,247621,1421526,
90012,San Joaquin Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,12223446,,764000,12987446,0
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,Funds Applied,6447557,858554,,,,,,,154571412,161877523,
90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,74317114,,,74317114,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Funds Applied,683244,4430608,,,,,,,,5113852,
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,44259836,,,44259836,
90015,City and County of San Francisco,Full Reporter,Urban,Funds Applied,,23343394,,,,38495184,,,53135332,114973910,3543918
90015,City and County of San Francisco,Full Reporter,Urban,Funds Not Applied,,,,,,,188200471,,,188200471,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,Funds Applied,0,773442,,,,,,,150038,923480,
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,Funds Not Applied,,,,,,,22529731,,,22529731,
90017,City of Santa Rosa,Full Reporter,Urban,Funds Applied,20170,49365,,,,1009637,,,56417,1135589,38471
90017,City of Santa Rosa,Full Reporter,Urban,Funds Not Applied,,,,,,,1614680,,0,1614680,
90019,Sacramento Regional Transit District,Full Reporter,Urban,Funds Applied,2700072,339725,2342774,,,166759,,,295009,5844339,32553
90019,Sacramento Regional Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,42739264,,21811417,64550681,
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,Funds Applied,,,224264,,,,,,971634,1195898,971634
90020,Santa Barbara Metropolitan Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,4007870,124566,,4132436,
90022,City of Norwalk ,Full Reporter,Urban,Funds Applied,,2491,,,,,,,2664227,2666718,
90022,City of Norwalk ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90023,Long Beach Transit,Full Reporter,Urban,Funds Applied,,9708,,,,4884360,,,,4894068,
90023,Long Beach Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,15739478,,2197404,17936882,
90024,City of La Mirada ,Full Reporter,Urban,Funds Applied,,,,,,1590,,,,1590,
90024,City of La Mirada ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,Funds Applied,601925,1021100,93231,,,1157643,,,-11812202,-8938303,
90026,San Diego Metropolitan Transit System,Full Reporter,Urban,Funds Not Applied,,,,,,,121906777,,11812205,133718982,
90027,City of Fresno,Full Reporter,Urban,Funds Applied,,32382,,,,287758,0,,,320140,
90027,City of Fresno,Full Reporter,Urban,Funds Not Applied,,,,,,,5623891,,,5623891,
90029,Omnitrans,Full Reporter,Urban,Funds Applied,,67200,,,,,,,,67200,
90029,Omnitrans,Full Reporter,Urban,Funds Not Applied,,,,,,,19288209,,,19288209,
90030,North County Transit District,Full Reporter,Urban,Funds Applied,818643,277024,,,,,,,399920,1495587,
90030,North County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,18273186,,2718054,20991240,241919
90031,Riverside Transit Agency,Full Reporter,Urban,Funds Applied,0,470285,0,0,0,597542,0,0,0,1067827,0
90031,Riverside Transit Agency,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,15793900,0,770858,16564758,0
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,Funds Applied,3270504,259335,0,,,,,,8172340,11702179,
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,Funds Not Applied,0,0,0,,,,34694052,,,34694052,
90033,City of Tucson,Full Reporter,Urban,Funds Applied,697014,44392,815000,,,390137,,,467506,2414049,
90033,City of Tucson,Full Reporter,Urban,Funds Not Applied,,0,,,,476332,9763660,,,10239992,
90034,City of Glendale ,Full Reporter,Urban,Funds Applied,220694,,,,,,,,4562667,4783361,
90034,City of Glendale ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90035,Gold Coast Transit District,Full Reporter,Urban,Funds Applied,1546098,167450,,,,,,,,1713548,
90035,Gold Coast Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,3384578,,46166,3430744,
90036,Orange County Transportation Authority,Full Reporter,Urban,Funds Applied,,5702907,0,,,7387165,0,,95745,13185817,650127
90036,Orange County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,35732960,,,35732960,2132766
90039,City of Culver City,Full Reporter,Urban,Funds Applied,,,,,,,,,300000,300000,
90039,City of Culver City,Full Reporter,Urban,Funds Not Applied,,,,,,,3194849,,5570454,8765303,
90041,City of Montebello,Full Reporter,Urban,Funds Applied,5522,11745,,,,,,,703398,720665,
90041,City of Montebello,Full Reporter,Urban,Funds Not Applied,,,,,,,5482922,,-73508,5409414,
90042,City of Gardena,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90042,City of Gardena,Full Reporter,Urban,Funds Not Applied,,,,,,,4673015,,3574624,8247639,
90043,City of Commerce,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90043,City of Commerce,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,Funds Applied,,325900,,,,,,,,325900,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,Funds Not Applied,,,,,,,55694516,,,55694516,11420060
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,1738696,,,1738696,
90062,Monterey-Salinas Transit,Full Reporter,Urban,Funds Applied,197816,462366,,,,480945,,,741589,1882716,
90062,Monterey-Salinas Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,8275906,,1579001,9854907,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,60444,,,,1101798,,,0,1162242,
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,7499536,,1659239,9158775,
90079,SunLine Transit Agency,Full Reporter,Urban,Funds Applied,0,67627,,,,2000000,,,,2067627,
90079,SunLine Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,9277951,,,9277951,
90086,City of Riverside,Full Reporter,Urban,Funds Applied,9924,,,,,,0,,14816,24740,
90086,City of Riverside,Full Reporter,Urban,Funds Not Applied,,,,,,,479930,,,479930,
90087,City of Santa Maria,Full Reporter,Urban,Funds Applied,,,,,,15386,,,,15386,
90087,City of Santa Maria,Full Reporter,Urban,Funds Not Applied,,,,,,,1460208,,,1460208,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Funds Applied,,,1,,,,,,,1,
90088,Napa Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,2678550,,,2678550,
90089,County of Sonoma ,Full Reporter,Urban,Funds Applied,,38952,,,,542721,,0,195187,776860,
90089,County of Sonoma ,Full Reporter,Urban,Funds Not Applied,,,,,,,3075290,421576,,3496866,
90090,Yolo County Transportation District,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90090,Yolo County Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,3395318,,24000,3419318,
90091,City of Visalia  ,Full Reporter,Urban,Funds Applied,,,,,,,,,4358624,4358624,
90091,City of Visalia  ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90092,"City of Fairfield, California",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90092,"City of Fairfield, California",Full Reporter,Urban,Funds Not Applied,,,,,,,1530283,,,1530283,91125
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Applied,4695,16501,,,,,,,,21196,
90093,Redding Area Bus Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,15953324,,,15953324,
90094,Metropolitan Transportation Commission,Full Reporter,Urban,Funds Applied,,1126253,,,,,,,,1126253,
90094,Metropolitan Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90095,San Diego Association of Governments,Full Reporter,Urban,Funds Applied,,4386812,,,,,,,,4386812,
90095,San Diego Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Applied,,747545,,,,,,,,747545,
90121,Antelope Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,11625171,,,11625171,
90131,City of Scottsdale ,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90131,City of Scottsdale ,Full Reporter,Urban,Funds Not Applied,,,,,,,1552293,,502549,2054842,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Applied,2635046,486096,,,,,,,,3121142,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,Funds Not Applied,,,,,,,66965834,,,66965834,
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Applied,3020570,1919949,,,,,,,27339554,32280073,
90136,Regional Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,13630241,,,13630241,
90140,City of Peoria ,Full Reporter,Urban,Funds Applied,,,,,,,,,3286719,3286719,
90140,City of Peoria ,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90142,"University of California, Davis",Full Reporter,Urban,Funds Applied,,,,,,544627,0,,,544627,
90142,"University of California, Davis",Full Reporter,Urban,Funds Not Applied,,,,,,,2538222,,,2538222,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Applied,,100538,0,,,,,,,100538,
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,61119,61119,
90146,Foothill Transit,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90146,Foothill Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,25064956,,,25064956,
90147,City of Los Angeles,Full Reporter,Urban,Funds Applied,,3186285,0,,,,,,,3186285,
90147,City of Los Angeles,Full Reporter,Urban,Funds Not Applied,,,,,,,7960321,,,7960321,
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Applied,1289244,1563774,,,,1360082,,0,,4213100,
90148,Victor Valley Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,5919673,,,5919673,
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Applied,,3467338,153636,,,,,,,3620974,
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,50396554,,-6282383,44114171,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Applied,187343757,15543689,,,,57799133,,,14622039,275308618,
90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,Funds Not Applied,,,,,,,607663975,,,607663975,
90156,City of San Luis Obispo,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90156,City of San Luis Obispo,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90157,Access Services  ,Full Reporter,Urban,Funds Applied,,2753513,,,,4700165,,,1942924,9396602,
90157,Access Services  ,Full Reporter,Urban,Funds Not Applied,,10749,,,,,5414043,,,5424792,
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,,,,,277123,,,,277123,0
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Applied,,273123,,,,,,,,273123,
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,3559060,,,3559060,
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Applied,,436412,,,,,,,15387,451799,
90164,Ventura County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,1846054,,,1846054,
90171,City of Santa Clarita,Full Reporter,Urban,Funds Applied,,,0,118,,,,,-165108,-164990,
90171,City of Santa Clarita,Full Reporter,Urban,Funds Not Applied,,,,,,,5178285,,0,5178285,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Applied,,45665,,,,,,,,45665,
90173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,Funds Not Applied,,,,,,,1877295,,,1877295,
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Applied,2145072,4667197,,,,,,,,6812269,
90182,Altamont Corridor Express,Full Reporter,Urban,Funds Not Applied,,,,,,,5983579,9127,,5992706,
90196,County of Placer,Full Reporter,Urban,Funds Applied,,162764,,,,,,,,162764,
90196,County of Placer,Full Reporter,Urban,Funds Not Applied,,,,,,,1583100,,,1583100,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Applied,388,,,,,76304,,,,76692,
90200,Kings County Area Public Transit Agency,Full Reporter,Urban,Funds Not Applied,,,,,,,1875851,,,1875851,
90201,City of Turlock,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90201,City of Turlock,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90205,City of Elk Grove,Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90205,City of Elk Grove,Full Reporter,Urban,Funds Not Applied,,,,,,,2292082,,,2292082,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Applied,7520,3669601,,,,,,,752459,4429580,
90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,Funds Not Applied,,,,,,0,1800228,,,1800228,
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Applied,,28321,,,,,,,,28321,
90208,Butte County Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,1567704,,,1567704,
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,Funds Applied,,,,,,,,,,0,
90209,"Valley Metro Rail, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Applied,159776,87915,,,,,0,,611386,859077,
90211,Anaheim Transportation Network,Full Reporter,Urban,Funds Not Applied,,,,,,,1128886,,,1128886,
90213,City of Petaluma,Full Reporter,Urban,Funds Applied,,5275,,,,,,,,5275,1793
90213,City of Petaluma,Full Reporter,Urban,Funds Not Applied,,,,,,,568338,,266073,834411,
90214,City of Redondo Beach,Full Reporter,Urban,Funds Applied,,,,,,,,,29511,29511,
90214,City of Redondo Beach,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90218,Riverside County Transportation Commission,Full Reporter,Urban,Funds Applied,,407020,,,,,,,,407020,
90218,Riverside County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,,35223,,,,400954,,,86641,522818,
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90222,Pima Association of Governments,Full Reporter,Urban,Funds Applied,,141778,,,,,,,,141778,
90222,Pima Association of Governments,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Applied,111279,119268,,,,,,,,230547,198969
90223,"Paratransit, Inc.",Full Reporter,Urban,Funds Not Applied,,,,,,,747786,,,747786,
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Applied,0,315825,0,0,0,0,0,0,0,315825,0
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,Funds Not Applied,0,0,0,0,0,0,17037748,66545,0,17104293,0
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Applied,,122541,,,,,0,,694902,817443,
90226,Imperial County Transportation Commission,Full Reporter,Urban,Funds Not Applied,,,,,,,694902,,,694902,
90230,California Vanpool Authority,Full Reporter,Urban,Funds Applied,,,1917433,,,,,,,1917433,
90230,California Vanpool Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
90232,Solano County Transit,Full Reporter,Urban,Funds Applied,,1,,,,,,,80717,80718,73579
90232,Solano County Transit,Full Reporter,Urban,Funds Not Applied,,,,,,,4580348,,,4580348,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Applied,56110,325498,,,,,0,,,381608,
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,488865,,,488865,
90234,Marin County Transit District,Full Reporter,Urban,Funds Applied,,764645,0,,,,,,1027457,1792102,
90234,Marin County Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,4119851,,,4119851,
90241,County of Maui,Full Reporter,Urban,Funds Applied,,544746,,,,,,,,544746,
90241,County of Maui,Full Reporter,Urban,Funds Not Applied,,,,,,,14387266,,,14387266,
90244,City of Tulare,Full Reporter,Urban,Funds Applied,,0,,,,,,,0,0,
90244,City of Tulare,Full Reporter,Urban,Funds Not Applied,,,,,,,447302,,,447302,
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Applied,5273801,464574,,,,220436,,,56222,6015033,
90299,Sonoma-Marin Area Rail Transit District,Full Reporter,Urban,Funds Not Applied,,,,,,,22096253,53860,705106,22855219,
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,Funds Applied,,316625,,,,,,,,316625,
90302,San Bernardino County Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Applied,,150173,,,,,0,,0,150173,
91092,Tahoe Transportation District,Full Reporter,Urban,Funds Not Applied,,,,,,,647035,,,647035,
99422,San Joaquin Council,Full Reporter,Urban,Funds Applied,,901303,,,,,,,,901303,
99422,San Joaquin Council,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99423,City of Glendale,Full Reporter,Urban,Funds Applied,,204288,,,,218937,,,,423225,
99423,City of Glendale,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99424,City of Pasadena,Full Reporter,Urban,Funds Applied,,148500,,,,,,,,148500,
99424,City of Pasadena,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,Funds Applied,,163984,,,,,,,,163984,
99425,Pomona Valley Transportation Authority,Full Reporter,Urban,Funds Not Applied,,,,,,,,,,0,
